Municipio codigo	Municipio nombre	Tipo de estudios realizados, código	Tipo de estudios realizados	Población
44116	Gargallo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,170838307
44117	Gea de Albarracín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	22,8622214062
44118	Ginebrosa (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9003320791
44120	Guadalaviar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,2401432679
44121	Gúdar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,6472544187
44122	Híjar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	22,2068278606
44123	Hinojosa de Jarque	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,161011734
44126	Iglesuela del Cid (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,3532348361
44127	Jabaloyas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,5310541721
44128	Jarque de la Val	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1201044964
44129	Jatiel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0316385888
44130	Jorcas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1131446935
44137	Linares de Mora	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,2154215775
44138	Loscos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,989254467
44144	Martín del Río	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,8527662317
44145	Mas de las Matas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	30,5016365821
44146	Mata de los Olmos (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1325473328
44147	Mazaleón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,7905873804
44148	Mezquita de Jarque	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4836263705
44149	Mirambel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0753184014
44150	Miravete de la Sierra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,4405179264
44151	Molinos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,4735943726
44152	Monforte de Moyuela	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3907469592
44153	Monreal del Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	51,4475217124
44154	Monroyo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,7798086738
44155	Montalbán	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	17,9258053327
44158	Mora de Rubielos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	22,4969979509
44160	Mosqueruela	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2618288077
44161	Muniesa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,7546756552
44168	Odón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,7206788928
44169	Ojos Negros	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,7615392152
44171	Olba	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,6219877124
44172	Oliete	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2035994482
44174	Orihuela del Tremedal	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	21,4164362304
44175	Orrios	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,1950169457
44176	Palomar de Arroyos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0539673967
44177	Pancrudo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3106079404
44179	Peñarroya de Tastavins	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,649347211
44181	Peralejos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,3814135239
44182	Perales del Alfambra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1609685232
44187	Portellada (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,2426820106
44190	Pozuel del Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,9561262982
44191	Puebla de Híjar (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	21,736933456
44192	Puebla de Valverde (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	17,6570473445
44194	Ráfales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,804906652
44196	Riodeva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9684174861
44198	Royuela	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,5272918344
44199	Rubiales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,8943423362
44201	Rubielos de Mora	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	20,6099582578
44205	Samper de Calanda	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,1213039883
44206	San Agustín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,7046595207
44207	San Martín del Río	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1815214128
44209	Santa Eulalia	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	30,4578644593
44210	Sarrión	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,7209984206
44213	Singra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,2297897135
44215	Terriente	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,7032139411
44216	Teruel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1968,2924216599
44220	Torralba de los Sisones	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8051504981
44221	Torrecilla de Alcañiz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	10,5957040542
44225	Torre del Compte	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,7679413916
44226	Torrelacárcel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,2574784925
44229	Torres de Albarracín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9354646452
44230	Torrevelilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,7383377881
44232	Torrijo del Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,788468153
44235	Tramacastilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,8977257228
44237	Urrea de Gaén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,8590013275
44238	Utrillas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	65,5246014284
44240	Valbona	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,6561055912
44241	Valdealgorfa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,3150053155
44244	Valdelinares	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,6394823609
44246	Valderrobres	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	62,3011708111
44247	Valjunquera	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,5089486122
44251	Villafranca del Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,7972612966
44252	Villahermosa del Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,6420497574
44257	Villar del Cobo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,4508817195
44258	Villar del Salz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,5511074831
44260	Villarluengo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0191029198
44261	Villarquemado	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	20,9443693935
44262	Villarroya de los Pinares	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,656282366
44263	Villastar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	22,05171189
44264	Villel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,161260026
44266	Visiedo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,288802241
50001	Abanto	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,4974305008
50003	Agón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1234077959
50004	Aguarón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	16,604065791
50005	Aguilón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8245470126
50006	Ainzón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	26,6688112668
50007	Aladrén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0545548968
50008	Alagón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	140,5134021862
50010	Alberite de San Juan	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3904825336
50011	Albeta	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,3736195042
50012	Alborge	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,8688528512
50014	Alcalá de Moncayo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2490631835
50017	Alfajarín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	93,7188339098
50018	Alfamén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	18,1786802465
50020	Alhama de Aragón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,9352849363
50022	Almolda (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	10,2374141504
50023	Almonacid de la Cuba	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,1210686243
50024	Almonacid de la Sierra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,846834537
50025	Almunia de Doña Godina (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	111,1342653146
50026	Alpartir	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,0066219302
50029	Aniñón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,6986915175
50030	Añón de Moncayo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,6787644674
50031	Aranda de Moncayo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,7351120776
50032	Arándiga	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,5583439571
50033	Ardisa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,2835424853
50034	Ariza	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,3335505577
50036	Asín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,566065105
50037	Atea	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,0860001549
50038	Ateca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	62,0173202928
50039	Azuara	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,4485236647
50043	Bárboles	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,2706622946
50044	Bardallur	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0176597014
50045	Belchite	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	38,5924559504
50046	Belmonte de Gracián	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,4633230919
50047	Berdejo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4514787184
50050	Bijuesca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,8930311318
50051	Biota	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,0606880322
50052	Bisimbre	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1156157617
50053	Boquiñeni	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	15,1291901156
50055	Borja	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	57,820662573
50056	Botorrita	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,6877811771
50057	Brea de Aragón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	23,4698641113
50058	Bubierca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,6847927373
50059	Bujaraloz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	17,9776070991
50060	Bulbuente	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,865543379
50061	Bureta	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0923537807
50062	Burgo de Ebro (El)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	117,3347365384
50064	Cabañas de Ebro	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,4359676362
50065	Cabolafuente	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,5429579966
50066	Cadrete	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	181,1888228744
50067	Calatayud	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1043,6110873238
50068	Calatorao	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	33,3565284477
50071	Campillo de Aragón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,5685180116
50073	Cariñena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	34,8420225343
50074	Caspe	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	141,430276894
50076	Castejón de las Armas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3767267236
50077	Castejón de Valdejasa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,137749871
50078	Castiliscar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0235919621
50079	Cervera de la Cañada	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,5207638152
50081	Cetina	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	10,7665501908
50083	Cinco Olivas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4369171126
50084	Clarés de Ribota	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9040194674
50085	Codo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0789003475
50086	Codos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,4110090356
50087	Contamina	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0090698077
50088	Cosuenda	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,7107256795
50089	Cuarte de Huerva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	579,815509225
50090	Cubel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,6818315054
50091	Cuerlas (Las)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2338418592
50092	Chiprana	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1693033018
50094	Daroca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	33,057260711
50095	Ejea de los Caballeros	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	388,7625277813
50098	Encinacorba	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,9300878483
50099	Épila	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	29,7174401193
50100	Erla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,9696336587
50101	Escatrón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	10,4987256039
50104	Farlete	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,1550341527
