Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Grupo de tipo de jornada
Agosto 2018	201808	Agosto	2018	22	Huesca	Hombres	752	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	22	Huesca	Mujeres	1238	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	22	Huesca	Hombres	41	3 - Fijos Discontinuos
Agosto 2018	201808	Agosto	2018	22	Huesca	Mujeres	31	3 - Fijos Discontinuos
Agosto 2018	201808	Agosto	2018	44	Teruel	Hombres	1827	1 - Jornada Completa
Agosto 2018	201808	Agosto	2018	44	Teruel	Mujeres	1061	1 - Jornada Completa
Agosto 2018	201808	Agosto	2018	44	Teruel	Hombres	335	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	44	Teruel	Mujeres	632	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	44	Teruel	Hombres	23	3 - Fijos Discontinuos
Agosto 2018	201808	Agosto	2018	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Hombres	17677	1 - Jornada Completa
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Mujeres	10539	1 - Jornada Completa
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Hombres	4109	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Mujeres	6629	2 - Jornada Parcial
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Hombres	88	3 - Fijos Discontinuos
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Mujeres	91	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	22	Huesca	Hombres	5641	1 - Jornada Completa
Julio 2018	201807	Julio	2018	22	Huesca	Mujeres	3341	1 - Jornada Completa
Julio 2018	201807	Julio	2018	22	Huesca	Hombres	1090	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	22	Huesca	Mujeres	1869	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	22	Huesca	Hombres	156	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	22	Huesca	Mujeres	129	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	44	Teruel	Hombres	2441	1 - Jornada Completa
Julio 2018	201807	Julio	2018	44	Teruel	Mujeres	1319	1 - Jornada Completa
Julio 2018	201807	Julio	2018	44	Teruel	Hombres	557	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	44	Teruel	Mujeres	926	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	44	Teruel	Hombres	19	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	50	Zaragoza	Hombres	20636	1 - Jornada Completa
Julio 2018	201807	Julio	2018	50	Zaragoza	Mujeres	11686	1 - Jornada Completa
Julio 2018	201807	Julio	2018	50	Zaragoza	Hombres	5629	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	50	Zaragoza	Mujeres	8688	2 - Jornada Parcial
Julio 2018	201807	Julio	2018	50	Zaragoza	Hombres	162	3 - Fijos Discontinuos
Julio 2018	201807	Julio	2018	50	Zaragoza	Mujeres	110	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	22	Huesca	Hombres	5335	1 - Jornada Completa
Junio 2018	201806	Junio	2018	22	Huesca	Mujeres	3370	1 - Jornada Completa
Junio 2018	201806	Junio	2018	22	Huesca	Hombres	902	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	22	Huesca	Mujeres	1549	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	22	Huesca	Hombres	218	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	22	Huesca	Mujeres	275	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	44	Teruel	Hombres	2331	1 - Jornada Completa
Junio 2018	201806	Junio	2018	44	Teruel	Mujeres	1257	1 - Jornada Completa
Junio 2018	201806	Junio	2018	44	Teruel	Hombres	513	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	44	Teruel	Mujeres	851	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	44	Teruel	Hombres	16	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	50	Zaragoza	Hombres	22041	1 - Jornada Completa
Junio 2018	201806	Junio	2018	50	Zaragoza	Mujeres	12336	1 - Jornada Completa
Junio 2018	201806	Junio	2018	50	Zaragoza	Hombres	5834	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	50	Zaragoza	Mujeres	8884	2 - Jornada Parcial
Junio 2018	201806	Junio	2018	50	Zaragoza	Hombres	172	3 - Fijos Discontinuos
Junio 2018	201806	Junio	2018	50	Zaragoza	Mujeres	135	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	22	Huesca	Hombres	6467	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	22	Huesca	Mujeres	2714	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	22	Huesca	Hombres	825	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	22	Huesca	Mujeres	1501	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	22	Huesca	Hombres	431	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	22	Huesca	Mujeres	201	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	44	Teruel	Hombres	2351	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	44	Teruel	Mujeres	1183	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	44	Teruel	Hombres	401	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	44	Teruel	Mujeres	756	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	44	Teruel	Hombres	41	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Hombres	20751	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Mujeres	12452	1 - Jornada Completa
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Hombres	5768	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Mujeres	8875	2 - Jornada Parcial
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Hombres	244	3 - Fijos Discontinuos
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Mujeres	171	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	22	Huesca	Hombres	3060	1 - Jornada Completa
Abril 2018	201804	Abril	2018	22	Huesca	Mujeres	1690	1 - Jornada Completa
Abril 2018	201804	Abril	2018	22	Huesca	Hombres	744	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	22	Huesca	Mujeres	1318	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	22	Huesca	Hombres	164	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	22	Huesca	Mujeres	61	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	44	Teruel	Hombres	2227	1 - Jornada Completa
Abril 2018	201804	Abril	2018	44	Teruel	Mujeres	1120	1 - Jornada Completa
Abril 2018	201804	Abril	2018	44	Teruel	Hombres	349	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	44	Teruel	Mujeres	658	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	44	Teruel	Hombres	91	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	44	Teruel	Mujeres	12	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	50	Zaragoza	Hombres	14004	1 - Jornada Completa
Abril 2018	201804	Abril	2018	50	Zaragoza	Mujeres	9139	1 - Jornada Completa
Abril 2018	201804	Abril	2018	50	Zaragoza	Hombres	4427	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	50	Zaragoza	Mujeres	7809	2 - Jornada Parcial
Abril 2018	201804	Abril	2018	50	Zaragoza	Hombres	167	3 - Fijos Discontinuos
Abril 2018	201804	Abril	2018	50	Zaragoza	Mujeres	140	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	22	Huesca	Hombres	2796	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	22	Huesca	Mujeres	1620	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	22	Huesca	Hombres	763	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	22	Huesca	Mujeres	1307	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	22	Huesca	Hombres	65	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	22	Huesca	Mujeres	51	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	44	Teruel	Hombres	2216	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	44	Teruel	Mujeres	1197	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	44	Teruel	Hombres	380	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	44	Teruel	Mujeres	689	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	44	Teruel	Hombres	34	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	44	Teruel	Mujeres	15	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Hombres	12954	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Mujeres	8153	1 - Jornada Completa
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Hombres	4445	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Mujeres	7527	2 - Jornada Parcial
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Hombres	119	3 - Fijos Discontinuos
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Mujeres	99	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	22	Huesca	Hombres	2773	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	22	Huesca	Mujeres	1538	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	22	Huesca	Hombres	688	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	22	Huesca	Mujeres	1280	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	22	Huesca	Hombres	33	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	22	Huesca	Mujeres	16	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	44	Teruel	Hombres	1915	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	44	Teruel	Mujeres	941	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	44	Teruel	Hombres	283	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	44	Teruel	Mujeres	509	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	44	Teruel	Hombres	23	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Hombres	12889	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Mujeres	8643	1 - Jornada Completa
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Hombres	4170	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Mujeres	6909	2 - Jornada Parcial
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Hombres	67	3 - Fijos Discontinuos
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Mujeres	61	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	22	Huesca	Hombres	2830	1 - Jornada Completa
Enero 2018	201801	Enero	2018	22	Huesca	Mujeres	1703	1 - Jornada Completa
Enero 2018	201801	Enero	2018	22	Huesca	Hombres	782	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	22	Huesca	Mujeres	1352	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	22	Huesca	Hombres	77	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	22	Huesca	Mujeres	48	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	44	Teruel	Hombres	1888	1 - Jornada Completa
Enero 2018	201801	Enero	2018	44	Teruel	Mujeres	885	1 - Jornada Completa
Enero 2018	201801	Enero	2018	44	Teruel	Hombres	253	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	44	Teruel	Mujeres	570	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	44	Teruel	Hombres	17	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	44	Teruel	Mujeres	5	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	50	Zaragoza	Hombres	15212	1 - Jornada Completa
Enero 2018	201801	Enero	2018	50	Zaragoza	Mujeres	8941	1 - Jornada Completa
Enero 2018	201801	Enero	2018	50	Zaragoza	Hombres	4388	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	50	Zaragoza	Mujeres	7271	2 - Jornada Parcial
Enero 2018	201801	Enero	2018	50	Zaragoza	Hombres	82	3 - Fijos Discontinuos
Enero 2018	201801	Enero	2018	50	Zaragoza	Mujeres	67	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Hombres	2672	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Mujeres	1774	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Hombres	825	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Mujeres	1450	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Hombres	145	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	22	Huesca	Mujeres	59	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Hombres	1800	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Mujeres	959	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Hombres	204	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Mujeres	574	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Hombres	28	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Hombres	12094	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Mujeres	8187	1 - Jornada Completa
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Hombres	4240	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Mujeres	7071	2 - Jornada Parcial
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Hombres	84	3 - Fijos Discontinuos
Diciembre 2017	201712	Diciembre	2017	50	Zaragoza	Mujeres	73	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Hombres	2752	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Mujeres	1475	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Hombres	561	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Mujeres	1275	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Hombres	147	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	22	Huesca	Mujeres	26	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Hombres	2116	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Mujeres	1102	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Hombres	280	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Mujeres	621	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Hombres	27	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	44	Teruel	Mujeres	13	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Hombres	14916	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Mujeres	9443	1 - Jornada Completa
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Hombres	4964	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Mujeres	8508	2 - Jornada Parcial
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Hombres	160	3 - Fijos Discontinuos
Noviembre 2017	201711	Noviembre	2017	50	Zaragoza	Mujeres	130	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	22	Huesca	Hombres	3025	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	22	Huesca	Mujeres	1846	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	22	Huesca	Hombres	872	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	22	Huesca	Mujeres	1675	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	22	Huesca	Hombres	98	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	22	Huesca	Mujeres	64	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	44	Teruel	Hombres	2694	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	44	Teruel	Mujeres	1266	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	44	Teruel	Hombres	407	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	44	Teruel	Mujeres	712	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	44	Teruel	Hombres	48	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	44	Teruel	Mujeres	14	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Hombres	17451	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Mujeres	11134	1 - Jornada Completa
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Hombres	6635	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Mujeres	10566	2 - Jornada Parcial
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Hombres	154	3 - Fijos Discontinuos
Octubre 2017	201710	Octubre	2017	50	Zaragoza	Mujeres	246	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Hombres	3446	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Mujeres	1937	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Hombres	858	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Mujeres	1644	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Hombres	59	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	22	Huesca	Mujeres	50	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Hombres	2648	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Mujeres	1444	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Hombres	375	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Mujeres	813	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Hombres	25	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	44	Teruel	Mujeres	18	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Hombres	19181	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Mujeres	11636	1 - Jornada Completa
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Hombres	6310	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Mujeres	9965	2 - Jornada Parcial
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Hombres	163	3 - Fijos Discontinuos
Septiembre 2017	201709	Septiembre	2017	50	Zaragoza	Mujeres	257	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	22	Huesca	Hombres	4406	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	22	Huesca	Mujeres	2141	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	22	Huesca	Hombres	822	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	22	Huesca	Mujeres	1295	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	22	Huesca	Hombres	34	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	22	Huesca	Mujeres	27	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	44	Teruel	Hombres	1950	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	44	Teruel	Mujeres	1008	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	44	Teruel	Hombres	328	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	44	Teruel	Mujeres	621	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	44	Teruel	Hombres	14	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Hombres	18601	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Mujeres	10319	1 - Jornada Completa
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Hombres	4131	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Mujeres	6055	2 - Jornada Parcial
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Hombres	100	3 - Fijos Discontinuos
Agosto 2017	201708	Agosto	2017	50	Zaragoza	Mujeres	55	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	22	Huesca	Hombres	5734	1 - Jornada Completa
Julio 2017	201707	Julio	2017	22	Huesca	Mujeres	2972	1 - Jornada Completa
Julio 2017	201707	Julio	2017	22	Huesca	Hombres	1128	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	22	Huesca	Mujeres	1768	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	22	Huesca	Hombres	95	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	22	Huesca	Mujeres	73	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	44	Teruel	Hombres	2391	1 - Jornada Completa
Julio 2017	201707	Julio	2017	44	Teruel	Mujeres	1285	1 - Jornada Completa
Julio 2017	201707	Julio	2017	44	Teruel	Hombres	472	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	44	Teruel	Mujeres	944	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	44	Teruel	Hombres	30	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	50	Zaragoza	Hombres	18551	1 - Jornada Completa
Julio 2017	201707	Julio	2017	50	Zaragoza	Mujeres	10690	1 - Jornada Completa
Julio 2017	201707	Julio	2017	50	Zaragoza	Hombres	4997	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	50	Zaragoza	Mujeres	7192	2 - Jornada Parcial
Julio 2017	201707	Julio	2017	50	Zaragoza	Hombres	165	3 - Fijos Discontinuos
Julio 2017	201707	Julio	2017	50	Zaragoza	Mujeres	76	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	22	Huesca	Hombres	6215	1 - Jornada Completa
Junio 2017	201706	Junio	2017	22	Huesca	Mujeres	3381	1 - Jornada Completa
Junio 2017	201706	Junio	2017	22	Huesca	Hombres	947	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	22	Huesca	Mujeres	1556	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	22	Huesca	Hombres	199	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	22	Huesca	Mujeres	120	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	44	Teruel	Hombres	2479	1 - Jornada Completa
Junio 2017	201706	Junio	2017	44	Teruel	Mujeres	1250	1 - Jornada Completa
Junio 2017	201706	Junio	2017	44	Teruel	Hombres	443	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	44	Teruel	Mujeres	774	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	44	Teruel	Hombres	37	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	50	Zaragoza	Hombres	21532	1 - Jornada Completa
Junio 2017	201706	Junio	2017	50	Zaragoza	Mujeres	12199	1 - Jornada Completa
Junio 2017	201706	Junio	2017	50	Zaragoza	Hombres	5868	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	50	Zaragoza	Mujeres	8866	2 - Jornada Parcial
Junio 2017	201706	Junio	2017	50	Zaragoza	Hombres	195	3 - Fijos Discontinuos
Junio 2017	201706	Junio	2017	50	Zaragoza	Mujeres	137	3 - Fijos Discontinuos
Mayo 2017	201705	Mayo	2017	22	Huesca	Hombres	7284	1 - Jornada Completa
Mayo 2017	201705	Mayo	2017	22	Huesca	Mujeres	3306	1 - Jornada Completa
Mayo 2017	201705	Mayo	2017	22	Huesca	Hombres	935	2 - Jornada Parcial
Mayo 2017	201705	Mayo	2017	22	Huesca	Mujeres	1572	2 - Jornada Parcial
