Mes y año	Mes (código)	Mes nombre	Año	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	CNAE año	CCAA nombre
Octubre 2006	200610	Octubre	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	391	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	B	Pesca	Hombres	2	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	B	Pesca	Mujeres	1	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	C	Industrias extractivas	Hombres	108	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	C	Industrias extractivas	Mujeres	8	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	D	Industria manufacturera	Hombres	3185	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	D	Industria manufacturera	Mujeres	1973	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	45	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	5	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	F	Construcción	Hombres	5501	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	F	Construcción	Mujeres	393	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1974	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	3126	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	H	Hostelería	Hombres	1233	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	H	Hostelería	Mujeres	2733	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1295	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	661	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	J	Intermediación financiera	Hombres	111	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	J	Intermediación financiera	Mujeres	128	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6704	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	7306	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	386	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	700	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	M	Educación	Hombres	1069	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	M	Educación	Mujeres	1604	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	244	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1533	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1826	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	2052	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	P	Hogares que emplean personal doméstico	Hombres	48	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	P	Hogares que emplean personal doméstico	Mujeres	57	CNAE - 1993	Aragón
Octubre 2006	200610	Octubre	2006	Q	Organismos extraterritoriales	Mujeres	1	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	1715	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	361	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	B	Pesca	Hombres	1	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	B	Pesca	Mujeres	1	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	C	Industrias extractivas	Hombres	82	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	C	Industrias extractivas	Mujeres	2	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	D	Industria manufacturera	Hombres	3362	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	D	Industria manufacturera	Mujeres	2022	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	24	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	8	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	F	Construcción	Hombres	5905	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	F	Construcción	Mujeres	351	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1755	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2852	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	H	Hostelería	Hombres	1200	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	H	Hostelería	Mujeres	2543	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1269	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	650	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	J	Intermediación financiera	Hombres	46	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	J	Intermediación financiera	Mujeres	93	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6271	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	7286	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	279	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	665	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	M	Educación	Hombres	593	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	M	Educación	Mujeres	1340	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	208	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1302	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1325	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1501	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	P	Hogares que emplean personal doméstico	Hombres	55	CNAE - 1993	Aragón
Septiembre 2006	200609	Septiembre	2006	P	Hogares que emplean personal doméstico	Mujeres	69	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	3010	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	787	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	C	Industrias extractivas	Hombres	76	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	C	Industrias extractivas	Mujeres	1	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	D	Industria manufacturera	Hombres	2257	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	D	Industria manufacturera	Mujeres	1248	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	26	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	8	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	F	Construcción	Hombres	4238	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	F	Construcción	Mujeres	277	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1441	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2349	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	H	Hostelería	Hombres	1166	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	H	Hostelería	Mujeres	1985	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1082	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	487	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	J	Intermediación financiera	Hombres	71	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	J	Intermediación financiera	Mujeres	88	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	5654	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	5879	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	187	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	451	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	M	Educación	Hombres	123	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	M	Educación	Mujeres	219	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	132	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1029	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1433	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1101	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	P	Hogares que emplean personal doméstico	Hombres	115	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	P	Hogares que emplean personal doméstico	Mujeres	101	CNAE - 1993	Aragón
Agosto 2006	200608	Agosto	2006	Q	Organismos extraterritoriales	Mujeres	1	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	2469	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	792	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	B	Pesca	Hombres	2	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	C	Industrias extractivas	Hombres	67	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	C	Industrias extractivas	Mujeres	8	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	D	Industria manufacturera	Hombres	3319	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	D	Industria manufacturera	Mujeres	1581	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	35	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	12	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	F	Construcción	Hombres	5565	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	F	Construcción	Mujeres	444	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	2339	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	3303	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	H	Hostelería	Hombres	1550	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	H	Hostelería	Mujeres	2827	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1330	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	505	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	J	Intermediación financiera	Hombres	172	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	J	Intermediación financiera	Mujeres	259	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6764	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	6831	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	540	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	1247	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	M	Educación	Hombres	382	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	M	Educación	Mujeres	684	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	208	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1314	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1744	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1602	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	P	Hogares que emplean personal doméstico	Hombres	112	CNAE - 1993	Aragón
Julio 2006	200607	Julio	2006	P	Hogares que emplean personal doméstico	Mujeres	105	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	3614	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	1171	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	B	Pesca	Hombres	2	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	C	Industrias extractivas	Hombres	83	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	C	Industrias extractivas	Mujeres	5	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	D	Industria manufacturera	Hombres	3107	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	D	Industria manufacturera	Mujeres	1555	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	39	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	5	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	F	Construcción	Hombres	5388	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	F	Construcción	Mujeres	462	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1996	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2975	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	H	Hostelería	Hombres	1562	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	H	Hostelería	Mujeres	2640	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1365	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	571	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	J	Intermediación financiera	Hombres	95	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	J	Intermediación financiera	Mujeres	133	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6478	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	6638	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	530	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	919	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	M	Educación	Hombres	359	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	M	Educación	Mujeres	612	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	211	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1347	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1516	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1370	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	P	Hogares que emplean personal doméstico	Hombres	65	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	P	Hogares que emplean personal doméstico	Mujeres	88	CNAE - 1993	Aragón
Junio 2006	200606	Junio	2006	Q	Organismos extraterritoriales	Mujeres	1	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	5473	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	1742	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	C	Industrias extractivas	Hombres	124	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	C	Industrias extractivas	Mujeres	2	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	D	Industria manufacturera	Hombres	2951	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	D	Industria manufacturera	Mujeres	1700	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	38	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	9	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	F	Construcción	Hombres	5431	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	F	Construcción	Mujeres	395	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1799	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2531	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	H	Hostelería	Hombres	1549	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	H	Hostelería	Mujeres	2654	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	1309	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	543	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	J	Intermediación financiera	Hombres	126	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	J	Intermediación financiera	Mujeres	144	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	6270	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	6542	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	404	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	543	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	M	Educación	Hombres	295	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	M	Educación	Mujeres	416	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	189	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1145	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	1255	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1331	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	P	Hogares que emplean personal doméstico	Hombres	31	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	P	Hogares que emplean personal doméstico	Mujeres	60	CNAE - 1993	Aragón
Mayo 2006	200605	Mayo	2006	Q	Organismos extraterritoriales	Mujeres	1	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	1839	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	358	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	B	Pesca	Mujeres	1	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	C	Industrias extractivas	Hombres	103	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	C	Industrias extractivas	Mujeres	12	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	D	Industria manufacturera	Hombres	2247	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	D	Industria manufacturera	Mujeres	1097	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	29	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	5	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	F	Construcción	Hombres	4023	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	F	Construcción	Mujeres	308	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1383	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	1971	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	H	Hostelería	Hombres	961	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	H	Hostelería	Mujeres	2154	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	I	Transporte, almacenamiento y comunicaciones	Hombres	980	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	I	Transporte, almacenamiento y comunicaciones	Mujeres	532	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	J	Intermediación financiera	Hombres	84	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	J	Intermediación financiera	Mujeres	111	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	4704	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	5133	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	L	Administración pública, defensa y seguridad social obligatoria	Hombres	157	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	328	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	M	Educación	Hombres	278	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	M	Educación	Mujeres	410	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	N	Actividades sanitarias y veterinarias, servicio social	Hombres	121	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	957	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	907	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	1067	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	P	Hogares que emplean personal doméstico	Hombres	22	CNAE - 1993	Aragón
Abril 2006	200604	Abril	2006	P	Hogares que emplean personal doméstico	Mujeres	43	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	A	Agricultura,  ganadería, caza y selvicultura	Hombres	1309	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	220	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	B	Pesca	Mujeres	2	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	C	Industrias extractivas	Hombres	94	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	C	Industrias extractivas	Mujeres	5	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	D	Industria manufacturera	Hombres	2692	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	D	Industria manufacturera	Mujeres	1306	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	67	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	6	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	F	Construcción	Hombres	5440	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	F	Construcción	Mujeres	323	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1789	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2446	CNAE - 1993	Aragón
Marzo 2006	200603	Marzo	2006	H	Hostelería	Hombres	1111	CNAE - 1993	Aragón
