Comarca código	Comarca nombre	Corine Land Cover 2000 nivel 5 descripción	Superficie (has)	Año
25	Jiloca	Prados y praderas	0	2000
25	Jiloca	Ramblas con poca o sin vegetación	0	2000
25	Jiloca	Resto de instalaciones deportivas y recreativas	0	2000
25	Jiloca	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
25	Jiloca	Ríos y cauces naturales	0	2000
25	Jiloca	Tejido urbano continuo	625,420751	2000
25	Jiloca	Tierras de labor en secano	93434,2355	2000
25	Jiloca	Turberas y prados turbosos	0	2000
25	Jiloca	Urbanizaciones extensas y/o ajardinadas	20,833554	2000
25	Jiloca	Viñedos en regadío	0	2000
25	Jiloca	Viñedos en secano	1596,401594	2000
25	Jiloca	Xeroestepa subdesértica	0	2000
25	Jiloca	Zonas de extracción minera	421,398003	2000
25	Jiloca	Zonas en construcción	311,697555	2000
25	Jiloca	Zonas industriales	56,180112	2000
25	Jiloca	Zonas quemadas	0	2000
25	Jiloca	Zonas verdes urbanas	0	2000
26	Cuencas Mineras	Aeropuertos	0	2000
26	Cuencas Mineras	Afloramientos rocosos y canchales	0	2000
26	Cuencas Mineras	Arrozales	0	2000
26	Cuencas Mineras	Autopistas, autovías y terrenos asociados	0	2000
26	Cuencas Mineras	Bosque mixto	693,888438	2000
26	Cuencas Mineras	Bosques de coníferas con hojas aciculares	11309,774775	2000
26	Cuencas Mineras	Bosques de coníferas con hojas de tipo cupresáceo	45,703542	2000
26	Cuencas Mineras	Bosques de ribera	110,54431	2000
26	Cuencas Mineras	Caducifolias y marcescentes	663,578178	2000
26	Cuencas Mineras	Campos de golf	0	2000
26	Cuencas Mineras	Canales artificiales	0	2000
26	Cuencas Mineras	Complejos ferroviarios	0	2000
26	Cuencas Mineras	Cultivos herbáceos en regadío	1824,082654	2000
26	Cuencas Mineras	Cárcavas y/o zonas en proceso de erosión	595,965329	2000
26	Cuencas Mineras	Embalses	135,160692	2000
26	Cuencas Mineras	Escombreras y vertederos	65,113548	2000
26	Cuencas Mineras	Espacios orófilos altitudinales con vegetación escasa	0	2000
26	Cuencas Mineras	Estructura urbana abierta	19,334863	2000
26	Cuencas Mineras	Frutales en secano	10,191828	2000
26	Cuencas Mineras	Glaciares y nieves permanentes	0	2000
26	Cuencas Mineras	Grandes formaciones de matorral denso o medianamente denso	19909,581311	2000
26	Cuencas Mineras	Grandes superficies de equipamientos y servicios	0	2000
26	Cuencas Mineras	Humedales y zonas pantanosas	0	2000
26	Cuencas Mineras	Lagos y lagunas	0	2000
26	Cuencas Mineras	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
26	Cuencas Mineras	Matorral boscoso de bosque mixto	1139,966817	2000
26	Cuencas Mineras	Matorral boscoso de coníferas	9625,557086	2000
26	Cuencas Mineras	Matorral boscoso de frondosas	4753,230934	2000
26	Cuencas Mineras	Matorrales subarbustivos o arbustivos muy poco densos	35175,087446	2000
26	Cuencas Mineras	Mezcla de frondosas	521,24271	2000
26	Cuencas Mineras	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
26	Cuencas Mineras	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	7474,847393	2000
26	Cuencas Mineras	Mosaico de cultivos anuales con cultivos  permanentes en  secano	2408,688016	2000
26	Cuencas Mineras	Mosaico de cultivos anuales con cultivos permanentes en regadío	826,372717	2000
26	Cuencas Mineras	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
26	Cuencas Mineras	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
26	Cuencas Mineras	Mosaico de cultivos permanentes en regadío	0	2000
26	Cuencas Mineras	Mosaico de cultivos permanentes en secano	0	2000
26	Cuencas Mineras	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
26	Cuencas Mineras	Olivares en regadío	0	2000
26	Cuencas Mineras	Olivares en secano	0	2000
26	Cuencas Mineras	Otras frondosas de plantación	237,008319	2000
26	Cuencas Mineras	Otros frutales en regadío	0	2000
26	Cuencas Mineras	Otros pastizales mediterráneos	2277,058579	2000
26	Cuencas Mineras	Pastizales supraforestales mediterráneos	0	2000
26	Cuencas Mineras	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
26	Cuencas Mineras	Perennifolias	3796,228838	2000
26	Cuencas Mineras	Prados y praderas	141,577982	2000
26	Cuencas Mineras	Ramblas con poca o sin vegetación	0	2000
26	Cuencas Mineras	Resto de instalaciones deportivas y recreativas	0	2000
26	Cuencas Mineras	Rocas desnudas con fuerte pendiente (acantilados, etc.)	100,432763	2000
26	Cuencas Mineras	Ríos y cauces naturales	0	2000
26	Cuencas Mineras	Tejido urbano continuo	345,590113	2000
26	Cuencas Mineras	Tierras de labor en secano	34930,701452	2000
26	Cuencas Mineras	Turberas y prados turbosos	0	2000
26	Cuencas Mineras	Urbanizaciones extensas y/o ajardinadas	0	2000
26	Cuencas Mineras	Viñedos en regadío	0	2000
26	Cuencas Mineras	Viñedos en secano	862,192577	2000
26	Cuencas Mineras	Xeroestepa subdesértica	81,480952	2000
26	Cuencas Mineras	Zonas de extracción minera	580,667932	2000
26	Cuencas Mineras	Zonas en construcción	0	2000
26	Cuencas Mineras	Zonas industriales	134,489733	2000
26	Cuencas Mineras	Zonas quemadas	0	2000
26	Cuencas Mineras	Zonas verdes urbanas	0	2000
27	Andorra-Sierra de Arcos	Aeropuertos	0	2000
27	Andorra-Sierra de Arcos	Afloramientos rocosos y canchales	1,455736	2000
27	Andorra-Sierra de Arcos	Arrozales	0	2000
27	Andorra-Sierra de Arcos	Autopistas, autovías y terrenos asociados	0	2000
27	Andorra-Sierra de Arcos	Bosque mixto	667,086523	2000
27	Andorra-Sierra de Arcos	Bosques de coníferas con hojas aciculares	9485,079912	2000
27	Andorra-Sierra de Arcos	Bosques de coníferas con hojas de tipo cupresáceo	254,320983	2000
27	Andorra-Sierra de Arcos	Bosques de ribera	0	2000
27	Andorra-Sierra de Arcos	Caducifolias y marcescentes	0	2000
27	Andorra-Sierra de Arcos	Campos de golf	0	2000
27	Andorra-Sierra de Arcos	Canales artificiales	0	2000
27	Andorra-Sierra de Arcos	Complejos ferroviarios	0	2000
27	Andorra-Sierra de Arcos	Cultivos herbáceos en regadío	685,119335	2000
27	Andorra-Sierra de Arcos	Cárcavas y/o zonas en proceso de erosión	0	2000
27	Andorra-Sierra de Arcos	Embalses	123,214747	2000
27	Andorra-Sierra de Arcos	Escombreras y vertederos	220,846173	2000
27	Andorra-Sierra de Arcos	Espacios orófilos altitudinales con vegetación escasa	0	2000
27	Andorra-Sierra de Arcos	Estructura urbana abierta	71,834523	2000
27	Andorra-Sierra de Arcos	Frutales en secano	15,35023	2000
27	Andorra-Sierra de Arcos	Glaciares y nieves permanentes	0	2000
27	Andorra-Sierra de Arcos	Grandes formaciones de matorral denso o medianamente denso	13386,626478	2000
27	Andorra-Sierra de Arcos	Grandes superficies de equipamientos y servicios	0	2000
27	Andorra-Sierra de Arcos	Humedales y zonas pantanosas	0	2000
27	Andorra-Sierra de Arcos	Lagos y lagunas	0	2000
27	Andorra-Sierra de Arcos	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
27	Andorra-Sierra de Arcos	Matorral boscoso de bosque mixto	230,296767	2000
27	Andorra-Sierra de Arcos	Matorral boscoso de coníferas	4076,848435	2000
27	Andorra-Sierra de Arcos	Matorral boscoso de frondosas	330,982223	2000
27	Andorra-Sierra de Arcos	Matorrales subarbustivos o arbustivos muy poco densos	7065,748746	2000
27	Andorra-Sierra de Arcos	Mezcla de frondosas	259,62078	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	5947,882216	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos anuales con cultivos  permanentes en  secano	3013,853277	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos anuales con cultivos permanentes en regadío	576,752318	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos permanentes en regadío	0	2000
27	Andorra-Sierra de Arcos	Mosaico de cultivos permanentes en secano	25,940024	2000
27	Andorra-Sierra de Arcos	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
27	Andorra-Sierra de Arcos	Olivares en regadío	30,577541	2000
27	Andorra-Sierra de Arcos	Olivares en secano	1331,85122	2000
27	Andorra-Sierra de Arcos	Otras frondosas de plantación	150,242463	2000
27	Andorra-Sierra de Arcos	Otros frutales en regadío	20,016132	2000
27	Andorra-Sierra de Arcos	Otros pastizales mediterráneos	316,366503	2000
27	Andorra-Sierra de Arcos	Pastizales supraforestales mediterráneos	0	2000
27	Andorra-Sierra de Arcos	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
27	Andorra-Sierra de Arcos	Perennifolias	1494,396445	2000
27	Andorra-Sierra de Arcos	Prados y praderas	17,378161	2000
27	Andorra-Sierra de Arcos	Ramblas con poca o sin vegetación	0	2000
27	Andorra-Sierra de Arcos	Resto de instalaciones deportivas y recreativas	7,411897	2000
27	Andorra-Sierra de Arcos	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
27	Andorra-Sierra de Arcos	Ríos y cauces naturales	0	2000
27	Andorra-Sierra de Arcos	Tejido urbano continuo	161,027557	2000
27	Andorra-Sierra de Arcos	Tierras de labor en secano	15964,028102	2000
27	Andorra-Sierra de Arcos	Turberas y prados turbosos	0	2000
27	Andorra-Sierra de Arcos	Urbanizaciones extensas y/o ajardinadas	10,548042	2000
27	Andorra-Sierra de Arcos	Viñedos en regadío	0	2000
27	Andorra-Sierra de Arcos	Viñedos en secano	0	2000
27	Andorra-Sierra de Arcos	Xeroestepa subdesértica	49,50094	2000
27	Andorra-Sierra de Arcos	Zonas de extracción minera	1354,113622	2000
27	Andorra-Sierra de Arcos	Zonas en construcción	0	2000
27	Andorra-Sierra de Arcos	Zonas industriales	188,557723	2000
27	Andorra-Sierra de Arcos	Zonas quemadas	0	2000
27	Andorra-Sierra de Arcos	Zonas verdes urbanas	0	2000
28	Bajo Aragón	Aeropuertos	0	2000
28	Bajo Aragón	Afloramientos rocosos y canchales	0	2000
28	Bajo Aragón	Arrozales	0	2000
28	Bajo Aragón	Autopistas, autovías y terrenos asociados	0	2000
28	Bajo Aragón	Bosque mixto	1484,383314	2000
28	Bajo Aragón	Bosques de coníferas con hojas aciculares	19370,698127	2000
28	Bajo Aragón	Bosques de coníferas con hojas de tipo cupresáceo	51,846238	2000
28	Bajo Aragón	Bosques de ribera	406,029692	2000
28	Bajo Aragón	Caducifolias y marcescentes	0	2000
28	Bajo Aragón	Campos de golf	0	2000
28	Bajo Aragón	Canales artificiales	0	2000
28	Bajo Aragón	Complejos ferroviarios	0	2000
28	Bajo Aragón	Cultivos herbáceos en regadío	3664,265777	2000
28	Bajo Aragón	Cárcavas y/o zonas en proceso de erosión	0	2000
28	Bajo Aragón	Embalses	611,438126	2000
28	Bajo Aragón	Escombreras y vertederos	0	2000
28	Bajo Aragón	Espacios orófilos altitudinales con vegetación escasa	0	2000
28	Bajo Aragón	Estructura urbana abierta	67,73525	2000
28	Bajo Aragón	Frutales en secano	442,558242	2000
28	Bajo Aragón	Glaciares y nieves permanentes	0	2000
28	Bajo Aragón	Grandes formaciones de matorral denso o medianamente denso	14762,632628	2000
28	Bajo Aragón	Grandes superficies de equipamientos y servicios	0	2000
28	Bajo Aragón	Humedales y zonas pantanosas	80,187469	2000
28	Bajo Aragón	Lagos y lagunas	0	2000
28	Bajo Aragón	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
28	Bajo Aragón	Matorral boscoso de bosque mixto	280,419926	2000
28	Bajo Aragón	Matorral boscoso de coníferas	8212,097985	2000
28	Bajo Aragón	Matorral boscoso de frondosas	732,849485	2000
28	Bajo Aragón	Matorrales subarbustivos o arbustivos muy poco densos	5773,904392	2000
28	Bajo Aragón	Mezcla de frondosas	0	2000
28	Bajo Aragón	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	46,47361	2000
28	Bajo Aragón	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	13253,481406	2000
28	Bajo Aragón	Mosaico de cultivos anuales con cultivos  permanentes en  secano	18050,015927	2000
28	Bajo Aragón	Mosaico de cultivos anuales con cultivos permanentes en regadío	3745,613612	2000
28	Bajo Aragón	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
28	Bajo Aragón	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
28	Bajo Aragón	Mosaico de cultivos permanentes en regadío	643,174724	2000
28	Bajo Aragón	Mosaico de cultivos permanentes en secano	6357,283122	2000
28	Bajo Aragón	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
28	Bajo Aragón	Olivares en regadío	0	2000
28	Bajo Aragón	Olivares en secano	1572,673773	2000
28	Bajo Aragón	Otras frondosas de plantación	134,514205	2000
28	Bajo Aragón	Otros frutales en regadío	648,807672	2000
28	Bajo Aragón	Otros pastizales mediterráneos	27,355002	2000
28	Bajo Aragón	Pastizales supraforestales mediterráneos	0	2000
28	Bajo Aragón	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
28	Bajo Aragón	Perennifolias	129,977043	2000
28	Bajo Aragón	Prados y praderas	0	2000
28	Bajo Aragón	Ramblas con poca o sin vegetación	108,867312	2000
28	Bajo Aragón	Resto de instalaciones deportivas y recreativas	0	2000
28	Bajo Aragón	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
28	Bajo Aragón	Ríos y cauces naturales	0	2000
28	Bajo Aragón	Tejido urbano continuo	407,439378	2000
28	Bajo Aragón	Tierras de labor en secano	28677,243267	2000
28	Bajo Aragón	Turberas y prados turbosos	0	2000
28	Bajo Aragón	Urbanizaciones extensas y/o ajardinadas	0	2000
28	Bajo Aragón	Viñedos en regadío	0	2000
28	Bajo Aragón	Viñedos en secano	83,885173	2000
28	Bajo Aragón	Xeroestepa subdesértica	0	2000
28	Bajo Aragón	Zonas de extracción minera	404,039893	2000
28	Bajo Aragón	Zonas en construcción	0	2000
28	Bajo Aragón	Zonas industriales	261,184078	2000
28	Bajo Aragón	Zonas quemadas	0	2000
28	Bajo Aragón	Zonas verdes urbanas	0	2000
29	Comunidad de Teruel	Aeropuertos	0	2000
29	Comunidad de Teruel	Afloramientos rocosos y canchales	123,165861	2000
29	Comunidad de Teruel	Arrozales	0	2000
29	Comunidad de Teruel	Autopistas, autovías y terrenos asociados	0	2000
29	Comunidad de Teruel	Bosque mixto	2681,649841	2000
29	Comunidad de Teruel	Bosques de coníferas con hojas aciculares	16710,076945	2000
29	Comunidad de Teruel	Bosques de coníferas con hojas de tipo cupresáceo	2911,433463	2000
29	Comunidad de Teruel	Bosques de ribera	145,228607	2000
29	Comunidad de Teruel	Caducifolias y marcescentes	633,904141	2000
29	Comunidad de Teruel	Campos de golf	0	2000
29	Comunidad de Teruel	Canales artificiales	0	2000
29	Comunidad de Teruel	Complejos ferroviarios	61,859542	2000
29	Comunidad de Teruel	Cultivos herbáceos en regadío	11006,979106	2000
29	Comunidad de Teruel	Cárcavas y/o zonas en proceso de erosión	3114,760969	2000
29	Comunidad de Teruel	Embalses	136,352733	2000
29	Comunidad de Teruel	Escombreras y vertederos	0	2000
29	Comunidad de Teruel	Espacios orófilos altitudinales con vegetación escasa	0	2000
29	Comunidad de Teruel	Estructura urbana abierta	236,289253	2000
29	Comunidad de Teruel	Frutales en secano	460,186035	2000
29	Comunidad de Teruel	Glaciares y nieves permanentes	0	2000
29	Comunidad de Teruel	Grandes formaciones de matorral denso o medianamente denso	18484,170408	2000
29	Comunidad de Teruel	Grandes superficies de equipamientos y servicios	0	2000
29	Comunidad de Teruel	Humedales y zonas pantanosas	11,339779	2000
29	Comunidad de Teruel	Lagos y lagunas	0	2000
29	Comunidad de Teruel	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
29	Comunidad de Teruel	Matorral boscoso de bosque mixto	1680,995895	2000
29	Comunidad de Teruel	Matorral boscoso de coníferas	12368,067947	2000
29	Comunidad de Teruel	Matorral boscoso de frondosas	12295,473305	2000
29	Comunidad de Teruel	Matorrales subarbustivos o arbustivos muy poco densos	39890,917874	2000
29	Comunidad de Teruel	Mezcla de frondosas	1058,020154	2000
29	Comunidad de Teruel	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
29	Comunidad de Teruel	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	7887,534623	2000
29	Comunidad de Teruel	Mosaico de cultivos anuales con cultivos  permanentes en  secano	575,603638	2000
29	Comunidad de Teruel	Mosaico de cultivos anuales con cultivos permanentes en regadío	985,190512	2000
29	Comunidad de Teruel	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
29	Comunidad de Teruel	Mosaico de cultivos anuales con prados o praderas en secano	757,194702	2000
29	Comunidad de Teruel	Mosaico de cultivos permanentes en regadío	0	2000
29	Comunidad de Teruel	Mosaico de cultivos permanentes en secano	85,904066	2000
29	Comunidad de Teruel	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
29	Comunidad de Teruel	Olivares en regadío	0	2000
29	Comunidad de Teruel	Olivares en secano	0	2000
29	Comunidad de Teruel	Otras frondosas de plantación	1786,995124	2000
29	Comunidad de Teruel	Otros frutales en regadío	0	2000
29	Comunidad de Teruel	Otros pastizales mediterráneos	22050,272426	2000
29	Comunidad de Teruel	Pastizales supraforestales mediterráneos	0	2000
29	Comunidad de Teruel	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
29	Comunidad de Teruel	Perennifolias	7009,894044	2000
29	Comunidad de Teruel	Prados y praderas	29,518307	2000
29	Comunidad de Teruel	Ramblas con poca o sin vegetación	10,268928	2000
29	Comunidad de Teruel	Resto de instalaciones deportivas y recreativas	12,900135	2000
29	Comunidad de Teruel	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
29	Comunidad de Teruel	Ríos y cauces naturales	0	2000
29	Comunidad de Teruel	Tejido urbano continuo	1049,563882	2000
29	Comunidad de Teruel	Tierras de labor en secano	110192,837141	2000
29	Comunidad de Teruel	Turberas y prados turbosos	0	2000
29	Comunidad de Teruel	Urbanizaciones extensas y/o ajardinadas	208,177482	2000
29	Comunidad de Teruel	Viñedos en regadío	0	2000
29	Comunidad de Teruel	Viñedos en secano	0	2000
29	Comunidad de Teruel	Xeroestepa subdesértica	1783,300802	2000
29	Comunidad de Teruel	Zonas de extracción minera	226,58722	2000
29	Comunidad de Teruel	Zonas en construcción	139,036551	2000
29	Comunidad de Teruel	Zonas industriales	292,741919	2000
29	Comunidad de Teruel	Zonas quemadas	0	2000
29	Comunidad de Teruel	Zonas verdes urbanas	14,680734	2000
30	Maestrazgo	Aeropuertos	0	2000
30	Maestrazgo	Afloramientos rocosos y canchales	213,275405	2000
30	Maestrazgo	Arrozales	0	2000
30	Maestrazgo	Autopistas, autovías y terrenos asociados	0	2000
30	Maestrazgo	Bosque mixto	1433,267611	2000
30	Maestrazgo	Bosques de coníferas con hojas aciculares	20357,85552	2000
30	Maestrazgo	Bosques de coníferas con hojas de tipo cupresáceo	7,745287	2000
30	Maestrazgo	Bosques de ribera	93,174245	2000
30	Maestrazgo	Caducifolias y marcescentes	650,471305	2000
30	Maestrazgo	Campos de golf	0	2000
30	Maestrazgo	Canales artificiales	0	2000
30	Maestrazgo	Complejos ferroviarios	0	2000
30	Maestrazgo	Cultivos herbáceos en regadío	919,905934	2000
30	Maestrazgo	Cárcavas y/o zonas en proceso de erosión	247,385945	2000
30	Maestrazgo	Embalses	315,256653	2000
30	Maestrazgo	Escombreras y vertederos	46,481465	2000
30	Maestrazgo	Espacios orófilos altitudinales con vegetación escasa	0	2000
30	Maestrazgo	Estructura urbana abierta	0	2000
30	Maestrazgo	Frutales en secano	25,0909	2000
30	Maestrazgo	Glaciares y nieves permanentes	0	2000
30	Maestrazgo	Grandes formaciones de matorral denso o medianamente denso	23172,251448	2000
30	Maestrazgo	Grandes superficies de equipamientos y servicios	0	2000
30	Maestrazgo	Humedales y zonas pantanosas	0	2000
30	Maestrazgo	Lagos y lagunas	0	2000
30	Maestrazgo	Landas y matorrales en climas húmedos. Vegetación mesófila	483,088302	2000
30	Maestrazgo	Matorral boscoso de bosque mixto	1348,088459	2000
30	Maestrazgo	Matorral boscoso de coníferas	11411,938688	2000
30	Maestrazgo	Matorral boscoso de frondosas	2788,298633	2000
30	Maestrazgo	Matorrales subarbustivos o arbustivos muy poco densos	20738,545807	2000
30	Maestrazgo	Mezcla de frondosas	397,07406	2000
30	Maestrazgo	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	141,907541	2000
30	Maestrazgo	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	2680,31077	2000
30	Maestrazgo	Mosaico de cultivos anuales con cultivos  permanentes en  secano	1080,527062	2000
30	Maestrazgo	Mosaico de cultivos anuales con cultivos permanentes en regadío	762,516223	2000
30	Maestrazgo	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
30	Maestrazgo	Mosaico de cultivos anuales con prados o praderas en secano	6111,972046	2000
30	Maestrazgo	Mosaico de cultivos permanentes en regadío	0	2000
30	Maestrazgo	Mosaico de cultivos permanentes en secano	393,011891	2000
30	Maestrazgo	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
30	Maestrazgo	Olivares en regadío	0	2000
30	Maestrazgo	Olivares en secano	145,49873	2000
30	Maestrazgo	Otras frondosas de plantación	0	2000
30	Maestrazgo	Otros frutales en regadío	108,962675	2000
30	Maestrazgo	Otros pastizales mediterráneos	11063,625472	2000
30	Maestrazgo	Pastizales supraforestales mediterráneos	0	2000
30	Maestrazgo	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
30	Maestrazgo	Perennifolias	2363,885369	2000
30	Maestrazgo	Prados y praderas	82,574675	2000
30	Maestrazgo	Ramblas con poca o sin vegetación	0	2000
30	Maestrazgo	Resto de instalaciones deportivas y recreativas	0	2000
30	Maestrazgo	Rocas desnudas con fuerte pendiente (acantilados, etc.)	149,989977	2000
30	Maestrazgo	Ríos y cauces naturales	0	2000
30	Maestrazgo	Tejido urbano continuo	143,624469	2000
30	Maestrazgo	Tierras de labor en secano	9827,009677	2000
30	Maestrazgo	Turberas y prados turbosos	0	2000
30	Maestrazgo	Urbanizaciones extensas y/o ajardinadas	0	2000
30	Maestrazgo	Viñedos en regadío	0	2000
30	Maestrazgo	Viñedos en secano	0	2000
30	Maestrazgo	Xeroestepa subdesértica	629,411258	2000
30	Maestrazgo	Zonas de extracción minera	89,349662	2000
30	Maestrazgo	Zonas en construcción	0	2000
30	Maestrazgo	Zonas industriales	16,483311	2000
30	Maestrazgo	Zonas quemadas	0	2000
30	Maestrazgo	Zonas verdes urbanas	0	2000
31	Sierra de Albarracín	Aeropuertos	0	2000
31	Sierra de Albarracín	Afloramientos rocosos y canchales	147,9937	2000
31	Sierra de Albarracín	Arrozales	0	2000
31	Sierra de Albarracín	Autopistas, autovías y terrenos asociados	0	2000
31	Sierra de Albarracín	Bosque mixto	2905,131053	2000
31	Sierra de Albarracín	Bosques de coníferas con hojas aciculares	41919,764911	2000
31	Sierra de Albarracín	Bosques de coníferas con hojas de tipo cupresáceo	5781,071745	2000
31	Sierra de Albarracín	Bosques de ribera	53,337029	2000
31	Sierra de Albarracín	Caducifolias y marcescentes	1040,518928	2000
31	Sierra de Albarracín	Campos de golf	0	2000
31	Sierra de Albarracín	Canales artificiales	0	2000
31	Sierra de Albarracín	Complejos ferroviarios	0	2000
31	Sierra de Albarracín	Cultivos herbáceos en regadío	986,800566	2000
31	Sierra de Albarracín	Cárcavas y/o zonas en proceso de erosión	72,796707	2000
31	Sierra de Albarracín	Embalses	0	2000
31	Sierra de Albarracín	Escombreras y vertederos	0	2000
31	Sierra de Albarracín	Espacios orófilos altitudinales con vegetación escasa	0	2000
31	Sierra de Albarracín	Estructura urbana abierta	50,139625	2000
31	Sierra de Albarracín	Frutales en secano	0	2000
31	Sierra de Albarracín	Glaciares y nieves permanentes	0	2000
31	Sierra de Albarracín	Grandes formaciones de matorral denso o medianamente denso	20249,350764	2000
31	Sierra de Albarracín	Grandes superficies de equipamientos y servicios	0	2000
31	Sierra de Albarracín	Humedales y zonas pantanosas	0	2000
31	Sierra de Albarracín	Lagos y lagunas	0	2000
31	Sierra de Albarracín	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
31	Sierra de Albarracín	Matorral boscoso de bosque mixto	949,573896	2000
31	Sierra de Albarracín	Matorral boscoso de coníferas	21586,312054	2000
31	Sierra de Albarracín	Matorral boscoso de frondosas	2585,884766	2000
31	Sierra de Albarracín	Matorrales subarbustivos o arbustivos muy poco densos	7750,298202	2000
31	Sierra de Albarracín	Mezcla de frondosas	62,522884	2000
31	Sierra de Albarracín	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
31	Sierra de Albarracín	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	3250,59028	2000
31	Sierra de Albarracín	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
31	Sierra de Albarracín	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
31	Sierra de Albarracín	Mosaico de cultivos anuales con prados o praderas en regadío	242,2929	2000
31	Sierra de Albarracín	Mosaico de cultivos anuales con prados o praderas en secano	1214,193833	2000
31	Sierra de Albarracín	Mosaico de cultivos permanentes en regadío	0	2000
31	Sierra de Albarracín	Mosaico de cultivos permanentes en secano	0	2000
31	Sierra de Albarracín	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
31	Sierra de Albarracín	Olivares en regadío	0	2000
31	Sierra de Albarracín	Olivares en secano	0	2000
31	Sierra de Albarracín	Otras frondosas de plantación	352,889503	2000
31	Sierra de Albarracín	Otros frutales en regadío	0	2000
31	Sierra de Albarracín	Otros pastizales mediterráneos	6055,827624	2000
31	Sierra de Albarracín	Pastizales supraforestales mediterráneos	0	2000
31	Sierra de Albarracín	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
31	Sierra de Albarracín	Perennifolias	5786,681554	2000
31	Sierra de Albarracín	Prados y praderas	232,209427	2000
31	Sierra de Albarracín	Ramblas con poca o sin vegetación	0	2000
31	Sierra de Albarracín	Resto de instalaciones deportivas y recreativas	0	2000
31	Sierra de Albarracín	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
31	Sierra de Albarracín	Ríos y cauces naturales	0	2000
31	Sierra de Albarracín	Tejido urbano continuo	234,633611	2000
31	Sierra de Albarracín	Tierras de labor en secano	17794,260701	2000
31	Sierra de Albarracín	Turberas y prados turbosos	0	2000
31	Sierra de Albarracín	Urbanizaciones extensas y/o ajardinadas	2,359668	2000
31	Sierra de Albarracín	Viñedos en regadío	0	2000
31	Sierra de Albarracín	Viñedos en secano	0	2000
31	Sierra de Albarracín	Xeroestepa subdesértica	0	2000
31	Sierra de Albarracín	Zonas de extracción minera	0	2000
31	Sierra de Albarracín	Zonas en construcción	0	2000
31	Sierra de Albarracín	Zonas industriales	13,857999	2000
31	Sierra de Albarracín	Zonas quemadas	0	2000
31	Sierra de Albarracín	Zonas verdes urbanas	0	2000
