Municipio codigo	Municipio nombre	Grado, código	Grado	Sexo, código	Sexo	Personas
50086	Codos	2	Analfabetos o sin estudios	6	Mujer	8,8504893439
50087	Contamina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1,4649821717
50087	Contamina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	11,0379065814
50087	Contamina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,4700618467
50087	Contamina	2	Analfabetos o sin estudios	6	Mujer	3,0270494001
50088	Cosuenda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	24,4030096196
50088	Cosuenda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	103,7845535209
50088	Cosuenda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	13,8417901779
50088	Cosuenda	2	Analfabetos o sin estudios	6	Mujer	33,8622186551
50089	Cuarte de Huerva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	208,4065574012
50089	Cuarte de Huerva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2137,5875147001
50089	Cuarte de Huerva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1268,910611139
50089	Cuarte de Huerva	2	Analfabetos o sin estudios	6	Mujer	70,5057991806
50090	Cubel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,3549541566
50090	Cubel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	31,6877275291
50090	Cubel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	12,7968306203
50090	Cubel	2	Analfabetos o sin estudios	6	Mujer	19,3924912764
50091	Cuerlas (Las)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	7,4749267005
50091	Cuerlas (Las)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5,9567695257
50091	Cuerlas (Las)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,8035463328
50091	Cuerlas (Las)	2	Analfabetos o sin estudios	6	Mujer	7,0722692124
50092	Chiprana	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	36,3046286827
50092	Chiprana	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	105,2131422144
50092	Chiprana	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3,4454516906
50092	Chiprana	2	Analfabetos o sin estudios	6	Mujer	43,0473696731
50093	Chodes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	14,2460042722
50093	Chodes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	38,1837014149
50093	Chodes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	7,887819731
50093	Chodes	2	Analfabetos o sin estudios	6	Mujer	2,3272466458
50094	Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	177,5798819462
50094	Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	531,2887659151
50094	Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	82,3985036672
50094	Daroca	2	Analfabetos o sin estudios	6	Mujer	128,544378811
50095	Ejea de los Caballeros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1463,7428837538
50095	Ejea de los Caballeros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3785,6866372168
50095	Ejea de los Caballeros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	989,446162318
50095	Ejea de los Caballeros	2	Analfabetos o sin estudios	6	Mujer	734,0618403296
50096	Embid de Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	10,8884775902
50096	Embid de Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,1950232912
50096	Embid de Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,5622275582
50096	Embid de Ariza	2	Analfabetos o sin estudios	6	Mujer	2,7646459652
50098	Encinacorba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	53,4825953079
50098	Encinacorba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	38,7111013931
50098	Encinacorba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,7375894982
50098	Encinacorba	2	Analfabetos o sin estudios	6	Mujer	4,8670504661
50099	Épila	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	287,796496258
50099	Épila	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1100,9665189629
50099	Épila	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	127,0757444085
50099	Épila	2	Analfabetos o sin estudios	6	Mujer	271,5911101754
50100	Erla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	39,412426308
50100	Erla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	98,9082367016
50100	Erla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	23,9056181844
50100	Erla	2	Analfabetos o sin estudios	6	Mujer	17,773718806
50101	Escatrón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	124,5291805687
50101	Escatrón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	258,7044060934
50101	Escatrón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	56,1112401187
50101	Escatrón	2	Analfabetos o sin estudios	6	Mujer	71,1069227908
50102	Fabara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	96,6468192452
50102	Fabara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	283,7677679757
50102	Fabara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	54,7173875729
50102	Fabara	2	Analfabetos o sin estudios	6	Mujer	62,6925726237
50104	Farlete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	52,1369343211
50104	Farlete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	77,1958487519
50104	Farlete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	35,3493957082
50104	Farlete	2	Analfabetos o sin estudios	6	Mujer	30,401062651
50105	Fayón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	35,7797084959
50105	Fayón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	84,0834479935
50105	Fayón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	14,979780796
50105	Fayón	2	Analfabetos o sin estudios	6	Mujer	40,2619295695
50106	Fayos (Los)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	18,1522224518
50106	Fayos (Los)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	35,9648724615
50106	Fayos (Los)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,0503427901
50106	Fayos (Los)	2	Analfabetos o sin estudios	6	Mujer	14,8701854632
50107	Figueruelas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	59,3751431228
50107	Figueruelas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	368,3543203032
50107	Figueruelas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	47,5331420475
50107	Figueruelas	2	Analfabetos o sin estudios	6	Mujer	31,6998163917
50108	Fombuena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3,1390042281
50108	Fombuena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	13,6292598501
50108	Fombuena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3,3805520687
50108	Fombuena	2	Analfabetos o sin estudios	6	Mujer	3,8511838532
50109	Frago (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	6,1678322751
50109	Frago (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	19,4868332326
50109	Frago (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,3497893447
50109	Frago (El)	2	Analfabetos o sin estudios	6	Mujer	9,4352559451
50110	Frasno (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	45,4257848781
50110	Frasno (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	105,463456243
50110	Frasno (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	17,3361634475
50110	Frasno (El)	2	Analfabetos o sin estudios	6	Mujer	32,2678355033
50111	Fréscano	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	28,4569253281
50111	Fréscano	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	46,9289797756
50111	Fréscano	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,9013343573
50111	Fréscano	2	Analfabetos o sin estudios	6	Mujer	7,7127605394
50113	Fuendejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	101,8823033477
50113	Fuendejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	223,521717427
50113	Fuendejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	13,7113329874
50113	Fuendejalón	2	Analfabetos o sin estudios	6	Mujer	42,3092590873
50114	Fuendetodos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,6191954052
50114	Fuendetodos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	37,921367353
50114	Fuendetodos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	8,8110566408
50114	Fuendetodos	2	Analfabetos o sin estudios	6	Mujer	9,7734113435
50115	Fuentes de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	282,2494933073
50115	Fuentes de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1089,0132793361
50115	Fuentes de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	205,3961653989
50115	Fuentes de Ebro	2	Analfabetos o sin estudios	6	Mujer	252,9274711279
50116	Fuentes de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	30,5671427679
50116	Fuentes de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	66,7639370175
50116	Fuentes de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,8349343025
50116	Fuentes de Jiloca	2	Analfabetos o sin estudios	6	Mujer	14,0590694476
50117	Gallocanta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,8406304685
50117	Gallocanta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	32,710756531
50117	Gallocanta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,9524097471
50117	Gallocanta	2	Analfabetos o sin estudios	6	Mujer	7,3591025741
50118	Gallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	289,3965390351
50118	Gallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	689,5720453335
50118	Gallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	124,27660041
50118	Gallur	2	Analfabetos o sin estudios	6	Mujer	126,6951966979
50119	Gelsa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	124,8599873663
50119	Gelsa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	286,0219969769
50119	Gelsa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	39,3139000372
50119	Gelsa	2	Analfabetos o sin estudios	6	Mujer	62,6161879846
50120	Godojos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,8319589078
50120	Godojos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	11,737775448
50120	Godojos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,2151328221
50121	Gotor	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	42,6598522862
50121	Gotor	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	77,0000657568
50121	Gotor	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,7128280266
50121	Gotor	2	Analfabetos o sin estudios	6	Mujer	32,2735909299
50122	Grisel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,0603327927
50122	Grisel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	15,7351284262
50122	Grisel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	0,5941604769
50122	Grisel	2	Analfabetos o sin estudios	6	Mujer	4,0162178271
50123	Grisén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	35,5347825104
50123	Grisén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	124,9795314568
50123	Grisén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	45,3086572118
50123	Grisén	2	Analfabetos o sin estudios	6	Mujer	40,2997404503
50124	Herrera de los Navarros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	35,3863619502
50124	Herrera de los Navarros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	124,7120043761
50124	Herrera de los Navarros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	43,6147189318
50124	Herrera de los Navarros	2	Analfabetos o sin estudios	6	Mujer	38,9732052287
50125	Ibdes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	62,1637824085
50125	Ibdes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	81,6319499316
50125	Ibdes	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	8,2667781665
50125	Ibdes	2	Analfabetos o sin estudios	6	Mujer	55,3795515995
50126	Illueca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	354,4008717792
50126	Illueca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	782,0438336266
50126	Illueca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	63,1236324226
50126	Illueca	2	Analfabetos o sin estudios	6	Mujer	179,8677677234
50128	Isuerre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2,7788904844
50128	Isuerre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,1271456983
50129	Jaraba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	19,3499367933
50129	Jaraba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	100,7798906084
50129	Jaraba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,4044074431
50129	Jaraba	2	Analfabetos o sin estudios	6	Mujer	16,6991741009
50130	Jarque	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	51,9718904015
50130	Jarque	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	111,6250483347
50130	Jarque	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	14,8262797676
50130	Jarque	2	Analfabetos o sin estudios	6	Mujer	32,7044400297
50131	Jaulín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	24,7669286306
50131	Jaulín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	54,6923843896
50131	Jaulín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	12,9056806351
50131	Jaulín	2	Analfabetos o sin estudios	6	Mujer	16,8671507104
50132	Joyosa (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	72,1376555131
50132	Joyosa (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	219,512191402
50132	Joyosa (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	51,6390717365
50132	Joyosa (La)	2	Analfabetos o sin estudios	6	Mujer	29,5753933485
