Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
22222	Siétamo	2004	Regadío	44	44	27	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22222	Siétamo	2004	Secano	4731	3345	2185	1049	111	328	0	0	328	862	0	0	862	196	0	196	0	0
22223	Sopeira	2004	Regadío	7	5	1	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0
22223	Sopeira	2004	Secano	4337	376	175	198	3	1538	0	0	1538	1879	429	0	1450	544	0	262	45	237
22225	Tamarite de Litera	2004	Regadío	8143	8142	7020	667	455	0	0	0	0	1	1	0	0	0	0	0	0	0
22225	Tamarite de Litera	2004	Secano	2384	940	514	230	196	637	0	0	637	15	1	0	14	792	0	618	113	61
22226	Tardienta	2004	Regadío	1122	1122	900	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22226	Tardienta	2004	Secano	7843	3826	2289	1476	61	2988	0	0	2988	156	96	0	60	873	0	634	222	17
22227	Tella-Sin	2004	Regadío	59	15	4	11	0	42	42	0	0	2	2	0	0	0	0	0	0	0
22227	Tella-Sin	2004	Secano	9001	283	0	283	0	3226	219	0	3007	3585	781	0	2804	1907	0	1718	69	120
22228	Tierz	2004	Regadío	321	321	295	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22228	Tierz	2004	Secano	308	158	111	33	14	87	0	0	87	8	0	0	8	55	0	5	21	29
22229	Tolva	2004	Regadío	15	12	1	11	0	0	0	0	0	3	3	0	0	0	0	0	0	0
22229	Tolva	2004	Secano	5899	1701	1315	373	13	1561	0	0	1561	2400	604	0	1796	237	0	59	115	63
22230	Torla-Ordesa	2004	Regadío	103	3	1	2	0	99	99	0	0	1	1	0	0	0	0	0	0	0
22230	Torla-Ordesa	2004	Secano	18436	12	1	11	0	11992	626	11366	0	5921	5603	0	318	511	0	84	95	332
22232	Torralba de Aragón	2004	Regadío	1045	1045	928	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22232	Torralba de Aragón	2004	Secano	2920	1037	649	385	3	1658	1	0	1657	61	61	0	0	164	0	19	103	42
22233	Torre la Ribera	2004	Regadío	41	13	5	8	0	28	28	0	0	0	0	0	0	0	0	0	0	0
22233	Torre la Ribera	2004	Secano	3148	295	100	195	0	1774	0	0	1774	609	126	483	0	470	0	399	31	40
22234	Torrente de Cinca	2004	Regadío	829	829	2	11	816	0	0	0	0	0	0	0	0	0	0	0	0	0
22234	Torrente de Cinca	2004	Secano	4883	2195	1470	624	101	885	0	0	885	1203	688	0	515	600	0	316	25	259
22235	Torres de Alcanadre	2004	Regadío	859	858	760	97	1	0	0	0	0	1	1	0	0	0	0	0	0	0
22235	Torres de Alcanadre	2004	Secano	837	502	342	138	22	86	0	0	86	139	0	0	139	110	0	78	30	2
22236	Torres de Barbués	2004	Regadío	1127	1115	1019	90	6	0	0	0	0	12	12	0	0	0	0	0	0	0
22236	Torres de Barbués	2004	Secano	197	27	8	18	1	58	0	0	58	17	17	0	0	95	0	9	52	34
22239	Tramaced	2004	Regadío	942	942	855	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22239	Tramaced	2004	Secano	523	146	104	35	7	252	0	0	252	13	0	0	13	112	0	91	15	6
22242	Valfarta	2004	Regadío	1294	1294	1251	35	8	0	0	0	0	0	0	0	0	0	0	0	0	0
22242	Valfarta	2004	Secano	1936	1078	414	647	17	620	0	0	620	75	75	0	0	163	0	142	21	0
22243	Valle de Bardají	2004	Regadío	28	13	8	5	0	13	13	0	0	2	2	0	0	0	0	0	0	0
22243	Valle de Bardají	2004	Secano	4501	292	93	199	0	2419	0	0	2419	1699	735	823	141	91	0	5	27	59
22244	Valle de Lierp	2004	Regadío	29	6	4	2	0	21	21	0	0	2	2	0	0	0	0	0	0	0
22244	Valle de Lierp	2004	Secano	3221	259	187	69	3	1415	0	1270	145	1402	650	721	31	145	0	46	61	38
22245	Velilla de Cinca	2004	Regadío	668	580	216	23	341	0	0	0	0	88	88	0	0	0	0	0	0	0
22245	Velilla de Cinca	2004	Secano	945	329	50	271	8	495	0	0	495	0	0	0	0	121	0	15	45	61
22246	Beranuy	2004	Regadío	25	9	1	8	0	12	12	0	0	4	4	0	0	0	0	0	0	0
22246	Beranuy	2004	Secano	6337	559	545	14	0	2008	57	1951	0	3478	444	315	2719	292	0	197	95	0
22247	Viacamp y Litera	2004	Regadío	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22247	Viacamp y Litera	2004	Secano	10817	897	634	252	11	4815	0	0	4815	4088	2762	1326	0	1017	0	223	103	691
22248	Vicién	2004	Regadío	461	461	395	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22248	Vicién	2004	Secano	884	594	516	78	0	170	0	0	170	0	0	0	0	120	0	5	33	82
22249	Villanova	2004	Regadío	47	0	0	0	0	41	41	0	0	6	6	0	0	0	0	0	0	0
22249	Villanova	2004	Secano	663	0	0	0	0	262	60	0	202	366	0	0	366	35	0	4	19	12
22250	Villanúa	2004	Regadío	47	28	3	25	0	6	6	0	0	13	13	0	0	0	0	0	0	0
22250	Villanúa	2004	Secano	5769	292	5	287	0	2474	0	2474	0	2015	1721	0	294	988	0	645	43	300
22251	Villanueva de Sigena	2004	Regadío	3507	3507	2936	510	61	0	0	0	0	0	0	0	0	0	0	0	0	0
22251	Villanueva de Sigena	2004	Secano	10906	6461	2949	3430	82	1533	0	0	1533	2336	186	0	2150	576	0	569	0	7
22252	Yebra de Basa	2004	Regadío	60	57	8	49	0	0	0	0	0	3	3	0	0	0	0	0	0	0
22252	Yebra de Basa	2004	Secano	8978	724	207	517	0	4240	33	0	4207	3726	2921	0	805	288	0	96	121	71
22253	Yésero	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22253	Yésero	2004	Secano	3024	9	0	9	0	861	107	0	754	1985	1820	0	165	169	0	102	20	47
22254	Zaidín	2004	Regadío	6353	6263	3322	1136	1805	0	0	0	0	90	90	0	0	0	0	0	0	0
22254	Zaidín	2004	Secano	2476	515	74	435	6	1212	0	0	1212	3	3	0	0	746	0	228	188	330
22901	Valle de Hecho	2004	Regadío	193	193	23	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22901	Valle de Hecho	2004	Secano	23169	883	29	853	1	12296	98	10480	1718	8626	8292	264	70	1364	0	888	266	210
22902	Puente la Reina de Jaca	2004	Regadío	232	182	139	43	0	0	0	0	0	50	50	0	0	0	0	0	0	0
22902	Puente la Reina de Jaca	2004	Secano	4631	2169	1463	649	57	828	0	0	828	1123	698	0	425	511	0	356	25	130
22903	San Miguel del Cinca	2004	Regadío	7880	7873	6317	1411	145	0	0	0	0	7	7	0	0	0	0	0	0	0
22903	San Miguel del Cinca	2004	Secano	2215	316	86	223	7	727	0	0	727	141	93	0	48	1031	0	528	70	433
22904	Sotonera (La)	2004	Regadío	471	443	249	151	43	0	0	0	0	28	28	0	0	0	0	0	0	0
22904	Sotonera (La)	2004	Secano	15966	10087	6467	2812	808	2097	0	0	2097	3253	736	0	2517	529	0	529	0	0
22905	Lupiñén-Ortilla	2004	Regadío	1273	1263	1061	186	16	0	0	0	0	10	10	0	0	0	0	0	0	0
22905	Lupiñén-Ortilla	2004	Secano	9628	7171	5165	1954	52	722	0	0	722	478	275	0	203	1257	0	1251	0	6
22906	Santa María de Dulcis	2004	Regadío	57	57	13	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22906	Santa María de Dulcis	2004	Secano	2646	1165	330	556	279	1252	0	0	1252	111	26	0	85	118	0	89	16	13
22907	Aínsa-Sobrarbe	2004	Regadío	288	284	80	204	0	0	0	0	0	4	4	0	0	0	0	0	0	0
22907	Aínsa-Sobrarbe	2004	Secano	28204	4105	2134	1810	161	10999	0	0	10999	11124	5077	0	6047	1976	0	97	461	1418
22908	Hoz y Costeán	2004	Regadío	26	26	3	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0
22908	Hoz y Costeán	2004	Secano	5715	2109	774	666	669	2457	0	0	2457	1038	0	0	1038	111	0	111	0	0
22909	Vencillón	2004	Regadío	769	769	647	87	35	0	0	0	0	0	0	0	0	0	0	0	0	0
22909	Vencillón	2004	Secano	140	9	0	9	0	19	0	0	19	39	39	0	0	73	0	27	39	7
44001	Ababuj	2004	Regadío	31	29	12	17	0	0	0	0	0	2	2	0	0	0	0	0	0	0
44001	Ababuj	2004	Secano	5394	1947	1226	721	0	3120	54	927	2139	207	207	0	0	120	0	55	57	8
44002	Abejuela	2004	Regadío	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
44002	Abejuela	2004	Secano	8278	198	80	117	1	866	0	863	3	7114	1000	0	6114	100	0	0	100	0
44003	Aguatón	2004	Regadío	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44003	Aguatón	2004	Secano	2225	554	343	211	0	1353	0	83	1270	257	0	20	237	61	0	20	41	0
44004	Aguaviva	2004	Regadío	394	380	225	137	18	3	3	0	0	11	11	0	0	0	0	0	0	0
44004	Aguaviva	2004	Secano	3766	710	303	339	68	2404	0	0	2404	501	0	0	501	151	0	6	145	0
44005	Aguilar del Alfambra	2004	Regadío	85	75	70	5	0	0	0	0	0	10	10	0	0	0	0	0	0	0
44005	Aguilar del Alfambra	2004	Secano	3814	1214	707	507	0	2321	36	1145	1140	212	0	212	0	67	0	11	40	16
44006	Alacón	2004	Regadío	150	55	19	14	22	84	84	0	0	11	11	0	0	0	0	0	0	0
44006	Alacón	2004	Secano	4564	1952	806	885	261	2032	0	0	2032	450	450	0	0	130	0	0	102	28
44007	Alba	2004	Regadío	872	872	688	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44007	Alba	2004	Secano	6121	1765	1021	743	1	2229	0	56	2173	1827	0	0	1827	300	0	110	160	30
44008	Albalate del Arzobispo	2004	Regadío	514	489	89	38	362	0	0	0	0	25	25	0	0	0	0	0	0	0
44008	Albalate del Arzobispo	2004	Secano	20160	8769	3427	3602	1740	6234	0	0	6234	4257	4010	0	247	900	0	0	800	100
44009	Albarracín	2004	Regadío	154	112	49	63	0	0	0	0	0	42	42	0	0	0	0	0	0	0
44009	Albarracín	2004	Secano	45488	4135	2318	1817	0	3630	1937	1693	0	36122	3327	30619	2176	1601	0	890	701	10
44010	Albentosa	2004	Regadío	44	38	11	27	0	0	0	0	0	6	6	0	0	0	0	0	0	0
44010	Albentosa	2004	Secano	6727	1132	581	511	40	3627	0	830	2797	1371	240	90	1041	597	0	534	40	23
44011	Alcaine	2004	Regadío	61	61	7	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44011	Alcaine	2004	Secano	5708	1024	238	783	3	3919	0	219	3700	600	600	0	0	165	0	40	45	80
44012	Alcalá de la Selva	2004	Regadío	35	24	6	18	0	0	0	0	0	11	11	0	0	0	0	0	0	0
44012	Alcalá de la Selva	2004	Secano	10397	821	348	472	1	3272	313	1659	1300	5600	4800	500	300	704	0	194	420	90
44013	Alcañiz	2004	Regadío	4552	4433	2868	214	1351	35	35	0	0	84	84	0	0	0	0	0	0	0
44013	Alcañiz	2004	Secano	42359	20290	6185	9570	4535	13369	0	0	13369	7250	450	4300	2500	1450	105	495	450	400
44014	Alcorisa	2004	Regadío	401	361	87	184	90	36	36	0	0	4	4	0	0	0	0	0	0	0
44014	Alcorisa	2004	Secano	11730	5601	1677	2396	1528	1338	0	0	1338	4542	1069	0	3473	249	2	137	50	60
44016	Alfambra	2004	Regadío	537	442	258	182	2	0	0	0	0	95	95	0	0	0	0	0	0	0
44016	Alfambra	2004	Secano	11666	6332	3266	3066	0	2166	0	56	2110	2177	1500	0	677	991	0	320	621	50
44017	Aliaga	2004	Regadío	98	98	15	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44017	Aliaga	2004	Secano	19316	1782	861	921	0	11776	140	7510	4126	3871	11	860	3000	1887	0	1450	387	50
44018	Almohaja	2004	Regadío	3	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
44018	Almohaja	2004	Secano	2531	513	261	252	0	1286	0	0	1286	610	130	0	480	122	0	52	70	0
44019	Alobras	2004	Regadío	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44019	Alobras	2004	Secano	3063	383	208	175	0	1933	0	765	1168	534	267	257	10	213	0	50	160	3
44020	Alpeñés	2004	Regadío	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44020	Alpeñés	2004	Secano	2868	1006	595	411	0	1506	0	506	1000	273	273	0	0	83	0	49	32	2
44021	Allepuz	2004	Regadío	76	65	22	43	0	0	0	0	0	11	11	0	0	0	0	0	0	0
44021	Allepuz	2004	Secano	6597	987	536	451	0	4853	230	2458	2165	388	290	0	98	369	0	242	100	27
44022	Alloza	2004	Regadío	108	96	16	64	16	0	0	0	0	12	12	0	0	0	0	0	0	0
44022	Alloza	2004	Secano	8043	2380	665	700	1015	3877	0	0	3877	1271	1224	0	47	515	0	30	480	5
44023	Allueva	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44023	Allueva	2004	Secano	1863	993	389	604	0	67	0	17	50	669	500	0	169	134	0	0	72	62
44024	Anadón	2004	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44024	Anadón	2004	Secano	2488	386	178	206	2	1955	0	31	1924	53	0	0	53	94	0	0	94	0
44025	Andorra	2004	Regadío	63	63	40	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0
44025	Andorra	2004	Secano	14131	7078	2762	3574	742	4399	0	0	4399	1989	1964	0	25	665	0	24	640	1
44026	Arcos de las Salinas	2004	Regadío	107	77	5	72	0	0	0	0	0	30	30	0	0	0	0	0	0	0
44026	Arcos de las Salinas	2004	Secano	11177	158	109	44	5	5708	0	2612	3096	4583	2697	1540	346	728	0	558	70	100
44027	Arens de Lledó	2004	Regadío	26	24	5	19	0	2	2	0	0	0	0	0	0	0	0	0	0	0
44027	Arens de Lledó	2004	Secano	3405	1118	15	343	760	1186	0	593	593	1048	602	122	324	53	0	0	40	13
44028	Argente	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44028	Argente	2004	Secano	6182	3944	2553	1391	0	1798	0	614	1184	237	0	0	237	203	0	28	175	0
44029	Ariño	2004	Regadío	160	111	12	81	18	41	41	0	0	8	8	0	0	0	0	0	0	0
44029	Ariño	2004	Secano	8042	604	114	356	134	4442	0	0	4442	1803	1732	0	71	1193	0	0	1171	22
44031	Azaila	2004	Regadío	188	188	108	66	14	0	0	0	0	0	0	0	0	0	0	0	0	0
44031	Azaila	2004	Secano	7943	5655	3050	2603	2	1988	0	0	1988	0	0	0	0	300	50	100	61	89
44032	Bádenas	2004	Regadío	43	43	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44032	Bádenas	2004	Secano	3086	647	313	319	15	837	0	389	448	1500	700	0	800	102	0	71	29	2
44033	Báguena	2004	Regadío	261	242	69	160	13	0	0	0	0	19	19	0	0	0	0	0	0	0
44033	Báguena	2004	Secano	2240	1330	184	515	631	499	0	30	469	163	125	0	38	248	0	20	225	3
44034	Bañón	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44034	Bañón	2004	Secano	5402	2962	1983	977	2	339	0	38	301	1986	600	0	1386	115	0	0	115	0
44035	Barrachina	2004	Regadío	143	111	81	30	0	0	0	0	0	32	32	0	0	0	0	0	0	0
44035	Barrachina	2004	Secano	2380	832	509	323	0	977	0	88	889	436	0	1	435	135	0	0	85	50
44036	Bea	2004	Regadío	14	14	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44036	Bea	2004	Secano	2343	541	324	217	0	1006	0	490	516	741	1	0	740	55	0	0	55	0
44037	Beceite	2004	Regadío	102	49	30	14	5	3	3	0	0	50	50	0	0	0	0	0	0	0
44037	Beceite	2004	Secano	9572	205	19	28	158	3511	0	1914	1597	5233	3143	300	1790	623	0	303	120	200
44038	Belmonte de San José	2004	Regadío	31	31	6	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44038	Belmonte de San José	2004	Secano	3366	1088	33	476	579	848	0	0	848	1222	630	270	322	208	0	50	151	7
44039	Bello	2004	Regadío	195	192	187	5	0	0	0	0	0	3	3	0	0	0	0	0	0	0
44039	Bello	2004	Secano	4879	3767	2947	818	2	352	0	99	253	488	2	482	4	272	0	20	112	140
44040	Berge	2004	Regadío	100	94	28	47	19	0	0	0	0	6	6	0	0	0	0	0	0	0
44040	Berge	2004	Secano	4170	811	170	370	271	2349	0	0	2349	829	100	390	339	181	0	122	49	10
44041	Bezas	2004	Regadío	7	3	3	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
44041	Bezas	2004	Secano	2595	89	53	36	0	693	203	342	148	1670	1439	0	231	143	0	12	127	4
44042	Blancas	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44042	Blancas	2004	Secano	7339	3814	2431	1383	0	2945	0	492	2453	474	0	0	474	106	0	19	87	0
44043	Blesa	2004	Regadío	11	11	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44043	Blesa	2004	Secano	8070	3545	1702	1752	91	3805	0	0	3805	658	658	0	0	62	0	20	28	14
44044	Bordón	2004	Regadío	48	48	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44044	Bordón	2004	Secano	2948	231	92	137	2	2145	0	464	1681	329	89	234	6	243	0	121	90	32
44045	Bronchales	2004	Regadío	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
44045	Bronchales	2004	Secano	5960	1117	533	584	0	1966	400	1193	373	2690	1890	0	800	187	0	20	167	0
44046	Bueña	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44046	Bueña	2004	Secano	4076	1682	1024	658	0	1020	0	20	1000	1300	0	600	700	74	0	24	50	0
44047	Burbáguena	2004	Regadío	162	154	90	58	6	0	0	0	0	8	8	0	0	0	0	0	0	0
44047	Burbáguena	2004	Secano	3731	1623	559	832	232	1351	0	300	1051	658	658	0	0	99	0	5	90	4
44048	Cabra de Mora	2004	Regadío	37	37	14	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44048	Cabra de Mora	2004	Secano	3362	287	107	179	1	294	0	183	111	2563	1862	10	691	218	0	91	118	9
44049	Calaceite	2004	Regadío	86	84	15	50	19	2	2	0	0	0	0	0	0	0	0	0	0	0
44049	Calaceite	2004	Secano	8018	4017	32	439	3546	2632	0	15	2617	1244	300	60	884	125	0	60	50	15
44050	Calamocha	2004	Regadío	1246	1246	1126	118	2	0	0	0	0	0	0	0	0	0	0	0	0	0
44050	Calamocha	2004	Secano	30479	14520	7539	6868	113	8733	0	2661	6072	5753	2000	1982	1771	1473	0	438	901	134
44051	Calanda	2004	Regadío	1119	1111	66	213	832	0	0	0	0	8	8	0	0	0	0	0	0	0
44051	Calanda	2004	Secano	10012	4902	1026	1710	2166	3410	0	0	3410	1270	850	380	40	430	0	16	360	54
44052	Calomarde	2004	Regadío	24	24	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44052	Calomarde	2004	Secano	2646	189	135	54	0	1857	0	1267	590	350	80	260	10	250	0	44	200	6
44053	Camañas	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44053	Camañas	2004	Secano	7900	4489	2799	1690	0	2100	0	470	1630	1033	0	0	1033	278	0	0	278	0
44054	Camarena de la Sierra	2004	Regadío	13	8	4	4	0	0	0	0	0	5	5	0	0	0	0	0	0	0
44054	Camarena de la Sierra	2004	Secano	7952	186	90	96	0	4701	0	4407	294	2888	1888	340	660	177	0	66	101	10
44055	Camarillas	2004	Regadío	16	10	3	7	0	0	0	0	0	6	6	0	0	0	0	0	0	0
44055	Camarillas	2004	Secano	5013	2307	1378	929	0	2209	181	446	1582	377	317	59	1	120	0	36	75	9
44056	Caminreal	2004	Regadío	606	573	410	162	1	0	0	0	0	33	33	0	0	0	0	0	0	0
44056	Caminreal	2004	Secano	3801	1990	1123	863	4	1143	0	475	668	558	1	0	557	110	0	23	83	4
44059	Cantavieja	2004	Regadío	14	12	6	6	0	0	0	0	0	2	2	0	0	0	0	0	0	0
44059	Cantavieja	2004	Secano	12489	943	255	688	0	6632	849	4295	1488	4681	1600	116	2965	233	0	41	160	32
44060	Cañada de Benatanduz	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44060	Cañada de Benatanduz	2004	Secano	3477	305	156	149	0	2810	176	2034	600	182	110	40	32	180	0	85	85	10
44061	Cañada de Verich (La)	2004	Regadío	11	6	2	4	0	0	0	0	0	5	5	0	0	0	0	0	0	0
44061	Cañada de Verich (La)	2004	Secano	1072	248	19	181	48	282	0	10	272	486	234	0	252	56	0	5	51	0
44062	Cañada Vellida	2004	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44062	Cañada Vellida	2004	Secano	2307	897	609	288	0	1134	0	450	684	200	200	0	0	76	0	50	26	0
44063	Cañizar del Olivar	2004	Regadío	71	71	5	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44063	Cañizar del Olivar	2004	Secano	2156	275	42	228	5	1304	0	276	1028	471	0	0	471	106	0	25	71	10
44064	Cascante del Río	2004	Regadío	153	124	18	106	0	0	0	0	0	29	29	0	0	0	0	0	0	0
44064	Cascante del Río	2004	Secano	3095	416	219	179	18	1044	0	873	171	1512	1265	197	50	123	0	26	90	7
44065	Castejón de Tornos	2004	Regadío	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44065	Castejón de Tornos	2004	Secano	3035	1538	1266	270	2	275	0	35	240	1182	100	0	1082	40	0	10	28	2
44066	Castel de Cabra	2004	Regadío	69	69	3	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44066	Castel de Cabra	2004	Secano	2918	660	223	435	2	1637	0	350	1287	507	503	0	4	114	0	0	84	30
44067	Castelnou	2004	Regadío	532	529	404	95	30	0	0	0	0	3	3	0	0	0	0	0	0	0
44067	Castelnou	2004	Secano	3162	1809	1078	720	11	1266	0	0	1266	0	0	0	0	87	0	0	77	10
44068	Castelserás	2004	Regadío	331	327	71	184	72	0	0	0	0	4	4	0	0	0	0	0	0	0
44068	Castelserás	2004	Secano	2808	887	91	198	598	1797	0	0	1797	4	0	0	4	120	0	44	59	17
44070	Castellar (El)	2004	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44070	Castellar (El)	2004	Secano	5017	409	181	228	0	2039	0	1280	759	2485	1510	159	816	84	0	20	55	9
44071	Castellote	2004	Regadío	452	409	48	203	158	19	19	0	0	24	24	0	0	0	0	0	0	0
44071	Castellote	2004	Secano	22904	1991	605	846	540	13922	195	5150	8577	2738	720	1130	888	4253	954	0	2719	580
44074	Cedrillas	2004	Regadío	16	3	3	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0
44074	Cedrillas	2004	Secano	7298	2345	1300	1045	0	2911	148	483	2280	1754	1417	0	337	288	0	200	80	8
44075	Celadas	2004	Regadío	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44075	Celadas	2004	Secano	9972	6368	4314	2054	0	2909	0	1300	1609	555	3	0	552	140	0	100	40	0
44076	Cella	2004	Regadío	1999	1578	1461	117	0	275	275	0	0	146	146	0	0	0	0	0	0	0
44076	Cella	2004	Secano	10488	5428	3064	2363	1	4516	0	250	4266	261	0	125	136	283	0	142	121	20
44077	Cerollera (La)	2004	Regadío	73	73	1	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
44077	Cerollera (La)	2004	Secano	3311	161	54	54	53	830	0	100	730	2226	1400	382	444	94	0	40	44	10
44080	Codoñera (La)	2004	Regadío	6	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44080	Codoñera (La)	2004	Secano	2084	1093	49	344	700	927	0	0	927	2	2	0	0	62	0	8	51	3
44082	Corbalán	2004	Regadío	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44082	Corbalán	2004	Secano	8176	1561	756	805	0	3549	42	3415	92	2859	1260	909	690	207	0	193	14	0
44084	Cortes de Aragón	2004	Regadío	8	8	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44084	Cortes de Aragón	2004	Secano	2440	815	357	373	85	944	0	0	944	614	604	0	10	67	0	17	44	6
44085	Cosa	2004	Regadío	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44085	Cosa	2004	Secano	5507	2782	2118	664	0	1826	0	0	1826	789	468	0	321	110	0	15	95	0
44086	Cretas	2004	Regadío	89	83	6	34	43	0	0	0	0	6	6	0	0	0	0	0	0	0
44086	Cretas	2004	Secano	5129	2685	196	566	1923	1802	0	0	1802	569	236	0	333	73	0	0	73	0
44087	Crivillén	2004	Regadío	51	51	4	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44087	Crivillén	2004	Secano	4150	1009	302	644	63	1984	0	0	1984	889	660	100	129	268	10	163	90	5
44088	Cuba (La)	2004	Regadío	17	4	2	2	0	13	13	0	0	0	0	0	0	0	0	0	0	0
44088	Cuba (La)	2004	Secano	644	85	33	45	7	334	35	242	57	196	20	78	98	29	0	0	12	17
44089	Cubla	2004	Regadío	19	15	3	12	0	0	0	0	0	4	4	0	0	0	0	0	0	0
44089	Cubla	2004	Secano	4817	970	498	457	15	1398	0	690	708	2352	2218	70	64	97	0	30	60	7
44090	Cucalón	2004	Regadío	135	135	123	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44090	Cucalón	2004	Secano	3067	1207	726	464	17	1355	0	500	855	145	114	0	31	360	0	225	75	60
44092	Cuervo (El)	2004	Regadío	37	37	5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44092	Cuervo (El)	2004	Secano	2068	88	47	32	9	1559	0	580	979	331	113	0	218	90	0	66	15	9
44093	Cuevas de Almudén	2004	Regadío	39	39	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44093	Cuevas de Almudén	2004	Secano	3576	1139	772	367	0	1255	0	0	1255	1068	0	1068	0	114	0	85	20	9
44094	Cuevas Labradas	2004	Regadío	75	71	58	13	0	0	0	0	0	4	4	0	0	0	0	0	0	0
44094	Cuevas Labradas	2004	Secano	4002	887	435	452	0	1779	0	190	1589	1115	500	100	515	221	0	35	180	6
44096	Ejulve	2004	Regadío	21	21	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44096	Ejulve	2004	Secano	10974	938	491	447	0	4418	0	1794	2624	5472	1879	2670	923	146	0	92	49	5
44097	Escorihuela	2004	Regadío	94	89	48	41	0	0	0	0	0	5	5	0	0	0	0	0	0	0
44097	Escorihuela	2004	Secano	5568	1833	938	894	1	1298	0	599	699	2226	1000	0	1226	211	0	96	110	5
44099	Escucha	2004	Regadío	20	20	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44099	Escucha	2004	Secano	4159	679	286	391	2	3080	0	775	2305	124	71	0	53	276	0	0	270	6
44100	Estercuel	2004	Regadío	104	104	12	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44100	Estercuel	2004	Secano	5481	196	44	70	82	3092	0	0	3092	1989	1000	450	539	204	0	73	90	41
