Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
Noviembre 2019	201911	Noviembre	2019	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	4
Noviembre 2019	201911	Noviembre	2019	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	2
Noviembre 2019	201911	Noviembre	2019	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	4
Noviembre 2019	201911	Noviembre	2019	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	4
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	810
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	822
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	653
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	749
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	11
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	16
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	6235
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	4091
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	9622
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	9160
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	698
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2642
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	36
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	20
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	51
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	30
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	16
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	11
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	13
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	45
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	4
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	54
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Otros	Otros	22
Noviembre 2019	201911	Noviembre	2019	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	5
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Otros	8
Noviembre 2019	201911	Noviembre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	2
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	288
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	287
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	200
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	225
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	3
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Indefinido	Discapacitados	Minusválidos	2
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1642
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1039
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	2030
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1911
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	124
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	469
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	5
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	8
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	3
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	1
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	3
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	14
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	1
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	6
Octubre 2019	201910	Octubre	2019	Hombres	22	Huesca	Temporal	Otros	Otros	3
Octubre 2019	201910	Octubre	2019	Mujeres	22	Huesca	Temporal	Otros	Temp. Inserción	2
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	146
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	147
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	108
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	111
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	4
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	813
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	464
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1483
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1242
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	84
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	276
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	4
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	3
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	9
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	2
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	3
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	1
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	11
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	2
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Otros	Otros	1
Octubre 2019	201910	Octubre	2019	Hombres	44	Teruel	Temporal	Otros	Temp. Inserción	1
Octubre 2019	201910	Octubre	2019	Mujeres	44	Teruel	Temporal	Otros	Temp. Inserción	1
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1109
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1217
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	827
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1208
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	15
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	18
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	9360
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	6889
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	12089
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	10979
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	748
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2946
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	30
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	22
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	54
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	42
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	5
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	16
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	33
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	18
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	75
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	7
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	71
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Otros	Otros	27
Octubre 2019	201910	Octubre	2019	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	3
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Otros	5
Octubre 2019	201910	Octubre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	1
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	272
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	429
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	218
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	262
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	5
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Indefinido	Discapacitados	Minusválidos	2
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1846
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1080
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	2127
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1969
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	112
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	420
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	4
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	1
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	11
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	15
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	1
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	9
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Otros	Otros	3
Septiembre 2019	201909	Septiembre	2019	Hombres	22	Huesca	Temporal	Otros	Temp. Inserción	1
Septiembre 2019	201909	Septiembre	2019	Mujeres	22	Huesca	Temporal	Otros	Temp. Inserción	3
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	185
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	153
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	90
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	124
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	1
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	737
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	479
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1981
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1411
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	58
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	207
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	3
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	1
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	1
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	6
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	4
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	4
Septiembre 2019	201909	Septiembre	2019	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	7
Septiembre 2019	201909	Septiembre	2019	Hombres	44	Teruel	Temporal	Otros	Otros	1
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1075
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1377
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	908
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1434
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	21
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	12
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	10686
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	6741
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	10784
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	9811
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	731
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2618
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	28
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	24
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	59
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	10
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	3
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	13
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	17
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	122
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	105
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	22
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	103
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Otros	Otros	70
Septiembre 2019	201909	Septiembre	2019	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	5
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Otros	31
Septiembre 2019	201909	Septiembre	2019	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	3
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	173
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	165
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	119
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	127
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	8
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Indefinido	Discapacitados	Minusválidos	1
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	2656
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1197
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	2329
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1963
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	85
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	258
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	5
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	7
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	2
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	1
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	1
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	32
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	6
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	12
Agosto 2019	201908	Agosto	2019	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	3
Agosto 2019	201908	Agosto	2019	Hombres	22	Huesca	Temporal	Otros	Otros	25
Agosto 2019	201908	Agosto	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	89
Agosto 2019	201908	Agosto	2019	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	94
Agosto 2019	201908	Agosto	2019	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	45
