Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Diciembre 2019	44	Teruel	60-64	Mujeres	243
Diciembre 2019	50	Zaragoza	16-19	Hombres	56
Diciembre 2019	50	Zaragoza	16-19	Mujeres	57
Diciembre 2019	50	Zaragoza	20-24	Hombres	119
Diciembre 2019	50	Zaragoza	20-24	Mujeres	184
Diciembre 2019	50	Zaragoza	25-29	Hombres	179
Diciembre 2019	50	Zaragoza	25-29	Mujeres	425
Diciembre 2019	50	Zaragoza	30-34	Hombres	254
Diciembre 2019	50	Zaragoza	30-34	Mujeres	721
Diciembre 2019	50	Zaragoza	35-39	Hombres	308
Diciembre 2019	50	Zaragoza	35-39	Mujeres	1011
Diciembre 2019	50	Zaragoza	40-44	Hombres	457
Diciembre 2019	50	Zaragoza	40-44	Mujeres	1219
Diciembre 2019	50	Zaragoza	45-49	Hombres	649
Diciembre 2019	50	Zaragoza	45-49	Mujeres	1372
Diciembre 2019	50	Zaragoza	50-54	Hombres	923
Diciembre 2019	50	Zaragoza	50-54	Mujeres	1529
Diciembre 2019	50	Zaragoza	55-59	Hombres	1363
Diciembre 2019	50	Zaragoza	55-59	Mujeres	2303
Diciembre 2019	50	Zaragoza	60-64	Hombres	1408
Diciembre 2019	50	Zaragoza	60-64	Mujeres	2897
Noviembre 2019	22	Huesca	16-19	Hombres	5
Noviembre 2019	22	Huesca	16-19	Mujeres	5
Noviembre 2019	22	Huesca	20-24	Hombres	28
Noviembre 2019	22	Huesca	20-24	Mujeres	24
Noviembre 2019	22	Huesca	25-29	Hombres	19
Noviembre 2019	22	Huesca	25-29	Mujeres	59
Noviembre 2019	22	Huesca	30-34	Hombres	33
Noviembre 2019	22	Huesca	30-34	Mujeres	104
Noviembre 2019	22	Huesca	35-39	Hombres	34
Noviembre 2019	22	Huesca	35-39	Mujeres	134
Noviembre 2019	22	Huesca	40-44	Hombres	53
Noviembre 2019	22	Huesca	40-44	Mujeres	145
Noviembre 2019	22	Huesca	45-49	Hombres	86
Noviembre 2019	22	Huesca	45-49	Mujeres	133
Noviembre 2019	22	Huesca	50-54	Hombres	91
Noviembre 2019	22	Huesca	50-54	Mujeres	162
Noviembre 2019	22	Huesca	55-59	Hombres	177
Noviembre 2019	22	Huesca	55-59	Mujeres	263
Noviembre 2019	22	Huesca	60-64	Hombres	242
Noviembre 2019	22	Huesca	60-64	Mujeres	330
Noviembre 2019	44	Teruel	16-19	Hombres	2
Noviembre 2019	44	Teruel	16-19	Mujeres	3
Noviembre 2019	44	Teruel	20-24	Hombres	3
Noviembre 2019	44	Teruel	20-24	Mujeres	14
Noviembre 2019	44	Teruel	25-29	Hombres	18
Noviembre 2019	44	Teruel	25-29	Mujeres	41
Noviembre 2019	44	Teruel	30-34	Hombres	16
Noviembre 2019	44	Teruel	30-34	Mujeres	63
Noviembre 2019	44	Teruel	35-39	Hombres	30
Noviembre 2019	44	Teruel	35-39	Mujeres	90
Noviembre 2019	44	Teruel	40-44	Hombres	25
Noviembre 2019	44	Teruel	40-44	Mujeres	90
Noviembre 2019	44	Teruel	45-49	Hombres	56
Noviembre 2019	44	Teruel	45-49	Mujeres	102
Noviembre 2019	44	Teruel	50-54	Hombres	83
Noviembre 2019	44	Teruel	50-54	Mujeres	141
Noviembre 2019	44	Teruel	55-59	Hombres	123
Noviembre 2019	44	Teruel	55-59	Mujeres	187
Noviembre 2019	44	Teruel	60-64	Hombres	163
Noviembre 2019	44	Teruel	60-64	Mujeres	248
Noviembre 2019	50	Zaragoza	16-19	Hombres	52
Noviembre 2019	50	Zaragoza	16-19	Mujeres	57
Noviembre 2019	50	Zaragoza	20-24	Hombres	118
Noviembre 2019	50	Zaragoza	20-24	Mujeres	192
Noviembre 2019	50	Zaragoza	25-29	Hombres	186
Noviembre 2019	50	Zaragoza	25-29	Mujeres	436
Noviembre 2019	50	Zaragoza	30-34	Hombres	249
Noviembre 2019	50	Zaragoza	30-34	Mujeres	739
Noviembre 2019	50	Zaragoza	35-39	Hombres	305
Noviembre 2019	50	Zaragoza	35-39	Mujeres	996
Noviembre 2019	50	Zaragoza	40-44	Hombres	445
Noviembre 2019	50	Zaragoza	40-44	Mujeres	1247
Noviembre 2019	50	Zaragoza	45-49	Hombres	652
Noviembre 2019	50	Zaragoza	45-49	Mujeres	1382
Noviembre 2019	50	Zaragoza	50-54	Hombres	900
Noviembre 2019	50	Zaragoza	50-54	Mujeres	1525
Noviembre 2019	50	Zaragoza	55-59	Hombres	1372
Noviembre 2019	50	Zaragoza	55-59	Mujeres	2305
Noviembre 2019	50	Zaragoza	60-64	Hombres	1417
Noviembre 2019	50	Zaragoza	60-64	Mujeres	2894
Octubre 2019	22	Huesca	16-19	Hombres	5
Octubre 2019	22	Huesca	16-19	Mujeres	8
Octubre 2019	22	Huesca	20-24	Hombres	29
Octubre 2019	22	Huesca	20-24	Mujeres	28
Octubre 2019	22	Huesca	25-29	Hombres	21
Octubre 2019	22	Huesca	25-29	Mujeres	60
Octubre 2019	22	Huesca	30-34	Hombres	37
Octubre 2019	22	Huesca	30-34	Mujeres	99
Octubre 2019	22	Huesca	35-39	Hombres	36
Octubre 2019	22	Huesca	35-39	Mujeres	136
Octubre 2019	22	Huesca	40-44	Hombres	57
Octubre 2019	22	Huesca	40-44	Mujeres	145
Octubre 2019	22	Huesca	45-49	Hombres	85
Octubre 2019	22	Huesca	45-49	Mujeres	139
Octubre 2019	22	Huesca	50-54	Hombres	91
Octubre 2019	22	Huesca	50-54	Mujeres	168
Octubre 2019	22	Huesca	55-59	Hombres	176
Octubre 2019	22	Huesca	55-59	Mujeres	262
Octubre 2019	22	Huesca	60-64	Hombres	242
Octubre 2019	22	Huesca	60-64	Mujeres	339
Octubre 2019	44	Teruel	16-19	Hombres	2
Octubre 2019	44	Teruel	16-19	Mujeres	3
Octubre 2019	44	Teruel	20-24	Hombres	5
Octubre 2019	44	Teruel	20-24	Mujeres	13
Octubre 2019	44	Teruel	25-29	Hombres	16
Octubre 2019	44	Teruel	25-29	Mujeres	40
Octubre 2019	44	Teruel	30-34	Hombres	19
Octubre 2019	44	Teruel	30-34	Mujeres	66
Octubre 2019	44	Teruel	35-39	Hombres	26
Octubre 2019	44	Teruel	35-39	Mujeres	86
Octubre 2019	44	Teruel	40-44	Hombres	24
Octubre 2019	44	Teruel	40-44	Mujeres	90
Octubre 2019	44	Teruel	45-49	Hombres	56
Octubre 2019	44	Teruel	45-49	Mujeres	100
Octubre 2019	44	Teruel	50-54	Hombres	83
Octubre 2019	44	Teruel	50-54	Mujeres	144
Octubre 2019	44	Teruel	55-59	Hombres	130
Octubre 2019	44	Teruel	55-59	Mujeres	187
Octubre 2019	44	Teruel	60-64	Hombres	162
Octubre 2019	44	Teruel	60-64	Mujeres	247
Octubre 2019	50	Zaragoza	16-19	Hombres	55
Octubre 2019	50	Zaragoza	16-19	Mujeres	60
Octubre 2019	50	Zaragoza	20-24	Hombres	120
Octubre 2019	50	Zaragoza	20-24	Mujeres	198
Octubre 2019	50	Zaragoza	25-29	Hombres	184
Octubre 2019	50	Zaragoza	25-29	Mujeres	431
Octubre 2019	50	Zaragoza	30-34	Hombres	251
Octubre 2019	50	Zaragoza	30-34	Mujeres	753
Octubre 2019	50	Zaragoza	35-39	Hombres	298
Octubre 2019	50	Zaragoza	35-39	Mujeres	1003
Octubre 2019	50	Zaragoza	40-44	Hombres	445
Octubre 2019	50	Zaragoza	40-44	Mujeres	1278
Octubre 2019	50	Zaragoza	45-49	Hombres	661
Octubre 2019	50	Zaragoza	45-49	Mujeres	1390
Octubre 2019	50	Zaragoza	50-54	Hombres	907
Octubre 2019	50	Zaragoza	50-54	Mujeres	1541
Octubre 2019	50	Zaragoza	55-59	Hombres	1393
Octubre 2019	50	Zaragoza	55-59	Mujeres	2296
Octubre 2019	50	Zaragoza	60-64	Hombres	1421
Octubre 2019	50	Zaragoza	60-64	Mujeres	2877
Septiembre 2019	22	Huesca	16-19	Hombres	5
Septiembre 2019	22	Huesca	16-19	Mujeres	6
Septiembre 2019	22	Huesca	20-24	Hombres	28
Septiembre 2019	22	Huesca	20-24	Mujeres	28
Septiembre 2019	22	Huesca	25-29	Hombres	20
Septiembre 2019	22	Huesca	25-29	Mujeres	56
Septiembre 2019	22	Huesca	30-34	Hombres	41
Septiembre 2019	22	Huesca	30-34	Mujeres	87
Septiembre 2019	22	Huesca	35-39	Hombres	39
Septiembre 2019	22	Huesca	35-39	Mujeres	136
Septiembre 2019	22	Huesca	40-44	Hombres	57
Septiembre 2019	22	Huesca	40-44	Mujeres	152
Septiembre 2019	22	Huesca	45-49	Hombres	82
Septiembre 2019	22	Huesca	45-49	Mujeres	147
Septiembre 2019	22	Huesca	50-54	Hombres	96
Septiembre 2019	22	Huesca	50-54	Mujeres	160
Septiembre 2019	22	Huesca	55-59	Hombres	176
Septiembre 2019	22	Huesca	55-59	Mujeres	255
Septiembre 2019	22	Huesca	60-64	Hombres	253
Septiembre 2019	22	Huesca	60-64	Mujeres	341
Septiembre 2019	44	Teruel	16-19	Hombres	2
Septiembre 2019	44	Teruel	16-19	Mujeres	2
Septiembre 2019	44	Teruel	20-24	Hombres	4
Septiembre 2019	44	Teruel	20-24	Mujeres	11
Septiembre 2019	44	Teruel	25-29	Hombres	18
Septiembre 2019	44	Teruel	25-29	Mujeres	38
Septiembre 2019	44	Teruel	30-34	Hombres	20
Septiembre 2019	44	Teruel	30-34	Mujeres	68
Septiembre 2019	44	Teruel	35-39	Hombres	26
Septiembre 2019	44	Teruel	35-39	Mujeres	80
Septiembre 2019	44	Teruel	40-44	Hombres	23
Septiembre 2019	44	Teruel	40-44	Mujeres	88
Septiembre 2019	44	Teruel	45-49	Hombres	55
Septiembre 2019	44	Teruel	45-49	Mujeres	103
Septiembre 2019	44	Teruel	50-54	Hombres	88
Septiembre 2019	44	Teruel	50-54	Mujeres	142
Septiembre 2019	44	Teruel	55-59	Hombres	123
Septiembre 2019	44	Teruel	55-59	Mujeres	186
Septiembre 2019	44	Teruel	60-64	Hombres	154
Septiembre 2019	44	Teruel	60-64	Mujeres	240
Septiembre 2019	50	Zaragoza	16-19	Hombres	54
Septiembre 2019	50	Zaragoza	16-19	Mujeres	65
Septiembre 2019	50	Zaragoza	20-24	Hombres	117
Septiembre 2019	50	Zaragoza	20-24	Mujeres	209
Septiembre 2019	50	Zaragoza	25-29	Hombres	182
Septiembre 2019	50	Zaragoza	25-29	Mujeres	419
Septiembre 2019	50	Zaragoza	30-34	Hombres	252
Septiembre 2019	50	Zaragoza	30-34	Mujeres	763
Septiembre 2019	50	Zaragoza	35-39	Hombres	299
Septiembre 2019	50	Zaragoza	35-39	Mujeres	1037
Septiembre 2019	50	Zaragoza	40-44	Hombres	446
Septiembre 2019	50	Zaragoza	40-44	Mujeres	1302
Septiembre 2019	50	Zaragoza	45-49	Hombres	679
Septiembre 2019	50	Zaragoza	45-49	Mujeres	1416
Septiembre 2019	50	Zaragoza	50-54	Hombres	913
Septiembre 2019	50	Zaragoza	50-54	Mujeres	1587
Septiembre 2019	50	Zaragoza	55-59	Hombres	1410
Septiembre 2019	50	Zaragoza	55-59	Mujeres	2307
Septiembre 2019	50	Zaragoza	60-64	Hombres	1409
Septiembre 2019	50	Zaragoza	60-64	Mujeres	2856
Agosto 2019	22	Huesca	16-19	Hombres	4
Agosto 2019	22	Huesca	16-19	Mujeres	4
Agosto 2019	22	Huesca	20-24	Hombres	25
Agosto 2019	22	Huesca	20-24	Mujeres	24
Agosto 2019	22	Huesca	25-29	Hombres	18
Agosto 2019	22	Huesca	25-29	Mujeres	57
Agosto 2019	22	Huesca	30-34	Hombres	41
Agosto 2019	22	Huesca	30-34	Mujeres	89
Agosto 2019	22	Huesca	35-39	Hombres	44
Agosto 2019	22	Huesca	35-39	Mujeres	134
Agosto 2019	22	Huesca	40-44	Hombres	52
Agosto 2019	22	Huesca	40-44	Mujeres	150
Agosto 2019	22	Huesca	45-49	Hombres	79
Agosto 2019	22	Huesca	45-49	Mujeres	143
Agosto 2019	22	Huesca	50-54	Hombres	98
Agosto 2019	22	Huesca	50-54	Mujeres	159
Agosto 2019	22	Huesca	55-59	Hombres	178
Agosto 2019	22	Huesca	55-59	Mujeres	250
Agosto 2019	22	Huesca	60-64	Hombres	244
Agosto 2019	22	Huesca	60-64	Mujeres	347
Agosto 2019	44	Teruel	16-19	Hombres	2
Agosto 2019	44	Teruel	16-19	Mujeres	1
Agosto 2019	44	Teruel	20-24	Hombres	4
Agosto 2019	44	Teruel	20-24	Mujeres	11
Agosto 2019	44	Teruel	25-29	Hombres	21
Agosto 2019	44	Teruel	25-29	Mujeres	41
Agosto 2019	44	Teruel	30-34	Hombres	22
Agosto 2019	44	Teruel	30-34	Mujeres	62
Agosto 2019	44	Teruel	35-39	Hombres	25
Agosto 2019	44	Teruel	35-39	Mujeres	82
Agosto 2019	44	Teruel	40-44	Hombres	25
Agosto 2019	44	Teruel	40-44	Mujeres	87
Agosto 2019	44	Teruel	45-49	Hombres	53
Agosto 2019	44	Teruel	45-49	Mujeres	102
Agosto 2019	44	Teruel	50-54	Hombres	87
Agosto 2019	44	Teruel	50-54	Mujeres	134
Agosto 2019	44	Teruel	55-59	Hombres	119
Agosto 2019	44	Teruel	55-59	Mujeres	190
Agosto 2019	44	Teruel	60-64	Hombres	155
Agosto 2019	44	Teruel	60-64	Mujeres	226
Agosto 2019	50	Zaragoza	16-19	Hombres	52
Agosto 2019	50	Zaragoza	16-19	Mujeres	60
Agosto 2019	50	Zaragoza	20-24	Hombres	118
Agosto 2019	50	Zaragoza	20-24	Mujeres	200
Agosto 2019	50	Zaragoza	25-29	Hombres	178
Agosto 2019	50	Zaragoza	25-29	Mujeres	397
Agosto 2019	50	Zaragoza	30-34	Hombres	252
Agosto 2019	50	Zaragoza	30-34	Mujeres	755
Agosto 2019	50	Zaragoza	35-39	Hombres	290
Agosto 2019	50	Zaragoza	35-39	Mujeres	1017
Agosto 2019	50	Zaragoza	40-44	Hombres	451
Agosto 2019	50	Zaragoza	40-44	Mujeres	1306
Agosto 2019	50	Zaragoza	45-49	Hombres	694
Agosto 2019	50	Zaragoza	45-49	Mujeres	1405
Agosto 2019	50	Zaragoza	50-54	Hombres	905
Agosto 2019	50	Zaragoza	50-54	Mujeres	1552
Agosto 2019	50	Zaragoza	55-59	Hombres	1405
Agosto 2019	50	Zaragoza	55-59	Mujeres	2283
Agosto 2019	50	Zaragoza	60-64	Hombres	1391
Agosto 2019	50	Zaragoza	60-64	Mujeres	2866
Julio 2019	22	Huesca	16-19	Hombres	7
Julio 2019	22	Huesca	16-19	Mujeres	6
Julio 2019	22	Huesca	20-24	Hombres	27
Julio 2019	22	Huesca	20-24	Mujeres	25
Julio 2019	22	Huesca	25-29	Hombres	17
Julio 2019	22	Huesca	25-29	Mujeres	57
Julio 2019	22	Huesca	30-34	Hombres	39
Julio 2019	22	Huesca	30-34	Mujeres	97
Julio 2019	22	Huesca	35-39	Hombres	43
Julio 2019	22	Huesca	35-39	Mujeres	142
Julio 2019	22	Huesca	40-44	Hombres	55
Julio 2019	22	Huesca	40-44	Mujeres	168
Julio 2019	22	Huesca	45-49	Hombres	77
Julio 2019	22	Huesca	45-49	Mujeres	144
Julio 2019	22	Huesca	50-54	Hombres	107
Julio 2019	22	Huesca	50-54	Mujeres	165
Julio 2019	22	Huesca	55-59	Hombres	178
Julio 2019	22	Huesca	55-59	Mujeres	249
Julio 2019	22	Huesca	60-64	Hombres	240
Julio 2019	22	Huesca	60-64	Mujeres	348
Julio 2019	44	Teruel	16-19	Hombres	2
Julio 2019	44	Teruel	16-19	Mujeres	2
Julio 2019	44	Teruel	20-24	Hombres	6
Julio 2019	44	Teruel	20-24	Mujeres	12
Julio 2019	44	Teruel	25-29	Hombres	18
Julio 2019	44	Teruel	25-29	Mujeres	38
Julio 2019	44	Teruel	30-34	Hombres	22
Julio 2019	44	Teruel	30-34	Mujeres	65
Julio 2019	44	Teruel	35-39	Hombres	23
Julio 2019	44	Teruel	35-39	Mujeres	87
Julio 2019	44	Teruel	40-44	Hombres	25
Julio 2019	44	Teruel	40-44	Mujeres	92
Julio 2019	44	Teruel	45-49	Hombres	59
Julio 2019	44	Teruel	45-49	Mujeres	98
Julio 2019	44	Teruel	50-54	Hombres	91
Julio 2019	44	Teruel	50-54	Mujeres	139
Julio 2019	44	Teruel	55-59	Hombres	123
Julio 2019	44	Teruel	55-59	Mujeres	198
Julio 2019	44	Teruel	60-64	Hombres	154
Julio 2019	44	Teruel	60-64	Mujeres	220
Julio 2019	50	Zaragoza	16-19	Hombres	50
Julio 2019	50	Zaragoza	16-19	Mujeres	57
Julio 2019	50	Zaragoza	20-24	Hombres	117
Julio 2019	50	Zaragoza	20-24	Mujeres	206
Julio 2019	50	Zaragoza	25-29	Hombres	175
Julio 2019	50	Zaragoza	25-29	Mujeres	391
Julio 2019	50	Zaragoza	30-34	Hombres	248
Julio 2019	50	Zaragoza	30-34	Mujeres	737
Julio 2019	50	Zaragoza	35-39	Hombres	299
Julio 2019	50	Zaragoza	35-39	Mujeres	1035
Julio 2019	50	Zaragoza	40-44	Hombres	448
Julio 2019	50	Zaragoza	40-44	Mujeres	1281
Julio 2019	50	Zaragoza	45-49	Hombres	687
Julio 2019	50	Zaragoza	45-49	Mujeres	1403
Julio 2019	50	Zaragoza	50-54	Hombres	912
Julio 2019	50	Zaragoza	50-54	Mujeres	1580
Julio 2019	50	Zaragoza	55-59	Hombres	1393
Julio 2019	50	Zaragoza	55-59	Mujeres	2282
Julio 2019	50	Zaragoza	60-64	Hombres	1381
Julio 2019	50	Zaragoza	60-64	Mujeres	2853
Junio 2019	22	Huesca	16-19	Hombres	8
Junio 2019	22	Huesca	16-19	Mujeres	9
Junio 2019	22	Huesca	20-24	Hombres	25
Junio 2019	22	Huesca	20-24	Mujeres	22
Junio 2019	22	Huesca	25-29	Hombres	21
Junio 2019	22	Huesca	25-29	Mujeres	61
Junio 2019	22	Huesca	30-34	Hombres	41
Junio 2019	22	Huesca	30-34	Mujeres	118
Junio 2019	22	Huesca	35-39	Hombres	50
Junio 2019	22	Huesca	35-39	Mujeres	146
Junio 2019	22	Huesca	40-44	Hombres	52
Junio 2019	22	Huesca	40-44	Mujeres	161
Junio 2019	22	Huesca	45-49	Hombres	76
Junio 2019	22	Huesca	45-49	Mujeres	145
Junio 2019	22	Huesca	50-54	Hombres	111
Junio 2019	22	Huesca	50-54	Mujeres	174
Junio 2019	22	Huesca	55-59	Hombres	181
Junio 2019	22	Huesca	55-59	Mujeres	245
Junio 2019	22	Huesca	60-64	Hombres	242
Junio 2019	22	Huesca	60-64	Mujeres	342
Junio 2019	44	Teruel	16-19	Hombres	3
Junio 2019	44	Teruel	16-19	Mujeres	2
Junio 2019	44	Teruel	20-24	Hombres	5
Junio 2019	44	Teruel	20-24	Mujeres	15
Junio 2019	44	Teruel	25-29	Hombres	14
Junio 2019	44	Teruel	25-29	Mujeres	42
Junio 2019	44	Teruel	30-34	Hombres	25
Junio 2019	44	Teruel	30-34	Mujeres	66
Junio 2019	44	Teruel	35-39	Hombres	26
Junio 2019	44	Teruel	35-39	Mujeres	87
Junio 2019	44	Teruel	40-44	Hombres	27
Junio 2019	44	Teruel	40-44	Mujeres	99
Junio 2019	44	Teruel	45-49	Hombres	57
Junio 2019	44	Teruel	45-49	Mujeres	106
Junio 2019	44	Teruel	50-54	Hombres	80
Junio 2019	44	Teruel	50-54	Mujeres	140
Junio 2019	44	Teruel	55-59	Hombres	127
Junio 2019	44	Teruel	55-59	Mujeres	198
Junio 2019	44	Teruel	60-64	Hombres	150
Junio 2019	44	Teruel	60-64	Mujeres	211
Junio 2019	50	Zaragoza	16-19	Hombres	47
Junio 2019	50	Zaragoza	16-19	Mujeres	57
Junio 2019	50	Zaragoza	20-24	Hombres	115
Junio 2019	50	Zaragoza	20-24	Mujeres	203
Junio 2019	50	Zaragoza	25-29	Hombres	171
Junio 2019	50	Zaragoza	25-29	Mujeres	399
Junio 2019	50	Zaragoza	30-34	Hombres	251
Junio 2019	50	Zaragoza	30-34	Mujeres	743
Junio 2019	50	Zaragoza	35-39	Hombres	311
Junio 2019	50	Zaragoza	35-39	Mujeres	1025
Junio 2019	50	Zaragoza	40-44	Hombres	442
Junio 2019	50	Zaragoza	40-44	Mujeres	1295
Junio 2019	50	Zaragoza	45-49	Hombres	703
Junio 2019	50	Zaragoza	45-49	Mujeres	1407
Junio 2019	50	Zaragoza	50-54	Hombres	889
Junio 2019	50	Zaragoza	50-54	Mujeres	1605
Junio 2019	50	Zaragoza	55-59	Hombres	1377
Junio 2019	50	Zaragoza	55-59	Mujeres	2305
Junio 2019	50	Zaragoza	60-64	Hombres	1369
Junio 2019	50	Zaragoza	60-64	Mujeres	2810
Mayo 2019	22	Huesca	16-19	Hombres	6
Mayo 2019	22	Huesca	16-19	Mujeres	6
Mayo 2019	22	Huesca	20-24	Hombres	23
Mayo 2019	22	Huesca	20-24	Mujeres	23
Mayo 2019	22	Huesca	25-29	Hombres	24
Mayo 2019	22	Huesca	25-29	Mujeres	61
Mayo 2019	22	Huesca	30-34	Hombres	43
Mayo 2019	22	Huesca	30-34	Mujeres	117
Mayo 2019	22	Huesca	35-39	Hombres	52
Mayo 2019	22	Huesca	35-39	Mujeres	143
Mayo 2019	22	Huesca	40-44	Hombres	51
Mayo 2019	22	Huesca	40-44	Mujeres	174
Mayo 2019	22	Huesca	45-49	Hombres	82
Mayo 2019	22	Huesca	45-49	Mujeres	152
Mayo 2019	22	Huesca	50-54	Hombres	115
Mayo 2019	22	Huesca	50-54	Mujeres	182
Mayo 2019	22	Huesca	55-59	Hombres	183
Mayo 2019	22	Huesca	55-59	Mujeres	248
Mayo 2019	22	Huesca	60-64	Hombres	247
Mayo 2019	22	Huesca	60-64	Mujeres	345
Mayo 2019	44	Teruel	16-19	Hombres	2
Mayo 2019	44	Teruel	16-19	Mujeres	6
Mayo 2019	44	Teruel	20-24	Hombres	4
Mayo 2019	44	Teruel	20-24	Mujeres	13
Mayo 2019	44	Teruel	25-29	Hombres	15
Mayo 2019	44	Teruel	25-29	Mujeres	41
Mayo 2019	44	Teruel	30-34	Hombres	23
Mayo 2019	44	Teruel	30-34	Mujeres	68
Mayo 2019	44	Teruel	35-39	Hombres	26
Mayo 2019	44	Teruel	35-39	Mujeres	87
Mayo 2019	44	Teruel	40-44	Hombres	24
Mayo 2019	44	Teruel	40-44	Mujeres	97
Mayo 2019	44	Teruel	45-49	Hombres	57
Mayo 2019	44	Teruel	45-49	Mujeres	116
Mayo 2019	44	Teruel	50-54	Hombres	75
Mayo 2019	44	Teruel	50-54	Mujeres	140
Mayo 2019	44	Teruel	55-59	Hombres	128
Mayo 2019	44	Teruel	55-59	Mujeres	199
Mayo 2019	44	Teruel	60-64	Hombres	147
Mayo 2019	44	Teruel	60-64	Mujeres	213
Mayo 2019	50	Zaragoza	16-19	Hombres	51
Mayo 2019	50	Zaragoza	16-19	Mujeres	63
Mayo 2019	50	Zaragoza	20-24	Hombres	124
Mayo 2019	50	Zaragoza	20-24	Mujeres	220
Mayo 2019	50	Zaragoza	25-29	Hombres	162
Mayo 2019	50	Zaragoza	25-29	Mujeres	398
Mayo 2019	50	Zaragoza	30-34	Hombres	245
Mayo 2019	50	Zaragoza	30-34	Mujeres	742
Mayo 2019	50	Zaragoza	35-39	Hombres	300
Mayo 2019	50	Zaragoza	35-39	Mujeres	993
Mayo 2019	50	Zaragoza	40-44	Hombres	451
Mayo 2019	50	Zaragoza	40-44	Mujeres	1294
Mayo 2019	50	Zaragoza	45-49	Hombres	688
Mayo 2019	50	Zaragoza	45-49	Mujeres	1406
Mayo 2019	50	Zaragoza	50-54	Hombres	900
Mayo 2019	50	Zaragoza	50-54	Mujeres	1608
Mayo 2019	50	Zaragoza	55-59	Hombres	1343
Mayo 2019	50	Zaragoza	55-59	Mujeres	2321
Mayo 2019	50	Zaragoza	60-64	Hombres	1354
Mayo 2019	50	Zaragoza	60-64	Mujeres	2794
Abril 2019	22	Huesca	16-19	Hombres	7
Abril 2019	22	Huesca	16-19	Mujeres	7
Abril 2019	22	Huesca	20-24	Hombres	26
Abril 2019	22	Huesca	20-24	Mujeres	22
Abril 2019	22	Huesca	25-29	Hombres	22
Abril 2019	22	Huesca	25-29	Mujeres	62
Abril 2019	22	Huesca	30-34	Hombres	50
Abril 2019	22	Huesca	30-34	Mujeres	115
Abril 2019	22	Huesca	35-39	Hombres	50
Abril 2019	22	Huesca	35-39	Mujeres	143
Abril 2019	22	Huesca	40-44	Hombres	52
Abril 2019	22	Huesca	40-44	Mujeres	174
Abril 2019	22	Huesca	45-49	Hombres	82
Abril 2019	22	Huesca	45-49	Mujeres	162
Abril 2019	22	Huesca	50-54	Hombres	128
Abril 2019	22	Huesca	50-54	Mujeres	189
Abril 2019	22	Huesca	55-59	Hombres	185
Abril 2019	22	Huesca	55-59	Mujeres	255
Abril 2019	22	Huesca	60-64	Hombres	251
Abril 2019	22	Huesca	60-64	Mujeres	350
Abril 2019	44	Teruel	16-19	Hombres	2
Abril 2019	44	Teruel	16-19	Mujeres	8
Abril 2019	44	Teruel	20-24	Hombres	6
Abril 2019	44	Teruel	20-24	Mujeres	11
Abril 2019	44	Teruel	25-29	Hombres	16
Abril 2019	44	Teruel	25-29	Mujeres	43
Abril 2019	44	Teruel	30-34	Hombres	25
Abril 2019	44	Teruel	30-34	Mujeres	72
Abril 2019	44	Teruel	35-39	Hombres	26
Abril 2019	44	Teruel	35-39	Mujeres	88
Abril 2019	44	Teruel	40-44	Hombres	28
Abril 2019	44	Teruel	40-44	Mujeres	101
Abril 2019	44	Teruel	45-49	Hombres	59
Abril 2019	44	Teruel	45-49	Mujeres	119
Abril 2019	44	Teruel	50-54	Hombres	78
Abril 2019	44	Teruel	50-54	Mujeres	139
Abril 2019	44	Teruel	55-59	Hombres	126
Abril 2019	44	Teruel	55-59	Mujeres	199
Abril 2019	44	Teruel	60-64	Hombres	144
Abril 2019	44	Teruel	60-64	Mujeres	210
Abril 2019	50	Zaragoza	16-19	Hombres	58
Abril 2019	50	Zaragoza	16-19	Mujeres	60
Abril 2019	50	Zaragoza	20-24	Hombres	132
Abril 2019	50	Zaragoza	20-24	Mujeres	221
Abril 2019	50	Zaragoza	25-29	Hombres	170
Abril 2019	50	Zaragoza	25-29	Mujeres	425
Abril 2019	50	Zaragoza	30-34	Hombres	267
Abril 2019	50	Zaragoza	30-34	Mujeres	775
Abril 2019	50	Zaragoza	35-39	Hombres	322
Abril 2019	50	Zaragoza	35-39	Mujeres	1027
Abril 2019	50	Zaragoza	40-44	Hombres	441
Abril 2019	50	Zaragoza	40-44	Mujeres	1285
Abril 2019	50	Zaragoza	45-49	Hombres	702
Abril 2019	50	Zaragoza	45-49	Mujeres	1421
Abril 2019	50	Zaragoza	50-54	Hombres	909
Abril 2019	50	Zaragoza	50-54	Mujeres	1611
Abril 2019	50	Zaragoza	55-59	Hombres	1373
Abril 2019	50	Zaragoza	55-59	Mujeres	2321
Abril 2019	50	Zaragoza	60-64	Hombres	1348
Abril 2019	50	Zaragoza	60-64	Mujeres	2800
Marzo 2019	22	Huesca	16-19	Hombres	6
Marzo 2019	22	Huesca	16-19	Mujeres	7
Marzo 2019	22	Huesca	20-24	Hombres	26
Marzo 2019	22	Huesca	20-24	Mujeres	22
Marzo 2019	22	Huesca	25-29	Hombres	24
Marzo 2019	22	Huesca	25-29	Mujeres	64
Marzo 2019	22	Huesca	30-34	Hombres	43
Marzo 2019	22	Huesca	30-34	Mujeres	117
Marzo 2019	22	Huesca	35-39	Hombres	51
Marzo 2019	22	Huesca	35-39	Mujeres	137
