Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2013	22012	Albero Bajo	4	2437,33
2013	22013	Alberuela de Tubo	9	7440,26
2013	22014	Alcalá de Gurrea	4	8936,48
2013	22015	Alcalá del Obispo	3	11539,04
2013	22016	Alcampell	3	13667,88
2013	22017	Alcolea de Cinca	14	16299,29
2013	22018	Alcubierre	10	9065,15
2013	22019	Alerre	2	6616,13
2013	22020	Alfántega	3	1928,49
2013	22021	Almudévar	16	78985,96
2013	22022	Almunia de San Juan	7	9485,3
2013	22023	Almuniente	18	12058,36
2013	22024	Alquézar	0	0
2013	22025	Altorricón	5	27372,4
2013	22027	Angüés	3	13138,2
2013	22028	Ansó	10	14643,29
2013	22029	Antillón	1	4640,7
2013	22032	Aragüés del Puerto	2	4013,58
2013	22035	Arén	16	9793,25
2013	22036	Argavieso	1	3449,17
2013	22037	Arguis	2	3919,51
2013	22039	Ayerbe	7	35024,74
2013	22040	Azanuy-Alins	2	3187,95
2013	22041	Azara	0	0
2013	22042	Azlor	0	0
2013	22043	Baells	2	2253,55
2013	22044	Bailo	7	9751,74
2013	22045	Baldellou	1	2070,34
2013	22046	Ballobar	7	11792,13
2013	22047	Banastás	2	8967,84
2013	22048	Barbastro	37	242953,14
2013	22049	Barbués	2	2095,25
2013	22050	Barbuñales	0	0
2013	22051	Bárcabo	6	2747,05
2013	22052	Belver de Cinca	5	17249,12
2013	22053	Benabarre	26	32869,61
2013	22054	Benasque	55	59976,9
2013	22055	Berbegal	2	5896,92
2013	22057	Bielsa	5	11809,96
2013	22058	Bierge	0	0
2013	22059	Biescas	43	49824,8
2013	22060	Binaced	17	21399,07
2013	22061	Binéfar	40	173248,62
2013	22062	Bisaurri	6	5464,74
2013	22063	Biscarrués	1	7086,47
2013	22064	Blecua y Torres	2	6866,98
2013	22066	Boltaña	12	25639,13
2013	22067	Bonansa	2	2597,11
2013	22068	Borau	1	2633,91
2013	22069	Broto	7	12725,65
2013	22072	Caldearenas	11	6992,4
2013	22074	Campo	16	8927,55
2013	22075	Camporrells	1	3059,7
2013	22076	Canal de Berdún	9	11444,97
2013	22077	Candasnos	2	4779,57
2013	22078	Canfranc	14	18782,29
2013	22079	Capdesaso	3	3933,93
2013	22080	Capella	8	9739,14
2013	22081	Casbas de Huesca	3	9532,25
2013	22082	Castejón del Puente	2	5054,5
2013	22083	Castejón de Monegros	9	13319,78
2013	22084	Castejón de Sos	25	20749,79
2013	22085	Castelflorite	4	2800,79
2013	22086	Castiello de Jaca	6	7807,66
2013	22087	Castigaleu	1	2813,53
2013	22088	Castillazuelo	0	0
2013	22089	Castillonroy	1	6595,76
2013	22090	Colungo	0	0
2013	22094	Chalamera	0	0
2013	22095	Chía	2	2624,16
2013	22096	Chimillas	3	11601,75
2013	22099	Esplús	3	12147,19
2013	22102	Estada	0	0
2013	22103	Estadilla	2	12004,45
2013	22105	Estopiñán del Castillo	7	4355,56
2013	22106	Fago	1	909,33
2013	22107	Fanlo	0	0
2013	22109	Fiscal	4	8123,75
2013	22110	Fonz	14	14027,96
2013	22111	Foradada del Toscar	7	5627,06
2013	22112	Fraga	41	183844,26
2013	22113	Fueva (La)	2	15050,07
2013	22114	Gistaín	1	3451,42
2013	22115	Grado (El)	2	6612,98
2013	22116	Grañén	47	42546,34
2013	22117	Graus	89	97256,18
2013	22119	Gurrea de Gállego	14	51549,39
2013	22122	Hoz de Jaca	3	2257,64
2013	22124	Huerto	7	5687,1
2013	22125	Huesca	419	1639797,36
2013	22126	Ibieca	1	3543,24
2013	22127	Igriés	7	20632,3
2013	22128	Ilche	0	0
2013	22129	Isábena	11	8305,33
2013	22130	Jaca	75	343250
2013	22131	Jasa	4	3511,88
2013	22133	Labuerda	2	3662,73
2013	22135	Laluenga	0	0
2013	22136	Lalueza	22	22791,16
2013	22137	Lanaja	17	29034,14
2013	22139	Laperdiguera	0	0
2013	22141	Lascellas-Ponzano	0	0
2013	22142	Lascuarre	4	4112,08
2013	22143	Laspaúles	11	8711,12
2013	22144	Laspuña	2	6949,8
2013	22149	Loarre	3	11319,54
2013	22150	Loporzano	5	17214,49
2013	22151	Loscorrales	1	3355,1
2013	22155	Monesma y Cajigar	1	2570,05
2013	22156	Monflorite-Lascasas	4	9438,18
2013	22157	Montanuy	31	7169,09
2013	22158	Monzón	46	242895
2013	22160	Naval	0	0
2013	22162	Novales	2	5550,03
2013	22163	Nueno	4	17778,9
2013	22164	Olvena	0	0
2013	22165	Ontiñena	3	7326,17
2013	22167	Osso de Cinca	5	10111,12
2013	22168	Palo	1	704,37
2013	22170	Panticosa	36	24771,3
2013	22172	Peñalba	12	16227,47
2013	22173	Peñas de Riglos (Las)	6	8403,43
2013	22174	Peralta de Alcofea	2	8368,01
2013	22175	Peralta de Calasanz	2	4433,82
2013	22176	Peraltilla	0	0
2013	22177	Perarrúa	3	2948,8
2013	22178	Pertusa	1	3794,09
2013	22181	Piracés	2	3135,61
2013	22182	Plan	3	7372,42
2013	22184	Poleñino	14	4639,48
2013	22186	Pozán de Vero	0	0
2013	22187	Puebla de Castro (La)	7	11632,87
2013	22188	Puente de Montañana	5	3598,07
2013	22189	Puértolas	1	5282,79
2013	22190	Pueyo de Araguás (El)	1	3615,77
2013	22193	Pueyo de Santa Cruz	4	5171,2
2013	22195	Quicena	2	9124,62
2013	22197	Robres	11	12934,94
2013	22199	Sabiñánigo	154	321117,58
2013	22200	Sahún	10	9198,08
2013	22201	Salas Altas	0	0
2013	22202	Salas Bajas	0	0
2013	22203	Salillas	1	3323,74
2013	22204	Sallent de Gállego	72	47410,39
2013	22205	San Esteban de Litera	1	9197,42
2013	22206	Sangarrén	6	4853,28
2013	22207	San Juan de Plan	2	3803,61
2013	22208	Santa Cilia	9	6302,57
2013	22209	Santa Cruz de la Serós	5	6083,08
2013	22212	Santaliestra y San Quílez	3	2543
2013	22213	Sariñena	97	94115,07
2013	22214	Secastilla	5	4139,14
2013	22215	Seira	8	4030,92
2013	22217	Sena	11	11588
2013	22218	Senés de Alcubierre	2	1133,14
2013	22220	Sesa	2	6522,06
2013	22221	Sesué	5	3435,75
2013	22222	Siétamo	6	20381,45
2013	22223	Sopeira	5	3084,06
2013	22225	Tamarite de Litera	13	66983,6
2013	22226	Tardienta	34	21059,37
2013	22227	Tella-Sin	3	6174,99
2013	22228	Tierz	4	22388,24
2013	22229	Tolva	5	4112,08
2013	22230	Torla-Ordesa	5	7513,3
2013	22232	Torralba de Aragón	5	2351,81
2013	22233	Torre la Ribera	11	3165,22
2013	22234	Torrente de Cinca	6	16571,7
2013	22235	Torres de Alcanadre	0	0
2013	22236	Torres de Barbués	9	6349,88
2013	22239	Tramaced	1	2947,47
2013	22242	Valfarta	2	1582,13
2013	22243	Valle de Bardají	4	1325,61
2013	22244	Valle de Lierp	5	1731,4
2013	22245	Velilla de Cinca	2	5670,26
2013	22246	Beranuy	4	2624,16
2013	22247	Viacamp y Litera	3	1379,71
2013	22248	Vicién	1	3605,95
2013	22249	Villanova	6	4003,87
2013	22250	Villanúa	14	15646,68
2013	22251	Villanueva de Sigena	10	9920,35
2013	22252	Yebra de Basa	1	4609,34
2013	22253	Yésero	1	2100,86
2013	22254	Zaidín	8	21953,43
2013	22901	Valle de Hecho	15	29380,64
2013	22902	Puente la Reina de Jaca	6	8967,84
2013	22903	San Miguel del Cinca	13	12128,04
2013	22904	Sotonera (La)	11	32673,03
2013	22905	Lupiñén-Ortilla	4	11852,6
2013	22906	Santa María de Dulcis	0	0
2013	22907	Aínsa-Sobrarbe	20	52640,04
2013	22908	Hoz y Costeán	0	0
2013	22909	Vencillón	1	8336,31
2013	44001	Ababuj	1	749,84
2013	44002	Abejuela	2	564,94
2013	44003	Aguatón	1	205,43
2013	44004	Aguaviva	7	9901,93
2013	44005	Aguilar del Alfambra	1	749,84
2013	44006	Alacón	6	4199,09
2013	44007	Alba	1	2372,77
2013	44008	Albalate del Arzobispo	28	34633,02
2013	44009	Albarracín	6	11319,44
2013	44010	Albentosa	2	2978,8
2013	44011	Alcaine	1	708,75
2013	44012	Alcalá de la Selva	6	5094,77
2013	44013	Alcañiz	35	195955
2013	44014	Alcorisa	37	53350,42
2013	44016	Alfambra	5	6389,01
2013	44017	Aliaga	5	3759,45
2013	44018	Almohaja	1	287,61
2013	44019	Alobras	1	811,47
2013	44020	Alpeñés	1	256,79
2013	44021	Allepuz	2	1242,88
2013	44022	Alloza	9	8537,73
2013	44023	Allueva	0	0
2013	44024	Anadón	1	277,34
2013	44025	Andorra	66	104863,12
2013	44026	Arcos de las Salinas	2	1078,53
2013	44027	Arens de Lledó	3	4544,13
2013	44028	Argente	1	2300,87
2013	44029	Ariño	15	11328,67
2013	44031	Azaila	8	2207,09
2013	44032	Bádenas	0	0
2013	44033	Báguena	1	2686,71
2013	44034	Bañón	0	0
2013	44035	Barrachina	0	0
2013	44036	Bea	0	0
2013	44037	Beceite	7	13455,06
2013	44038	Belmonte de San José	3	1890,37
2013	44039	Bello	0	0
2013	44040	Berge	3	3810,74
2013	44041	Bezas	1	801,19
2013	44042	Blancas	0	0
2013	44043	Blesa	1	1283,97
2013	44044	Bordón	2	1345,6
2013	44045	Bronchales	4	4848,25
2013	44046	Bueña	0	0
2013	44047	Burbáguena	0	0
2013	44048	Cabra de Mora	2	811,47
2013	44049	Calaceite	12	24493,98
2013	44050	Calamocha	9	33249,9
2013	44051	Calanda	47	59351,59
2013	44052	Calomarde	1	924,45
2013	44053	Camañas	1	1386,68
2013	44054	Camarena de la Sierra	0	0
2013	44055	Camarillas	1	1201,79
2013	44056	Caminreal	5	5337,12
2013	44059	Cantavieja	9	7652,43
2013	44060	Cañada de Benatanduz	2	400,6
2013	44061	Cañada de Verich (La)	2	1590,31
2013	44062	Cañada Vellida	1	390,33
2013	44063	Cañizar del Olivar	1	1129,89
2013	44064	Cascante del Río	1	934,73
2013	44065	Castejón de Tornos	0	0
2013	44066	Castel de Cabra	1	1417,5
2013	44067	Castelnou	4	2937,25
2013	44068	Castelserás	11	12512,44
2013	44070	Castellar (El)	2	657,39
2013	44071	Castellote	15	8155,75
2013	44074	Cedrillas	7	6481,46
2013	44075	Celadas	3	4170,32
2013	44076	Cella	13	29562,01
2013	44077	Cerollera (La)	2	1740,34
2013	44080	Codoñera (La)	7	5656,1
2013	44082	Corbalán	1	1099,07
2013	44084	Cortes de Aragón	1	739,56
2013	44085	Cosa	0	0
2013	44086	Cretas	7	13255,56
2013	44087	Crivillén	5	1116,37
2013	44088	Cuba (La)	2	513,59
2013	44089	Cubla	1	636,85
2013	44090	Cucalón	0	0
2013	44092	Cuervo (El)	1	934,73
2013	44093	Cuevas de Almudén	1	1520,21
2013	44094	Cuevas Labradas	1	1314,78
2013	44096	Ejulve	6	2638,7
2013	44097	Escorihuela	1	1818,09
2013	44099	Escucha	5	10220,36
2013	44100	Estercuel	6	3285,69
2013	44101	Ferreruela de Huerva	0	0
2013	44102	Fonfría	0	0
2013	44103	Formiche Alto	2	1797,55
2013	44105	Fórnoles	2	2327,48
2013	44106	Fortanete	2	2280,32
2013	44107	Foz-Calanda	3	4185,82
2013	44108	Fresneda (La)	6	10772,92
2013	44109	Frías de Albarracín	1	1551,03
2013	44110	Fuenferrada	1	636,85
2013	44111	Fuentes Calientes	1	1191,52
2013	44112	Fuentes Claras	0	0
2013	44113	Fuentes de Rubielos	2	1283,97
2013	44114	Fuentespalda	4	7026,78
2013	44115	Galve	2	1746,19
2013	44116	Gargallo	8	1547,7
2013	44117	Gea de Albarracín	5	4160,05
2013	44118	Ginebrosa (La)	4	3240,63
2013	44119	Griegos	1	1468,86
2013	44120	Guadalaviar	2	2424,13
2013	44121	Gúdar	2	790,92
2013	44122	Híjar	35	29969,92
2013	44123	Hinojosa de Jarque	2	1551,03
2013	44124	Hoz de la Vieja (La)	1	811,47
2013	44125	Huesa del Común	1	883,37
2013	44126	Iglesuela del Cid (La)	5	5094,77
2013	44127	Jabaloyas	2	852,55
2013	44128	Jarque de la Val	1	934,73
2013	44129	Jatiel	3	813,14
2013	44130	Jorcas	1	421,14
2013	44131	Josa	1	390,33
2013	44132	Lagueruela	0	0
2013	44133	Lanzuela	0	0
2013	44135	Libros	1	1448,31
2013	44136	Lidón	1	564,94
2013	44137	Linares de Mora	2	3040,43
2013	44138	Loscos	0	0
2013	44141	Lledó	2	3746,14
2013	44142	Maicas	1	390,33
2013	44143	Manzanera	8	5690,53
2013	44144	Martín del Río	3	4406,57
2013	44145	Mas de las Matas	16	20403,98
2013	44146	Mata de los Olmos (La)	3	4215,82
2013	44147	Mazaleón	6	12568,4
2013	44148	Mezquita de Jarque	1	1212,06
2013	44149	Mirambel	2	1325,05
2013	44150	Miravete de la Sierra	1	338,97
2013	44151	Molinos	3	2937,71
2013	44152	Monforte de Moyuela	0	0
2013	44153	Monreal del Campo	0	0
2013	44154	Monroyo	6	8644,93
2013	44155	Montalbán	7	13866,82
2013	44156	Monteagudo del Castillo	1	688,21
2013	44157	Monterde de Albarracín	1	677,93
2013	44158	Mora de Rubielos	16	16938,07
2013	44159	Moscardón	1	657,39
2013	44160	Mosqueruela	7	6378,74
2013	44161	Muniesa	4	6707,43
2013	44163	Noguera de Albarracín	1	1561,3
2013	44164	Nogueras	0	0
2013	44165	Nogueruelas	2	2249,51
2013	44167	Obón	1	400,6
2013	44168	Odón	0	0
2013	44169	Ojos Negros	0	0
2013	44171	Olba	3	2557,66
2013	44172	Oliete	6	5822,91
2013	44173	Olmos (Los)	2	1860,36
2013	44174	Orihuela del Tremedal	5	5875,42
2013	44175	Orrios	1	1561,3
2013	44176	Palomar de Arroyos	1	1941,36
2013	44177	Pancrudo	4	1366,14
2013	44178	Parras de Castellote (Las)	3	1035,2
2013	44179	Peñarroya de Tastavins	7	11016,75
2013	44180	Peracense	0	0
2013	44181	Peralejos	1	852,55
2013	44182	Perales del Alfambra	2	2763,09
2013	44183	Pitarque	2	955,27
2013	44184	Plou	1	493,04
2013	44185	Pobo (El)	1	1458,58
2013	44187	Portellada (La)	2	5630,29
2013	44189	Pozondón	1	729,29
2013	44190	Pozuel del Campo	0	0
2013	44191	Puebla de Híjar (La)	19	16295,94
2013	44192	Puebla de Valverde (La)	8	5649,45
2013	44193	Puertomingalvo	2	1479,13
2013	44194	Ráfales	3	3524,47
2013	44195	Rillo	2	1140,16
2013	44196	Riodeva	1	1777,01
2013	44197	Ródenas	1	811,47
2013	44198	Royuela	1	2537,12
2013	44199	Rubiales	1	626,57
2013	44200	Rubielos de la Cérida	0	0
2013	44201	Rubielos de Mora	10	7755,15
2013	44203	Salcedillo	1	102,72
2013	44204	Saldón	1	287,61
2013	44205	Samper de Calanda	15	14669,66
2013	44206	San Agustín	3	1818,09
2013	44207	San Martín del Río	0	0
2013	44208	Santa Cruz de Nogueras	0	0
2013	44209	Santa Eulalia	8	11524,87
2013	44210	Sarrión	13	11596,77
2013	44211	Segura de los Baños	1	410,87
2013	44212	Seno	3	675,13
2013	44213	Singra	0	0
2013	44215	Terriente	2	1961,9
2013	44216	Teruel	117	368148,76
2013	44217	Toril y Masegoso	1	359,51
2013	44218	Tormón	1	349,24
2013	44219	Tornos	0	0
2013	44220	Torralba de los Sisones	0	0
2013	44221	Torrecilla de Alcañiz	6	6706,31
2013	44222	Torrecilla del Rebollar	0	0
2013	44223	Torre de Arcas	2	1950,65
2013	44224	Torre de las Arcas	1	308,15
2013	44225	Torre del Compte	2	3280,64
2013	44226	Torrelacárcel	1	2054,34
2013	44227	Torre los Negros	0	0
2013	44228	Torremocha de Jiloca	1	1314,78
2013	44229	Torres de Albarracín	1	1715,38
2013	44230	Torrevelilla	4	2985,58
2013	44231	Torrijas	2	585,49
2013	44232	Torrijo del Campo	1	3674,26
2013	44234	Tramacastiel	2	873,1
2013	44235	Tramacastilla	2	1283,97
2013	44236	Tronchón	2	1027,17
2013	44237	Urrea de Gaén	6	8562,83
2013	44238	Utrillas	16	33259,83
2013	44239	Valacloche	1	287,61
2013	44240	Valbona	2	2167,33
2013	44241	Valdealgorfa	7	9766,91
2013	44243	Valdecuenca	1	575,22
2013	44244	Valdelinares	3	1088,8
2013	44245	Valdeltormo	4	7026,78
2013	44246	Valderrobres	20	51758,77
2013	44247	Valjunquera	4	8556,27
2013	44249	Vallecillo (El)	1	554,67
2013	44250	Veguillas de la Sierra	1	205,43
2013	44251	Villafranca del Campo	0	0
2013	44252	Villahermosa del Campo	0	0
2013	44256	Villanueva del Rebollar de la Sierra	1	482,77
2013	44257	Villar del Cobo	1	2074,89
2013	44258	Villar del Salz	0	0
2013	44260	Villarluengo	4	2054,34
2013	44261	Villarquemado	4	9285,64
2013	44262	Villarroya de los Pinares	3	1674,29
2013	44263	Villastar	2	4930,43
2013	44264	Villel	2	3564,29
2013	44265	Vinaceite	4	5111,15
2013	44266	Visiedo	1	1489,4
2013	44267	Vivel del Río Martín	1	883,37
2013	44268	Zoma (La)	1	225,98
2013	50001	Abanto	2	1072,12
2013	50002	Acered	1	2714,07
2013	50003	Agón	3	4301,69
2013	50004	Aguarón	2	10087,09
2013	50005	Aguilón	2	3021,37
2013	50006	Ainzón	15	31270,94
2013	50007	Aladrén	1	713,71
2013	50008	Alagón	84	126337,21
2013	50009	Alarba	2	1359,14
2013	50010	Alberite de San Juan	4	2498,58
2013	50011	Albeta	6	3838,03
2013	50012	Alborge	1	1045,71
2013	50013	Alcalá de Ebro	5	5006,25
2013	50014	Alcalá de Moncayo	4	3644,31
2013	50015	Alconchel de Ariza	2	759,77
2013	50016	Aldehuela de Liestos	1	569,62
2013	50017	Alfajarín	13	27353,96
2013	50018	Alfamén	5	19139,31
2013	50019	Alforque	1	762,12
2013	50020	Alhama de Aragón	7	9488,69
2013	50021	Almochuel	0	0
2013	50022	Almolda (La)	10	13063,22
2013	50023	Almonacid de la Cuba	2	1690,45
2013	50024	Almonacid de la Sierra	3	4973,11
2013	50025	Almunia de Doña Godina (La)	11	62460
2013	50026	Alpartir	2	3629,54
2013	50027	Ambel	5	7238,17
2013	50028	Anento	1	1407,29
2013	50029	Aniñón	4	6761,96
2013	50030	Añón de Moncayo	2	4021,96
2013	50031	Aranda de Moncayo	0	0
2013	50032	Arándiga	2	3250,13
2013	50033	Ardisa	0	0
2013	50034	Ariza	6	10358,2
2013	50035	Artieda	1	2822,05
2013	50036	Asín	0	0
2013	50037	Atea	1	1697,69
2013	50038	Ateca	7	17719,53
2013	50039	Azuara	3	4561,52
2013	50040	Badules	1	1116,9
2013	50041	Bagüés	0	0
2013	50042	Balconchán	1	156,37
2013	50043	Bárboles	4	5764,23
2013	50044	Bardallur	1	2069,48
2013	50045	Belchite	7	11101,94
2013	50046	Belmonte de Gracián	2	2009,17
2013	50047	Berdejo	1	531,84
2013	50048	Berrueco	1	469,1
2013	50050	Bijuesca	1	962,38
2013	50051	Biota	4	10196,41
2013	50052	Bisimbre	3	2550,1
2013	50053	Boquiñeni	8	16852,01
2013	50054	Bordalba	1	599,37
2013	50055	Borja	75	130261,23
2013	50056	Botorrita	3	5142,55
2013	50057	Brea de Aragón	4	12298,41
2013	50058	Bubierca	1	709,12
2013	50059	Bujaraloz	24	22534,59
2013	50060	Bulbuente	6	6053,27
2013	50061	Bureta	6	6903,3
2013	50062	Burgo de Ebro (El)	23	11670
2013	50063	Buste (El)	1	1548,36
2013	50064	Cabañas de Ebro	10	9748,08
2013	50065	Cabolafuente	1	371,44
2013	50066	Cadrete	12	31831,6
2013	50067	Calatayud	68	178748,65
2013	50068	Calatorao	10	19198,38
2013	50069	Calcena	0	0
2013	50070	Calmarza	1	650,03
2013	50071	Campillo de Aragón	2	1283,17
2013	50072	Carenas	3	1553,31
2013	50073	Cariñena	14	42489,5
2013	50074	Caspe	29	83489,11
2013	50075	Castejón de Alarba	1	801,98
2013	50076	Castejón de las Armas	1	996,14
2013	50077	Castejón de Valdejasa	1	2442,2
2013	50078	Castiliscar	1	2945,84
2013	50079	Cervera de la Cañada	2	2684,52
2013	50080	Cerveruela	1	457,93
2013	50081	Cetina	2	5715,16
2013	50082	Cimballa	2	996,14
2013	50083	Cinco Olivas	1	1054,57
2013	50084	Clarés de Ribota	1	751,33
2013	50085	Codo	1	1375,17
2013	50086	Codos	2	2034,5
2013	50087	Contamina	1	329,23
2013	50088	Cosuenda	3	4734,27
2013	50089	Cuarte de Huerva	39	100473,02
2013	50090	Cubel	1	2088,6
2013	50091	Cuerlas (Las)	1	614,29
2013	50092	Chiprana	2	3927,41
2013	50093	Chodes	1	936,04
2013	50094	Daroca	8	25554,67
2013	50095	Ejea de los Caballeros	55	163256,66
2013	50096	Embid de Ariza	1	438,98
2013	50098	Encinacorba	2	2842,94
2013	50099	Épila	12	30220,74
2013	50100	Erla	1	3801,09
2013	50101	Escatrón	5	10040,54
2013	50102	Fabara	5	10599,78
2013	50104	Farlete	6	9150,67
2013	50105	Fayón	2	3243,28
2013	50106	Fayos (Los)	3	2870,13
2013	50107	Figueruelas	16	23303,73
2013	50108	Fombuena	1	580,79
2013	50109	Frago (El)	0	0
2013	50110	Frasno (El)	3	3815,74
2013	50111	Fréscano	5	5357,79
2013	50113	Fuendejalón	15	25063,12
2013	50114	Fuendetodos	4	1153,8
2013	50115	Fuentes de Ebro	54	96260
2013	50116	Fuentes de Jiloca	2	2363,73
2013	50117	Gallocanta	1	1720,03
2013	50118	Gallur	44	50802,83
2013	50119	Gelsa	7	10395,02
2013	50120	Godojos	1	363
2013	50121	Gotor	0	0
2013	50122	Grisel	1	1246,24
2013	50123	Grisén	6	10629,46
2013	50124	Herrera de los Navarros	2	6433,34
2013	50125	Ibdes	2	3976,13
2013	50126	Illueca	8	22541,38
2013	50128	Isuerre	0	0
2013	50129	Jaraba	3	2996,87
2013	50130	Jarque de Moncayo	1	3638,14
2013	50131	Jaulín	2	2696,94
2013	50132	Joyosa (La)	16	16499,46
2013	50133	Lagata	1	905,6
2013	50134	Langa del Castillo	1	1574,83
2013	50135	Layana	0	0
2013	50136	Lécera	5	5078,05
2013	50137	Leciñena	10	27922,37
2013	50138	Lechón	1	580,79
2013	50139	Letux	2	2710,08
2013	50140	Litago	4	3285,55
2013	50141	Lituénigo	3	2265,89
2013	50142	Lobera de Onsella	0	0
2013	50143	Longares	5	10646,17
2013	50144	Longás	0	0
2013	50146	Lucena de Jalón	1	1712,89
2013	50147	Luceni	15	18420,87
2013	50148	Luesia	2	3477,99
2013	50149	Luesma	1	558,45
2013	50150	Lumpiaque	3	5864,58
2013	50151	Luna	2	7839,74
2013	50152	Maella	8	16773,84
2013	50153	Magallón	18	31116,39
2013	50154	Mainar	1	1753,53
2013	50155	Malanquilla	1	1038,35
2013	50156	Maleján	5	8371,54
2013	50157	Malón	8	7099,8
2013	50159	Maluenda	3	9480,25
2013	50160	Mallén	51	95667,44
2013	50161	Manchones	1	1463,14
2013	50162	Mara	2	1603,96
2013	50163	María de Huerva	18	50893,83
2013	50164	Mediana de Aragón	0	0
2013	50165	Mequinenza	11	30722,25
2013	50166	Mesones de Isuela	0	0
2013	50167	Mezalocha	2	2497,98
2013	50168	Mianos	1	1254,24
2013	50169	Miedes de Aragón	2	3866,39
2013	50170	Monegrillo	9	9920,35
2013	50171	Moneva	2	784,85
2013	50172	Monreal de Ariza	2	1907,87
2013	50173	Monterde	2	1426,68
2013	50174	Montón	2	1122,77
2013	50175	Morata de Jalón	7	8061,41
2013	50176	Morata de Jiloca	2	2363,73
2013	50177	Morés	3	3393,64
2013	50178	Moros	2	3722,88
2013	50179	Moyuela	2	1864,86
2013	50180	Mozota	2	1034,31
2013	50181	Muel	9	16403,42
2013	50182	Muela (La)	40	52479
2013	50183	Munébrega	3	3967,69
2013	50184	Murero	1	1563,66
2013	50185	Murillo de Gállego	4	6333,93
2013	50186	Navardún	0	0
2013	50187	Nigüella	1	624,7
2013	50188	Nombrevilla	1	390,91
2013	50189	Nonaspe	4	8986,59
2013	50190	Novallas	14	17900,56
2013	50191	Novillas	12	15506,68
2013	50192	Nuévalos	3	2954,66
2013	50193	Nuez de Ebro	14	10207,79
2013	50194	Olvés	1	987,7
2013	50195	Orcajo	1	524,94
2013	50196	Orera	1	1139,66
2013	50197	Orés	0	0
2013	50198	Oseja	0	0
2013	50199	Osera de Ebro	4	5436,89
2013	50200	Paniza	2	9016,53
2013	50201	Paracuellos de Jiloca	2	4955,39
2013	50202	Paracuellos de la Ribera	1	1452,01
2013	50203	Pastriz	13	16516,51
2013	50204	Pedrola	41	66632,44
2013	50205	Pedrosas (Las)	0	0
2013	50206	Perdiguera	13	13790,15
2013	50207	Piedratajada	0	0
2013	50208	Pina de Ebro	12	23351,13
2013	50209	Pinseque	42	64799,16
2013	50210	Pintanos (Los)	0	0
2013	50211	Plasencia de Jalón	1	2457,9
2013	50212	Pleitas	1	916,64
2013	50213	Plenas	1	878,76
2013	50214	Pomer	0	0
2013	50215	Pozuel de Ariza	1	185,72
2013	50216	Pozuelo de Aragón	6	8423,06
2013	50217	Pradilla de Ebro	6	11052,52
2013	50218	Puebla de Albortón	1	858,64
2013	50219	Puebla de Alfindén (La)	20	67846,05
2013	50220	Puendeluna	0	0
2013	50221	Purujosa	0	0
2013	50222	Quinto	9	18406,19
2013	50223	Remolinos	12	20324,66
2013	50224	Retascón	1	781,83
2013	50225	Ricla	6	20299,98
2013	50227	Romanos	1	1351,45
2013	50228	Rueda de Jalón	1	2196,83
2013	50229	Ruesca	1	633,14
2013	50230	Sádaba	7	14985,78
2013	50231	Salillas de Jalón	1	2375,12
2013	50232	Salvatierra de Esca	6	6584,78
2013	50233	Samper del Salz	1	811,68
2013	50234	San Martín de la Virgen de Moncayo	3	5608,09
2013	50235	San Mateo de Gállego	23	37518,21
2013	50236	Santa Cruz de Grío	1	942,41
2013	50237	Santa Cruz de Moncayo	3	2511,37
2013	50238	Santa Eulalia de Gállego	1	3888,15
2013	50239	Santed	1	725,98
2013	50240	Sástago	7	11219,18
2013	50241	Saviñán	5	6322,98
2013	50242	Sediles	1	894,84
2013	50243	Sestrica	1	2672,08
2013	50244	Sierra de Luna	0	0
2013	50245	Sigüés	4	3794,09
2013	50246	Sisamón	1	337,68
2013	50247	Sobradiel	9	18138,83
2013	50248	Sos del Rey Católico	2	6138,75
2013	50249	Tabuenca	5	9968,58
2013	50250	Talamantes	2	1545,52
2013	50251	Tarazona	57	208651,06
2013	50252	Tauste	22	70149,05
2013	50253	Terrer	2	4009,9
2013	50254	Tierga	0	0
2013	50255	Tobed	2	1941,64
2013	50256	Torralba de los Frailes	1	1005,21
2013	50257	Torralba de Ribota	2	1730,59
2013	50258	Torralbilla	1	625,46
2013	50259	Torrehermosa	1	675,35
2013	50260	Torrelapaja	1	329,23
2013	50261	Torrellas	8	5475,91
2013	50262	Torres de Berrellén	20	26811,62
2013	50263	Torrijo de la Cañada	2	2372,17
2013	50264	Tosos	2	2688,31
2013	50265	Trasmoz	1	1435,07
2013	50266	Trasobares	0	0
2013	50267	Uncastillo	2	6946,49
2013	50268	Undués de Lerda	0	0
2013	50269	Urrea de Jalón	1	2521,58
2013	50270	Urriés	0	0
2013	50271	Used	2	3395,38
2013	50272	Utebo	52	193761,22
2013	50273	Valdehorna	1	368,58
2013	50274	Val de San Martín	1	860,01
2013	50275	Valmadrid	2	744,6
2013	50276	Valpalmas	0	0
2013	50277	Valtorres	1	852,63
2013	50278	Velilla de Ebro	3	2153,44
2013	50279	Velilla de Jiloca	2	970,82
2013	50280	Vera de Moncayo	11	7515,21
2013	50281	Vierlas	2	1850,48
2013	50282	Vilueña (La)	1	937,05
2013	50283	Villadoz	1	971,7
2013	50284	Villafeliche	2	1764,36
2013	50285	Villafranca de Ebro	4	10098,81
2013	50286	Villalba de Perejil	1	920,17
2013	50287	Villalengua	2	3258,57
