Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2015	44096	Ejulve	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44097	Escorihuela	110000	24000	100	18300	46200	21400	0	0	0	0	Presupuestos	Consolidado
2015	44099	Escucha	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44100	Estercuel	644210	51500	1500	71260	120600	384850	0	14500	0	0	Presupuestos	Consolidado
2015	44101	Ferreruela de Huerva	130300	30050	700	9000	41350	21750	0	27450	0	0	Presupuestos	Consolidado
2015	44102	Fonfría	85300	4600	0	9000	12400	19300	0	40000	0	0	Presupuestos	Consolidado
2015	44103	Formiche Alto	459290	70000	2500	33800	72462	27328	0	253200	0	0	Presupuestos	Consolidado
2015	44105	Fórnoles	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44106	Fortanete	287000	57418,8	3000	41975,34	76400,89	7588	0	100616,97	0	0	Presupuestos	Consolidado
2015	44107	Foz-Calanda	255361,31	66859	1600	76742	69706,39	23925	0	16528,92	0	0	Presupuestos	Consolidado
2015	44108	Fresneda (La)	422991	128100	0	110171	95470	21250	0	68000	0	0	Presupuestos	Consolidado
2015	44109	Frías de Albarracín	296480	26700	0	21300	53280	40200	0	155000	0	0	Presupuestos	Consolidado
2015	44110	Fuenferrada	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44111	Fuentes Calientes	258000	22700	0	17650	65550	31100	1000	120000	0	0	Presupuestos	Consolidado
2015	44112	Fuentes Claras	297300	127000	3000	64740	92300	10260	0	0	0	0	Presupuestos	Consolidado
2015	44113	Fuentes de Rubielos	143501	27100	0	38750	56251	21400	0	0	0	0	Presupuestos	Consolidado
2015	44114	Fuentespalda	452450	60000	5000	59800	113500	18000	0	195150	0	1000	Presupuestos	Consolidado
2015	44115	Galve	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44116	Gargallo	299401,96	39149,38	1500	9838,79	38311,94	102756,32	13392,39	94453,14	0	0	Presupuestos	Consolidado
2015	44117	Gea de Albarracín	405815	126400	6000	43025	90350	38235	0	101805	0	0	Presupuestos	Consolidado
2015	44118	Ginebrosa (La)	385450	98100	6300	75150	64800	28500	0	112600	0	0	Presupuestos	Consolidado
2015	44119	Griegos	248275	29100	850	20300	74532	50400	0	73093	0	0	Presupuestos	Consolidado
2015	44120	Guadalaviar	417274,86	43000	0	27300	113300	70032	0	163642,86	0	0	Presupuestos	Consolidado
2015	44121	Gúdar	202058,34	30908,19	0	35500	47820,01	36130,14	1700	50000	0	0	Presupuestos	Consolidado
2015	44122	Híjar	1640941,36	425432,22	10428,82	349124,33	515385,57	42287,91	582,51	297700	0	0	Presupuestos	Consolidado
2015	44123	Hinojosa de Jarque	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44124	Hoz de la Vieja (La)	142000	20000	0	32600	34400	17000	0	38000	0	0	Presupuestos	Consolidado
2015	44125	Huesa del Común	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44126	Iglesuela del Cid (La)	534000	68000	0	97000	175000	26800	1000	166200	0	0	Presupuestos	Consolidado
2015	44127	Jabaloyas	79060	13026	0	26800	21265	10700	0	7269	0	0	Presupuestos	Consolidado
2015	44128	Jarque de la Val	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44129	Jatiel	63232	11892	0	24320	15000	11600	0	420	0	0	Presupuestos	Consolidado
2015	44130	Jorcas	83575,5	11575	1200	15440	12380	10160	0	32820,5	0	0	Presupuestos	Consolidado
2015	44131	Josa	100000	8600	0	17000	22000	3500	0	48900	0	0	Presupuestos	Consolidado
2015	44132	Lagueruela	69070	15100	0	5300	31500	11800	0	5370	0	0	Presupuestos	Consolidado
2015	44133	Lanzuela	42440	5000	0	6000	21440	10000	0	0	0	0	Presupuestos	Consolidado
2015	44135	Libros	312000	29500	3000	40800	43000	12100	0	183600	0	0	Presupuestos	Consolidado
2015	44136	Lidón	198012,12	12825	0	9800	41627,12	32910	0	100850	0	0	Presupuestos	Consolidado
2015	44137	Linares de Mora	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44138	Loscos	228245	26450	0	49125	26850	15720	0	110100	0	0	Presupuestos	Consolidado
2015	44141	Lledó	151050	23100	6000	23500	63150	300	0	35000	0	0	Presupuestos	Consolidado
2015	44142	Maicas	111000	8500	0	15500	22700	12300	0	52000	0	0	Presupuestos	Consolidado
2015	44143	Manzanera	830725	154200	0	109410	194565	45550	22000	185000	0	120000	Presupuestos	Consolidado
2015	44144	Martín del Río	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44145	Mas de las Matas	1463800	290000	11000	783992,29	366807,71	9000	0	3000	0	0	Presupuestos	Consolidado
2015	44146	Mata de los Olmos (La)	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44147	Mazaleón	459227,31	122000	3500	110084	103400	7520	0	112723,31	0	0	Presupuestos	Consolidado
2015	44148	Mezquita de Jarque	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44149	Mirambel	365000	31500	0	53000	69400	9100	0	201000	0	1000	Presupuestos	Consolidado
2015	44150	Miravete de la Sierra	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44151	Molinos	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44152	Monforte de Moyuela	207100	13500	0	21880	30880	3380	0	137460	0	0	Presupuestos	Consolidado
2015	44153	Monreal del Campo	1679343,33	679000	18000	344150	595193,33	43000	0	0	0	0	Presupuestos	Consolidado
2015	44154	Monroyo	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44155	Montalbán	998500	296569,19	11988,1	173450	426915,58	24011,32	3626,61	61939,2	0	0	Presupuestos	Consolidado
2015	44156	Monteagudo del Castillo	223266	12500	5000	22356	55600	51600	0	76210	0	0	Presupuestos	Consolidado
2015	44157	Monterde de Albarracín	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44158	Mora de Rubielos	1191809,4	451000	0	306600	342243,4	15066	0	76900	0	0	Presupuestos	Consolidado
2015	44159	Moscardón	260000	19000	0	20000	22000	28200	12800	158000	0	0	Presupuestos	Consolidado
2015	44160	Mosqueruela	1011535,2	91400	0	185600	298045,6	244165	12000	180324,6	0	0	Presupuestos	Consolidado
2015	44161	Muniesa	680000	135000	0	143000	157000	31000	0	211000	1000	2000	Presupuestos	Consolidado
2015	44163	Noguera de Albarracín	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44164	Nogueras	41200	6750	300	4200	23600	6350	0	0	0	0	Presupuestos	Consolidado
2015	44165	Nogueruelas	676967	59000	10000	208600	147668	148050	40000	63649	0	0	Presupuestos	Consolidado
2015	44167	Obón	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44168	Odón	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44169	Ojos Negros	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44171	Olba	370000	91000	0	94000	107000	10500	11500	56000	0	0	Presupuestos	Consolidado
2015	44172	Oliete	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44173	Olmos (Los)	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44174	Orihuela del Tremedal	853768	101000	10000	91156	271108	142904	0	237600	0	0	Presupuestos	Consolidado
2015	44175	Orrios	230763,28	22641,52	0	13800	49400	13428,37	0	131493,39	0	0	Presupuestos	Consolidado
2015	44176	Palomar de Arroyos	153700	25900	825	17100	63000	10100	0	36775	0	0	Presupuestos	Consolidado
2015	44177	Pancrudo	554000	93000	1000	64400	115100	224500	6000	50000	0	0	Presupuestos	Consolidado
2015	44178	Parras de Castellote (Las)	119473,46	15300	0	26931,88	36414,75	700	0	40126,83	0	0	Presupuestos	Consolidado
2015	44179	Peñarroya de Tastavins	515982	74460	0	105522	117500	29300	0	189200	0	0	Presupuestos	Consolidado
2015	44180	Peracense	174000	17150	100	42970	30600	23180	0	60000	0	0	Presupuestos	Consolidado
2015	44181	Peralejos	174236	10887,47	0	17489,64	18443,89	19079	0	108336	0	0	Presupuestos	Consolidado
2015	44182	Perales del Alfambra	203250,72	68200	1200	52203	39585,75	42061,97	0	0	0	0	Presupuestos	Consolidado
2015	44183	Pitarque	140500	13500	0	15900	32200	8400	0	70500	0	0	Presupuestos	Consolidado
2015	44184	Plou	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44185	Pobo (El)	362970	24500	4000	30590	59000	61330	0	183550	0	0	Presupuestos	Consolidado
2015	44187	Portellada (La)	692809	62500	0	85100	88209	8000	0	449000	0	0	Presupuestos	Consolidado
2015	44189	Pozondón	156400	19200	2500	19600	24200	23900	0	67000	0	0	Presupuestos	Consolidado
2015	44190	Pozuel del Campo	59364	15400	0	17840	18300	7824	0	0	0	0	Presupuestos	Consolidado
2015	44191	Puebla de Híjar (La)	803362	269000	18000	312500	184692	14010	0	5160	0	0	Presupuestos	Consolidado
2015	44192	Puebla de Valverde (La)	795000	262961	30000	76370	149000	237169	1000	38500	0	0	Presupuestos	Consolidado
2015	44193	Puertomingalvo	287347,8	57420,37	0	56058,06	69948,7	82954,25	0	20966,42	0	0	Presupuestos	Consolidado
2015	44194	Ráfales	384520	54000	3000	45700	64240	18580	0	199000	0	0	Presupuestos	Consolidado
2015	44195	Rillo	220000	13600	0	25900	75000	30000	0	75500	0	0	Presupuestos	Consolidado
2015	44196	Riodeva	370500	37000	4500	29800	64350	20850	0	214000	0	0	Presupuestos	Consolidado
2015	44197	Ródenas	191300	17300	2000	21250	23900	28250	0	98600	0	0	Presupuestos	Consolidado
2015	44198	Royuela	188000	31000	0	20000	51100	4700	5200	76000	0	0	Presupuestos	Consolidado
2015	44199	Rubiales	139000	10900	0	8200	33350	31250	0	55300	0	0	Presupuestos	Consolidado
2015	44200	Rubielos de la Cérida	115000	8300	0	18750	16700	4750	0	66500	0	0	Presupuestos	Consolidado
2015	44201	Rubielos de Mora	996720	276616	10000	243928	303550	31163	0	131463	0	0	Presupuestos	Consolidado
2015	44203	Salcedillo	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44204	Saldón	70550	12100	0	12500	22030	23920	0	0	0	0	Presupuestos	Consolidado
2015	44205	Samper de Calanda	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44206	San Agustín	298900	71000	0	56500	71500	13900	8000	78000	0	0	Presupuestos	Consolidado
2015	44207	San Martín del Río	211722,56	28864	100	59733,62	65692,72	2790,28	0	54541,94	0	0	Presupuestos	Consolidado
2015	44208	Santa Cruz de Nogueras	60900	4200	500	3000	19700	3500	0	30000	0	0	Presupuestos	Consolidado
2015	44209	Santa Eulalia	1094473,8	280700	4000	239146	321297,8	58500	0	190830	0	0	Presupuestos	Consolidado
2015	44210	Sarrión	1287963,61	361261,53	32039,44	289050	336612,64	52000	17000	200000	0	0	Presupuestos	Consolidado
2015	44211	Segura de los Baños	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44212	Seno	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44213	Singra	72500	22800	100	12200	32300	5100	0	0	0	0	Presupuestos	Consolidado
2015	44215	Terriente	214088,95	23500	0	25929,06	44000	52063,04	0	68596,85	0	0	Presupuestos	Consolidado
2015	44216	Teruel	42374804,14	12301497,61	1642105,09	7405862,18	7245684,46	1230363,3	125753,19	11903538,31	520000	0	Presupuestos	Consolidado
2015	44217	Toril y Masegoso	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44218	Tormón	182264,7	7600	0	19150	35314,7	20200	0	100000	0	0	Presupuestos	Consolidado
2015	44219	Tornos	189981,16	31500	0	26684	53508,55	19426	0	58862,61	0	0	Presupuestos	Consolidado
2015	44220	Torralba de los Sisones	176800	54000	2000	42100	37200	41500	0	0	0	0	Presupuestos	Consolidado
2015	44221	Torrecilla de Alcañiz	569255,06	87200	0	110910	143995,06	23950	18000	185200	0	0	Presupuestos	Consolidado
2015	44222	Torrecilla del Rebollar	186983	17200	0	11400	39037	23356	0	95990	0	0	Presupuestos	Consolidado
2015	44223	Torre de Arcas	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44224	Torre de las Arcas	133500	6800	500	16500	23240	7100	0	79360	0	0	Presupuestos	Consolidado
2015	44225	Torre del Compte	462166,11	66700	4566,11	68800	62000	10100	0	250000	0	0	Presupuestos	Consolidado
2015	44226	Torrelacárcel	293140	64500	0	59900	58340	14400	10000	86000	0	0	Presupuestos	Consolidado
2015	44227	Torre los Negros	174799	16800	0	10640	41240	15510	0	90609	0	0	Presupuestos	Consolidado
2015	44228	Torremocha de Jiloca	146350	33700	0	20450	41100	27100	0	24000	0	0	Presupuestos	Consolidado
2015	44229	Torres de Albarracín	344000	33000	0	23000	83000	34000	2000	169000	0	0	Presupuestos	Consolidado
2015	44230	Torrevelilla	262127,44	56500	2500	73550	70291,61	14100	20392,44	24793,39	0	0	Presupuestos	Consolidado
2015	44231	Torrijas	274805	24100	0	40500	35900	33105	0	141200	0	0	Presupuestos	Consolidado
2015	44232	Torrijo del Campo	423500	65100	3000	247750	82250	25400	0	0	0	0	Presupuestos	Consolidado
2015	44234	Tramacastiel	248000	21500	4000	28300	49200	9500	0	135500	0	0	Presupuestos	Consolidado
2015	44235	Tramacastilla	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44236	Tronchón	354250	31500	0	49400	55500	8350	0	204000	0	5500	Presupuestos	Consolidado
2015	44237	Urrea de Gaén	381557	135676	3500	105961	116200	18420	0	1800	0	0	Presupuestos	Consolidado
2015	44238	Utrillas	1812459,76	429827,34	8000	489077,2	727902,22	157653	0	0	0	0	Presupuestos	Consolidado
2015	44239	Valacloche	52965	3800	500	8220	25380	15065	0	0	0	0	Presupuestos	Consolidado
2015	44240	Valbona	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44241	Valdealgorfa	459001	145150	14000	143400	140901	12550	0	3000	0	0	Presupuestos	Consolidado
2015	44243	Valdecuenca	144100	10400	0	19000	32640	19060	0	63000	0	0	Presupuestos	Consolidado
2015	44244	Valdelinares	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44245	Valdeltormo	315891	98300	4066,11	93933,12	93500	12091,77	0	14000	0	0	Presupuestos	Consolidado
2015	44246	Valderrobres	2028358,48	641200	37000	465151,98	599559,5	25447	0	260000	0	0	Presupuestos	Consolidado
2015	44247	Valjunquera	564000	108000	1000	99800	104500	22600	0	228100	0	0	Presupuestos	Consolidado
2015	44249	Vallecillo (El)	114300	7400	0	13900	25700	12400	0	54900	0	0	Presupuestos	Consolidado
2015	44250	Veguillas de la Sierra	102581	12300	0	13550	27431	22300	0	27000	0	0	Presupuestos	Consolidado
2015	44251	Villafranca del Campo	235000	77000	1000	34650	98400	23950	0	0	0	0	Presupuestos	Consolidado
2015	44252	Villahermosa del Campo	86000	12400	500	1700	45100	6300	0	20000	0	0	Presupuestos	Consolidado
2015	44256	Villanueva del Rebollar de la Sierra	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44257	Villar del Cobo	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44258	Villar del Salz	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44260	Villarluengo	273297	38000	2000	29700	61800	61100	0	80697	0	0	Presupuestos	Consolidado
2015	44261	Villarquemado	797250	181000	9000	183700	255000	32150	6000	130400	0	0	Presupuestos	Consolidado
2015	44262	Villarroya de los Pinares	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44263	Villastar	409822,41	109972,46	2000	65586	93400	1900	0	136963,95	0	0	Presupuestos	Consolidado
2015	44264	Villel	372000	112200	2000	28600	80000	21200	0	128000	0	0	Presupuestos	Consolidado
2015	44265	Vinaceite	291531,38	87887,39	622,52	46029,99	94736,75	19254,73	0	43000	0	0	Presupuestos	Consolidado
2015	44266	Visiedo	265092,73	28050	350	22700	49903,2	13428,37	0	150661,16	0	0	Presupuestos	Consolidado
2015	44267	Vivel del Río Martín	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	44268	Zoma (La)	155400	2820	44620	15987	25465	8226	0	58282	0	0	Presupuestos	Consolidado
2015	50001	Abanto	234000	14100	300	16850	39100	28900	0	134750	0	0	Presupuestos	Consolidado
2015	50002	Acered	228200	49151,5	0	26448,5	34500	9100	0	109000	0	0	Presupuestos	Consolidado
2015	50003	Agón	344705,63	34197,16	726,72	14560,95	53438,16	7782,64	19000	215000	0	0	Presupuestos	Consolidado
2015	50004	Aguarón	899930	180400	3900	199262	226932,54	25050	0	194385,46	0	70000	Presupuestos	Consolidado
2015	50005	Aguilón	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50006	Ainzón	766807	211000	10000	252802	279001	14000	1	3	0	0	Presupuestos	Consolidado
2015	50007	Aladrén	79140,12	18732,12	0	15000	17400	5508	100	22400	0	0	Presupuestos	Consolidado
2015	50008	Alagón	4754580,75	2036847,2	40000	787709,21	1494451,61	72930,4	0	322642,33	0	0	Presupuestos	Consolidado
2015	50009	Alarba	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50010	Alberite de San Juan	269053,61	48600	1500	5650	24590	39862,1	0	148851,51	0	0	Presupuestos	Consolidado
2015	50011	Albeta	265240,57	50800	4000	36300	59500	650	0	113990,57	0	0	Presupuestos	Consolidado
2015	50012	Alborge	113383,86	25418,2	400	45765,32	37096,53	4703,81	0	0	0	0	Presupuestos	Consolidado
2015	50013	Alcalá de Ebro	387800	64000	1000	40850	80400	3150	0	198400	0	0	Presupuestos	Consolidado
2015	50014	Alcalá de Moncayo	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50015	Alconchel de Ariza	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50016	Aldehuela de Liestos	144900	15000	100	13750	23050	475	0	92525	0	0	Presupuestos	Consolidado
2015	50017	Alfajarín	2739962	717122,8	5000	1340186,2	531419	109120	2	37112	0	0	Presupuestos	Consolidado
2015	50018	Alfamén	1540063,75	417409	0	293600	531654,75	84200	18200	195000	0	0	Presupuestos	Consolidado
2015	50019	Alforque	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50020	Alhama de Aragón	934332,3	470338,85	2642,34	154667,82	236846,53	30606,95	0	39229,81	0	0	Presupuestos	Consolidado
2015	50021	Almochuel	46790	9330,9	0	4030,3	20108,8	13320	0	0	0	0	Presupuestos	Consolidado
2015	50022	Almolda (La)	810540	216000	10000	168140	118000	129400	0	169000	0	0	Presupuestos	Consolidado
2015	50023	Almonacid de la Cuba	258229	43425,04	0	61336	82591,62	10376,34	0	60500	0	0	Presupuestos	Consolidado
2015	50024	Almonacid de la Sierra	991450	327000	3000	113750	299600	26100	20000	202000	0	0	Presupuestos	Consolidado
2015	50025	Almunia de Doña Godina (La)	10382030	2493000	40000	3329350	3173970	361800	0	665910	0	318000	Presupuestos	Consolidado
2015	50026	Alpartir	640888,65	112400	0	94300	238127	8160	64377,12	123524,53	0	0	Presupuestos	Consolidado
2015	50027	Ambel	316955,03	48000	3000	88539	90887,98	6528,05	0	80000	0	0	Presupuestos	Consolidado
2015	50028	Anento	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50029	Aniñón	800100,77	170500	3500	181150,77	194000	50950	0	200000	0	0	Presupuestos	Consolidado
2015	50030	Añón de Moncayo	829900	127000	4000	249800	251000	47100	1000	150000	0	0	Presupuestos	Consolidado
2015	50031	Aranda de Moncayo	246000	58000	1000	61900	42000	31100	0	52000	0	0	Presupuestos	Consolidado
2015	50032	Arándiga	431000	91000	1000	59000	120000	10000	0	150000	0	0	Presupuestos	Consolidado
2015	50033	Ardisa	207100	43400	2000	22800	40880	10265	0	87755	0	0	Presupuestos	Consolidado
2015	50034	Ariza	1087208	270248	10000	233060	310400	40400	63100	160000	0	0	Presupuestos	Consolidado
2015	50035	Artieda	225200	15400	1200	13300	42300	57000	0	96000	0	0	Presupuestos	Consolidado
2015	50036	Asín	476200	25500	1500	204100	110250	4850	0	130000	0	0	Presupuestos	Consolidado
2015	50037	Atea	266000	29000	0	36200	62650	8150	0	130000	0	0	Presupuestos	Consolidado
2015	50038	Ateca	1451450	443000	15000	322500	501450	66500	300	102700	0	0	Presupuestos	Consolidado
2015	50039	Azuara	563800	170000	4000	142800	176600	30201,61	0	40198,39	0	0	Presupuestos	Consolidado
2015	50040	Badules	144785	11587	0	13149	54245	30804	0	35000	0	0	Presupuestos	Consolidado
2015	50041	Bagüés	130000	7000	0	1700	26100	48000	200	47000	0	0	Presupuestos	Consolidado
2015	50042	Balconchán	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50043	Bárboles	318141	128891	235	61784	82231	5000	0	40000	0	0	Presupuestos	Consolidado
2015	50044	Bardallur	343091,43	48989,71	0	43004,6	102319,66	20563,86	0	128213,6	0	0	Presupuestos	Consolidado
2015	50045	Belchite	1297034,6	511200	17500	348602,07	251420	168312,53	0	0	0	0	Presupuestos	Consolidado
2015	50046	Belmonte de Gracián	307084,05	36121,51	0	44646,13	61297,84	5606,04	0	159412,53	0	0	Presupuestos	Consolidado
2015	50047	Berdejo	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50048	Berrueco	93350	14550	0	11800	23650	5350	0	38000	0	0	Presupuestos	Consolidado
2015	50050	Bijuesca	204000	27600	0	23900	30500	22000	0	100000	0	0	Presupuestos	Consolidado
2015	50051	Biota	1123445	317899	10000	173400	322157	37489	0	260000	2500	0	Presupuestos	Consolidado
2015	50052	Bisimbre	317300,3	41685,06	1356,93	26270,19	64746,82	3241,3	0	180000	0	0	Presupuestos	Consolidado
2015	50053	Boquiñeni	679330,73	225626,53	2500	119814,79	285076,38	2700	0	43613,03	0	0	Presupuestos	Consolidado
2015	50054	Bordalba	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50055	Borja	5075008,18	1615000	50000	1233250	1248500	375609,36	0	552648,82	0	0	Presupuestos	Consolidado
2015	50056	Botorrita	307356	122068	4400	61198	100690	18700	300	0	0	0	Presupuestos	Consolidado
2015	50057	Brea de Aragón	1604700	303000	4500	303400	486100	32000	5000	470700	0	0	Presupuestos	Consolidado
2015	50058	Bubierca	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50059	Bujaraloz	1014508,15	302426	18000	158870	241886,75	42312	0	251013,4	0	0	Presupuestos	Consolidado
2015	50060	Bulbuente	335166,97	53500	3500	81501,45	85665,52	1000	0	110000	0	0	Presupuestos	Consolidado
2015	50061	Bureta	632358,75	63000	5000	39970	75100	30006,22	0	419282,53	0	0	Presupuestos	Consolidado
2015	50062	Burgo de Ebro (El)	2662144,28	1197714,23	9485,55	885487,6	515390,57	51240,64	0	2825,69	0	0	Presupuestos	Consolidado
2015	50063	Buste (El)	150376,8	26611,75	2000	23573,4	31112,24	4079,41	0	63000	0	0	Presupuestos	Consolidado
2015	50064	Cabañas de Ebro	463621,94	156046,07	7000	59141,47	146500,4	27932	0	67002	0	0	Presupuestos	Consolidado
2015	50065	Cabolafuente	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50066	Cadrete	3704837,89	2220900,11	30000	757136,23	634715	62086,55	0	0	0	0	Presupuestos	Consolidado
2015	50067	Calatayud	20707837,55	5371000	75000	3862604,6	6245714,66	817000	1133320	2804157,81	24040,48	375000	Presupuestos	Consolidado
2015	50068	Calatorao	2275281,95	861300	7000	485700	585211,88	50700	0	285370,07	0	0	Presupuestos	Consolidado
2015	50069	Calcena	153800	13900	1000	22100	79100	23700	0	14000	0	0	Presupuestos	Consolidado
2015	50070	Calmarza	74800	23500	100	21550	28750	900	0	0	0	0	Presupuestos	Consolidado
2015	50071	Campillo de Aragón	222500	39500	200	19600	41050	22895	0	99255	0	0	Presupuestos	Consolidado
2015	50072	Carenas	336340	153650	3250	44500	132500	440	0	2000	0	0	Presupuestos	Consolidado
2015	50073	Cariñena	3209836,72	1235939,28	38904,77	760578,14	1026272,69	38641,84	0	109500	0	0	Presupuestos	Consolidado
2015	50074	Caspe	8589810	3132750	30000	1402940	2923400,84	183800	10000	906919,16	0	0	Presupuestos	Consolidado
2015	50075	Castejón de Alarba	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50076	Castejón de las Armas	181000	24800	5500	22800	117500	8400	0	2000	0	0	Presupuestos	Consolidado
2015	50077	Castejón de Valdejasa	367464,93	101885,74	5000	61056,56	81673,51	31319,12	0	86530	0	0	Presupuestos	Consolidado
2015	50078	Castiliscar	260016,87	112325	3200	43650	64641,87	36200	0	0	0	0	Presupuestos	Consolidado
2015	50079	Cervera de la Cañada	312861,41	65826,32	0	42582,09	78749,4	5816,6	0	119887	0	0	Presupuestos	Consolidado
2015	50080	Cerveruela	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50081	Cetina	592600	162000	6000	109300	179000	20300	20000	96000	0	0	Presupuestos	Consolidado
2015	50082	Cimballa	157800	33100	100	18400	36600	4600	0	65000	0	0	Presupuestos	Consolidado
2015	50083	Cinco Olivas	124201,64	16072,19	500	23374,59	44391,9	19660	10	20192,96	0	0	Presupuestos	Consolidado
2015	50084	Clarés de Ribota	0	0	0	0	0	0	0	0	0	0	Presupuestos	Sin información
2015	50085	Codo	230000	45112	3000	57616	50833	5839	0	67600	0	0	Presupuestos	Consolidado
2015	50086	Codos	291250	49400	1000	59080	85070	13800	0	82900	0	0	Presupuestos	Consolidado
2015	50087	Contamina	177560	18800	500	12500	37710	6150	0	101900	0	0	Presupuestos	Consolidado
2015	50088	Cosuenda	756230,79	144610,45	4500	112807,38	213251,24	35779,14	0	245282,58	0	0	Presupuestos	Consolidado
2015	50089	Cuarte de Huerva	10569691,72	4778571,45	48000	2922216,7	2737167,97	83735,6	0	0	0	0	Presupuestos	Consolidado
2015	50090	Cubel	280300	28000	0	24300	47800	31200	0	149000	0	0	Presupuestos	Consolidado
2015	50091	Cuerlas (Las)	138300	31500	0	15000	33000	13700	0	45100	0	0	Presupuestos	Consolidado
2015	50092	Chiprana	686773,38	159342,64	0	127757	145815	29650	30000	194208,74	0	0	Presupuestos	Consolidado
2015	50093	Chodes	124000	37500	0	18729	38600	4100	0	25071	0	0	Presupuestos	Consolidado
2015	50094	Daroca	3960352,95	636000	25100	2018533,23	943730,82	55350	89500	192138,9	0	0	Presupuestos	Consolidado
2015	50095	Ejea de los Caballeros	18037479,53	5782835,1	94110,35	2329874,78	4595272,44	1521711,72	449938,32	2385184,35	150000	728552,47	Presupuestos	Consolidado
2015	50096	Embid de Ariza	139845,25	9600	1000	12945,25	31200	100	0	85000	0	0	Presupuestos	Consolidado
2015	50098	Encinacorba	288850	67870	2600	50300	77000	5700	0	85380	0	0	Presupuestos	Consolidado
2015	50099	Épila	3437023,84	1528199,51	35000	737483,43	965830,91	120381,18	0	50128,81	0	0	Presupuestos	Consolidado
2015	50100	Erla	509500	100000	10000	90200	120800	700	0	186800	1000	0	Presupuestos	Consolidado
2015	50101	Escatrón	2995000	2208000	8000	148600	508900	79000	1000	41500	0	0	Presupuestos	Consolidado
2015	50102	Fabara	1118745	238700	0	462500	345100	26000	0	46445	0	0	Presupuestos	Consolidado
