Año	Provincia	Municipio	Entidad singular	Núcleo
2019	22-Huesca	22077 - Candasnos	220770001 - Candasnos	22077000101 - Candasnos
2019	22-Huesca	22077 - Candasnos	220770001 - Candasnos	22077000199 - *Diseminado*
2019	22-Huesca	22078 - Canfranc	220780001 - Canfranc	22078000101 - Canfranc
2019	22-Huesca	22078 - Canfranc	220780001 - Canfranc	22078000199 - *Diseminado*
2019	22-Huesca	22078 - Canfranc	220780002 - Canfranc-Estación	22078000201 - Canfranc-Estación
2019	22-Huesca	22078 - Canfranc	220780002 - Canfranc-Estación	22078000299 - *Diseminado*
2019	22-Huesca	22079 - Capdesaso	220790001 - Capdesaso	22079000101 - Capdesaso
2019	22-Huesca	22080 - Capella	220800001 - Capella	22080000101 - Capella
2019	22-Huesca	22080 - Capella	220800001 - Capella	22080000199 - *Diseminado*
2019	22-Huesca	22080 - Capella	220800002 - Laguarres	22080000201 - Laguarres
2019	22-Huesca	22080 - Capella	220800002 - Laguarres	22080000299 - *Diseminado*
2019	22-Huesca	22080 - Capella	220800003 - Pociello	22080000301 - Pociello
2019	22-Huesca	22080 - Capella	220800003 - Pociello	22080000399 - *Diseminado*
2019	22-Huesca	22081 - Casbas de Huesca	220810001 - Casbas de Huesca	22081000101 - Casbas de Huesca
2019	22-Huesca	22081 - Casbas de Huesca	220810001 - Casbas de Huesca	22081000102 - Bastarás
2019	22-Huesca	22081 - Casbas de Huesca	220810001 - Casbas de Huesca	22081000199 - *Diseminado*
2019	22-Huesca	22081 - Casbas de Huesca	220810002 - Junzano	22081000201 - Junzano
2019	22-Huesca	22081 - Casbas de Huesca	220810003 - Labata	22081000301 - Labata
2019	22-Huesca	22081 - Casbas de Huesca	220810004 - Panzano	22081000402 - Panzano
2019	22-Huesca	22081 - Casbas de Huesca	220810005 - Sieso de Huesca	22081000501 - Sieso de Huesca
2019	22-Huesca	22081 - Casbas de Huesca	220810006 - Santa Cilia de Panzano	22081000601 - Santa Cilia de Panzano
2019	22-Huesca	22082 - Castejón del Puente	220820001 - Castejón del Puente	22082000101 - Barrio Armentera
2019	22-Huesca	22082 - Castejón del Puente	220820001 - Castejón del Puente	22082000102 - Castejón del Puente
2019	22-Huesca	22082 - Castejón del Puente	220820001 - Castejón del Puente	22082000199 - *Diseminado*
2019	22-Huesca	22083 - Castejón de Monegros	220830001 - Castejón de Monegros	22083000101 - Castejón de Monegros
2019	22-Huesca	22083 - Castejón de Monegros	220830001 - Castejón de Monegros	22083000199 - *Diseminado*
2019	22-Huesca	22084 - Castejón de Sos	220840001 - Castejón de Sos	22084000101 - Castejón de Sos
2019	22-Huesca	22084 - Castejón de Sos	220840001 - Castejón de Sos	22084000199 - *Diseminado*
2019	22-Huesca	22084 - Castejón de Sos	220840002 - Liri	22084000201 - Liri
2019	22-Huesca	22084 - Castejón de Sos	220840002 - Liri	22084000299 - *Diseminado*
2019	22-Huesca	22084 - Castejón de Sos	220840003 - Ramastué	22084000301 - Ramastué
2019	22-Huesca	22084 - Castejón de Sos	220840003 - Ramastué	22084000399 - *Diseminado*
2019	22-Huesca	22084 - Castejón de Sos	220840004 - Run (El)	22084000401 - Run (El)
2019	22-Huesca	22084 - Castejón de Sos	220840004 - Run (El)	22084000499 - *Diseminado*
2019	22-Huesca	22085 - Castelflorite	220850001 - Castelflorite	22085000101 - Castelflorite
2019	22-Huesca	22085 - Castelflorite	220850001 - Castelflorite	22085000199 - *Diseminado*
2019	22-Huesca	22086 - Castiello de Jaca	220860001 - Aratorés	22086000101 - Aratorés
2019	22-Huesca	22086 - Castiello de Jaca	220860001 - Aratorés	22086000199 - *Diseminado*
2019	22-Huesca	22086 - Castiello de Jaca	220860002 - Castiello de Jaca	22086000201 - Castiello de Jaca
2019	22-Huesca	22086 - Castiello de Jaca	220860002 - Castiello de Jaca	22086000299 - *Diseminado*
2019	22-Huesca	22087 - Castigaleu	220870001 - Castigaleu	22087000101 - Castigaleu
2019	22-Huesca	22087 - Castigaleu	220870001 - Castigaleu	22087000199 - *Diseminado*
2019	22-Huesca	22087 - Castigaleu	220870002 - San Lorenzo	22087000299 - *Diseminado*
2019	22-Huesca	22088 - Castillazuelo	220880001 - Castillazuelo	22088000101 - Castillazuelo
2019	22-Huesca	22089 - Castillonroy	220890001 - Castillonroy	22089000101 - Castillonroy
2019	22-Huesca	22089 - Castillonroy	220890001 - Castillonroy	22089000199 - *Diseminado*
2019	22-Huesca	22089 - Castillonroy	220890002 - Piñana	22089000299 - *Diseminado*
2019	22-Huesca	22089 - Castillonroy	220890003 - Santa Ana	22089000399 - *Diseminado*
2019	22-Huesca	22090 - Colungo	220900001 - Asque	22090000101 - Asque
2019	22-Huesca	22090 - Colungo	220900002 - Colungo	22090000201 - Colungo
2019	22-Huesca	22094 - Chalamera	220940001 - Chalamera	22094000101 - Chalamera
2019	22-Huesca	22094 - Chalamera	220940001 - Chalamera	22094000199 - *Diseminado*
2019	22-Huesca	22095 - Chía	220950001 - Chía	22095000101 - Chía
2019	22-Huesca	22096 - Chimillas	220960001 - Chimillas	22096000101 - Chimillas
2019	22-Huesca	22096 - Chimillas	220960001 - Chimillas	22096000199 - *Diseminado*
2019	22-Huesca	22099 - Esplús	220990001 - Esplús	22099000101 - Esplús
2019	22-Huesca	22099 - Esplús	220990001 - Esplús	22099000199 - *Diseminado*
2019	22-Huesca	22099 - Esplús	220990002 - Pueblas (Las)	22099000201 - Pueblas (Las)
2019	22-Huesca	22099 - Esplús	220990004 - Santa María del Pilar	22099000401 - Santa María del Pilar
2019	22-Huesca	22099 - Esplús	220990005 - Torregrosa	22099000599 - *Diseminado*
2019	22-Huesca	22099 - Esplús	220990006 - Bochosa (La)	22099000601 - Bochosa (La)
2019	22-Huesca	22099 - Esplús	220990008 - Mapsa	22099000801 - Mapsa
2019	22-Huesca	22099 - Esplús	220990009 - Moncasi	22099000901 - Moncasi
2019	22-Huesca	22099 - Esplús	220990010 - Rolzasa	22099001001 - Rolzasa
2019	22-Huesca	22099 - Esplús	220990011 - Clamor de Rafales (La)	22099001199 - *Diseminado*
2019	22-Huesca	22099 - Esplús	220990012 - Espartal (El)	22099001299 - *Diseminado*
2019	22-Huesca	22102 - Estada	221020001 - Estada	22102000101 - Estada
2019	22-Huesca	22102 - Estada	221020001 - Estada	22102000199 - *Diseminado*
2019	22-Huesca	22103 - Estadilla	221030001 - Estadilla	22103000101 - Estadilla
2019	22-Huesca	22103 - Estadilla	221030001 - Estadilla	22103000199 - *Diseminado*
2019	22-Huesca	22105 - Estopiñán del Castillo	221050001 - Caserras del Castillo	22105000101 - Caserras del Castillo
2019	22-Huesca	22105 - Estopiñán del Castillo	221050002 - Estopiñán	22105000201 - Estopiñán
2019	22-Huesca	22105 - Estopiñán del Castillo	221050002 - Estopiñán	22105000299 - *Diseminado*
2019	22-Huesca	22105 - Estopiñán del Castillo	221050003 - Saganta	22105000399 - *Diseminado*
2019	22-Huesca	22106 - Fago	221060001 - Fago	22106000101 - Fago
2019	22-Huesca	22107 - Fanlo	221070001 - Buerba	22107000101 - Buerba
2019	22-Huesca	22107 - Fanlo	221070002 - Buisán	22107000299 - *Diseminado*
2019	22-Huesca	22107 - Fanlo	221070003 - Fanlo	22107000301 - Fanlo
2019	22-Huesca	22107 - Fanlo	221070004 - Nerín	22107000401 - Nerín
2019	22-Huesca	22107 - Fanlo	221070005 - Vio	22107000501 - Vio
2019	22-Huesca	22107 - Fanlo	221070006 - Yeba	22107000601 - Yeba
2019	22-Huesca	22109 - Fiscal	221090001 - Albella	22109000101 - Albella
2019	22-Huesca	22109 - Fiscal	221090002 - Arresa	22109000201 - Arresa
2019	22-Huesca	22109 - Fiscal	221090003 - Borrastre	22109000301 - Borrastre
2019	22-Huesca	22109 - Fiscal	221090004 - Fiscal	22109000401 - Fiscal
2019	22-Huesca	22109 - Fiscal	221090004 - Fiscal	22109000499 - *Diseminado*
2019	22-Huesca	22109 - Fiscal	221090005 - Jánovas	22109000599 - *Diseminado*
2019	22-Huesca	22109 - Fiscal	221090006 - Javierre de Ara	22109000601 - Javierre de Ara
2019	22-Huesca	22109 - Fiscal	221090007 - Lacort	22109000701 - Lacort
2019	22-Huesca	22109 - Fiscal	221090008 - Lardiés	22109000801 - Lardiés
2019	22-Huesca	22109 - Fiscal	221090009 - Ligüerre de Ara	22109000901 - Ligüerre de Ara
2019	22-Huesca	22109 - Fiscal	221090010 - Planillo	22109001001 - Planillo
2019	22-Huesca	22109 - Fiscal	221090011 - San Felices de Ara	22109001101 - San Felices de Ara
2019	22-Huesca	22109 - Fiscal	221090012 - San Juste	22109001201 - San Juste
2019	22-Huesca	22109 - Fiscal	221090013 - San Martín de Solana	22109001301 - San Martín de Solana
2019	22-Huesca	22109 - Fiscal	221090014 - Santa Olaria de Ara	22109001401 - Santa Olaria de Ara
2019	22-Huesca	22110 - Fonz	221100001 - Cofita	22110000101 - Cofita
2019	22-Huesca	22110 - Fonz	221100001 - Cofita	22110000199 - *Diseminado*
2019	22-Huesca	22110 - Fonz	221100002 - Fonz	22110000201 - Fonz
2019	22-Huesca	22110 - Fonz	221100002 - Fonz	22110000299 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110001 - Bacamorta	22111000199 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110002 - Colladas (Las)	22111000299 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110003 - Espluga	22111000399 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110004 - Foradada del Toscar	22111000401 - Foradada del Toscar
2019	22-Huesca	22111 - Foradada del Toscar	221110004 - Foradada del Toscar	22111000499 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110005 - Lacort	22111000599 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110006 - Lascorz	22111000699 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110007 - Morillo de Liena	22111000701 - Morillo de Liena
2019	22-Huesca	22111 - Foradada del Toscar	221110007 - Morillo de Liena	22111000799 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110008 - Navarri	22111000899 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110009 - Senz	22111000999 - *Diseminado*
2019	22-Huesca	22111 - Foradada del Toscar	221110010 - Viu	22111001001 - Viu
2019	22-Huesca	22112 - Fraga	221120001 - Fraga	22112000101 - Fraga
2019	22-Huesca	22112 - Fraga	221120001 - Fraga	22112000199 - *Diseminado*
2019	22-Huesca	22112 - Fraga	221120002 - Miralsot	22112000201 - Miralsot
2019	22-Huesca	22112 - Fraga	221120002 - Miralsot	22112000299 - *Diseminado*
2019	22-Huesca	22112 - Fraga	221120003 - Litera	22112000301 - Litera
2019	22-Huesca	22112 - Fraga	221120003 - Litera	22112000399 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130001 - Alueza	22113000199 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130002 - Atiart	22113000299 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130003 - Buetas	22113000399 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130004 - Cabezonada (La)	22113000499 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130005 - Charo	22113000501 - Charo
2019	22-Huesca	22113 - Fueva (La)	221130005 - Charo	22113000599 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130006 - Formigales	22113000601 - Formigales
2019	22-Huesca	22113 - Fueva (La)	221130006 - Formigales	22113000699 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130007 - Fosado	22113000799 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130008 - Fuendecampo	22113000899 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130009 - Humo de Muro (El)	22113000999 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130010 - Humo de Rañín (El)	22113001099 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130011 - Aluján	22113001199 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130012 - Mediano	22113001201 - Mediano
2019	22-Huesca	22113 - Fueva (La)	221130013 - Morillo de Monclús	22113001399 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130014 - Pocino (El)	22113001499 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130015 - Rañín	22113001501 - Rañín
2019	22-Huesca	22113 - Fueva (La)	221130016 - Salinas de Trillo	22113001699 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130017 - Samitier	22113001701 - Samitier
2019	22-Huesca	22113 - Fueva (La)	221130018 - Samper	22113001801 - Samper
2019	22-Huesca	22113 - Fueva (La)	221130019 - San Juan	22113001999 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130020 - Solipueyo	22113002001 - Solipueyo
2019	22-Huesca	22113 - Fueva (La)	221130020 - Solipueyo	22113002099 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130021 - Tierrantona	22113002101 - Tierrantona
2019	22-Huesca	22113 - Fueva (La)	221130022 - Troncedo	22113002201 - Troncedo
2019	22-Huesca	22113 - Fueva (La)	221130022 - Troncedo	22113002299 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130023 - Caneto	22113002399 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130024 - Clamosa	22113002401 - Clamosa
2019	22-Huesca	22113 - Fueva (La)	221130025 - Lapenilla	22113002599 - *Diseminado*
2019	22-Huesca	22113 - Fueva (La)	221130026 - Trillo	22113002699 - *Diseminado*
2019	22-Huesca	22114 - Gistaín	221140001 - Gistaín	22114000101 - Gistaín
2019	22-Huesca	22114 - Gistaín	221140001 - Gistaín	22114000199 - *Diseminado*
2019	22-Huesca	22115 - Grado (El)	221150001 - Artasona	22115000101 - Artasona
2019	22-Huesca	22115 - Grado (El)	221150002 - Coscojuela de Fantova	22115000201 - Coscojuela de Fantova
2019	22-Huesca	22115 - Grado (El)	221150003 - Enate	22115000301 - Enate
2019	22-Huesca	22115 - Grado (El)	221150003 - Enate	22115000399 - *Diseminado*
2019	22-Huesca	22115 - Grado (El)	221150004 - Grado (El)	22115000401 - Grado (El)
2019	22-Huesca	22115 - Grado (El)	221150004 - Grado (El)	22115000402 - Poblado (El)
2019	22-Huesca	22115 - Grado (El)	221150004 - Grado (El)	22115000499 - *Diseminado*
2019	22-Huesca	22115 - Grado (El)	221150005 - El Tozal	22115000501 - Urbanización El Tozal
2019	22-Huesca	22115 - Grado (El)	221150005 - El Tozal	22115000599 - *Diseminado*
2019	22-Huesca	22116 - Grañén	221160001 - Callén	22116000101 - Callén
2019	22-Huesca	22116 - Grañén	221160001 - Callén	22116000199 - *Diseminado*
2019	22-Huesca	22116 - Grañén	221160002 - Curbé	22116000201 - Curbé
2019	22-Huesca	22116 - Grañén	221160003 - Fraella	22116000301 - Fraella
2019	22-Huesca	22116 - Grañén	221160004 - Grañén	22116000401 - Grañén
2019	22-Huesca	22116 - Grañén	221160004 - Grañén	22116000499 - *Diseminado*
2019	22-Huesca	22116 - Grañén	221160005 - Montesusín	22116000501 - Montesusín
2019	22-Huesca	22116 - Grañén	221160005 - Montesusín	22116000599 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170001 - Abenozas	22117000199 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170002 - Aguilar	22117000299 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170003 - Aguinaliu	22117000301 - Aguinaliu
2019	22-Huesca	22117 - Graus	221170004 - Bellestar	22117000401 - Bellestar
2019	22-Huesca	22117 - Graus	221170004 - Bellestar	22117000499 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170005 - Benavente de Aragón	22117000501 - Benavente de Aragón
2019	22-Huesca	22117 - Graus	221170006 - Centenera	22117000601 - Centenera
2019	22-Huesca	22117 - Graus	221170007 - Ejep	22117000701 - Ejep
2019	22-Huesca	22117 - Graus	221170008 - Graus	22117000801 - Graus
2019	22-Huesca	22117 - Graus	221170008 - Graus	22117000899 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170009 - Güel	22117000999 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170010 - Juseu	22117001001 - Juseu
2019	22-Huesca	22117 - Graus	221170010 - Juseu	22117001099 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170011 - Panillo	22117001101 - Panillo
2019	22-Huesca	22117 - Graus	221170011 - Panillo	22117001199 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170012 - Pano	22117001201 - Pano
2019	22-Huesca	22117 - Graus	221170012 - Pano	22117001299 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170013 - Puebla de Fantova (La)	22117001301 - Puebla de Fantova (La)
2019	22-Huesca	22117 - Graus	221170013 - Puebla de Fantova (La)	22117001399 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170014 - Puebla del Mon (La)	22117001499 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170015 - Pueyo de Marguillén	22117001501 - Pueyo de Marguillén
2019	22-Huesca	22117 - Graus	221170016 - Soler (El)	22117001699 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170017 - Torre de Ésera	22117001701 - Torre de Ésera
2019	22-Huesca	22117 - Graus	221170017 - Torre de Ésera	22117001799 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170018 - Torre de Obato	22117001801 - Torre de Obato
2019	22-Huesca	22117 - Graus	221170018 - Torre de Obato	22117001899 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170019 - Torrelabad	22117001901 - Torrelabad
2019	22-Huesca	22117 - Graus	221170019 - Torrelabad	22117001999 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170020 - Torres del Obispo	22117002001 - Torres del Obispo
2019	22-Huesca	22117 - Graus	221170020 - Torres del Obispo	22117002099 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170021 - Ventas de Santa Lucía (Las)	22117002101 - Ventas de Santa Lucía (Las)
2019	22-Huesca	22117 - Graus	221170021 - Ventas de Santa Lucía (Las)	22117002199 - *Diseminado*
2019	22-Huesca	22117 - Graus	221170022 - Tosquilla (La)	22117002299 - *Diseminado*
2019	22-Huesca	22119 - Gurrea de Gállego	221190003 - Gurrea de Gállego	22119000301 - Gurrea de Gállego
2019	22-Huesca	22119 - Gurrea de Gállego	221190003 - Gurrea de Gállego	22119000399 - *Diseminado*
2019	22-Huesca	22119 - Gurrea de Gállego	221190004 - Paúl (La)	22119000401 - Paúl (La)
2019	22-Huesca	22119 - Gurrea de Gállego	221190004 - Paúl (La)	22119000499 - *Diseminado*
2019	22-Huesca	22119 - Gurrea de Gállego	221190005 - Temple (El)	22119000501 - Temple (El)
2019	22-Huesca	22119 - Gurrea de Gállego	221190005 - Temple (El)	22119000599 - *Diseminado*
2019	22-Huesca	22122 - Hoz de Jaca	221220001 - Hoz de Jaca	22122000101 - Hoz de Jaca
2019	22-Huesca	22122 - Hoz de Jaca	221220001 - Hoz de Jaca	22122000199 - *Diseminado*
2019	22-Huesca	22124 - Huerto	221240001 - Huerto	22124000101 - Huerto
2019	22-Huesca	22124 - Huerto	221240002 - Usón	22124000201 - Usón
2019	22-Huesca	22124 - Huerto	221240002 - Usón	22124000299 - *Diseminado*
2019	22-Huesca	22124 - Huerto	221240003 - Venta de Ballerías	22124000301 - Venta de Ballerías
2019	22-Huesca	22125 - Huesca	221250001 - Apiés	22125000101 - Apiés
2019	22-Huesca	22125 - Huesca	221250002 - Banariés	22125000201 - Banariés
2019	22-Huesca	22125 - Huesca	221250003 - Bellestar del Flumen	22125000301 - Bellestar del Flumen
2019	22-Huesca	22125 - Huesca	221250003 - Bellestar del Flumen	22125000399 - *Diseminado*
2019	22-Huesca	22125 - Huesca	221250004 - Buñales	22125000401 - Buñales
2019	22-Huesca	22125 - Huesca	221250005 - Cuarte	22125000501 - Cuarte
2019	22-Huesca	22125 - Huesca	221250006 - Fornillos de Apiés	22125000601 - Fornillos de Apiés
2019	22-Huesca	22125 - Huesca	221250007 - Huerrios	22125000701 - Huerrios
2019	22-Huesca	22125 - Huesca	221250008 - Huesca	22125000801 - Huesca
2019	22-Huesca	22125 - Huesca	221250008 - Huesca	22125000899 - *Diseminado*
2019	22-Huesca	22125 - Huesca	221250009 - Tabernas del Isuela	22125000901 - Tabernas del Isuela
2019	22-Huesca	22126 - Ibieca	221260001 - Ibieca	22126000101 - Ibieca
2019	22-Huesca	22126 - Ibieca	221260001 - Ibieca	22126000199 - *Diseminado*
2019	22-Huesca	22127 - Igriés	221270001 - Igriés	22127000101 - Igriés
2019	22-Huesca	22127 - Igriés	221270001 - Igriés	22127000199 - *Diseminado*
2019	22-Huesca	22127 - Igriés	221270002 - Yéqueda	22127000201 - Yéqueda
2019	22-Huesca	22127 - Igriés	221270002 - Yéqueda	22127000299 - *Diseminado*
2019	22-Huesca	22128 - Ilche	221280001 - Fornillos	22128000101 - Fornillos
2019	22-Huesca	22128 - Ilche	221280002 - Ilche	22128000201 - Ilche
2019	22-Huesca	22128 - Ilche	221280003 - Monesma	22128000301 - Monesma
2019	22-Huesca	22128 - Ilche	221280003 - Monesma	22128000399 - *Diseminado*
2019	22-Huesca	22128 - Ilche	221280004 - Morilla	22128000401 - Morilla
2019	22-Huesca	22128 - Ilche	221280005 - Odina	22128000599 - *Diseminado*
