Régimen de tenencia	Régimen de tenencia, código	Municipio codigo	Municipio nombre	Nº viviendas
Propia por herencia o donación	3	50224	Retascón	17,6639729564
Propia por herencia o donación	3	50225	Ricla	93,8884825797
Propia por herencia o donación	3	50227	Romanos	29,4155249294
Propia por herencia o donación	3	50228	Rueda de Jalón	34,4395680508
Propia por herencia o donación	3	50229	Ruesca	13,2982414555
Propia por herencia o donación	3	50230	Sádaba	125,2800690725
Propia por herencia o donación	3	50231	Salillas de Jalón	42,319428527
Propia por herencia o donación	3	50232	Salvatierra de Esca	27,0884646455
Propia por herencia o donación	3	50233	Samper del Salz	13,4061030719
Propia por herencia o donación	3	50234	San Martín de la Virgen de Moncayo	32,7588401571
Propia por herencia o donación	3	50235	San Mateo de Gállego	175,8117348433
Propia por herencia o donación	3	50236	Santa Cruz de Grío	10,726238061
Propia por herencia o donación	3	50237	Santa Cruz de Moncayo	4,7638283955
Propia por herencia o donación	3	50238	Santa Eulalia de Gállego	22,6978917356
Propia por herencia o donación	3	50239	Santed	8,7777130718
Propia por herencia o donación	3	50240	Sástago	120,7744359869
Propia por herencia o donación	3	50241	Saviñán	46,032289422
Propia por herencia o donación	3	50242	Sediles	16,7652258433
Propia por herencia o donación	3	50243	Sestrica	45,475290424
Propia por herencia o donación	3	50244	Sierra de Luna	42,3686107073
Propia por herencia o donación	3	50245	Sigüés	25,5591792484
Propia por herencia o donación	3	50246	Sisamón	13,7143375737
Propia por herencia o donación	3	50247	Sobradiel	62,9137484997
Propia por herencia o donación	3	50248	Sos del Rey Católico	67,8390146495
Propia por herencia o donación	3	50249	Tabuenca	58,5342339822
Propia por herencia o donación	3	50250	Talamantes	12,3375730124
Propia por herencia o donación	3	50251	Tarazona	314,1443668728
Propia por herencia o donación	3	50252	Tauste	285,1018191355
Propia por herencia o donación	3	50253	Terrer	52,4426386847
Propia por herencia o donación	3	50254	Tierga	34,9555505356
Propia por herencia o donación	3	50255	Tobed	47,7297508502
Propia por herencia o donación	3	50256	Torralba de los Frailes	10,663407168
Propia por herencia o donación	3	50257	Torralba de Ribota	25,3767438249
Propia por herencia o donación	3	50258	Torralbilla	18,0171489085
Propia por herencia o donación	3	50260	Torrelapaja	7,2294425902
Propia por herencia o donación	3	50261	Torrellas	36,6523204252
Propia por herencia o donación	3	50262	Torres de Berrellén	108,0836717046
Propia por herencia o donación	3	50263	Torrijo de la Cañada	26,9184530683
Propia por herencia o donación	3	50264	Tosos	15,1470312723
Propia por herencia o donación	3	50265	Trasmoz	6,5585611441
Propia por herencia o donación	3	50266	Trasobares	32,3964246555
Propia por herencia o donación	3	50267	Uncastillo	90,8665151711
Propia por herencia o donación	3	50268	Undués de Lerda	5,2312907742
Propia por herencia o donación	3	50269	Urrea de Jalón	24,6618814823
Propia por herencia o donación	3	50270	Urriés	11,1876366983
Propia por herencia o donación	3	50271	Used	30,210261972
Propia por herencia o donación	3	50272	Utebo	204,806623538
Propia por herencia o donación	3	50273	Valdehorna	10,32594072
Propia por herencia o donación	3	50274	Val de San Martín	17,6213950191
Propia por herencia o donación	3	50275	Valmadrid	11,3276507698
Propia por herencia o donación	3	50276	Valpalmas	36,2610934852
Propia por herencia o donación	3	50277	Valtorres	7,215659775
Propia por herencia o donación	3	50278	Velilla de Ebro	15,3498585925
Propia por herencia o donación	3	50279	Velilla de Jiloca	6,870104103
Propia por herencia o donación	3	50280	Vera de Moncayo	48,1035084473
Propia por herencia o donación	3	50281	Vierlas	7,7956506168
Propia por herencia o donación	3	50282	Vilueña (La)	19,0422484141
Propia por herencia o donación	3	50283	Villadoz	23,3772324937
Propia por herencia o donación	3	50284	Villafeliche	30,6596777148
Propia por herencia o donación	3	50285	Villafranca de Ebro	46,6778082626
Propia por herencia o donación	3	50286	Villalba de Perejil	14,3407212645
Propia por herencia o donación	3	50287	Villalengua	28,2076933408
Propia por herencia o donación	3	50288	Villanueva de Gállego	115,3715557484
Propia por herencia o donación	3	50289	Villanueva de Jiloca	8,0125462619
Propia por herencia o donación	3	50290	Villanueva de Huerva	65,3720916627
Propia por herencia o donación	3	50291	Villar de los Navarros	25,6811404152
Propia por herencia o donación	3	50292	Villarreal de Huerva	19,989562425
Propia por herencia o donación	3	50293	Villarroya de la Sierra	73,5354576234
Propia por herencia o donación	3	50294	Villarroya del Campo	16,1227071815
Propia por herencia o donación	3	50295	Vistabella	5,3744163171
Propia por herencia o donación	3	50296	Zaida (La)	14,2300297438
Propia por herencia o donación	3	50297	Zaragoza	9423,4579409769
Propia por herencia o donación	3	50298	Zuera	217,0732835664
Propia por herencia o donación	3	50901	Biel	42,392520251
Propia por herencia o donación	3	50902	Marracos	24,1907659826
Propia por herencia o donación	3	50903	Villamayor de Gállego	214,0838857367
Alquilada	4	22001	Abiego	4,1313838107
Alquilada	4	22002	Abizanda	4,6509202644
Alquilada	4	22003	Adahuesca	2,1213826898
Alquilada	4	22004	Agüero	2,7968097339
Alquilada	4	22007	Albalate de Cinca	98,7219417931
Alquilada	4	22008	Albalatillo	5,6414056596
Alquilada	4	22009	Albelda	12,7821657388
Alquilada	4	22012	Albero Bajo	3,6485247033
Alquilada	4	22013	Alberuela de Tubo	7,9175436899
Alquilada	4	22014	Alcalá de Gurrea	2,9176250936
Alquilada	4	22015	Alcalá del Obispo	1,951384753
Alquilada	4	22016	Alcampell	6,344540884
Alquilada	4	22017	Alcolea de Cinca	40,1492198696
Alquilada	4	22018	Alcubierre	12,927001532
Alquilada	4	22019	Alerre	0,7227862975
Alquilada	4	22021	Almudévar	48,692364042
Alquilada	4	22022	Almunia de San Juan	7,5312517819
Alquilada	4	22023	Almuniente	27,6358431944
Alquilada	4	22024	Alquézar	17,3035260254
Alquilada	4	22025	Altorricón	58,7608793213
Alquilada	4	22027	Angüés	11,3017807999
Alquilada	4	22028	Ansó	14,5282192437
Alquilada	4	22032	Aragüés del Puerto	3,0887913507
Alquilada	4	22035	Arén	7,6283176692
Alquilada	4	22037	Arguis	2,8363840197
Alquilada	4	22039	Ayerbe	25,4217238386
Alquilada	4	22040	Azanuy-Alins	4,0364771287
Alquilada	4	22041	Azara	1,0833106508
Alquilada	4	22042	Azlor	4,2236585509
Alquilada	4	22044	Bailo	3,4582535038
Alquilada	4	22045	Baldellou	1,6433535487
Alquilada	4	22046	Ballobar	29,8647327754
Alquilada	4	22047	Banastás	1,8948131428
Alquilada	4	22048	Barbastro	1284,1714534067
Alquilada	4	22052	Belver de Cinca	32,9938677079
Alquilada	4	22053	Benabarre	103,7787235341
Alquilada	4	22054	Benasque	335,0750824489
Alquilada	4	22055	Berbegal	11,7963860636
Alquilada	4	22057	Bielsa	22,3330350204
Alquilada	4	22058	Bierge	10,557664013
Alquilada	4	22059	Biescas	125,3666841937
Alquilada	4	22060	Binaced	59,5243240851
Alquilada	4	22061	Binéfar	578,4377378055
Alquilada	4	22063	Biscarrués	7,4735669477
Alquilada	4	22064	Blecua y Torres	3,7577804424
Alquilada	4	22066	Boltaña	128,2474403777
Alquilada	4	22067	Bonansa	4,5561367273
Alquilada	4	22068	Borau	5,4306386887
Alquilada	4	22069	Broto	31,5506550826
Alquilada	4	22072	Caldearenas	3,0432951065
Alquilada	4	22074	Campo	28,3961150517
Alquilada	4	22075	Camporrells	3,9056762766
Alquilada	4	22076	Canal de Berdún	4,1735961513
Alquilada	4	22077	Candasnos	21,448946193
Alquilada	4	22078	Canfranc	76,6739540959
Alquilada	4	22079	Capdesaso	0,7238578384
Alquilada	4	22080	Capella	9,8355915593
Alquilada	4	22081	Casbas de Huesca	2,6401629741
Alquilada	4	22082	Castejón del Puente	3,1986488682
Alquilada	4	22083	Castejón de Monegros	24,4239641179
Alquilada	4	22084	Castejón de Sos	78,0463532537
Alquilada	4	22085	Castelflorite	1,9845340277
Alquilada	4	22086	Castiello de Jaca	4,175990602
Alquilada	4	22087	Castigaleu	2,994776664
Alquilada	4	22088	Castillazuelo	2,6687219809
Alquilada	4	22089	Castillonroy	11,9380199639
Alquilada	4	22090	Colungo	3,2122977297
Alquilada	4	22095	Chía	2,8301910871
Alquilada	4	22096	Chimillas	1,4529971861
Alquilada	4	22099	Esplús	9,9352169398
Alquilada	4	22102	Estada	5,0069768478
Alquilada	4	22103	Estadilla	13,1634189404
Alquilada	4	22105	Estopiñán del Castillo	0,7708835395
Alquilada	4	22107	Fanlo	4,026989327
Alquilada	4	22109	Fiscal	20,4194464447
Alquilada	4	22110	Fonz	17,7444358146
Alquilada	4	22111	Foradada del Toscar	1,2888306753
Alquilada	4	22112	Fraga	903,693400469
Alquilada	4	22113	Fueva (La)	6,5160315221
Alquilada	4	22115	Grado (El)	1,9857664071
Alquilada	4	22116	Grañén	54,2415053794
Alquilada	4	22117	Graus	191,7175704682
Alquilada	4	22119	Gurrea de Gállego	52,0974063002
Alquilada	4	22122	Hoz de Jaca	1,3240347562
Alquilada	4	22125	Huesca	3335,9489275117
Alquilada	4	22127	Igriés	2,6912201432
Alquilada	4	22128	Ilche	1,177300809
Alquilada	4	22129	Isábena	13,8979783197
Alquilada	4	22130	Jaca	914,4142903777
Alquilada	4	22131	Jasa	1,2115253662
Alquilada	4	22133	Labuerda	4,3880824143
Alquilada	4	22135	Laluenga	5,3762584353
Alquilada	4	22136	Lalueza	31,0262544081
Alquilada	4	22137	Lanaja	23,5315979109
Alquilada	4	22139	Laperdiguera	1,5742362951
Alquilada	4	22142	Lascuarre	3,7676317447
Alquilada	4	22143	Laspaúles	13,408364801
Alquilada	4	22144	Laspuña	5,8811575817
Alquilada	4	22149	Loarre	13,2272690422
Alquilada	4	22150	Loporzano	15,9810535693
Alquilada	4	22155	Monesma y Cajigar	2,3096979779
Alquilada	4	22156	Monflorite-Lascasas	4,9527279618
Alquilada	4	22157	Montanuy	7,5969128149
Alquilada	4	22158	Monzón	1003,0245783703
Alquilada	4	22160	Naval	4,9387382105
Alquilada	4	22162	Novales	6,4528138593
Alquilada	4	22163	Nueno	19,7283912158
Alquilada	4	22167	Osso de Cinca	13,5303848588
Alquilada	4	22170	Panticosa	92,4984266639
Alquilada	4	22172	Peñalba	21,8412933934
Alquilada	4	22173	Peñas de Riglos (Las)	5,7934706281
Alquilada	4	22174	Peralta de Alcofea	16,4719896998
Alquilada	4	22175	Peralta de Calasanz	1,6089849761
Alquilada	4	22176	Peraltilla	8,2248094873
Alquilada	4	22178	Pertusa	1,5625032099
Alquilada	4	22182	Plan	9,99552136
Alquilada	4	22184	Poleñino	3,7652598324
Alquilada	4	22186	Pozán de Vero	3,7539091569
Alquilada	4	22187	Puebla de Castro (La)	3,1616906247
Alquilada	4	22188	Puente de Montañana	8,1187082404
Alquilada	4	22189	Puértolas	11,0671568409
Alquilada	4	22190	Pueyo de Araguás (El)	17,6535709863
Alquilada	4	22193	Pueyo de Santa Cruz	5,2749998696
Alquilada	4	22195	Quicena	4,0448729007
Alquilada	4	22197	Robres	16,6864282764
Alquilada	4	22199	Sabiñánigo	434,2091669835
Alquilada	4	22200	Sahún	11,462250385
Alquilada	4	22201	Salas Altas	4,7910935167
Alquilada	4	22204	Sallent de Gállego	100,5463000805
Alquilada	4	22205	San Esteban de Litera	20,113778397
Alquilada	4	22206	Sangarrén	10,5501525802
Alquilada	4	22208	Santa Cilia	2,1285549074
Alquilada	4	22209	Santa Cruz de la Serós	5,2773806034
Alquilada	4	22213	Sariñena	158,4810264135
Alquilada	4	22214	Secastilla	5,2235272546
Alquilada	4	22217	Sena	50,178363949
Alquilada	4	22221	Sesué	9,3753773084
Alquilada	4	22222	Siétamo	14,4571701223
Alquilada	4	22223	Sopeira	4,0789256912
Alquilada	4	22225	Tamarite de Litera	118,0731529977
Alquilada	4	22226	Tardienta	25,1553889912
Alquilada	4	22227	Tella-Sin	18,2021499968
Alquilada	4	22229	Tolva	2,4268385061
Alquilada	4	22230	Torla	2,6279442048
Alquilada	4	22234	Torrente de Cinca	27,0248461876
Alquilada	4	22236	Torres de Barbués	17,6289884859
Alquilada	4	22244	Valle de Lierp	1,6168781823
Alquilada	4	22245	Velilla de Cinca	5,4032134376
Alquilada	4	22247	Viacamp y Litera	11,5184517834
Alquilada	4	22248	Vicién	1,4743011739
Alquilada	4	22249	Villanova	2,6008094863
Alquilada	4	22250	Villanúa	19,705273284
Alquilada	4	22251	Villanueva de Sigena	14,0322285476
Alquilada	4	22252	Yebra de Basa	1,2058570866
Alquilada	4	22254	Zaidín	25,7055561084
Alquilada	4	22901	Valle de Hecho	33,9362826499
Alquilada	4	22902	Puente la Reina de Jaca	1,0388141233
Alquilada	4	22903	San Miguel del Cinca	26,484137036
Alquilada	4	22904	Sotonera (La)	16,9017102717
Alquilada	4	22905	Lupiñén-Ortilla	5,821605939
Alquilada	4	22907	Aínsa-Sobrarbe	190,5439674693
Alquilada	4	22909	Vencillón	11,9255666406
Alquilada	4	44001	Ababuj	2,0531205605
Alquilada	4	44002	Abejuela	5,0859336657
Alquilada	4	44004	Aguaviva	22,7292164388
Alquilada	4	44006	Alacón	9,7229320724
Alquilada	4	44007	Alba	10,6660196669
Alquilada	4	44008	Albalate del Arzobispo	107,61617085
Alquilada	4	44009	Albarracín	95,3939373396
Alquilada	4	44010	Albentosa	21,1765197089
Alquilada	4	44011	Alcaine	2,7654395019
Alquilada	4	44012	Alcalá de la Selva	26,0423771019
Alquilada	4	44013	Alcañiz	1009,2685839885
Alquilada	4	44014	Alcorisa	179,7440495592
Alquilada	4	44016	Alfambra	19,9191453861
Alquilada	4	44017	Aliaga	28,7874294883
Alquilada	4	44021	Allepuz	1,0081197786
Alquilada	4	44022	Alloza	9,5072939971
Alquilada	4	44025	Andorra	240,2057408752
Alquilada	4	44026	Arcos de las Salinas	4,0653249523
Alquilada	4	44027	Arens de Lledó	3,8863281399
Alquilada	4	44028	Argente	6,5534595534
Alquilada	4	44029	Ariño	27,4749705936
Alquilada	4	44031	Azaila	12,0886553321
Alquilada	4	44033	Báguena	3,9662649821
Alquilada	4	44035	Barrachina	3,4554785381
Alquilada	4	44037	Beceite	9,1055425557
Alquilada	4	44039	Bello	10,8142504295
Alquilada	4	44040	Berge	5,8632390816
Alquilada	4	44041	Bezas	10,9899358542
Alquilada	4	44042	Blancas	9,6116649766
Alquilada	4	44043	Blesa	1,5173811428
Alquilada	4	44044	Bordón	3,2990002641
Alquilada	4	44045	Bronchales	12,7724357974
Alquilada	4	44046	Bueña	3,1249815385
Alquilada	4	44047	Burbáguena	1,5102543391
Alquilada	4	44048	Cabra de Mora	3,3721544162
Alquilada	4	44049	Calaceite	51,3572035678
Alquilada	4	44050	Calamocha	214,3751289751
Alquilada	4	44051	Calanda	250,699136259
Alquilada	4	44052	Calomarde	4,2285542678
Alquilada	4	44053	Camañas	10,3978977372
Alquilada	4	44054	Camarena de la Sierra	3,8830392855
Alquilada	4	44055	Camarillas	5,826211395
