Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Abril 2019	44	Teruel	30-34	Hombres	165
Abril 2019	44	Teruel	30-34	Mujeres	344
Abril 2019	44	Teruel	35-39	Hombres	196
Abril 2019	44	Teruel	35-39	Mujeres	344
Abril 2019	44	Teruel	40-44	Hombres	201
Abril 2019	44	Teruel	40-44	Mujeres	346
Abril 2019	44	Teruel	45-49	Hombres	242
Abril 2019	44	Teruel	45-49	Mujeres	372
Abril 2019	44	Teruel	50-54	Hombres	284
Abril 2019	44	Teruel	50-54	Mujeres	405
Abril 2019	44	Teruel	55-59	Hombres	321
Abril 2019	44	Teruel	55-59	Mujeres	414
Abril 2019	44	Teruel	60-64	Hombres	246
Abril 2019	44	Teruel	60-64	Mujeres	334
Abril 2019	50	Zaragoza	16-19	Hombres	820
Abril 2019	50	Zaragoza	16-19	Mujeres	609
Abril 2019	50	Zaragoza	20-24	Hombres	1674
Abril 2019	50	Zaragoza	20-24	Mujeres	1713
Abril 2019	50	Zaragoza	25-29	Hombres	1828
Abril 2019	50	Zaragoza	25-29	Mujeres	2491
Abril 2019	50	Zaragoza	30-34	Hombres	1697
Abril 2019	50	Zaragoza	30-34	Mujeres	2940
Abril 2019	50	Zaragoza	35-39	Hombres	1848
Abril 2019	50	Zaragoza	35-39	Mujeres	3317
Abril 2019	50	Zaragoza	40-44	Hombres	2152
Abril 2019	50	Zaragoza	40-44	Mujeres	3668
Abril 2019	50	Zaragoza	45-49	Hombres	2387
Abril 2019	50	Zaragoza	45-49	Mujeres	3663
Abril 2019	50	Zaragoza	50-54	Hombres	2522
Abril 2019	50	Zaragoza	50-54	Mujeres	3667
Abril 2019	50	Zaragoza	55-59	Hombres	2872
Abril 2019	50	Zaragoza	55-59	Mujeres	4248
Abril 2019	50	Zaragoza	60-64	Hombres	2236
Abril 2019	50	Zaragoza	60-64	Mujeres	3996
Marzo 2019	22	Huesca	16-19	Hombres	158
Marzo 2019	22	Huesca	16-19	Mujeres	121
Marzo 2019	22	Huesca	20-24	Hombres	314
Marzo 2019	22	Huesca	20-24	Mujeres	304
Marzo 2019	22	Huesca	25-29	Hombres	312
Marzo 2019	22	Huesca	25-29	Mujeres	457
Marzo 2019	22	Huesca	30-34	Hombres	299
Marzo 2019	22	Huesca	30-34	Mujeres	560
Marzo 2019	22	Huesca	35-39	Hombres	359
Marzo 2019	22	Huesca	35-39	Mujeres	612
Marzo 2019	22	Huesca	40-44	Hombres	350
Marzo 2019	22	Huesca	40-44	Mujeres	604
Marzo 2019	22	Huesca	45-49	Hombres	395
Marzo 2019	22	Huesca	45-49	Mujeres	555
Marzo 2019	22	Huesca	50-54	Hombres	375
Marzo 2019	22	Huesca	50-54	Mujeres	552
Marzo 2019	22	Huesca	55-59	Hombres	471
Marzo 2019	22	Huesca	55-59	Mujeres	590
Marzo 2019	22	Huesca	60-64	Hombres	404
Marzo 2019	22	Huesca	60-64	Mujeres	531
Marzo 2019	44	Teruel	16-19	Hombres	80
Marzo 2019	44	Teruel	16-19	Mujeres	77
Marzo 2019	44	Teruel	20-24	Hombres	181
Marzo 2019	44	Teruel	20-24	Mujeres	208
Marzo 2019	44	Teruel	25-29	Hombres	196
Marzo 2019	44	Teruel	25-29	Mujeres	333
Marzo 2019	44	Teruel	30-34	Hombres	177
Marzo 2019	44	Teruel	30-34	Mujeres	348
Marzo 2019	44	Teruel	35-39	Hombres	202
Marzo 2019	44	Teruel	35-39	Mujeres	351
Marzo 2019	44	Teruel	40-44	Hombres	214
Marzo 2019	44	Teruel	40-44	Mujeres	377
Marzo 2019	44	Teruel	45-49	Hombres	270
Marzo 2019	44	Teruel	45-49	Mujeres	392
Marzo 2019	44	Teruel	50-54	Hombres	290
Marzo 2019	44	Teruel	50-54	Mujeres	418
Marzo 2019	44	Teruel	55-59	Hombres	331
Marzo 2019	44	Teruel	55-59	Mujeres	438
Marzo 2019	44	Teruel	60-64	Hombres	245
Marzo 2019	44	Teruel	60-64	Mujeres	321
Marzo 2019	50	Zaragoza	16-19	Hombres	878
Marzo 2019	50	Zaragoza	16-19	Mujeres	641
Marzo 2019	50	Zaragoza	20-24	Hombres	1791
Marzo 2019	50	Zaragoza	20-24	Mujeres	1809
Marzo 2019	50	Zaragoza	25-29	Hombres	1897
Marzo 2019	50	Zaragoza	25-29	Mujeres	2598
Marzo 2019	50	Zaragoza	30-34	Hombres	1718
Marzo 2019	50	Zaragoza	30-34	Mujeres	3089
Marzo 2019	50	Zaragoza	35-39	Hombres	1915
Marzo 2019	50	Zaragoza	35-39	Mujeres	3473
Marzo 2019	50	Zaragoza	40-44	Hombres	2190
Marzo 2019	50	Zaragoza	40-44	Mujeres	3843
Marzo 2019	50	Zaragoza	45-49	Hombres	2430
Marzo 2019	50	Zaragoza	45-49	Mujeres	3750
Marzo 2019	50	Zaragoza	50-54	Hombres	2522
Marzo 2019	50	Zaragoza	50-54	Mujeres	3706
Marzo 2019	50	Zaragoza	55-59	Hombres	2886
Marzo 2019	50	Zaragoza	55-59	Mujeres	4262
Marzo 2019	50	Zaragoza	60-64	Hombres	2249
Marzo 2019	50	Zaragoza	60-64	Mujeres	3993
Febrero 2019	22	Huesca	16-19	Hombres	172
Febrero 2019	22	Huesca	16-19	Mujeres	124
Febrero 2019	22	Huesca	20-24	Hombres	356
Febrero 2019	22	Huesca	20-24	Mujeres	327
Febrero 2019	22	Huesca	25-29	Hombres	328
Febrero 2019	22	Huesca	25-29	Mujeres	461
Febrero 2019	22	Huesca	30-34	Hombres	327
Febrero 2019	22	Huesca	30-34	Mujeres	617
Febrero 2019	22	Huesca	35-39	Hombres	369
Febrero 2019	22	Huesca	35-39	Mujeres	638
Febrero 2019	22	Huesca	40-44	Hombres	368
Febrero 2019	22	Huesca	40-44	Mujeres	638
Febrero 2019	22	Huesca	45-49	Hombres	412
Febrero 2019	22	Huesca	45-49	Mujeres	579
Febrero 2019	22	Huesca	50-54	Hombres	378
Febrero 2019	22	Huesca	50-54	Mujeres	559
Febrero 2019	22	Huesca	55-59	Hombres	488
Febrero 2019	22	Huesca	55-59	Mujeres	587
Febrero 2019	22	Huesca	60-64	Hombres	401
Febrero 2019	22	Huesca	60-64	Mujeres	521
Febrero 2019	44	Teruel	16-19	Hombres	91
Febrero 2019	44	Teruel	16-19	Mujeres	89
Febrero 2019	44	Teruel	20-24	Hombres	187
Febrero 2019	44	Teruel	20-24	Mujeres	216
Febrero 2019	44	Teruel	25-29	Hombres	213
Febrero 2019	44	Teruel	25-29	Mujeres	343
Febrero 2019	44	Teruel	30-34	Hombres	205
Febrero 2019	44	Teruel	30-34	Mujeres	362
Febrero 2019	44	Teruel	35-39	Hombres	232
Febrero 2019	44	Teruel	35-39	Mujeres	380
Febrero 2019	44	Teruel	40-44	Hombres	221
Febrero 2019	44	Teruel	40-44	Mujeres	412
Febrero 2019	44	Teruel	45-49	Hombres	279
Febrero 2019	44	Teruel	45-49	Mujeres	405
Febrero 2019	44	Teruel	50-54	Hombres	285
Febrero 2019	44	Teruel	50-54	Mujeres	432
Febrero 2019	44	Teruel	55-59	Hombres	361
Febrero 2019	44	Teruel	55-59	Mujeres	434
Febrero 2019	44	Teruel	60-64	Hombres	242
Febrero 2019	44	Teruel	60-64	Mujeres	330
Febrero 2019	50	Zaragoza	16-19	Hombres	862
Febrero 2019	50	Zaragoza	16-19	Mujeres	646
Febrero 2019	50	Zaragoza	20-24	Hombres	1819
Febrero 2019	50	Zaragoza	20-24	Mujeres	1809
Febrero 2019	50	Zaragoza	25-29	Hombres	1932
Febrero 2019	50	Zaragoza	25-29	Mujeres	2686
Febrero 2019	50	Zaragoza	30-34	Hombres	1809
Febrero 2019	50	Zaragoza	30-34	Mujeres	3126
Febrero 2019	50	Zaragoza	35-39	Hombres	1976
Febrero 2019	50	Zaragoza	35-39	Mujeres	3608
Febrero 2019	50	Zaragoza	40-44	Hombres	2271
Febrero 2019	50	Zaragoza	40-44	Mujeres	3998
Febrero 2019	50	Zaragoza	45-49	Hombres	2512
Febrero 2019	50	Zaragoza	45-49	Mujeres	3836
Febrero 2019	50	Zaragoza	50-54	Hombres	2599
Febrero 2019	50	Zaragoza	50-54	Mujeres	3741
Febrero 2019	50	Zaragoza	55-59	Hombres	2930
Febrero 2019	50	Zaragoza	55-59	Mujeres	4205
Febrero 2019	50	Zaragoza	60-64	Hombres	2263
Febrero 2019	50	Zaragoza	60-64	Mujeres	3965
Enero 2019	22	Huesca	16-19	Hombres	176
Enero 2019	22	Huesca	16-19	Mujeres	132
Enero 2019	22	Huesca	20-24	Hombres	371
Enero 2019	22	Huesca	20-24	Mujeres	343
Enero 2019	22	Huesca	25-29	Hombres	368
Enero 2019	22	Huesca	25-29	Mujeres	510
Enero 2019	22	Huesca	30-34	Hombres	342
Enero 2019	22	Huesca	30-34	Mujeres	638
Enero 2019	22	Huesca	35-39	Hombres	375
Enero 2019	22	Huesca	35-39	Mujeres	693
Enero 2019	22	Huesca	40-44	Hombres	415
Enero 2019	22	Huesca	40-44	Mujeres	692
Enero 2019	22	Huesca	45-49	Hombres	446
Enero 2019	22	Huesca	45-49	Mujeres	629
Enero 2019	22	Huesca	50-54	Hombres	387
Enero 2019	22	Huesca	50-54	Mujeres	581
Enero 2019	22	Huesca	55-59	Hombres	477
Enero 2019	22	Huesca	55-59	Mujeres	598
Enero 2019	22	Huesca	60-64	Hombres	404
Enero 2019	22	Huesca	60-64	Mujeres	523
Enero 2019	44	Teruel	16-19	Hombres	74
Enero 2019	44	Teruel	16-19	Mujeres	95
Enero 2019	44	Teruel	20-24	Hombres	205
Enero 2019	44	Teruel	20-24	Mujeres	238
Enero 2019	44	Teruel	25-29	Hombres	235
Enero 2019	44	Teruel	25-29	Mujeres	353
Enero 2019	44	Teruel	30-34	Hombres	226
Enero 2019	44	Teruel	30-34	Mujeres	365
Enero 2019	44	Teruel	35-39	Hombres	221
Enero 2019	44	Teruel	35-39	Mujeres	409
Enero 2019	44	Teruel	40-44	Hombres	234
Enero 2019	44	Teruel	40-44	Mujeres	436
Enero 2019	44	Teruel	45-49	Hombres	294
Enero 2019	44	Teruel	45-49	Mujeres	451
Enero 2019	44	Teruel	50-54	Hombres	291
Enero 2019	44	Teruel	50-54	Mujeres	429
Enero 2019	44	Teruel	55-59	Hombres	387
Enero 2019	44	Teruel	55-59	Mujeres	447
Enero 2019	44	Teruel	60-64	Hombres	247
Enero 2019	44	Teruel	60-64	Mujeres	316
Enero 2019	50	Zaragoza	16-19	Hombres	892
Enero 2019	50	Zaragoza	16-19	Mujeres	638
Enero 2019	50	Zaragoza	20-24	Hombres	1884
Enero 2019	50	Zaragoza	20-24	Mujeres	1771
Enero 2019	50	Zaragoza	25-29	Hombres	1974
Enero 2019	50	Zaragoza	25-29	Mujeres	2756
Enero 2019	50	Zaragoza	30-34	Hombres	1865
Enero 2019	50	Zaragoza	30-34	Mujeres	3249
Enero 2019	50	Zaragoza	35-39	Hombres	2063
Enero 2019	50	Zaragoza	35-39	Mujeres	3721
Enero 2019	50	Zaragoza	40-44	Hombres	2370
Enero 2019	50	Zaragoza	40-44	Mujeres	4131
Enero 2019	50	Zaragoza	45-49	Hombres	2607
Enero 2019	50	Zaragoza	45-49	Mujeres	3970
Enero 2019	50	Zaragoza	50-54	Hombres	2674
Enero 2019	50	Zaragoza	50-54	Mujeres	3878
Enero 2019	50	Zaragoza	55-59	Hombres	3071
Enero 2019	50	Zaragoza	55-59	Mujeres	4292
Enero 2019	50	Zaragoza	60-64	Hombres	2270
Enero 2019	50	Zaragoza	60-64	Mujeres	3930
Diciembre 2018	22	Huesca	16-19	Hombres	160
Diciembre 2018	22	Huesca	16-19	Mujeres	113
Diciembre 2018	22	Huesca	20-24	Hombres	328
Diciembre 2018	22	Huesca	20-24	Mujeres	314
Diciembre 2018	22	Huesca	25-29	Hombres	337
Diciembre 2018	22	Huesca	25-29	Mujeres	478
Diciembre 2018	22	Huesca	30-34	Hombres	318
Diciembre 2018	22	Huesca	30-34	Mujeres	590
Diciembre 2018	22	Huesca	35-39	Hombres	396
Diciembre 2018	22	Huesca	35-39	Mujeres	635
Diciembre 2018	22	Huesca	40-44	Hombres	395
Diciembre 2018	22	Huesca	40-44	Mujeres	638
Diciembre 2018	22	Huesca	45-49	Hombres	414
Diciembre 2018	22	Huesca	45-49	Mujeres	594
Diciembre 2018	22	Huesca	50-54	Hombres	387
Diciembre 2018	22	Huesca	50-54	Mujeres	547
Diciembre 2018	22	Huesca	55-59	Hombres	446
Diciembre 2018	22	Huesca	55-59	Mujeres	558
Diciembre 2018	22	Huesca	60-64	Hombres	416
Diciembre 2018	22	Huesca	60-64	Mujeres	492
Diciembre 2018	44	Teruel	16-19	Hombres	82
Diciembre 2018	44	Teruel	16-19	Mujeres	89
Diciembre 2018	44	Teruel	20-24	Hombres	205
Diciembre 2018	44	Teruel	20-24	Mujeres	223
Diciembre 2018	44	Teruel	25-29	Hombres	230
Diciembre 2018	44	Teruel	25-29	Mujeres	305
Diciembre 2018	44	Teruel	30-34	Hombres	210
Diciembre 2018	44	Teruel	30-34	Mujeres	341
Diciembre 2018	44	Teruel	35-39	Hombres	220
Diciembre 2018	44	Teruel	35-39	Mujeres	364
Diciembre 2018	44	Teruel	40-44	Hombres	210
Diciembre 2018	44	Teruel	40-44	Mujeres	416
Diciembre 2018	44	Teruel	45-49	Hombres	259
Diciembre 2018	44	Teruel	45-49	Mujeres	419
Diciembre 2018	44	Teruel	50-54	Hombres	296
Diciembre 2018	44	Teruel	50-54	Mujeres	412
Diciembre 2018	44	Teruel	55-59	Hombres	372
Diciembre 2018	44	Teruel	55-59	Mujeres	421
Diciembre 2018	44	Teruel	60-64	Hombres	250
Diciembre 2018	44	Teruel	60-64	Mujeres	308
Diciembre 2018	50	Zaragoza	16-19	Hombres	801
Diciembre 2018	50	Zaragoza	16-19	Mujeres	578
Diciembre 2018	50	Zaragoza	20-24	Hombres	1706
Diciembre 2018	50	Zaragoza	20-24	Mujeres	1664
Diciembre 2018	50	Zaragoza	25-29	Hombres	1869
Diciembre 2018	50	Zaragoza	25-29	Mujeres	2490
Diciembre 2018	50	Zaragoza	30-34	Hombres	1840
Diciembre 2018	50	Zaragoza	30-34	Mujeres	3078
Diciembre 2018	50	Zaragoza	35-39	Hombres	2135
Diciembre 2018	50	Zaragoza	35-39	Mujeres	3558
Diciembre 2018	50	Zaragoza	40-44	Hombres	2371
Diciembre 2018	50	Zaragoza	40-44	Mujeres	3964
Diciembre 2018	50	Zaragoza	45-49	Hombres	2612
Diciembre 2018	50	Zaragoza	45-49	Mujeres	3802
Diciembre 2018	50	Zaragoza	50-54	Hombres	2607
Diciembre 2018	50	Zaragoza	50-54	Mujeres	3738
Diciembre 2018	50	Zaragoza	55-59	Hombres	2995
Diciembre 2018	50	Zaragoza	55-59	Mujeres	4131
Diciembre 2018	50	Zaragoza	60-64	Hombres	2221
Diciembre 2018	50	Zaragoza	60-64	Mujeres	3831
Noviembre 2018	22	Huesca	16-19	Hombres	163
Noviembre 2018	22	Huesca	16-19	Mujeres	122
Noviembre 2018	22	Huesca	20-24	Hombres	342
Noviembre 2018	22	Huesca	20-24	Mujeres	379
Noviembre 2018	22	Huesca	25-29	Hombres	363
Noviembre 2018	22	Huesca	25-29	Mujeres	524
Noviembre 2018	22	Huesca	30-34	Hombres	333
Noviembre 2018	22	Huesca	30-34	Mujeres	613
Noviembre 2018	22	Huesca	35-39	Hombres	379
Noviembre 2018	22	Huesca	35-39	Mujeres	665
Noviembre 2018	22	Huesca	40-44	Hombres	392
Noviembre 2018	22	Huesca	40-44	Mujeres	674
Noviembre 2018	22	Huesca	45-49	Hombres	387
Noviembre 2018	22	Huesca	45-49	Mujeres	621
Noviembre 2018	22	Huesca	50-54	Hombres	401
Noviembre 2018	22	Huesca	50-54	Mujeres	553
Noviembre 2018	22	Huesca	55-59	Hombres	464
Noviembre 2018	22	Huesca	55-59	Mujeres	576
Noviembre 2018	22	Huesca	60-64	Hombres	415
Noviembre 2018	22	Huesca	60-64	Mujeres	510
Noviembre 2018	44	Teruel	16-19	Hombres	86
Noviembre 2018	44	Teruel	16-19	Mujeres	97
Noviembre 2018	44	Teruel	20-24	Hombres	191
Noviembre 2018	44	Teruel	20-24	Mujeres	250
Noviembre 2018	44	Teruel	25-29	Hombres	209
Noviembre 2018	44	Teruel	25-29	Mujeres	322
Noviembre 2018	44	Teruel	30-34	Hombres	211
Noviembre 2018	44	Teruel	30-34	Mujeres	346
Noviembre 2018	44	Teruel	35-39	Hombres	220
Noviembre 2018	44	Teruel	35-39	Mujeres	386
Noviembre 2018	44	Teruel	40-44	Hombres	208
Noviembre 2018	44	Teruel	40-44	Mujeres	423
Noviembre 2018	44	Teruel	45-49	Hombres	257
Noviembre 2018	44	Teruel	45-49	Mujeres	424
Noviembre 2018	44	Teruel	50-54	Hombres	292
Noviembre 2018	44	Teruel	50-54	Mujeres	423
Noviembre 2018	44	Teruel	55-59	Hombres	350
Noviembre 2018	44	Teruel	55-59	Mujeres	433
Noviembre 2018	44	Teruel	60-64	Hombres	244
Noviembre 2018	44	Teruel	60-64	Mujeres	315
Noviembre 2018	50	Zaragoza	16-19	Hombres	834
Noviembre 2018	50	Zaragoza	16-19	Mujeres	643
Noviembre 2018	50	Zaragoza	20-24	Hombres	1703
Noviembre 2018	50	Zaragoza	20-24	Mujeres	1834
Noviembre 2018	50	Zaragoza	25-29	Hombres	1800
Noviembre 2018	50	Zaragoza	25-29	Mujeres	2568
Noviembre 2018	50	Zaragoza	30-34	Hombres	1735
Noviembre 2018	50	Zaragoza	30-34	Mujeres	3104
Noviembre 2018	50	Zaragoza	35-39	Hombres	2030
Noviembre 2018	50	Zaragoza	35-39	Mujeres	3588
Noviembre 2018	50	Zaragoza	40-44	Hombres	2270
Noviembre 2018	50	Zaragoza	40-44	Mujeres	3995
Noviembre 2018	50	Zaragoza	45-49	Hombres	2471
Noviembre 2018	50	Zaragoza	45-49	Mujeres	3849
Noviembre 2018	50	Zaragoza	50-54	Hombres	2514
Noviembre 2018	50	Zaragoza	50-54	Mujeres	3798
Noviembre 2018	50	Zaragoza	55-59	Hombres	2929
Noviembre 2018	50	Zaragoza	55-59	Mujeres	4201
Noviembre 2018	50	Zaragoza	60-64	Hombres	2216
Noviembre 2018	50	Zaragoza	60-64	Mujeres	3839
Octubre 2018	22	Huesca	16-19	Hombres	163
Octubre 2018	22	Huesca	16-19	Mujeres	135
Octubre 2018	22	Huesca	20-24	Hombres	334
Octubre 2018	22	Huesca	20-24	Mujeres	357
Octubre 2018	22	Huesca	25-29	Hombres	346
Octubre 2018	22	Huesca	25-29	Mujeres	527
Octubre 2018	22	Huesca	30-34	Hombres	365
Octubre 2018	22	Huesca	30-34	Mujeres	627
Octubre 2018	22	Huesca	35-39	Hombres	382
Octubre 2018	22	Huesca	35-39	Mujeres	664
Octubre 2018	22	Huesca	40-44	Hombres	396
Octubre 2018	22	Huesca	40-44	Mujeres	667
Octubre 2018	22	Huesca	45-49	Hombres	412
Octubre 2018	22	Huesca	45-49	Mujeres	609
Octubre 2018	22	Huesca	50-54	Hombres	392
Octubre 2018	22	Huesca	50-54	Mujeres	553
Octubre 2018	22	Huesca	55-59	Hombres	484
Octubre 2018	22	Huesca	55-59	Mujeres	577
Octubre 2018	22	Huesca	60-64	Hombres	393
Octubre 2018	22	Huesca	60-64	Mujeres	510
Octubre 2018	44	Teruel	16-19	Hombres	81
Octubre 2018	44	Teruel	16-19	Mujeres	82
Octubre 2018	44	Teruel	20-24	Hombres	207
Octubre 2018	44	Teruel	20-24	Mujeres	248
Octubre 2018	44	Teruel	25-29	Hombres	199
Octubre 2018	44	Teruel	25-29	Mujeres	332
Octubre 2018	44	Teruel	30-34	Hombres	206
Octubre 2018	44	Teruel	30-34	Mujeres	341
Octubre 2018	44	Teruel	35-39	Hombres	213
Octubre 2018	44	Teruel	35-39	Mujeres	371
Octubre 2018	44	Teruel	40-44	Hombres	199
Octubre 2018	44	Teruel	40-44	Mujeres	389
Octubre 2018	44	Teruel	45-49	Hombres	252
Octubre 2018	44	Teruel	45-49	Mujeres	396
Octubre 2018	44	Teruel	50-54	Hombres	299
Octubre 2018	44	Teruel	50-54	Mujeres	401
Octubre 2018	44	Teruel	55-59	Hombres	343
Octubre 2018	44	Teruel	55-59	Mujeres	442
Octubre 2018	44	Teruel	60-64	Hombres	228
Octubre 2018	44	Teruel	60-64	Mujeres	312
Octubre 2018	50	Zaragoza	16-19	Hombres	827
Octubre 2018	50	Zaragoza	16-19	Mujeres	624
Octubre 2018	50	Zaragoza	20-24	Hombres	1684
Octubre 2018	50	Zaragoza	20-24	Mujeres	1791
Octubre 2018	50	Zaragoza	25-29	Hombres	1772
Octubre 2018	50	Zaragoza	25-29	Mujeres	2541
Octubre 2018	50	Zaragoza	30-34	Hombres	1700
Octubre 2018	50	Zaragoza	30-34	Mujeres	3026
Octubre 2018	50	Zaragoza	35-39	Hombres	1977
Octubre 2018	50	Zaragoza	35-39	Mujeres	3499
Octubre 2018	50	Zaragoza	40-44	Hombres	2223
Octubre 2018	50	Zaragoza	40-44	Mujeres	3969
Octubre 2018	50	Zaragoza	45-49	Hombres	2496
Octubre 2018	50	Zaragoza	45-49	Mujeres	3848
Octubre 2018	50	Zaragoza	50-54	Hombres	2482
Octubre 2018	50	Zaragoza	50-54	Mujeres	3787
Octubre 2018	50	Zaragoza	55-59	Hombres	2928
Octubre 2018	50	Zaragoza	55-59	Mujeres	4222
Octubre 2018	50	Zaragoza	60-64	Hombres	2229
Octubre 2018	50	Zaragoza	60-64	Mujeres	3785
Septiembre 2018	22	Huesca	16-19	Hombres	161
Septiembre 2018	22	Huesca	16-19	Mujeres	135
Septiembre 2018	22	Huesca	20-24	Hombres	315
Septiembre 2018	22	Huesca	20-24	Mujeres	321
Septiembre 2018	22	Huesca	25-29	Hombres	344
Septiembre 2018	22	Huesca	25-29	Mujeres	466
Septiembre 2018	22	Huesca	30-34	Hombres	333
Septiembre 2018	22	Huesca	30-34	Mujeres	564
Septiembre 2018	22	Huesca	35-39	Hombres	374
Septiembre 2018	22	Huesca	35-39	Mujeres	611
Septiembre 2018	22	Huesca	40-44	Hombres	369
Septiembre 2018	22	Huesca	40-44	Mujeres	630
Septiembre 2018	22	Huesca	45-49	Hombres	398
Septiembre 2018	22	Huesca	45-49	Mujeres	566
Septiembre 2018	22	Huesca	50-54	Hombres	391
Septiembre 2018	22	Huesca	50-54	Mujeres	497
Septiembre 2018	22	Huesca	55-59	Hombres	481
Septiembre 2018	22	Huesca	55-59	Mujeres	565
Septiembre 2018	22	Huesca	60-64	Hombres	402
Septiembre 2018	22	Huesca	60-64	Mujeres	497
Septiembre 2018	44	Teruel	16-19	Hombres	72
Septiembre 2018	44	Teruel	16-19	Mujeres	77
Septiembre 2018	44	Teruel	20-24	Hombres	182
Septiembre 2018	44	Teruel	20-24	Mujeres	210
Septiembre 2018	44	Teruel	25-29	Hombres	206
Septiembre 2018	44	Teruel	25-29	Mujeres	290
Septiembre 2018	44	Teruel	30-34	Hombres	179
Septiembre 2018	44	Teruel	30-34	Mujeres	324
Septiembre 2018	44	Teruel	35-39	Hombres	195
Septiembre 2018	44	Teruel	35-39	Mujeres	355
Septiembre 2018	44	Teruel	40-44	Hombres	199
Septiembre 2018	44	Teruel	40-44	Mujeres	372
Septiembre 2018	44	Teruel	45-49	Hombres	240
Septiembre 2018	44	Teruel	45-49	Mujeres	368
Septiembre 2018	44	Teruel	50-54	Hombres	272
Septiembre 2018	44	Teruel	50-54	Mujeres	375
Septiembre 2018	44	Teruel	55-59	Hombres	315
Septiembre 2018	44	Teruel	55-59	Mujeres	421
Septiembre 2018	44	Teruel	60-64	Hombres	216
Septiembre 2018	44	Teruel	60-64	Mujeres	306
Septiembre 2018	50	Zaragoza	16-19	Hombres	832
Septiembre 2018	50	Zaragoza	16-19	Mujeres	668
Septiembre 2018	50	Zaragoza	20-24	Hombres	1585
Septiembre 2018	50	Zaragoza	20-24	Mujeres	1736
Septiembre 2018	50	Zaragoza	25-29	Hombres	1685
Septiembre 2018	50	Zaragoza	25-29	Mujeres	2468
Septiembre 2018	50	Zaragoza	30-34	Hombres	1612
Septiembre 2018	50	Zaragoza	30-34	Mujeres	2903
Septiembre 2018	50	Zaragoza	35-39	Hombres	1900
Septiembre 2018	50	Zaragoza	35-39	Mujeres	3427
Septiembre 2018	50	Zaragoza	40-44	Hombres	2111
Septiembre 2018	50	Zaragoza	40-44	Mujeres	3878
Septiembre 2018	50	Zaragoza	45-49	Hombres	2385
Septiembre 2018	50	Zaragoza	45-49	Mujeres	3769
Septiembre 2018	50	Zaragoza	50-54	Hombres	2441
Septiembre 2018	50	Zaragoza	50-54	Mujeres	3679
Septiembre 2018	50	Zaragoza	55-59	Hombres	2885
Septiembre 2018	50	Zaragoza	55-59	Mujeres	4144
Septiembre 2018	50	Zaragoza	60-64	Hombres	2204
Septiembre 2018	50	Zaragoza	60-64	Mujeres	3765
Agosto 2018	22	Huesca	16-19	Hombres	175
Agosto 2018	22	Huesca	16-19	Mujeres	134
Agosto 2018	22	Huesca	20-24	Hombres	258
Agosto 2018	22	Huesca	20-24	Mujeres	261
Agosto 2018	22	Huesca	25-29	Hombres	288
Agosto 2018	22	Huesca	25-29	Mujeres	436
Agosto 2018	22	Huesca	30-34	Hombres	299
Agosto 2018	22	Huesca	30-34	Mujeres	543
Agosto 2018	22	Huesca	35-39	Hombres	333
Agosto 2018	22	Huesca	35-39	Mujeres	583
Agosto 2018	22	Huesca	40-44	Hombres	337
Agosto 2018	22	Huesca	40-44	Mujeres	591
Agosto 2018	22	Huesca	45-49	Hombres	358
Agosto 2018	22	Huesca	45-49	Mujeres	533
Agosto 2018	22	Huesca	50-54	Hombres	357
Agosto 2018	22	Huesca	50-54	Mujeres	474
Agosto 2018	22	Huesca	55-59	Hombres	463
Agosto 2018	22	Huesca	55-59	Mujeres	562
Agosto 2018	22	Huesca	60-64	Hombres	376
Agosto 2018	22	Huesca	60-64	Mujeres	513
Agosto 2018	44	Teruel	16-19	Hombres	89
Agosto 2018	44	Teruel	16-19	Mujeres	78
Agosto 2018	44	Teruel	20-24	Hombres	173
Agosto 2018	44	Teruel	20-24	Mujeres	185
Agosto 2018	44	Teruel	25-29	Hombres	210
Agosto 2018	44	Teruel	25-29	Mujeres	296
Agosto 2018	44	Teruel	30-34	Hombres	151
Agosto 2018	44	Teruel	30-34	Mujeres	328
Agosto 2018	44	Teruel	35-39	Hombres	190
Agosto 2018	44	Teruel	35-39	Mujeres	352
Agosto 2018	44	Teruel	40-44	Hombres	204
Agosto 2018	44	Teruel	40-44	Mujeres	351
Agosto 2018	44	Teruel	45-49	Hombres	229
Agosto 2018	44	Teruel	45-49	Mujeres	380
Agosto 2018	44	Teruel	50-54	Hombres	276
Agosto 2018	44	Teruel	50-54	Mujeres	356
Agosto 2018	44	Teruel	55-59	Hombres	327
Agosto 2018	44	Teruel	55-59	Mujeres	402
Agosto 2018	44	Teruel	60-64	Hombres	217
Agosto 2018	44	Teruel	60-64	Mujeres	307
Agosto 2018	50	Zaragoza	16-19	Hombres	740
Agosto 2018	50	Zaragoza	16-19	Mujeres	597
Agosto 2018	50	Zaragoza	20-24	Hombres	1456
Agosto 2018	50	Zaragoza	20-24	Mujeres	1580
Agosto 2018	50	Zaragoza	25-29	Hombres	1635
Agosto 2018	50	Zaragoza	25-29	Mujeres	2453
Agosto 2018	50	Zaragoza	30-34	Hombres	1621
Agosto 2018	50	Zaragoza	30-34	Mujeres	2956
Agosto 2018	50	Zaragoza	35-39	Hombres	1927
Agosto 2018	50	Zaragoza	35-39	Mujeres	3421
