Año	Municipio código	Municipio nombre	Contenedores de vidrio	Kg vidrio doméstico
2012	44125	Huesa del Común	2	1573
2012	44126	Iglesuela del Cid (La)	4	16784
2012	44127	Jabaloyas	1	3625
2012	44128	Jarque de la Val	1	3190
2012	44129	Jatiel	1	1814
2012	44130	Jorcas	1	1587
2012	44131	Josa	1	1954
2012	44132	Lagueruela	2	3018
2012	44133	Lanzuela	1	2078
2012	44135	Libros	1	3243
2012	44136	Lidón	1	2361
2012	44137	Linares de Mora	4	13179
2012	44138	Loscos	2	5789
2012	44141	Lledó	1	5325
2012	44142	Maicas	1	2175
2012	44143	Manzanera	7	19959
2012	44144	Martín del Río	4	8220
2012	44145	Mas de las Matas	7	30408
2012	44146	Mata de los Olmos (La)	3	6032
2012	44147	Mazaleón	3	12683
2012	44148	Mezquita de Jarque	1	4992
2012	44149	Mirambel	2	5458
2012	44150	Miravete de la Sierra	1	1156
2012	44151	Molinos	4	6406
2012	44152	Monforte de Moyuela	1	2654
2012	44153	Monreal del Campo	12	42646
2012	44154	Monroyo	3	13429
2012	44155	Montalbán	6	31294
2012	44156	Monteagudo del Castillo	1	2246
2012	44157	Monterde de Albarracín	1	2434
2012	44158	Mora de Rubielos	11	46636
2012	44159	Moscardón	1	3288
2012	44160	Mosqueruela	5	14787
2012	44161	Muniesa	4	8723
2012	44163	Noguera de Albarracín	1	1572
2012	44164	Nogueras	2	3614
2012	44165	Nogueruelas	4	8623
2012	44167	Obón	2	2502
2012	44168	Odón	2	5861
2012	44169	Ojos Negros	2	10918
2012	44171	Olba	6	12975
2012	44172	Oliete	3	5633
2012	44173	Olmos (Los)	2	3404
2012	44174	Orihuela del Tremedal	4	16000
2012	44175	Orrios	2	4779
2012	44176	Palomar de Arroyos	2	2952
2012	44177	Pancrudo	4	4378
2012	44178	Parras de Castellote (Las)	2	2468
2012	44179	Peñarroya de Tastavins	3	12696
2012	44180	Peracense	2	2250
2012	44181	Peralejos	1	3051
2012	44182	Perales del Alfambra	4	6480
2012	44183	Pitarque	2	4585
2012	44184	Plou	1	1580
2012	44185	Pobo (El)	1	3292
2012	44187	Portellada (La)	1	9236
2012	44189	Pozondón	1	3022
2012	44190	Pozuel del Campo	2	4852
2012	44191	Puebla de Híjar (La)	4	23381
2012	44192	Puebla de Valverde (La)	7	22361
2012	44193	Puertomingalvo	3	11433
2012	44194	Ráfales	2	4132
2012	44195	Rillo	2	4554
2012	44196	Riodeva	2	4206
2012	44197	Ródenas	1	1908
2012	44198	Royuela	1	5033
2012	44199	Rubiales	1	1938
2012	44200	Rubielos de la Cérida	2	877
2012	44201	Rubielos de Mora	4	19192
2012	44203	Salcedillo	1	1466
2012	44204	Saldón	1	2607
2012	44205	Samper de Calanda	3	15404
2012	44206	San Agustín	2	4413
2012	44207	San Martín del Río	2	4879
2012	44208	Santa Cruz de Nogueras	2	1830
2012	44209	Santa Eulalia	10	27848
2012	44210	Sarrión	4	38395
2012	44211	Segura de los Baños	2	6140
2012	44212	Seno	1	2121
2012	44213	Singra	2	1606
2012	44215	Terriente	3	5781
2012	44216	Teruel	164	692811
2012	44217	Toril y Masegoso	1	560
2012	44218	Tormón	1	1280
2012	44219	Tornos	2	7120
2012	44220	Torralba de los Sisones	2	4518
2012	44221	Torrecilla de Alcañiz	3	15995
2012	44222	Torrecilla del Rebollar	1	3856
2012	44223	Torre de Arcas	1	2778
2012	44224	Torre de las Arcas	1	2313
2012	44225	Torre del Compte	1	7492
2012	44226	Torrelacárcel	1	3619
2012	44227	Torre los Negros	2	2772
2012	44228	Torremocha de Jiloca	1	2378
2012	44229	Torres de Albarracín	1	3669
2012	44230	Torrevelilla	2	4652
2012	44231	Torrijas	2	3796
2012	44232	Torrijo del Campo	2	10836
2012	44234	Tramacastiel	2	3907
2012	44235	Tramacastilla	1	4845
2012	44236	Tronchón	3	5100
2012	44237	Urrea de Gaén	2	10654
2012	44238	Utrillas	10	31267
2012	44239	Valacloche	1	2245
2012	44240	Valbona	4	12454
2012	44241	Valdealgorfa	4	13958
2012	44243	Valdecuenca	1	4347
2012	44244	Valdelinares	3	2132
2012	44245	Valdeltormo	4	9898
2012	44246	Valderrobres	13	67773
2012	44247	Valjunquera	2	13195
2012	44249	Vallecillo (El)	2	2913
2012	44250	Veguillas de la Sierra	1	1189
2012	44251	Villafranca del Campo	4	9227
2012	44252	Villahermosa del Campo	2	3203
2012	44256	Villanueva del Rebollar de la Sierra	1	3401
2012	44257	Villar del Cobo	2	4854
2012	44258	Villar del Salz	2	2303
2012	44260	Villarluengo	4	8892
2012	44261	Villarquemado	7	20972
2012	44262	Villarroya de los Pinares	2	5975
2012	44263	Villastar	3	6382
2012	44264	Villel	2	7472
2012	44265	Vinaceite	3	9367
2012	44266	Visiedo	2	3645
2012	44267	Vivel del Río Martín	1	2288
2012	44268	Zoma (La)	1	1629
2012	50001	Abanto	1	4022
2012	50002	Acered	1	4671
2012	50003	Agón	1	5293
2012	50004	Aguarón	3	17617
2012	50005	Aguilón	2	6208
2012	50006	Ainzón	6	28384
2012	50007	Aladrén	1	4736
2012	50008	Alagón	31	137817
2012	50009	Alarba	2	5614
2012	50010	Alberite de San Juan	1	2678
2012	50011	Albeta	5	3190
2012	50012	Alborge	1	5411
2012	50013	Alcalá de Ebro	2	11486
2012	50014	Alcalá de Moncayo	2	5223
2012	50015	Alconchel de Ariza	1	3563
2012	50016	Aldehuela de Liestos	1	3326
2012	50017	Alfajarín	18	46942
2012	50018	Alfamén	6	38506
2012	50019	Alforque	2	3050
2012	50020	Alhama de Aragón	6	24764
2012	50021	Almochuel	2	1730
2012	50022	Almolda (La)	3	13483
2012	50023	Almonacid de la Cuba	2	8910
2012	50024	Almonacid de la Sierra	3	25185
2012	50025	Almunia de Doña Godina (La)	34	196457
2012	50026	Alpartir	3	8682
2012	50027	Ambel	2	9971
2012	50028	Anento	1	2964
2012	50029	Aniñón	4	17256
2012	50030	Añón de Moncayo	3	10810
2012	50031	Aranda de Moncayo	2	2818
2012	50032	Arándiga	3	7256
2012	50033	Ardisa	2	3849
2012	50034	Ariza	8	22296
2012	50035	Artieda	1	4099
2012	50036	Asín	1	5061
2012	50037	Atea	1	4673
2012	50038	Ateca	5	53901
2012	50039	Azuara	4	11994
2012	50040	Badules	1	5103
2012	50041	Bagüés	1	420
2012	50042	Balconchán	1	2236
2012	50043	Bárboles	2	6768
2012	50044	Bardallur	2	7768
2012	50045	Belchite	10	48015
2012	50046	Belmonte de Gracián	1	4327
2012	50047	Berdejo	1	1305
2012	50048	Berrueco	1	3151
2012	50050	Bijuesca	1	4590
2012	50051	Biota	5	16597
2012	50052	Bisimbre	1	3566
2012	50053	Boquiñeni	4	27958
2012	50054	Bordalba	1	1630
2012	50055	Borja	19	124014
2012	50056	Botorrita	5	10186
2012	50057	Brea de Aragón	6	26219
2012	50058	Bubierca	1	6029
2012	50059	Bujaraloz	5	26315
2012	50060	Bulbuente	5	14407
2012	50061	Bureta	2	5303
2012	50062	Burgo de Ebro (El)	9	37945
2012	50063	Buste (El)	1	4924
2012	50064	Cabañas de Ebro	4	13844
2012	50065	Cabolafuente	1	3602
2012	50066	Cadrete	25	46315
2012	50067	Calatayud	75	419554
2012	50068	Calatorao	6	50549
2012	50069	Calcena	2	3308
2012	50070	Calmarza	1	4103
2012	50071	Campillo de Aragón	1	5541
2012	50072	Carenas	2	7740
2012	50073	Cariñena	16	98183
2012	50074	Caspe	44	240262
2012	50075	Castejón de Alarba	1	3893
2012	50076	Castejón de las Armas	1	3898
2012	50077	Castejón de Valdejasa	2	6872
2012	50078	Castiliscar	2	6749
2012	50079	Cervera de la Cañada	2	9975
2012	50080	Cerveruela	1	2486
2012	50081	Cetina	5	14982
2012	50082	Cimballa	1	4156
2012	50083	Cinco Olivas	2	3260
2012	50084	Clarés de Ribota	2	1400
2012	50085	Codo	1	6427
2012	50086	Codos	1	7909
2012	50087	Contamina	1	2206
2012	50088	Cosuenda	4	8505
2012	50089	Cuarte de Huerva	26	132398
2012	50090	Cubel	2	5527
2012	50091	Cuerlas (Las)	1	3121
2012	50092	Chiprana	3	9619
2012	50093	Chodes	1	3630
2012	50094	Daroca	9	68089
2012	50095	Ejea de los Caballeros	78	363601
2012	50096	Embid de Ariza	1	1590
2012	50098	Encinacorba	2	9392
2012	50099	Épila	10	71511
2012	50100	Erla	4	10246
2012	50101	Escatrón	13	37700
2012	50102	Fabara	6	34060
2012	50104	Farlete	3	7776
2012	50105	Fayón	3	13784
2012	50106	Fayos (Los)	2	4168
2012	50107	Figueruelas	5	21585
2012	50108	Fombuena	1	905
2012	50109	Frago (El)	1	3741
2012	50110	Frasno (El)	6	8114
2012	50111	Fréscano	2	4900
2012	50113	Fuendejalón	7	25595
2012	50114	Fuendetodos	3	5785
2012	50115	Fuentes de Ebro	22	84902
2012	50116	Fuentes de Jiloca	1	5867
2012	50117	Gallocanta	1	6440
2012	50118	Gallur	13	61355
2012	50119	Gelsa	5	37398
2012	50120	Godojos	1	1200
2012	50121	Gotor	1	6568
2012	50122	Grisel	1	2317
2012	50123	Grisén	2	16541
2012	50124	Herrera de los Navarros	4	16340
2012	50125	Ibdes	3	12416
2012	50126	Illueca	11	56161
2012	50128	Isuerre	1	3265
2012	50129	Jaraba	8	28751
2012	50130	Jarque de Moncayo	3	10100
2012	50131	Jaulín	2	7267
2012	50132	Joyosa (La)	4	23498
2012	50133	Lagata	1	1900
2012	50134	Langa del Castillo	2	4701
2012	50135	Layana	1	3403
2012	50136	Lécera	3	16974
2012	50137	Leciñena	6	31255
2012	50138	Lechón	1	6743
2012	50139	Letux	1	3334
2012	50140	Litago	2	8106
2012	50141	Lituénigo	2	4512
2012	50142	Lobera de Onsella	1	3470
2012	50143	Longares	7	31032
2012	50144	Longás	1	2436
2012	50146	Lucena de Jalón	1	5418
2012	50147	Luceni	6	34466
2012	50148	Luesia	2	12207
2012	50149	Luesma	2	3194
2012	50150	Lumpiaque	4	17916
2012	50151	Luna	6	20783
2012	50152	Maella	7	40932
2012	50153	Magallón	8	49013
2012	50154	Mainar	1	4637
2012	50155	Malanquilla	2	4431
2012	50156	Maleján	4	9186
2012	50157	Malón	4	7060
2012	50159	Maluenda	3	17185
2012	50160	Mallén	12	64313
2012	50161	Manchones	1	7081
2012	50162	Mara	2	5075
2012	50163	María de Huerva	11	92349
2012	50164	Mediana de Aragón	2	7765
2012	50165	Mequinenza	14	74262
2012	50166	Mesones de Isuela	2	5933
2012	50167	Mezalocha	3	6919
2012	50168	Mianos	1	1375
2012	50169	Miedes de Aragón	3	43853
2012	50170	Monegrillo	4	11487
2012	50171	Moneva	2	2853
2012	50172	Monreal de Ariza	2	6210
2012	50173	Monterde	1	4735
2012	50174	Montón	1	3041
2012	50175	Morata de Jalón	5	27072
2012	50176	Morata de Jiloca	1	7469
2012	50177	Morés	1	5635
2012	50178	Moros	3	7534
2012	50179	Moyuela	1	6894
2012	50180	Mozota	2	4187
2012	50181	Muel	6	82632
2012	50182	Muela (La)	15	66906
2012	50183	Munébrega	2	10561
2012	50184	Murero	1	6496
2012	50185	Murillo de Gállego	5	10729
2012	50186	Navardún	1	3859
2012	50187	Nigüella	1	900
2012	50188	Nombrevilla	1	2119
2012	50189	Nonaspe	3	21248
2012	50190	Novallas	3	23688
2012	50191	Novillas	5	21296
2012	50192	Nuévalos	6	23605
2012	50193	Nuez de Ebro	9	22575
2012	50194	Olvés	1	1820
2012	50195	Orcajo	1	4417
2012	50196	Orera	1	2700
2012	50197	Orés	1	3866
2012	50198	Oseja	1	3243
2012	50199	Osera de Ebro	4	12412
2012	50200	Paniza	2	21736
2012	50201	Paracuellos de Jiloca	2	5111
2012	50202	Paracuellos de la Ribera	1	7070
2012	50203	Pastriz	7	26470
2012	50204	Pedrola	9	75158
2012	50205	Pedrosas (Las)	2	4014
2012	50206	Perdiguera	3	17883
2012	50207	Piedratajada	2	5746
2012	50208	Pina de Ebro	8	57182
2012	50209	Pinseque	11	57285
2012	50210	Pintanos (Los)	2	870
2012	50211	Plasencia de Jalón	1	4950
2012	50212	Pleitas	1	3356
2012	50213	Plenas	2	4072
2012	50214	Pomer	1	2972
2012	50215	Pozuel de Ariza	1	1935
2012	50216	Pozuelo de Aragón	3	5208
2012	50217	Pradilla de Ebro	2	7941
2012	50218	Puebla de Albortón	2	4371
2012	50219	Puebla de Alfindén (La)	21	95673
2012	50220	Puendeluna	2	2100
2012	50221	Purujosa	1	1011
2012	50222	Quinto	12	44565
2012	50223	Remolinos	5	31994
2012	50224	Retascón	1	3239
2012	50225	Ricla	7	41018
2012	50227	Romanos	3	7334
2012	50228	Rueda de Jalón	1	5932
2012	50229	Ruesca	1	2300
2012	50230	Sádaba	10	39331
2012	50231	Salillas de Jalón	1	8898
2012	50232	Salvatierra de Esca	2	11326
2012	50233	Samper del Salz	1	6691
2012	50234	San Martín de la Virgen de Moncayo	2	12379
2012	50235	San Mateo de Gállego	11	
2012	50236	Santa Cruz de Grío	1	2145
2012	50237	Santa Cruz de Moncayo	2	6147
2012	50238	Santa Eulalia de Gállego	1	3642
2012	50239	Santed	1	4536
2012	50240	Sástago	6	36763
2012	50241	Saviñán	5	14670
2012	50242	Sediles	1	3440
2012	50243	Sestrica	2	6250
2012	50244	Sierra de Luna	2	5163
2012	50245	Sigüés	4	6488
2012	50246	Sisamón	1	2552
2012	50247	Sobradiel	4	22285
2012	50248	Sos del Rey Católico	5	21791
2012	50249	Tabuenca	2	7966
2012	50250	Talamantes	1	1612
2012	50251	Tarazona	40	281767
2012	50252	Tauste	26	157542
2012	50253	Terrer	4	17696
2012	50254	Tierga	1	2734
2012	50255	Tobed	1	5884
2012	50256	Torralba de los Frailes	1	4683
2012	50257	Torralba de Ribota	2	6302
2012	50258	Torralbilla	1	2321
2012	50259	Torrehermosa	1	3484
2012	50260	Torrelapaja	1	3583
2012	50261	Torrellas	2	7237
2012	50262	Torres de Berrellén	5	43830
2012	50263	Torrijo de la Cañada	3	5630
2012	50264	Tosos	3	4627
2012	50265	Trasmoz	2	5634
2012	50266	Trasobares	2	3474
2012	50267	Uncastillo	5	30542
2012	50268	Undués de Lerda	2	2963
2012	50269	Urrea de Jalón	1	7889
2012	50270	Urriés	2	5049
2012	50271	Used	3	9678
2012	50272	Utebo	53	326858
2012	50273	Valdehorna	1	2696
2012	50274	Val de San Martín	1	4174
2012	50275	Valmadrid	2	400
2012	50276	Valpalmas	1	4265
2012	50277	Valtorres	1	5878
2012	50278	Velilla de Ebro	2	7776
2012	50279	Velilla de Jiloca	1	5359
2012	50280	Vera de Moncayo	2	1586
2012	50281	Vierlas	2	3963
2012	50282	Vilueña (La)	1	7477
2012	50283	Villadoz	2	7245
2012	50284	Villafeliche	1	6050
2012	50285	Villafranca de Ebro	6	15743
2012	50286	Villalba de Perejil	1	1759
2012	50287	Villalengua	2	8821
2012	50288	Villanueva de Gállego	15	
2012	50289	Villanueva de Jiloca	1	2505
2012	50290	Villanueva de Huerva	4	19141
2012	50291	Villar de los Navarros	2	2844
2012	50292	Villarreal de Huerva	1	6825
2012	50293	Villarroya de la Sierra	3	15520
2012	50294	Villarroya del Campo	1	3738
2012	50295	Vistabella	1	3851
2012	50296	Zaida (La)	4	14884
2012	50297	Zaragoza	1679	7898220
2012	50298	Zuera	47	200440
2012	50901	Biel	1	10475
2012	50902	Marracos	1	
2012	50903	Villamayor de Gállego	9	52245
2011	22001	Abiego	1	7390
2011	22002	Abizanda	6	
2011	22003	Adahuesca	2	5410
2011	22004	Agüero	3	5090
2011	22006	Aísa	21	8420
2011	22007	Albalate de Cinca	5	42510
2011	22008	Albalatillo	2	6750
2011	22009	Albelda	8	20360
2011	22011	Albero Alto	1	2010
2011	22012	Albero Bajo	1	2470
2011	22013	Alberuela de Tubo	3	8990
2011	22014	Alcalá de Gurrea	4	5900
2011	22015	Alcalá del Obispo	5	10640
2011	22016	Alcampell	5	20900
2011	22017	Alcolea de Cinca	5	35150
2011	22018	Alcubierre	1	6610
2011	22019	Alerre	3	7320
2011	22020	Alfántega	1	3120
2011	22021	Almudévar	12	63590
2011	22022	Almunia de San Juan	4	16180
2011	22023	Almuniente	3	7060
2011	22024	Alquézar	6	24120
2011	22025	Altorricón	11	51010
2011	22027	Angüés	5	10230
2011	22028	Ansó	6	30730
2011	22029	Antillón	1	1210
2011	22032	Aragüés del Puerto	1	3540
2011	22035	Arén	6	11950
2011	22036	Argavieso	1	1570
2011	22037	Arguis	3	8950
2011	22039	Ayerbe	14	50760
2011	22040	Azanuy-Alins	2	4850
2011	22041	Azara	1	3260
2011	22042	Azlor	1	2420
2011	22043	Baells	3	4060
2011	22044	Bailo	2	13200
2011	22045	Baldellou	1	3190
2011	22046	Ballobar	6	33560
2011	22047	Banastás	3	18610
2011	22048	Barbastro	83	317720
2011	22049	Barbués	1	1510
2011	22050	Barbuñales	1	2580
2011	22051	Bárcabo	3	
2011	22052	Belver de Cinca	6	55540
2011	22053	Benabarre	15	40450
2011	22054	Benasque	20	133420
2011	22055	Berbegal	3	6080
2011	22057	Bielsa	10	
2011	22058	Bierge	11	27860
2011	22059	Biescas	9	
2011	22060	Binaced	6	51560
2011	22061	Binéfar	58	267220
2011	22062	Bisaurri	3	4820
2011	22063	Biscarrués	2	8620
2011	22064	Blecua y Torres	2	4200
2011	22066	Boltaña	10	
2011	22067	Bonansa	1	2200
2011	22068	Borau	2	3690
2011	22069	Broto	7	
2011	22072	Caldearenas	4	
2011	22074	Campo	4	18960
2011	22075	Camporrells	3	5820
2011	22076	Canal de Berdún	4	30360
2011	22077	Candasnos	5	17220
2011	22078	Canfranc	9	54530
2011	22079	Capdesaso	1	2980
2011	22080	Capella	3	9400
2011	22081	Casbas de Huesca	8	9130
2011	22082	Castejón del Puente	5	13960
2011	22083	Castejón de Monegros	3	12140
2011	22084	Castejón de Sos	7	38070
2011	22085	Castelflorite	1	3520
2011	22086	Castiello de Jaca	7	26160
2011	22087	Castigaleu	2	1750
2011	22088	Castillazuelo	1	4090
2011	22089	Castillonroy	3	8390
2011	22090	Colungo	1	5070
2011	22094	Chalamera	3	3720
2011	22095	Chía	1	4300
2011	22096	Chimillas	3	12150
2011	22099	Esplús	6	21330
2011	22102	Estada	2	4810
2011	22103	Estadilla	5	28870
2011	22105	Estopiñán del Castillo	2	6790
2011	22106	Fago	1	2130
2011	22107	Fanlo	3	
2011	22109	Fiscal	5	
2011	22110	Fonz	6	27830
2011	22111	Foradada del Toscar	1	3600
2011	22112	Fraga	41	330980
2011	22113	Fueva (La)	5	
2011	22114	Gistaín	1	
2011	22115	Grado (El)	8	27310
2011	22116	Grañén	14	38470
2011	22117	Graus	43	172010
2011	22119	Gurrea de Gállego	17	48980
2011	22122	Hoz de Jaca	2	
2011	22124	Huerto	1	4300
2011	22125	Huesca	199	735970
2011	22126	Ibieca	1	2490
2011	22127	Igriés	4	17660
2011	22128	Ilche	3	5460
2011	22129	Isábena	8	17070
2011	22130	Jaca	75	279500
2011	22131	Jasa	2	4470
2011	22133	Labuerda	5	
2011	22135	Laluenga	1	3930
2011	22136	Lalueza	8	19620
2011	22137	Lanaja	8	25910
2011	22139	Laperdiguera	1	2530
2011	22141	Lascellas-Ponzano	5	4490
2011	22142	Lascuarre	1	2310
2011	22143	Laspaúles	3	7780
2011	22144	Laspuña	4	
2011	22149	Loarre	7	16170
2011	22150	Loporzano	12	16440
2011	22151	Loscorrales	1	610
2011	22155	Monesma y Cajigar	2	1480
2011	22156	Monflorite-Lascasas	8	12020
2011	22157	Montanuy	2	5540
2011	22158	Monzón	68	637490
2011	22160	Naval	3	8090
2011	22162	Novales	2	3090
2011	22163	Nueno	9	26580
2011	22164	Olvena	1	940
2011	22165	Ontiñena	3	14820
2011	22167	Osso de Cinca	4	25010
2011	22168	Palo	0	
2011	22170	Panticosa	9	
2011	22172	Peñalba	3	18790
2011	22173	Peñas de Riglos (Las)	10	16370
2011	22174	Peralta de Alcofea	4	12150
2011	22175	Peralta de Calasanz	4	8910
2011	22176	Peraltilla	3	3660
2011	22177	Perarrúa	2	4460
2011	22178	Pertusa	1	2260
2011	22181	Piracés	1	770
2011	22182	Plan	5	
2011	22184	Poleñino	2	4370
2011	22186	Pozán de Vero	1	5270
2011	22187	Puebla de Castro (La)	7	20900
2011	22188	Puente de Montañana	4	7670
2011	22189	Puértolas	6	
2011	22190	Pueyo de Araguás (El)	3	
2011	22193	Pueyo de Santa Cruz	3	8000
2011	22195	Quicena	3	4890
2011	22197	Robres	6	12890
2011	22199	Sabiñánigo	67	447090
2011	22200	Sahún	3	13740
2011	22201	Salas Altas	2	7860
2011	22202	Salas Bajas	1	8900
2011	22203	Salillas	1	1900
2011	22204	Sallent de Gállego	18	
2011	22205	San Esteban de Litera	3	8310
2011	22206	Sangarrén	1	3520
2011	22207	San Juan de Plan	2	
2011	22208	Santa Cilia	5	7910
2011	22209	Santa Cruz de la Serós	3	8880
2011	22212	Santaliestra y San Quílez	1	1140
2011	22213	Sariñena	13	91940
2011	22214	Secastilla	4	7340
2011	22215	Seira	3	7440
2011	22217	Sena	3	14440
2011	22218	Senés de Alcubierre	1	1400
2011	22220	Sesa	1	2920
2011	22221	Sesué	3	9270
2011	22222	Siétamo	5	13480
2011	22223	Sopeira	2	2480
2011	22225	Tamarite de Litera	24	113440
2011	22226	Tardienta	5	27020
2011	22227	Tella-Sin	3	
2011	22228	Tierz	3	13630
2011	22229	Tolva	4	6570
2011	22230	Torla-Ordesa	10	
2011	22232	Torralba de Aragón	2	4530
2011	22233	Torre la Ribera	4	
2011	22234	Torrente de Cinca	7	39310
2011	22235	Torres de Alcanadre	1	1900
2011	22236	Torres de Barbués	6	4940
2011	22239	Tramaced	1	1910
2011	22242	Valfarta	1	1870
2011	22243	Valle de Bardají	2	
2011	22244	Valle de Lierp	2	1570
2011	22245	Velilla de Cinca	3	14230
2011	22246	Beranuy	3	7180
2011	22247	Viacamp y Litera	1	1330
2011	22248	Vicién	1	2390
2011	22249	Villanova	4	9300
2011	22250	Villanúa	16	43180
2011	22251	Villanueva de Sigena	3	8930
2011	22252	Yebra de Basa	1	
2011	22253	Yésero	1	
2011	22254	Zaidín	6	38920
2011	22901	Valle de Hecho	11	44940
2011	22902	Puente la Reina de Jaca	3	16460
2011	22903	San Miguel del Cinca	7	21770
2011	22904	Sotonera (La)	11	52290
2011	22905	Lupiñén-Ortilla	3	9800
2011	22906	Santa María de Dulcis	2	8820
2011	22907	Aínsa-Sobrarbe	15	246460
2011	22908	Hoz y Costeán	2	3960
2011	22909	Vencillón	5	16910
2011	44001	Ababuj	1	2560
2011	44002	Abejuela	1	2680
2011	44003	Aguatón	1	870
2011	44004	Aguaviva	5	14830
2011	44005	Aguilar del Alfambra	1	1430
2011	44006	Alacón	3	7250
2011	44007	Alba	1	2150
2011	44008	Albalate del Arzobispo	7	25120
2011	44009	Albarracín	5	57800
2011	44010	Albentosa	9	14360
2011	44011	Alcaine	2	2750
2011	44012	Alcalá de la Selva	10	21820
2011	44013	Alcañiz	62	347230
2011	44014	Alcorisa	11	70510
2011	44016	Alfambra	3	11150
2011	44017	Aliaga	4	19230
2011	44018	Almohaja	1	
2011	44019	Alobras	1	1350
2011	44020	Alpeñés	1	1390
2011	44021	Allepuz	4	5520
2011	44022	Alloza	3	11120
2011	44023	Allueva	1	370
2011	44024	Anadón	1	870
2011	44025	Andorra	31	151860
2011	44026	Arcos de las Salinas	2	4880
2011	44027	Arens de Lledó	2	5850
2011	44028	Argente	2	3920
2011	44029	Ariño	6	10610
2011	44031	Azaila	2	2930
2011	44032	Bádenas	2	470
2011	44033	Báguena	2	6120
2011	44034	Bañón	2	4850
2011	44035	Barrachina	3	4350
2011	44036	Bea	2	370
2011	44037	Beceite	5	14650
2011	44038	Belmonte de San José	2	6390
2011	44039	Bello	2	7310
2011	44040	Berge	2	7520
2011	44041	Bezas	1	3740
2011	44042	Blancas	2	3450
2011	44043	Blesa	2	3770
2011	44044	Bordón	3	2430
2011	44045	Bronchales	6	14780
2011	44046	Bueña	2	1090
2011	44047	Burbáguena	2	8950
2011	44048	Cabra de Mora	1	2320
2011	44049	Calaceite	6	33380
2011	44050	Calamocha	37	112630
2011	44051	Calanda	13	61830
2011	44052	Calomarde	1	1120
2011	44053	Camañas	1	2580
2011	44054	Camarena de la Sierra	5	5440
2011	44055	Camarillas	1	3100
2011	44056	Caminreal	3	20630
2011	44059	Cantavieja	8	38800
2011	44060	Cañada de Benatanduz	2	1300
2011	44061	Cañada de Verich (La)	3	1510
2011	44062	Cañada Vellida	1	460
2011	44063	Cañizar del Olivar	1	3090
2011	44064	Cascante del Río	1	1880
2011	44065	Castejón de Tornos	1	430
2011	44066	Castel de Cabra	2	2420
2011	44067	Castelnou	1	4930
2011	44068	Castelserás	6	26550
2011	44070	Castellar (El)	1	2410
2011	44071	Castellote	7	28540
2011	44074	Cedrillas	5	19680
2011	44075	Celadas	2	6990
2011	44076	Cella	8	57080
2011	44077	Cerollera (La)	2	2540
2011	44080	Codoñera (La)	3	9200
2011	44082	Corbalán	1	4390
2011	44084	Cortes de Aragón	2	1610
2011	44085	Cosa	2	950
2011	44086	Cretas	3	18330
2011	44087	Crivillén	1	2610
2011	44088	Cuba (La)	2	1750
2011	44089	Cubla	1	2070
2011	44090	Cucalón	2	2650
2011	44092	Cuervo (El)	1	2500
2011	44093	Cuevas de Almudén	2	2450
2011	44094	Cuevas Labradas	1	2750
2011	44096	Ejulve	2	3510
2011	44097	Escorihuela	1	3420
2011	44099	Escucha	3	10250
2011	44100	Estercuel	4	9080
2011	44101	Ferreruela de Huerva	3	3530
2011	44102	Fonfría	2	360
2011	44103	Formiche Alto	3	4380
2011	44105	Fórnoles	1	2050
2011	44106	Fortanete	2	7030
2011	44107	Foz-Calanda	3	5560
2011	44108	Fresneda (La)	3	23080
2011	44109	Frías de Albarracín	1	3220
2011	44110	Fuenferrada	1	850
2011	44111	Fuentes Calientes	1	3310
2011	44112	Fuentes Claras	2	14240
2011	44113	Fuentes de Rubielos	3	7270
2011	44114	Fuentespalda	3	14180
2011	44115	Galve	1	6550
2011	44116	Gargallo	1	3940
2011	44117	Gea de Albarracín	3	10410
2011	44118	Ginebrosa (La)	3	4000
2011	44119	Griegos	1	1640
2011	44120	Guadalaviar	2	4800
2011	44121	Gúdar	2	1770
2011	44122	Híjar	6	47290
2011	44123	Hinojosa de Jarque	2	4540
2011	44124	Hoz de la Vieja (La)	2	2280
2011	44125	Huesa del Común	2	720
2011	44126	Iglesuela del Cid (La)	6	17150
2011	44127	Jabaloyas	1	3230
2011	44128	Jarque de la Val	1	3150
2011	44129	Jatiel	1	2430
2011	44130	Jorcas	1	1780
2011	44131	Josa	1	1010
2011	44132	Lagueruela	2	1390
2011	44133	Lanzuela	1	660
2011	44135	Libros	1	3650
2011	44136	Lidón	1	1860
2011	44137	Linares de Mora	4	12010
2011	44138	Loscos	2	5600
2011	44141	Lledó	1	4740
2011	44142	Maicas	1	340
2011	44143	Manzanera	7	20470
2011	44144	Martín del Río	4	7740
2011	44145	Mas de las Matas	7	29780
2011	44146	Mata de los Olmos (La)	3	5810
2011	44147	Mazaleón	3	11110
2011	44148	Mezquita de Jarque	1	4760
2011	44149	Mirambel	2	6080
2011	44150	Miravete de la Sierra	1	1060
2011	44151	Molinos	4	5590
2011	44152	Monforte de Moyuela	1	2110
2011	44153	Monreal del Campo	12	40710
2011	44154	Monroyo	3	14380
2011	44155	Montalbán	6	32090
2011	44156	Monteagudo del Castillo	1	2480
2011	44157	Monterde de Albarracín	1	1990
2011	44158	Mora de Rubielos	11	46250
2011	44159	Moscardón	1	2530
2011	44160	Mosqueruela	5	13690
2011	44161	Muniesa	4	9150
2011	44163	Noguera de Albarracín	1	1360
