Mes y año	Mes (código)	Mes nombre	Año	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Enero 2010	201001	Enero	2010	Otros	Hombres	Temporal	1	4492	544490	121,21326803205699020480854853072128228	Aragón
Enero 2010	201001	Enero	2010	Otros	Mujeres	Temporal	0	3688	0	0	Aragón
Enero 2010	201001	Enero	2010	Otros	Mujeres	Temporal	1	5440	463256	85,15735294117647058823529411764705882353	Aragón
Diciembre 2009	200912	Diciembre	2009	A través de una ETT	Hombres	Temporal	0	1240	0	0	Aragón
Diciembre 2009	200912	Diciembre	2009	A través de una ETT	Hombres	Temporal	1	1285	11351	8,83346303501945525291828793774319066148	Aragón
Diciembre 2009	200912	Diciembre	2009	A través de una ETT	Mujeres	Temporal	0	536	0	0	Aragón
Diciembre 2009	200912	Diciembre	2009	A través de una ETT	Mujeres	Temporal	1	637	7181	11,27315541601255886970172684458398744113	Aragón
Diciembre 2009	200912	Diciembre	2009	Otros	Hombres	Temporal	0	4542	0	0	Aragón
Diciembre 2009	200912	Diciembre	2009	Otros	Hombres	Temporal	1	4790	690616	144,178705636743215031315240083507306889	Aragón
Diciembre 2009	200912	Diciembre	2009	Otros	Mujeres	Temporal	0	3942	0	0	Aragón
Diciembre 2009	200912	Diciembre	2009	Otros	Mujeres	Temporal	1	6566	472726	71,99604020712762717027109351203167834298	Aragón
Noviembre 2009	200911	Noviembre	2009	A través de una ETT	Hombres	Temporal	0	1546	0	0	Aragón
Noviembre 2009	200911	Noviembre	2009	A través de una ETT	Hombres	Temporal	1	1447	13511	9,33724948168624740843123704215618521078	Aragón
Noviembre 2009	200911	Noviembre	2009	A través de una ETT	Mujeres	Temporal	0	934	0	0	Aragón
Noviembre 2009	200911	Noviembre	2009	A través de una ETT	Mujeres	Temporal	1	752	7616	10,12765957446808510638297872340425531915	Aragón
Noviembre 2009	200911	Noviembre	2009	Otros	Hombres	Temporal	0	6184	0	0	Aragón
Noviembre 2009	200911	Noviembre	2009	Otros	Hombres	Temporal	1	5229	682257	130,475616752725186460126219162363740677	Aragón
Noviembre 2009	200911	Noviembre	2009	Otros	Mujeres	Temporal	0	4525	0	0	Aragón
Noviembre 2009	200911	Noviembre	2009	Otros	Mujeres	Temporal	1	6544	470206	71,85299511002444987775061124694376528117	Aragón
Octubre 2009	200910	Octubre	2009	A través de una ETT	Hombres	Temporal	0	1475	0	0	Aragón
