Año	Nº Accidentes	Código	Municipio	Temporalidad	Sector Código	Sector Descripción
2008	4	22158	Monzón	Sin clasificar	3	Construcción
2008	81	22158	Monzón	Indefinido	4	Servicios
2008	51	22158	Monzón	Temporal	4	Servicios
2008	2	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2008	1	22199	Sabiñánigo	Temporal	1	Agricultura, ganadería y pesca
2008	1	22199	Sabiñánigo	Sin clasificar	1	Agricultura, ganadería y pesca
2008	17	22199	Sabiñánigo	Indefinido	2	Industria y energía
2008	2	22199	Sabiñánigo	Temporal	2	Industria y energía
2008	18	22199	Sabiñánigo	Indefinido	3	Construcción
2008	39	22199	Sabiñánigo	Temporal	3	Construcción
2008	27	22199	Sabiñánigo	Indefinido	4	Servicios
2008	16	22199	Sabiñánigo	Temporal	4	Servicios
2008	5	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2008	5	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2008	3	44013	Alcañiz	Sin clasificar	1	Agricultura, ganadería y pesca
2008	50	44013	Alcañiz	Indefinido	2	Industria y energía
2008	26	44013	Alcañiz	Temporal	2	Industria y energía
2008	28	44013	Alcañiz	Indefinido	3	Construcción
2008	48	44013	Alcañiz	Temporal	3	Construcción
2008	2	44013	Alcañiz	Sin clasificar	3	Construcción
2008	54	44013	Alcañiz	Indefinido	4	Servicios
2008	49	44013	Alcañiz	Temporal	4	Servicios
2008	1	44025	Andorra	Sin clasificar	1	Agricultura, ganadería y pesca
2008	11	44025	Andorra	Indefinido	2	Industria y energía
2008	12	44025	Andorra	Temporal	2	Industria y energía
2008	11	44025	Andorra	Indefinido	3	Construcción
2008	39	44025	Andorra	Temporal	3	Construcción
2008	1	44025	Andorra	Sin clasificar	3	Construcción
2008	41	44025	Andorra	Indefinido	4	Servicios
2008	18	44025	Andorra	Temporal	4	Servicios
2008	12	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2008	7	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2008	1	44216	Teruel	Sin clasificar	1	Agricultura, ganadería y pesca
2008	115	44216	Teruel	Indefinido	2	Industria y energía
2008	40	44216	Teruel	Temporal	2	Industria y energía
2008	2	44216	Teruel	Sin clasificar	2	Industria y energía
2008	39	44216	Teruel	Indefinido	3	Construcción
2008	63	44216	Teruel	Temporal	3	Construcción
2008	5	44216	Teruel	Sin clasificar	3	Construcción
2008	158	44216	Teruel	Indefinido	4	Servicios
2008	86	44216	Teruel	Temporal	4	Servicios
2008	3	44216	Teruel	Sin clasificar	4	Servicios
2008	3	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2008	4	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2008	47	50008	Alagón	Indefinido	2	Industria y energía
2008	33	50008	Alagón	Temporal	2	Industria y energía
2008	16	50008	Alagón	Indefinido	3	Construcción
2008	9	50008	Alagón	Temporal	3	Construcción
2008	1	50008	Alagón	Sin clasificar	3	Construcción
2008	23	50008	Alagón	Indefinido	4	Servicios
2008	18	50008	Alagón	Temporal	4	Servicios
2008	6	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2008	9	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2008	2	50025	Almunia de Doña Godina (La)	Sin clasificar	1	Agricultura, ganadería y pesca
2008	20	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2008	9	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2008	3	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2008	6	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2008	47	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2008	24	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2008	5	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2008	1	50067	Calatayud	Sin clasificar	1	Agricultura, ganadería y pesca
2008	49	50067	Calatayud	Indefinido	2	Industria y energía
2008	32	50067	Calatayud	Temporal	2	Industria y energía
2008	31	50067	Calatayud	Indefinido	3	Construcción
2008	68	50067	Calatayud	Temporal	3	Construcción
2008	1	50067	Calatayud	Sin clasificar	3	Construcción
2008	86	50067	Calatayud	Indefinido	4	Servicios
2008	40	50067	Calatayud	Temporal	4	Servicios
2008	5	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2008	20	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2008	15	50074	Caspe	Indefinido	2	Industria y energía
2008	6	50074	Caspe	Temporal	2	Industria y energía
2008	3	50074	Caspe	Indefinido	3	Construcción
2008	16	50074	Caspe	Temporal	3	Construcción
2008	23	50074	Caspe	Indefinido	4	Servicios
2008	31	50074	Caspe	Temporal	4	Servicios
2008	4	50089	Cuarte de Huerva	Temporal	1	Agricultura, ganadería y pesca
2008	129	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2008	64	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2008	38	50089	Cuarte de Huerva	Indefinido	3	Construcción
2008	70	50089	Cuarte de Huerva	Temporal	3	Construcción
2008	85	50089	Cuarte de Huerva	Indefinido	4	Servicios
2008	53	50089	Cuarte de Huerva	Temporal	4	Servicios
2008	1	50089	Cuarte de Huerva	Sin clasificar	4	Servicios
2008	9	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2008	9	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2008	3	50095	Ejea de los Caballeros	Sin clasificar	1	Agricultura, ganadería y pesca
2008	85	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2008	50	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2008	38	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2008	95	50095	Ejea de los Caballeros	Temporal	3	Construcción
2008	34	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2008	32	50095	Ejea de los Caballeros	Temporal	4	Servicios
2008	1	50095	Ejea de los Caballeros	Sin clasificar	4	Servicios
2008	30	50163	María de Huerva	Indefinido	2	Industria y energía
2008	17	50163	María de Huerva	Temporal	2	Industria y energía
2008	5	50163	María de Huerva	Indefinido	3	Construcción
2008	13	50163	María de Huerva	Temporal	3	Construcción
2008	10	50163	María de Huerva	Indefinido	4	Servicios
2008	6	50163	María de Huerva	Temporal	4	Servicios
2008	1	50163	María de Huerva	Sin clasificar	4	Servicios
2008	1	50182	Muela (La)	Indefinido	1	Agricultura, ganadería y pesca
2008	80	50182	Muela (La)	Indefinido	2	Industria y energía
2008	49	50182	Muela (La)	Temporal	2	Industria y energía
2008	1	50182	Muela (La)	Sin clasificar	2	Industria y energía
2008	20	50182	Muela (La)	Indefinido	3	Construcción
2008	35	50182	Muela (La)	Temporal	3	Construcción
2008	48	50182	Muela (La)	Indefinido	4	Servicios
2008	39	50182	Muela (La)	Temporal	4	Servicios
2008	178	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2008	85	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2008	39	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2008	41	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
2008	1	50219	Puebla de Alfindén (La)	Sin clasificar	3	Construcción
2008	65	50219	Puebla de Alfindén (La)	Indefinido	4	Servicios
2008	46	50219	Puebla de Alfindén (La)	Temporal	4	Servicios
2008	1	50219	Puebla de Alfindén (La)	Sin clasificar	4	Servicios
2008	1	50251	Tarazona	Indefinido	1	Agricultura, ganadería y pesca
2008	5	50251	Tarazona	Sin clasificar	1	Agricultura, ganadería y pesca
2008	62	50251	Tarazona	Indefinido	2	Industria y energía
2008	39	50251	Tarazona	Temporal	2	Industria y energía
2008	1	50251	Tarazona	Sin clasificar	2	Industria y energía
2008	14	50251	Tarazona	Indefinido	3	Construcción
2008	44	50251	Tarazona	Temporal	3	Construcción
2008	50	50251	Tarazona	Indefinido	4	Servicios
2008	33	50251	Tarazona	Temporal	4	Servicios
2008	2	50251	Tarazona	Sin clasificar	4	Servicios
2008	20	50252	Tauste	Indefinido	1	Agricultura, ganadería y pesca
2008	5	50252	Tauste	Temporal	1	Agricultura, ganadería y pesca
2008	2	50252	Tauste	Sin clasificar	1	Agricultura, ganadería y pesca
2008	49	50252	Tauste	Indefinido	2	Industria y energía
2008	22	50252	Tauste	Temporal	2	Industria y energía
2008	14	50252	Tauste	Indefinido	3	Construcción
2008	13	50252	Tauste	Temporal	3	Construcción
2008	1	50252	Tauste	Sin clasificar	3	Construcción
2008	16	50252	Tauste	Indefinido	4	Servicios
2008	18	50252	Tauste	Temporal	4	Servicios
2008	5	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2008	115	50272	Utebo	Indefinido	2	Industria y energía
2008	61	50272	Utebo	Temporal	2	Industria y energía
2008	1	50272	Utebo	Sin clasificar	2	Industria y energía
2008	12	50272	Utebo	Indefinido	3	Construcción
2008	33	50272	Utebo	Temporal	3	Construcción
2008	1	50272	Utebo	Sin clasificar	3	Construcción
2008	64	50272	Utebo	Indefinido	4	Servicios
2008	46	50272	Utebo	Temporal	4	Servicios
2008	1	50272	Utebo	Sin clasificar	4	Servicios
2008	50	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2008	55	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2008	7	50297	Zaragoza	Sin clasificar	1	Agricultura, ganadería y pesca
2008	1526	50297	Zaragoza	Indefinido	2	Industria y energía
2008	821	50297	Zaragoza	Temporal	2	Industria y energía
2008	7	50297	Zaragoza	Sin clasificar	2	Industria y energía
2008	712	50297	Zaragoza	Indefinido	3	Construcción
2008	1502	50297	Zaragoza	Temporal	3	Construcción
2008	40	50297	Zaragoza	Sin clasificar	3	Construcción
2008	3427	50297	Zaragoza	Indefinido	4	Servicios
2008	2031	50297	Zaragoza	Temporal	4	Servicios
2008	40	50297	Zaragoza	Sin clasificar	4	Servicios
2008	4	50298	Zuera	Indefinido	1	Agricultura, ganadería y pesca
2008	1	50298	Zuera	Temporal	1	Agricultura, ganadería y pesca
2008	73	50298	Zuera	Indefinido	2	Industria y energía
2008	22	50298	Zuera	Temporal	2	Industria y energía
2008	8	50298	Zuera	Indefinido	3	Construcción
2008	37	50298	Zuera	Temporal	3	Construcción
2008	1	50298	Zuera	Sin clasificar	3	Construcción
2008	51	50298	Zuera	Indefinido	4	Servicios
2008	24	50298	Zuera	Temporal	4	Servicios
2007	7	22048	Barbastro	Indefinido	1	Agricultura, ganadería y pesca
2007	8	22048	Barbastro	Temporal	1	Agricultura, ganadería y pesca
2007	46	22048	Barbastro	Indefinido	2	Industria y energía
2007	56	22048	Barbastro	Temporal	2	Industria y energía
2007	22	22048	Barbastro	Indefinido	3	Construcción
2007	80	22048	Barbastro	Temporal	3	Construcción
2007	1	22048	Barbastro	Sin clasificar	3	Construcción
2007	62	22048	Barbastro	Indefinido	4	Servicios
2007	50	22048	Barbastro	Temporal	4	Servicios
2007	5	22061	Binéfar	Indefinido	1	Agricultura, ganadería y pesca
2007	4	22061	Binéfar	Temporal	1	Agricultura, ganadería y pesca
2007	102	22061	Binéfar	Indefinido	2	Industria y energía
2007	35	22061	Binéfar	Temporal	2	Industria y energía
2007	26	22061	Binéfar	Indefinido	3	Construcción
2007	37	22061	Binéfar	Temporal	3	Construcción
2007	47	22061	Binéfar	Indefinido	4	Servicios
2007	35	22061	Binéfar	Temporal	4	Servicios
2007	7	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2007	20	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2007	1	22112	Fraga	Sin clasificar	1	Agricultura, ganadería y pesca
2007	57	22112	Fraga	Indefinido	2	Industria y energía
2007	29	22112	Fraga	Temporal	2	Industria y energía
2007	42	22112	Fraga	Indefinido	3	Construcción
2007	57	22112	Fraga	Temporal	3	Construcción
2007	72	22112	Fraga	Indefinido	4	Servicios
2007	38	22112	Fraga	Temporal	4	Servicios
2007	1	22112	Fraga	Sin clasificar	4	Servicios
2007	3	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2007	4	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2007	125	22125	Huesca	Indefinido	2	Industria y energía
2007	56	22125	Huesca	Temporal	2	Industria y energía
2007	86	22125	Huesca	Indefinido	3	Construcción
2007	299	22125	Huesca	Temporal	3	Construcción
2007	291	22125	Huesca	Indefinido	4	Servicios
2007	174	22125	Huesca	Temporal	4	Servicios
2007	3	22125	Huesca	Sin clasificar	4	Servicios
2007	7	22125	Huesca		4	Servicios
2007	2	22130	Jaca	Indefinido	1	Agricultura, ganadería y pesca
2007	9	22130	Jaca	Indefinido	2	Industria y energía
2007	3	22130	Jaca	Temporal	2	Industria y energía
2007	18	22130	Jaca	Indefinido	3	Construcción
2007	44	22130	Jaca	Temporal	3	Construcción
2007	71	22130	Jaca	Indefinido	4	Servicios
2007	37	22130	Jaca	Temporal	4	Servicios
2007	1	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2007	1	22158	Monzón	Temporal	1	Agricultura, ganadería y pesca
2007	96	22158	Monzón	Indefinido	2	Industria y energía
2007	61	22158	Monzón	Temporal	2	Industria y energía
2007	34	22158	Monzón	Indefinido	3	Construcción
2007	60	22158	Monzón	Temporal	3	Construcción
2007	72	22158	Monzón	Indefinido	4	Servicios
2007	38	22158	Monzón	Temporal	4	Servicios
2007	1	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2007	1	22199	Sabiñánigo	Temporal	1	Agricultura, ganadería y pesca
2007	15	22199	Sabiñánigo	Indefinido	2	Industria y energía
2007	5	22199	Sabiñánigo	Temporal	2	Industria y energía
2007	20	22199	Sabiñánigo	Indefinido	3	Construcción
2007	62	22199	Sabiñánigo	Temporal	3	Construcción
2007	25	22199	Sabiñánigo	Indefinido	4	Servicios
2007	7	22199	Sabiñánigo	Temporal	4	Servicios
2007	5	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2007	2	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2007	2	44013	Alcañiz	Sin clasificar	1	Agricultura, ganadería y pesca
2007	1	44013	Alcañiz		1	Agricultura, ganadería y pesca
2007	55	44013	Alcañiz	Indefinido	2	Industria y energía
2007	60	44013	Alcañiz	Temporal	2	Industria y energía
2007	30	44013	Alcañiz	Indefinido	3	Construcción
2007	63	44013	Alcañiz	Temporal	3	Construcción
2007	66	44013	Alcañiz	Indefinido	4	Servicios
2007	34	44013	Alcañiz	Temporal	4	Servicios
2007	1	44013	Alcañiz	Sin clasificar	4	Servicios
2007	31	44025	Andorra	Indefinido	2	Industria y energía
2007	10	44025	Andorra	Temporal	2	Industria y energía
2007	10	44025	Andorra	Indefinido	3	Construcción
2007	26	44025	Andorra	Temporal	3	Construcción
2007	33	44025	Andorra	Indefinido	4	Servicios
2007	17	44025	Andorra	Temporal	4	Servicios
2007	4	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2007	7	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2007	1	44216	Teruel	Sin clasificar	1	Agricultura, ganadería y pesca
2007	83	44216	Teruel	Indefinido	2	Industria y energía
2007	40	44216	Teruel	Temporal	2	Industria y energía
2007	1	44216	Teruel	Sin clasificar	2	Industria y energía
2007	38	44216	Teruel	Indefinido	3	Construcción
2007	84	44216	Teruel	Temporal	3	Construcción
2007	177	44216	Teruel	Indefinido	4	Servicios
2007	107	44216	Teruel	Temporal	4	Servicios
2007	2	44216	Teruel	Sin clasificar	4	Servicios
2007	3	44216	Teruel		4	Servicios
2007	4	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2007	4	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2007	64	50008	Alagón	Indefinido	2	Industria y energía
2007	55	50008	Alagón	Temporal	2	Industria y energía
2007	4	50008	Alagón	Indefinido	3	Construcción
2007	9	50008	Alagón	Temporal	3	Construcción
2007	18	50008	Alagón	Indefinido	4	Servicios
2007	18	50008	Alagón	Temporal	4	Servicios
2007	5	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2007	12	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2007	1	50025	Almunia de Doña Godina (La)		1	Agricultura, ganadería y pesca
2007	19	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2007	13	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2007	4	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2007	14	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2007	1	50025	Almunia de Doña Godina (La)	Sin clasificar	3	Construcción
2007	48	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2007	34	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2007	2	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2007	3	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2007	1	50067	Calatayud	Sin clasificar	1	Agricultura, ganadería y pesca
2007	46	50067	Calatayud	Indefinido	2	Industria y energía
2007	41	50067	Calatayud	Temporal	2	Industria y energía
2007	22	50067	Calatayud	Indefinido	3	Construcción
2007	81	50067	Calatayud	Temporal	3	Construcción
2007	91	50067	Calatayud	Indefinido	4	Servicios
2007	73	50067	Calatayud	Temporal	4	Servicios
2007	16	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2007	32	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2007	6	50074	Caspe	Indefinido	2	Industria y energía
2007	7	50074	Caspe	Temporal	2	Industria y energía
2007	4	50074	Caspe	Indefinido	3	Construcción
2007	24	50074	Caspe	Temporal	3	Construcción
2007	14	50074	Caspe	Indefinido	4	Servicios
2007	29	50074	Caspe	Temporal	4	Servicios
2007	1	50089	Cuarte de Huerva	Temporal	1	Agricultura, ganadería y pesca
2007	141	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2007	75	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2007	35	50089	Cuarte de Huerva	Indefinido	3	Construcción
2007	101	50089	Cuarte de Huerva	Temporal	3	Construcción
2007	86	50089	Cuarte de Huerva	Indefinido	4	Servicios
2007	52	50089	Cuarte de Huerva	Temporal	4	Servicios
2007	1	50089	Cuarte de Huerva	Sin clasificar	4	Servicios
2007	15	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2007	24	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2007	2	50095	Ejea de los Caballeros	Sin clasificar	1	Agricultura, ganadería y pesca
2007	96	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2007	68	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2007	28	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2007	94	50095	Ejea de los Caballeros	Temporal	3	Construcción
2007	38	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2007	38	50095	Ejea de los Caballeros	Temporal	4	Servicios
2007	1	50095	Ejea de los Caballeros	Sin clasificar	4	Servicios
2007	35	50163	María de Huerva	Indefinido	2	Industria y energía
2007	17	50163	María de Huerva	Temporal	2	Industria y energía
2007	5	50163	María de Huerva	Indefinido	3	Construcción
2007	25	50163	María de Huerva	Temporal	3	Construcción
2007	5	50163	María de Huerva	Indefinido	4	Servicios
2007	5	50163	María de Huerva	Temporal	4	Servicios
2007	1	50182	Muela (La)	Indefinido	1	Agricultura, ganadería y pesca
2007	83	50182	Muela (La)	Indefinido	2	Industria y energía
2007	69	50182	Muela (La)	Temporal	2	Industria y energía
2007	10	50182	Muela (La)	Indefinido	3	Construcción
2007	51	50182	Muela (La)	Temporal	3	Construcción
2007	1	50182	Muela (La)	Sin clasificar	3	Construcción
2007	42	50182	Muela (La)	Indefinido	4	Servicios
2007	49	50182	Muela (La)	Temporal	4	Servicios
2007	1	50219	Puebla de Alfindén (La)	Temporal	1	Agricultura, ganadería y pesca
2007	219	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2007	189	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2007	39	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2007	54	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
