Mes y año	Mes (código)	Sexo	Edad (grupos quinquenales)	Número de contratos	CCAA nombre
Junio 2011	201106	Mujeres	35-39	2389	Aragón
Junio 2011	201106	Hombres	40-44	2672	Aragón
Junio 2011	201106	Mujeres	40-44	2368	Aragón
Junio 2011	201106	Hombres	45-49	1808	Aragón
Junio 2011	201106	Mujeres	45-49	1844	Aragón
Junio 2011	201106	Hombres	50-54	1217	Aragón
Junio 2011	201106	Mujeres	50-54	1149	Aragón
Junio 2011	201106	Hombres	55-59	627	Aragón
Junio 2011	201106	Mujeres	55-59	476	Aragón
Junio 2011	201106	Hombres	60-64	245	Aragón
Junio 2011	201106	Mujeres	60-64	138	Aragón
Junio 2011	201106	Hombres	Más de 64	24	Aragón
Junio 2011	201106	Mujeres	Más de 64	21	Aragón
Mayo 2011	201105	Hombres	16-19	875	Aragón
Mayo 2011	201105	Mujeres	16-19	727	Aragón
Mayo 2011	201105	Hombres	20-24	3837	Aragón
Mayo 2011	201105	Mujeres	20-24	3225	Aragón
Mayo 2011	201105	Hombres	25-29	4018	Aragón
Mayo 2011	201105	Mujeres	25-29	3089	Aragón
Mayo 2011	201105	Hombres	30-34	4335	Aragón
Mayo 2011	201105	Mujeres	30-34	2721	Aragón
Mayo 2011	201105	Hombres	35-39	3802	Aragón
Mayo 2011	201105	Mujeres	35-39	2502	Aragón
Mayo 2011	201105	Hombres	40-44	2895	Aragón
Mayo 2011	201105	Mujeres	40-44	2469	Aragón
Mayo 2011	201105	Hombres	45-49	2003	Aragón
Mayo 2011	201105	Mujeres	45-49	1793	Aragón
Mayo 2011	201105	Hombres	50-54	1317	Aragón
Mayo 2011	201105	Mujeres	50-54	1154	Aragón
Mayo 2011	201105	Hombres	55-59	665	Aragón
Mayo 2011	201105	Mujeres	55-59	470	Aragón
Mayo 2011	201105	Hombres	60-64	267	Aragón
Mayo 2011	201105	Mujeres	60-64	120	Aragón
Mayo 2011	201105	Hombres	Más de 64	30	Aragón
Mayo 2011	201105	Mujeres	Más de 64	20	Aragón
Abril 2011	201104	Hombres	16-19	570	Aragón
Abril 2011	201104	Mujeres	16-19	505	Aragón
Abril 2011	201104	Hombres	20-24	2596	Aragón
Abril 2011	201104	Mujeres	20-24	2376	Aragón
Abril 2011	201104	Hombres	25-29	2851	Aragón
Abril 2011	201104	Mujeres	25-29	2394	Aragón
Abril 2011	201104	Hombres	30-34	2848	Aragón
Abril 2011	201104	Mujeres	30-34	1993	Aragón
Abril 2011	201104	Hombres	35-39	2366	Aragón
Abril 2011	201104	Mujeres	35-39	1735	Aragón
Abril 2011	201104	Hombres	40-44	1773	Aragón
Abril 2011	201104	Mujeres	40-44	1640	Aragón
Abril 2011	201104	Hombres	45-49	1196	Aragón
Abril 2011	201104	Mujeres	45-49	1362	Aragón
Abril 2011	201104	Hombres	50-54	815	Aragón
Abril 2011	201104	Mujeres	50-54	849	Aragón
Abril 2011	201104	Hombres	55-59	388	Aragón
Abril 2011	201104	Mujeres	55-59	285	Aragón
Abril 2011	201104	Hombres	60-64	189	Aragón
Abril 2011	201104	Mujeres	60-64	93	Aragón
Abril 2011	201104	Hombres	Más de 64	18	Aragón
Abril 2011	201104	Mujeres	Más de 64	11	Aragón
Marzo 2011	201103	Hombres	16-19	477	Aragón
Marzo 2011	201103	Mujeres	16-19	512	Aragón
Marzo 2011	201103	Hombres	20-24	2522	Aragón
Marzo 2011	201103	Mujeres	20-24	2524	Aragón
Marzo 2011	201103	Hombres	25-29	2898	Aragón
Marzo 2011	201103	Mujeres	25-29	2370	Aragón
Marzo 2011	201103	Hombres	30-34	2935	Aragón
Marzo 2011	201103	Mujeres	30-34	1949	Aragón
Marzo 2011	201103	Hombres	35-39	2389	Aragón
Marzo 2011	201103	Mujeres	35-39	1656	Aragón
Marzo 2011	201103	Hombres	40-44	1803	Aragón
Marzo 2011	201103	Mujeres	40-44	1581	Aragón
Marzo 2011	201103	Hombres	45-49	1223	Aragón
Marzo 2011	201103	Mujeres	45-49	1315	Aragón
Marzo 2011	201103	Hombres	50-54	755	Aragón
Marzo 2011	201103	Mujeres	50-54	800	Aragón
Marzo 2011	201103	Hombres	55-59	417	Aragón
Marzo 2011	201103	Mujeres	55-59	345	Aragón
Marzo 2011	201103	Hombres	60-64	221	Aragón
Marzo 2011	201103	Mujeres	60-64	102	Aragón
Marzo 2011	201103	Hombres	Más de 64	19	Aragón
Marzo 2011	201103	Mujeres	Más de 64	12	Aragón
Febrero 2011	201102	Hombres	16-19	404	Aragón
Febrero 2011	201102	Mujeres	16-19	395	Aragón
Febrero 2011	201102	Hombres	20-24	2094	Aragón
Febrero 2011	201102	Mujeres	20-24	2048	Aragón
Febrero 2011	201102	Hombres	25-29	2462	Aragón
Febrero 2011	201102	Mujeres	25-29	2084	Aragón
Febrero 2011	201102	Hombres	30-34	2534	Aragón
Febrero 2011	201102	Mujeres	30-34	1770	Aragón
Febrero 2011	201102	Hombres	35-39	1978	Aragón
Febrero 2011	201102	Mujeres	35-39	1503	Aragón
Febrero 2011	201102	Hombres	40-44	1468	Aragón
Febrero 2011	201102	Mujeres	40-44	1331	Aragón
Febrero 2011	201102	Hombres	45-49	1034	Aragón
Febrero 2011	201102	Mujeres	45-49	1114	Aragón
Febrero 2011	201102	Hombres	50-54	655	Aragón
Febrero 2011	201102	Mujeres	50-54	690	Aragón
Febrero 2011	201102	Hombres	55-59	352	Aragón
Febrero 2011	201102	Mujeres	55-59	270	Aragón
Febrero 2011	201102	Hombres	60-64	161	Aragón
Febrero 2011	201102	Mujeres	60-64	82	Aragón
Febrero 2011	201102	Hombres	Más de 64	23	Aragón
Febrero 2011	201102	Mujeres	Más de 64	7	Aragón
Enero 2011	201101	Hombres	16-19	467	Aragón
Enero 2011	201101	Mujeres	16-19	350	Aragón
Enero 2011	201101	Hombres	20-24	2395	Aragón
Enero 2011	201101	Mujeres	20-24	2107	Aragón
Enero 2011	201101	Hombres	25-29	2659	Aragón
Enero 2011	201101	Mujeres	25-29	2158	Aragón
Enero 2011	201101	Hombres	30-34	2803	Aragón
Enero 2011	201101	Mujeres	30-34	1960	Aragón
Enero 2011	201101	Hombres	35-39	2214	Aragón
Enero 2011	201101	Mujeres	35-39	1612	Aragón
Enero 2011	201101	Hombres	40-44	1638	Aragón
Enero 2011	201101	Mujeres	40-44	1454	Aragón
Enero 2011	201101	Hombres	45-49	1192	Aragón
Enero 2011	201101	Mujeres	45-49	1247	Aragón
Enero 2011	201101	Hombres	50-54	726	Aragón
Enero 2011	201101	Mujeres	50-54	817	Aragón
Enero 2011	201101	Hombres	55-59	367	Aragón
Enero 2011	201101	Mujeres	55-59	327	Aragón
Enero 2011	201101	Hombres	60-64	344	Aragón
Enero 2011	201101	Mujeres	60-64	89	Aragón
Enero 2011	201101	Hombres	Más de 64	16	Aragón
Enero 2011	201101	Mujeres	Más de 64	16	Aragón
Diciembre 2010	201012	Hombres	16-19	542	Aragón
Diciembre 2010	201012	Mujeres	16-19	544	Aragón
Diciembre 2010	201012	Hombres	20-24	2440	Aragón
Diciembre 2010	201012	Mujeres	20-24	2504	Aragón
Diciembre 2010	201012	Hombres	25-29	2664	Aragón
Diciembre 2010	201012	Mujeres	25-29	2427	Aragón
Diciembre 2010	201012	Hombres	30-34	2529	Aragón
Diciembre 2010	201012	Mujeres	30-34	1993	Aragón
Diciembre 2010	201012	Hombres	35-39	1930	Aragón
Diciembre 2010	201012	Mujeres	35-39	1690	Aragón
Diciembre 2010	201012	Hombres	40-44	1398	Aragón
Diciembre 2010	201012	Mujeres	40-44	1492	Aragón
Diciembre 2010	201012	Hombres	45-49	968	Aragón
Diciembre 2010	201012	Mujeres	45-49	1307	Aragón
Diciembre 2010	201012	Hombres	50-54	571	Aragón
Diciembre 2010	201012	Mujeres	50-54	910	Aragón
Diciembre 2010	201012	Hombres	55-59	324	Aragón
Diciembre 2010	201012	Mujeres	55-59	362	Aragón
Diciembre 2010	201012	Hombres	60-64	177	Aragón
Diciembre 2010	201012	Mujeres	60-64	125	Aragón
Diciembre 2010	201012	Hombres	Más de 64	17	Aragón
Diciembre 2010	201012	Mujeres	Más de 64	5	Aragón
Noviembre 2010	201011	Hombres	16-19	692	Aragón
Noviembre 2010	201011	Mujeres	16-19	550	Aragón
Noviembre 2010	201011	Hombres	20-24	3090	Aragón
Noviembre 2010	201011	Mujeres	20-24	2727	Aragón
Noviembre 2010	201011	Hombres	25-29	3220	Aragón
Noviembre 2010	201011	Mujeres	25-29	2630	Aragón
Noviembre 2010	201011	Hombres	30-34	3158	Aragón
Noviembre 2010	201011	Mujeres	30-34	2177	Aragón
Noviembre 2010	201011	Hombres	35-39	2446	Aragón
Noviembre 2010	201011	Mujeres	35-39	1840	Aragón
Noviembre 2010	201011	Hombres	40-44	1898	Aragón
Noviembre 2010	201011	Mujeres	40-44	1747	Aragón
Noviembre 2010	201011	Hombres	45-49	1286	Aragón
Noviembre 2010	201011	Mujeres	45-49	1472	Aragón
Noviembre 2010	201011	Hombres	50-54	829	Aragón
Noviembre 2010	201011	Mujeres	50-54	971	Aragón
Noviembre 2010	201011	Hombres	55-59	434	Aragón
Noviembre 2010	201011	Mujeres	55-59	378	Aragón
Noviembre 2010	201011	Hombres	60-64	200	Aragón
Noviembre 2010	201011	Mujeres	60-64	106	Aragón
Noviembre 2010	201011	Hombres	Más de 64	18	Aragón
Noviembre 2010	201011	Mujeres	Más de 64	9	Aragón
Octubre 2010	201010	Hombres	16-19	844	Aragón
Octubre 2010	201010	Mujeres	16-19	666	Aragón
Octubre 2010	201010	Hombres	20-24	3316	Aragón
Octubre 2010	201010	Mujeres	20-24	3236	Aragón
Octubre 2010	201010	Hombres	25-29	3683	Aragón
Octubre 2010	201010	Mujeres	25-29	2945	Aragón
Octubre 2010	201010	Hombres	30-34	3350	Aragón
Octubre 2010	201010	Mujeres	30-34	2464	Aragón
Octubre 2010	201010	Hombres	35-39	2781	Aragón
Octubre 2010	201010	Mujeres	35-39	2057	Aragón
Octubre 2010	201010	Hombres	40-44	1952	Aragón
Octubre 2010	201010	Mujeres	40-44	1906	Aragón
Octubre 2010	201010	Hombres	45-49	1408	Aragón
Octubre 2010	201010	Mujeres	45-49	1526	Aragón
Octubre 2010	201010	Hombres	50-54	904	Aragón
Octubre 2010	201010	Mujeres	50-54	1033	Aragón
Octubre 2010	201010	Hombres	55-59	408	Aragón
Octubre 2010	201010	Mujeres	55-59	437	Aragón
Octubre 2010	201010	Hombres	60-64	200	Aragón
Octubre 2010	201010	Mujeres	60-64	137	Aragón
Octubre 2010	201010	Hombres	Más de 64	11	Aragón
Octubre 2010	201010	Mujeres	Más de 64	15	Aragón
Septiembre 2010	201009	Hombres	16-19	1180	Aragón
Septiembre 2010	201009	Mujeres	16-19	843	Aragón
Septiembre 2010	201009	Hombres	20-24	3853	Aragón
Septiembre 2010	201009	Mujeres	20-24	3330	Aragón
Septiembre 2010	201009	Hombres	25-29	4060	Aragón
Septiembre 2010	201009	Mujeres	25-29	3303	Aragón
Septiembre 2010	201009	Hombres	30-34	4191	Aragón
Septiembre 2010	201009	Mujeres	30-34	2811	Aragón
Septiembre 2010	201009	Hombres	35-39	3284	Aragón
Septiembre 2010	201009	Mujeres	35-39	2530	Aragón
Septiembre 2010	201009	Hombres	40-44	2515	Aragón
Septiembre 2010	201009	Mujeres	40-44	2245	Aragón
Septiembre 2010	201009	Hombres	45-49	1661	Aragón
Septiembre 2010	201009	Mujeres	45-49	1818	Aragón
Septiembre 2010	201009	Hombres	50-54	1095	Aragón
Septiembre 2010	201009	Mujeres	50-54	1185	Aragón
Septiembre 2010	201009	Hombres	55-59	538	Aragón
Septiembre 2010	201009	Mujeres	55-59	544	Aragón
Septiembre 2010	201009	Hombres	60-64	257	Aragón
Septiembre 2010	201009	Mujeres	60-64	129	Aragón
Septiembre 2010	201009	Hombres	Más de 64	34	Aragón
Septiembre 2010	201009	Mujeres	Más de 64	22	Aragón
Agosto 2010	201008	Hombres	16-19	1046	Aragón
Agosto 2010	201008	Mujeres	16-19	780	Aragón
Agosto 2010	201008	Hombres	20-24	2973	Aragón
Agosto 2010	201008	Mujeres	20-24	2430	Aragón
Agosto 2010	201008	Hombres	25-29	3056	Aragón
Agosto 2010	201008	Mujeres	25-29	2265	Aragón
Agosto 2010	201008	Hombres	30-34	3273	Aragón
Agosto 2010	201008	Mujeres	30-34	1990	Aragón
Agosto 2010	201008	Hombres	35-39	2416	Aragón
Agosto 2010	201008	Mujeres	35-39	1600	Aragón
Agosto 2010	201008	Hombres	40-44	1914	Aragón
Agosto 2010	201008	Mujeres	40-44	1538	Aragón
Agosto 2010	201008	Hombres	45-49	1370	Aragón
Agosto 2010	201008	Mujeres	45-49	1296	Aragón
Agosto 2010	201008	Hombres	50-54	932	Aragón
Agosto 2010	201008	Mujeres	50-54	841	Aragón
Agosto 2010	201008	Hombres	55-59	444	Aragón
Agosto 2010	201008	Mujeres	55-59	389	Aragón
Agosto 2010	201008	Hombres	60-64	224	Aragón
Agosto 2010	201008	Mujeres	60-64	114	Aragón
Agosto 2010	201008	Hombres	Más de 64	23	Aragón
Agosto 2010	201008	Mujeres	Más de 64	14	Aragón
Julio 2010	201007	Hombres	16-19	1644	Aragón
Julio 2010	201007	Mujeres	16-19	1246	Aragón
Julio 2010	201007	Hombres	20-24	4383	Aragón
Julio 2010	201007	Mujeres	20-24	3852	Aragón
Julio 2010	201007	Hombres	25-29	3929	Aragón
Julio 2010	201007	Mujeres	25-29	3083	Aragón
Julio 2010	201007	Hombres	30-34	3931	Aragón
Julio 2010	201007	Mujeres	30-34	2529	Aragón
Julio 2010	201007	Hombres	35-39	2998	Aragón
Julio 2010	201007	Mujeres	35-39	2169	Aragón
Julio 2010	201007	Hombres	40-44	2323	Aragón
Julio 2010	201007	Mujeres	40-44	2022	Aragón
Julio 2010	201007	Hombres	45-49	1629	Aragón
Julio 2010	201007	Mujeres	45-49	1563	Aragón
Julio 2010	201007	Hombres	50-54	1047	Aragón
Julio 2010	201007	Mujeres	50-54	1078	Aragón
Julio 2010	201007	Hombres	55-59	545	Aragón
Julio 2010	201007	Mujeres	55-59	475	Aragón
Julio 2010	201007	Hombres	60-64	200	Aragón
Julio 2010	201007	Mujeres	60-64	119	Aragón
Julio 2010	201007	Hombres	Más de 64	35	Aragón
Julio 2010	201007	Mujeres	Más de 64	21	Aragón
Junio 2010	201006	Hombres	16-19	1310	Aragón
Junio 2010	201006	Mujeres	16-19	1011	Aragón
Junio 2010	201006	Hombres	20-24	3884	Aragón
Junio 2010	201006	Mujeres	20-24	3554	Aragón
Junio 2010	201006	Hombres	25-29	3858	Aragón
Junio 2010	201006	Mujeres	25-29	3094	Aragón
Junio 2010	201006	Hombres	30-34	3852	Aragón
Junio 2010	201006	Mujeres	30-34	2534	Aragón
Junio 2010	201006	Hombres	35-39	3023	Aragón
Junio 2010	201006	Mujeres	35-39	2364	Aragón
Junio 2010	201006	Hombres	40-44	2439	Aragón
Junio 2010	201006	Mujeres	40-44	2240	Aragón
Junio 2010	201006	Hombres	45-49	1735	Aragón
Junio 2010	201006	Mujeres	45-49	1751	Aragón
Junio 2010	201006	Hombres	50-54	1064	Aragón
Junio 2010	201006	Mujeres	50-54	1198	Aragón
Junio 2010	201006	Hombres	55-59	549	Aragón
Junio 2010	201006	Mujeres	55-59	522	Aragón
Junio 2010	201006	Hombres	60-64	240	Aragón
Junio 2010	201006	Mujeres	60-64	109	Aragón
Junio 2010	201006	Hombres	Más de 64	39	Aragón
Junio 2010	201006	Mujeres	Más de 64	14	Aragón
Mayo 2010	201005	Hombres	16-19	816	Aragón
Mayo 2010	201005	Mujeres	16-19	669	Aragón
Mayo 2010	201005	Hombres	20-24	3244	Aragón
Mayo 2010	201005	Mujeres	20-24	2840	Aragón
Mayo 2010	201005	Hombres	25-29	3706	Aragón
Mayo 2010	201005	Mujeres	25-29	2690	Aragón
Mayo 2010	201005	Hombres	30-34	3866	Aragón
Mayo 2010	201005	Mujeres	30-34	2448	Aragón
Mayo 2010	201005	Hombres	35-39	3138	Aragón
Mayo 2010	201005	Mujeres	35-39	2147	Aragón
Mayo 2010	201005	Hombres	40-44	2377	Aragón
Mayo 2010	201005	Mujeres	40-44	2066	Aragón
Mayo 2010	201005	Hombres	45-49	1627	Aragón
Mayo 2010	201005	Mujeres	45-49	1553	Aragón
Mayo 2010	201005	Hombres	50-54	1038	Aragón
Mayo 2010	201005	Mujeres	50-54	1042	Aragón
Mayo 2010	201005	Hombres	55-59	522	Aragón
Mayo 2010	201005	Mujeres	55-59	426	Aragón
Mayo 2010	201005	Hombres	60-64	278	Aragón
Mayo 2010	201005	Mujeres	60-64	131	Aragón
Mayo 2010	201005	Hombres	Más de 64	24	Aragón
Mayo 2010	201005	Mujeres	Más de 64	29	Aragón
Abril 2010	201004	Hombres	16-19	569	Aragón
Abril 2010	201004	Mujeres	16-19	576	Aragón
Abril 2010	201004	Hombres	20-24	2362	Aragón
Abril 2010	201004	Mujeres	20-24	2093	Aragón
Abril 2010	201004	Hombres	25-29	2691	Aragón
Abril 2010	201004	Mujeres	25-29	2157	Aragón
Abril 2010	201004	Hombres	30-34	2643	Aragón
Abril 2010	201004	Mujeres	30-34	1777	Aragón
Abril 2010	201004	Hombres	35-39	2037	Aragón
Abril 2010	201004	Mujeres	35-39	1577	Aragón
Abril 2010	201004	Hombres	40-44	1469	Aragón
Abril 2010	201004	Mujeres	40-44	1420	Aragón
Abril 2010	201004	Hombres	45-49	1050	Aragón
Abril 2010	201004	Mujeres	45-49	1255	Aragón
Abril 2010	201004	Hombres	50-54	622	Aragón
Abril 2010	201004	Mujeres	50-54	784	Aragón
Abril 2010	201004	Hombres	55-59	334	Aragón
Abril 2010	201004	Mujeres	55-59	313	Aragón
Abril 2010	201004	Hombres	60-64	190	Aragón
Abril 2010	201004	Mujeres	60-64	112	Aragón
Abril 2010	201004	Hombres	Más de 64	16	Aragón
Abril 2010	201004	Mujeres	Más de 64	9	Aragón
Marzo 2010	201003	Hombres	16-19	629	Aragón
Marzo 2010	201003	Mujeres	16-19	551	Aragón
Marzo 2010	201003	Hombres	20-24	2666	Aragón
Marzo 2010	201003	Mujeres	20-24	2665	Aragón
Marzo 2010	201003	Hombres	25-29	2990	Aragón
Marzo 2010	201003	Mujeres	25-29	2438	Aragón
Marzo 2010	201003	Hombres	30-34	2926	Aragón
Marzo 2010	201003	Mujeres	30-34	1873	Aragón
Marzo 2010	201003	Hombres	35-39	2028	Aragón
Marzo 2010	201003	Mujeres	35-39	1677	Aragón
Marzo 2010	201003	Hombres	40-44	1577	Aragón
Marzo 2010	201003	Mujeres	40-44	1488	Aragón
Marzo 2010	201003	Hombres	45-49	1046	Aragón
Marzo 2010	201003	Mujeres	45-49	1259	Aragón
Marzo 2010	201003	Hombres	50-54	637	Aragón
Marzo 2010	201003	Mujeres	50-54	847	Aragón
Marzo 2010	201003	Hombres	55-59	358	Aragón
Marzo 2010	201003	Mujeres	55-59	305	Aragón
Marzo 2010	201003	Hombres	60-64	227	Aragón
Marzo 2010	201003	Mujeres	60-64	70	Aragón
Marzo 2010	201003	Hombres	Más de 64	19	Aragón
Marzo 2010	201003	Mujeres	Más de 64	7	Aragón
Febrero 2010	201002	Hombres	16-19	519	Aragón
Febrero 2010	201002	Mujeres	16-19	420	Aragón
Febrero 2010	201002	Hombres	20-24	2351	Aragón
Febrero 2010	201002	Mujeres	20-24	2170	Aragón
Febrero 2010	201002	Hombres	25-29	2571	Aragón
Febrero 2010	201002	Mujeres	25-29	2046	Aragón
Febrero 2010	201002	Hombres	30-34	2520	Aragón
Febrero 2010	201002	Mujeres	30-34	1694	Aragón
Febrero 2010	201002	Hombres	35-39	1800	Aragón
Febrero 2010	201002	Mujeres	35-39	1503	Aragón
Febrero 2010	201002	Hombres	40-44	1362	Aragón
Febrero 2010	201002	Mujeres	40-44	1228	Aragón
Febrero 2010	201002	Hombres	45-49	971	Aragón
Febrero 2010	201002	Mujeres	45-49	1091	Aragón
Febrero 2010	201002	Hombres	50-54	592	Aragón
Febrero 2010	201002	Mujeres	50-54	675	Aragón
Febrero 2010	201002	Hombres	55-59	315	Aragón
Febrero 2010	201002	Mujeres	55-59	314	Aragón
Febrero 2010	201002	Hombres	60-64	169	Aragón
Febrero 2010	201002	Mujeres	60-64	67	Aragón
Febrero 2010	201002	Hombres	Más de 64	15	Aragón
Febrero 2010	201002	Mujeres	Más de 64	4	Aragón
Enero 2010	201001	Hombres	16-19	541	Aragón
Enero 2010	201001	Mujeres	16-19	390	Aragón
Enero 2010	201001	Hombres	20-24	2163	Aragón
Enero 2010	201001	Mujeres	20-24	2083	Aragón
Enero 2010	201001	Hombres	25-29	2582	Aragón
Enero 2010	201001	Mujeres	25-29	2163	Aragón
Enero 2010	201001	Hombres	30-34	2602	Aragón
Enero 2010	201001	Mujeres	30-34	1740	Aragón
Enero 2010	201001	Hombres	35-39	1838	Aragón
Enero 2010	201001	Mujeres	35-39	1520	Aragón
Enero 2010	201001	Hombres	40-44	1376	Aragón
Enero 2010	201001	Mujeres	40-44	1392	Aragón
Enero 2010	201001	Hombres	45-49	926	Aragón
Enero 2010	201001	Mujeres	45-49	1103	Aragón
Enero 2010	201001	Hombres	50-54	588	Aragón
Enero 2010	201001	Mujeres	50-54	776	Aragón
Enero 2010	201001	Hombres	55-59	291	Aragón
Enero 2010	201001	Mujeres	55-59	353	Aragón
Enero 2010	201001	Hombres	60-64	181	Aragón
Enero 2010	201001	Mujeres	60-64	87	Aragón
Enero 2010	201001	Hombres	Más de 64	12	Aragón
Enero 2010	201001	Mujeres	Más de 64	8	Aragón
Diciembre 2009	200912	Hombres	16-19	604	Aragón
Diciembre 2009	200912	Mujeres	16-19	625	Aragón
Diciembre 2009	200912	Hombres	20-24	2583	Aragón
Diciembre 2009	200912	Mujeres	20-24	2650	Aragón
Diciembre 2009	200912	Hombres	25-29	2675	Aragón
Diciembre 2009	200912	Mujeres	25-29	2329	Aragón
Diciembre 2009	200912	Hombres	30-34	2324	Aragón
Diciembre 2009	200912	Mujeres	30-34	1828	Aragón
Diciembre 2009	200912	Hombres	35-39	1660	Aragón
Diciembre 2009	200912	Mujeres	35-39	1544	Aragón
Diciembre 2009	200912	Hombres	40-44	1234	Aragón
Diciembre 2009	200912	Mujeres	40-44	1441	Aragón
Diciembre 2009	200912	Hombres	45-49	901	Aragón
Diciembre 2009	200912	Mujeres	45-49	1169	Aragón
Diciembre 2009	200912	Hombres	50-54	533	Aragón
Diciembre 2009	200912	Mujeres	50-54	799	Aragón
Diciembre 2009	200912	Hombres	55-59	280	Aragón
Diciembre 2009	200912	Mujeres	55-59	363	Aragón
Diciembre 2009	200912	Hombres	60-64	289	Aragón
Diciembre 2009	200912	Mujeres	60-64	130	Aragón
Diciembre 2009	200912	Hombres	Más de 64	13	Aragón
Diciembre 2009	200912	Mujeres	Más de 64	5	Aragón
Noviembre 2009	200911	Hombres	16-19	656	Aragón
Noviembre 2009	200911	Mujeres	16-19	611	Aragón
Noviembre 2009	200911	Hombres	20-24	2955	Aragón
Noviembre 2009	200911	Mujeres	20-24	2786	Aragón
Noviembre 2009	200911	Hombres	25-29	3132	Aragón
Noviembre 2009	200911	Mujeres	25-29	2479	Aragón
Noviembre 2009	200911	Hombres	30-34	2907	Aragón
Noviembre 2009	200911	Mujeres	30-34	2087	Aragón
Noviembre 2009	200911	Hombres	35-39	2089	Aragón
Noviembre 2009	200911	Mujeres	35-39	1743	Aragón
Noviembre 2009	200911	Hombres	40-44	1669	Aragón
Noviembre 2009	200911	Mujeres	40-44	1625	Aragón
Noviembre 2009	200911	Hombres	45-49	1123	Aragón
Noviembre 2009	200911	Mujeres	45-49	1382	Aragón
Noviembre 2009	200911	Hombres	50-54	696	Aragón
Noviembre 2009	200911	Mujeres	50-54	876	Aragón
Noviembre 2009	200911	Hombres	55-59	390	Aragón
Noviembre 2009	200911	Mujeres	55-59	383	Aragón
Noviembre 2009	200911	Hombres	60-64	246	Aragón
Noviembre 2009	200911	Mujeres	60-64	130	Aragón
Noviembre 2009	200911	Hombres	Más de 64	24	Aragón
Noviembre 2009	200911	Mujeres	Más de 64	8	Aragón
Octubre 2009	200910	Hombres	16-19	914	Aragón
Octubre 2009	200910	Mujeres	16-19	820	Aragón
Octubre 2009	200910	Hombres	20-24	3579	Aragón
Octubre 2009	200910	Mujeres	20-24	3508	Aragón
Octubre 2009	200910	Hombres	25-29	3750	Aragón
Octubre 2009	200910	Mujeres	25-29	3044	Aragón
Octubre 2009	200910	Hombres	30-34	3468	Aragón
Octubre 2009	200910	Mujeres	30-34	2620	Aragón
Octubre 2009	200910	Hombres	35-39	2576	Aragón
Octubre 2009	200910	Mujeres	35-39	2271	Aragón
Octubre 2009	200910	Hombres	40-44	1809	Aragón
Octubre 2009	200910	Mujeres	40-44	1952	Aragón
Octubre 2009	200910	Hombres	45-49	1327	Aragón
Octubre 2009	200910	Mujeres	45-49	1622	Aragón
Octubre 2009	200910	Hombres	50-54	895	Aragón
Octubre 2009	200910	Mujeres	50-54	1053	Aragón
Octubre 2009	200910	Hombres	55-59	442	Aragón
Octubre 2009	200910	Mujeres	55-59	476	Aragón
Octubre 2009	200910	Hombres	60-64	261	Aragón
Octubre 2009	200910	Mujeres	60-64	126	Aragón
Octubre 2009	200910	Hombres	Más de 64	49	Aragón
Octubre 2009	200910	Mujeres	Más de 64	15	Aragón
Septiembre 2009	200909	Hombres	16-19	1193	Aragón
Septiembre 2009	200909	Mujeres	16-19	842	Aragón
Septiembre 2009	200909	Hombres	20-24	3792	Aragón
