Municipio código	Municipio nombre	Año de construcción	Número de edificios
50225	Ricla	1996	9
50225	Ricla	1997	8
50225	Ricla	1998	8
50225	Ricla	1999	16
50225	Ricla	2000	12
50225	Ricla	2001	17
50227	Romanos	1921 - 1940	7
50227	Romanos	1941 - 1950	8
50227	Romanos	1951 - 1960	13
50227	Romanos	1961 - 1970	9
50227	Romanos	1971 - 1980	16
50227	Romanos	1981 - 1990	30
50227	Romanos	1991	1
50227	Romanos	1992	1
50227	Romanos	1994	1
50227	Romanos	1995	2
50227	Romanos	1996	1
50227	Romanos	1997	1
50227	Romanos	1998	1
50227	Romanos	1999	2
50227	Romanos	2000	2
50227	Romanos	2001	1
50228	Rueda de Jalón	 Antes de 1900	27
50228	Rueda de Jalón	1900 - 1920	21
50228	Rueda de Jalón	1921 - 1940	19
50228	Rueda de Jalón	1941 - 1950	49
50228	Rueda de Jalón	1951 - 1960	41
50228	Rueda de Jalón	1961 - 1970	6
50228	Rueda de Jalón	1971 - 1980	17
50228	Rueda de Jalón	1981 - 1990	18
50228	Rueda de Jalón	1994	1
50228	Rueda de Jalón	1995	6
50228	Rueda de Jalón	1996	2
50229	Ruesca	 Antes de 1900	25
50229	Ruesca	1900 - 1920	7
50229	Ruesca	1921 - 1940	3
50229	Ruesca	1941 - 1950	8
50229	Ruesca	1951 - 1960	6
50229	Ruesca	1971 - 1980	2
50229	Ruesca	1981 - 1990	1
50229	Ruesca	1993	1
50229	Ruesca	1994	1
50229	Ruesca	1995	1
50229	Ruesca	1996	1
50229	Ruesca	1998	1
50229	Ruesca	2000	3
50230	Sádaba	 Antes de 1900	143
50230	Sádaba	1900 - 1920	28
50230	Sádaba	1921 - 1940	35
50230	Sádaba	1941 - 1950	74
50230	Sádaba	1951 - 1960	81
50230	Sádaba	1961 - 1970	172
50230	Sádaba	1971 - 1980	46
50230	Sádaba	1981 - 1990	61
50230	Sádaba	1991	8
50230	Sádaba	1992	4
50230	Sádaba	1993	5
50230	Sádaba	1994	4
50230	Sádaba	1995	2
50230	Sádaba	1996	8
50230	Sádaba	1997	2
50230	Sádaba	1998	7
50230	Sádaba	1999	11
50230	Sádaba	2000	7
50230	Sádaba	2001	13
50231	Salillas de Jalón	 Antes de 1900	124
50231	Salillas de Jalón	1900 - 1920	10
50231	Salillas de Jalón	1921 - 1940	8
50231	Salillas de Jalón	1941 - 1950	7
50231	Salillas de Jalón	1951 - 1960	10
50231	Salillas de Jalón	1971 - 1980	9
50231	Salillas de Jalón	1981 - 1990	15
50231	Salillas de Jalón	1991	1
50231	Salillas de Jalón	1992	2
50231	Salillas de Jalón	1993	1
50231	Salillas de Jalón	1997	1
50231	Salillas de Jalón	1998	1
50231	Salillas de Jalón	1999	1
50231	Salillas de Jalón	2000	1
50231	Salillas de Jalón	2001	2
50232	Salvatierra de Esca	 Antes de 1900	128
50232	Salvatierra de Esca	1900 - 1920	1
50232	Salvatierra de Esca	1921 - 1940	2
50232	Salvatierra de Esca	1941 - 1950	1
50232	Salvatierra de Esca	1951 - 1960	1
50232	Salvatierra de Esca	1961 - 1970	3
50232	Salvatierra de Esca	1971 - 1980	30
50232	Salvatierra de Esca	1981 - 1990	25
50232	Salvatierra de Esca	1991	1
50232	Salvatierra de Esca	1992	1
50232	Salvatierra de Esca	1994	1
50232	Salvatierra de Esca	1995	22
50232	Salvatierra de Esca	1996	6
50232	Salvatierra de Esca	1998	1
50232	Salvatierra de Esca	1999	2
50232	Salvatierra de Esca	2000	2
50233	Samper del Salz	 Antes de 1900	5
50233	Samper del Salz	1900 - 1920	14
50233	Samper del Salz	1921 - 1940	8
50233	Samper del Salz	1941 - 1950	11
50233	Samper del Salz	1951 - 1960	9
50233	Samper del Salz	1961 - 1970	24
50233	Samper del Salz	1971 - 1980	22
50233	Samper del Salz	1981 - 1990	18
50233	Samper del Salz	1992	1
50233	Samper del Salz	1993	2
50233	Samper del Salz	1994	1
50233	Samper del Salz	1995	1
50233	Samper del Salz	1997	1
50234	San Martín de la Virgen de Moncayo	 Antes de 1900	37
50234	San Martín de la Virgen de Moncayo	1900 - 1920	10
50234	San Martín de la Virgen de Moncayo	1921 - 1940	8
50234	San Martín de la Virgen de Moncayo	1941 - 1950	5
50234	San Martín de la Virgen de Moncayo	1951 - 1960	17
50234	San Martín de la Virgen de Moncayo	1961 - 1970	8
50234	San Martín de la Virgen de Moncayo	1971 - 1980	15
50234	San Martín de la Virgen de Moncayo	1981 - 1990	3
50234	San Martín de la Virgen de Moncayo	1992	2
50234	San Martín de la Virgen de Moncayo	1993	1
50234	San Martín de la Virgen de Moncayo	1994	2
50234	San Martín de la Virgen de Moncayo	1996	1
50234	San Martín de la Virgen de Moncayo	1997	1
50234	San Martín de la Virgen de Moncayo	1999	4
50234	San Martín de la Virgen de Moncayo	2000	4
50234	San Martín de la Virgen de Moncayo	2001	4
50235	San Mateo de Gállego	 Antes de 1900	90
50235	San Mateo de Gállego	1900 - 1920	42
50235	San Mateo de Gállego	1921 - 1940	70
50235	San Mateo de Gállego	1941 - 1950	69
50235	San Mateo de Gállego	1951 - 1960	68
50235	San Mateo de Gállego	1961 - 1970	88
50235	San Mateo de Gállego	1971 - 1980	261
50235	San Mateo de Gállego	1981 - 1990	127
50235	San Mateo de Gállego	1991	27
50235	San Mateo de Gállego	1992	13
50235	San Mateo de Gállego	1993	21
50235	San Mateo de Gállego	1994	26
50235	San Mateo de Gállego	1995	6
50235	San Mateo de Gállego	1996	28
50235	San Mateo de Gállego	1997	17
50235	San Mateo de Gállego	1998	15
50235	San Mateo de Gállego	1999	13
50235	San Mateo de Gállego	2000	11
50235	San Mateo de Gállego	2001	25
50236	Santa Cruz de Grío	 Antes de 1900	112
50236	Santa Cruz de Grío	1900 - 1920	8
50236	Santa Cruz de Grío	1941 - 1950	7
50236	Santa Cruz de Grío	1951 - 1960	3
50236	Santa Cruz de Grío	1971 - 1980	3
50236	Santa Cruz de Grío	1981 - 1990	3
50236	Santa Cruz de Grío	1991	1
50236	Santa Cruz de Grío	1992	1
50236	Santa Cruz de Grío	1995	1
50236	Santa Cruz de Grío	1996	1
50237	Santa Cruz de Moncayo	 Antes de 1900	40
50237	Santa Cruz de Moncayo	1900 - 1920	11
50237	Santa Cruz de Moncayo	1921 - 1940	17
50237	Santa Cruz de Moncayo	1941 - 1950	10
50237	Santa Cruz de Moncayo	1951 - 1960	8
50237	Santa Cruz de Moncayo	1961 - 1970	4
50237	Santa Cruz de Moncayo	1971 - 1980	9
50237	Santa Cruz de Moncayo	1981 - 1990	2
50237	Santa Cruz de Moncayo	1991	1
50237	Santa Cruz de Moncayo	1992	3
50237	Santa Cruz de Moncayo	1997	1
50237	Santa Cruz de Moncayo	1998	1
50237	Santa Cruz de Moncayo	1999	1
50237	Santa Cruz de Moncayo	2001	1
50238	Santa Eulalia de Gállego	 Antes de 1900	10
50238	Santa Eulalia de Gállego	1900 - 1920	2
50238	Santa Eulalia de Gállego	1921 - 1940	8
50238	Santa Eulalia de Gállego	1941 - 1950	3
50238	Santa Eulalia de Gállego	1951 - 1960	9
50238	Santa Eulalia de Gállego	1961 - 1970	18
50238	Santa Eulalia de Gállego	1971 - 1980	26
50238	Santa Eulalia de Gállego	1981 - 1990	15
50238	Santa Eulalia de Gállego	1992	1
50238	Santa Eulalia de Gállego	1996	1
50238	Santa Eulalia de Gállego	1997	5
50238	Santa Eulalia de Gállego	1998	4
50238	Santa Eulalia de Gállego	1999	2
50238	Santa Eulalia de Gállego	2000	3
50238	Santa Eulalia de Gállego	2001	2
50239	Santed	 Antes de 1900	17
50239	Santed	1900 - 1920	31
50239	Santed	1921 - 1940	11
50239	Santed	1941 - 1950	7
50239	Santed	1951 - 1960	6
50239	Santed	1961 - 1970	3
50239	Santed	1981 - 1990	1
50240	Sástago	 Antes de 1900	51
50240	Sástago	1900 - 1920	77
50240	Sástago	1921 - 1940	67
50240	Sástago	1941 - 1950	50
50240	Sástago	1951 - 1960	96
50240	Sástago	1961 - 1970	88
50240	Sástago	1971 - 1980	131
50240	Sástago	1981 - 1990	95
50240	Sástago	1991	9
50240	Sástago	1992	8
50240	Sástago	1993	7
50240	Sástago	1994	11
50240	Sástago	1995	3
50240	Sástago	1996	3
50240	Sástago	1997	4
50240	Sástago	1998	14
50240	Sástago	1999	7
50240	Sástago	2000	8
50240	Sástago	2001	12
50241	Saviñán	 Antes de 1900	247
50241	Saviñán	1900 - 1920	6
50241	Saviñán	1921 - 1940	5
50241	Saviñán	1941 - 1950	29
50241	Saviñán	1951 - 1960	59
50241	Saviñán	1961 - 1970	22
50241	Saviñán	1971 - 1980	58
50241	Saviñán	1981 - 1990	21
50241	Saviñán	1992	1
50241	Saviñán	1996	1
50241	Saviñán	1998	3
50241	Saviñán	1999	1
50242	Sediles	 Antes de 1900	29
50242	Sediles	1900 - 1920	4
50242	Sediles	1941 - 1950	4
50242	Sediles	1951 - 1960	2
50242	Sediles	1961 - 1970	2
50242	Sediles	1971 - 1980	3
50242	Sediles	1981 - 1990	2
50242	Sediles	1994	1
50243	Sestrica	 Antes de 1900	24
50243	Sestrica	1900 - 1920	27
50243	Sestrica	1921 - 1940	27
50243	Sestrica	1941 - 1950	14
50243	Sestrica	1951 - 1960	28
50243	Sestrica	1961 - 1970	33
50243	Sestrica	1971 - 1980	49
50243	Sestrica	1981 - 1990	45
50243	Sestrica	1991	3
50243	Sestrica	1992	10
50243	Sestrica	1993	5
50243	Sestrica	1994	11
50243	Sestrica	1995	3
50243	Sestrica	1996	8
50243	Sestrica	1997	5
50243	Sestrica	1998	7
50243	Sestrica	1999	7
50243	Sestrica	2000	5
50243	Sestrica	2001	8
50244	Sierra de Luna	 Antes de 1900	4
50244	Sierra de Luna	1900 - 1920	1
50244	Sierra de Luna	1921 - 1940	2
50244	Sierra de Luna	1941 - 1950	13
50244	Sierra de Luna	1951 - 1960	55
50244	Sierra de Luna	1961 - 1970	54
50244	Sierra de Luna	1971 - 1980	25
50244	Sierra de Luna	1981 - 1990	6
50244	Sierra de Luna	1991	1
50244	Sierra de Luna	1997	1
50244	Sierra de Luna	2000	2
50245	Sigüés	 Antes de 1900	79
50245	Sigüés	1900 - 1920	8
50245	Sigüés	1921 - 1940	3
50245	Sigüés	1951 - 1960	3
50245	Sigüés	1961 - 1970	8
50245	Sigüés	1971 - 1980	6
50245	Sigüés	1981 - 1990	3
50245	Sigüés	1991	1
50245	Sigüés	1997	1
50245	Sigüés	2000	1
50246	Sisamón	 Antes de 1900	120
50246	Sisamón	1900 - 1920	31
50246	Sisamón	1921 - 1940	16
50246	Sisamón	1951 - 1960	3
50247	Sobradiel	 Antes de 1900	15
50247	Sobradiel	1900 - 1920	12
50247	Sobradiel	1921 - 1940	3
50247	Sobradiel	1941 - 1950	38
50247	Sobradiel	1951 - 1960	34
50247	Sobradiel	1961 - 1970	10
50247	Sobradiel	1971 - 1980	39
50247	Sobradiel	1981 - 1990	28
50247	Sobradiel	1991	3
50247	Sobradiel	1992	1
50247	Sobradiel	1993	3
50247	Sobradiel	1994	5
50247	Sobradiel	1995	7
50247	Sobradiel	1996	21
50247	Sobradiel	1997	3
50247	Sobradiel	1998	9
50247	Sobradiel	1999	9
50247	Sobradiel	2000	5
50247	Sobradiel	2001	42
50248	Sos del Rey Católico	 Antes de 1900	139
50248	Sos del Rey Católico	1900 - 1920	61
50248	Sos del Rey Católico	1921 - 1940	70
50248	Sos del Rey Católico	1941 - 1950	46
50248	Sos del Rey Católico	1951 - 1960	31
50248	Sos del Rey Católico	1961 - 1970	29
50248	Sos del Rey Católico	1971 - 1980	16
50248	Sos del Rey Católico	1981 - 1990	23
50248	Sos del Rey Católico	1991	1
50248	Sos del Rey Católico	1992	4
50248	Sos del Rey Católico	1993	1
50248	Sos del Rey Católico	1994	1
50248	Sos del Rey Católico	1995	10
50248	Sos del Rey Católico	1996	3
50248	Sos del Rey Católico	1997	3
50248	Sos del Rey Católico	1998	2
50248	Sos del Rey Católico	1999	6
50248	Sos del Rey Católico	2000	5
50248	Sos del Rey Católico	2001	2
50249	Tabuenca	 Antes de 1900	221
50249	Tabuenca	1900 - 1920	9
50249	Tabuenca	1921 - 1940	9
50249	Tabuenca	1941 - 1950	7
50249	Tabuenca	1951 - 1960	5
50249	Tabuenca	1961 - 1970	8
50249	Tabuenca	1971 - 1980	19
50249	Tabuenca	1981 - 1990	30
50249	Tabuenca	1992	2
50249	Tabuenca	1993	1
50249	Tabuenca	1994	1
50249	Tabuenca	1997	4
50249	Tabuenca	1999	1
50249	Tabuenca	2000	1
50250	Talamantes	 Antes de 1900	6
50250	Talamantes	1900 - 1920	20
50250	Talamantes	1921 - 1940	52
50250	Talamantes	1941 - 1950	4
50250	Talamantes	1951 - 1960	1
50251	Tarazona	 Antes de 1900	1100
50251	Tarazona	1900 - 1920	105
50251	Tarazona	1921 - 1940	104
50251	Tarazona	1941 - 1950	81
50251	Tarazona	1951 - 1960	169
50251	Tarazona	1961 - 1970	91
50251	Tarazona	1971 - 1980	160
50251	Tarazona	1981 - 1990	128
50251	Tarazona	1991	15
50251	Tarazona	1992	22
50251	Tarazona	1993	32
50251	Tarazona	1994	10
50251	Tarazona	1995	70
50251	Tarazona	1996	10
50251	Tarazona	1997	9
50251	Tarazona	1998	46
50251	Tarazona	1999	12
50251	Tarazona	2000	16
50251	Tarazona	2001	21
50252	Tauste	 Antes de 1900	83
50252	Tauste	1900 - 1920	127
50252	Tauste	1921 - 1940	204
50252	Tauste	1941 - 1950	229
50252	Tauste	1951 - 1960	446
50252	Tauste	1961 - 1970	282
50252	Tauste	1971 - 1980	138
50252	Tauste	1981 - 1990	196
50252	Tauste	1991	5
50252	Tauste	1992	21
50252	Tauste	1993	12
50252	Tauste	1994	16
50252	Tauste	1995	34
50252	Tauste	1996	12
50252	Tauste	1997	14
50252	Tauste	1998	20
50252	Tauste	1999	55
50252	Tauste	2000	30
50252	Tauste	2001	59
50253	Terrer	 Antes de 1900	73
50253	Terrer	1900 - 1920	55
50253	Terrer	1921 - 1940	41
50253	Terrer	1941 - 1950	25
50253	Terrer	1951 - 1960	12
50253	Terrer	1961 - 1970	19
50253	Terrer	1971 - 1980	13
50253	Terrer	1981 - 1990	27
50253	Terrer	1992	4
50253	Terrer	1993	4
50253	Terrer	1995	2
50253	Terrer	1997	2
50253	Terrer	1998	1
50253	Terrer	2001	1
50254	Tierga	 Antes de 1900	11
50254	Tierga	1900 - 1920	84
50254	Tierga	1921 - 1940	20
50254	Tierga	1941 - 1950	6
50254	Tierga	1951 - 1960	3
50254	Tierga	1961 - 1970	1
50254	Tierga	1981 - 1990	3
50254	Tierga	1996	1
50254	Tierga	2000	2
50255	Tobed	 Antes de 1900	74
50255	Tobed	1900 - 1920	43
50255	Tobed	1921 - 1940	22
50255	Tobed	1941 - 1950	18
50255	Tobed	1951 - 1960	33
50255	Tobed	1961 - 1970	18
50255	Tobed	1971 - 1980	40
50255	Tobed	1981 - 1990	9
50255	Tobed	1991	1
50255	Tobed	1992	1
50255	Tobed	1993	2
50255	Tobed	1994	1
50255	Tobed	1996	1
50255	Tobed	1999	1
50255	Tobed	2000	2
50255	Tobed	2001	1
50256	Torralba de los Frailes	 Antes de 1900	5
50256	Torralba de los Frailes	1900 - 1920	4
50256	Torralba de los Frailes	1921 - 1940	3
50256	Torralba de los Frailes	1941 - 1950	13
50256	Torralba de los Frailes	1951 - 1960	22
50256	Torralba de los Frailes	1961 - 1970	29
50256	Torralba de los Frailes	1971 - 1980	37
50256	Torralba de los Frailes	1981 - 1990	56
50256	Torralba de los Frailes	1991	1
50256	Torralba de los Frailes	1992	1
50256	Torralba de los Frailes	1993	3
50256	Torralba de los Frailes	1994	1
50256	Torralba de los Frailes	1995	7
50256	Torralba de los Frailes	1998	2
50256	Torralba de los Frailes	1999	1
50256	Torralba de los Frailes	2000	1
50257	Torralba de Ribota	 Antes de 1900	43
50257	Torralba de Ribota	1900 - 1920	14
50257	Torralba de Ribota	1921 - 1940	2
50257	Torralba de Ribota	1941 - 1950	6
50257	Torralba de Ribota	1951 - 1960	11
50257	Torralba de Ribota	1961 - 1970	9
50257	Torralba de Ribota	1971 - 1980	33
50257	Torralba de Ribota	1981 - 1990	20
50257	Torralba de Ribota	1991	1
50257	Torralba de Ribota	1992	4
50257	Torralba de Ribota	1993	1
50257	Torralba de Ribota	1994	1
50257	Torralba de Ribota	1996	1
50257	Torralba de Ribota	1997	2
50257	Torralba de Ribota	1998	2
50257	Torralba de Ribota	1999	1
50257	Torralba de Ribota	2000	1
50257	Torralba de Ribota	2001	2
50258	Torralbilla	 Antes de 1900	21
50258	Torralbilla	1900 - 1920	26
50258	Torralbilla	1921 - 1940	37
50258	Torralbilla	1941 - 1950	7
50258	Torralbilla	1951 - 1960	6
50258	Torralbilla	1961 - 1970	7
50258	Torralbilla	1971 - 1980	11
50258	Torralbilla	1981 - 1990	7
50258	Torralbilla	1994	3
50258	Torralbilla	1995	1
50258	Torralbilla	1996	1
50258	Torralbilla	1997	2
50258	Torralbilla	1998	1
50258	Torralbilla	1999	2
50258	Torralbilla	2000	1
50259	Torrehermosa	 Antes de 1900	90
50259	Torrehermosa	1900 - 1920	10
50259	Torrehermosa	1921 - 1940	4
50259	Torrehermosa	1951 - 1960	3
50259	Torrehermosa	1961 - 1970	1
50259	Torrehermosa	1971 - 1980	2
50260	Torrelapaja	 Antes de 1900	44
50260	Torrelapaja	1900 - 1920	3
50260	Torrelapaja	1921 - 1940	5
50260	Torrelapaja	1941 - 1950	8
50260	Torrelapaja	1951 - 1960	4
50260	Torrelapaja	1961 - 1970	4
50260	Torrelapaja	1971 - 1980	13
50260	Torrelapaja	1981 - 1990	3
50260	Torrelapaja	1996	1
50260	Torrelapaja	1997	1
50260	Torrelapaja	1999	1
50261	Torrellas	 Antes de 1900	47
50261	Torrellas	1900 - 1920	54
50261	Torrellas	1921 - 1940	18
50261	Torrellas	1941 - 1950	18
50261	Torrellas	1951 - 1960	15
50261	Torrellas	1961 - 1970	4
50261	Torrellas	1971 - 1980	20
50261	Torrellas	1981 - 1990	10
50261	Torrellas	1991	1
50261	Torrellas	1993	1
50261	Torrellas	1994	2
50261	Torrellas	1995	2
50261	Torrellas	1996	2
50261	Torrellas	2001	1
50262	Torres de Berrellén	 Antes de 1900	36
50262	Torres de Berrellén	1900 - 1920	16
50262	Torres de Berrellén	1921 - 1940	34
50262	Torres de Berrellén	1941 - 1950	28
50262	Torres de Berrellén	1951 - 1960	65
50262	Torres de Berrellén	1961 - 1970	56
50262	Torres de Berrellén	1971 - 1980	121
50262	Torres de Berrellén	1981 - 1990	58
50262	Torres de Berrellén	1991	10
50262	Torres de Berrellén	1992	8
50262	Torres de Berrellén	1993	10
50262	Torres de Berrellén	1994	11
50262	Torres de Berrellén	1995	20
50262	Torres de Berrellén	1996	8
50262	Torres de Berrellén	1997	10
50262	Torres de Berrellén	1998	16
50262	Torres de Berrellén	1999	8
50262	Torres de Berrellén	2000	11
50262	Torres de Berrellén	2001	8
50263	Torrijo de la Cañada	 Antes de 1900	264
50263	Torrijo de la Cañada	1900 - 1920	13
50263	Torrijo de la Cañada	1921 - 1940	11
50263	Torrijo de la Cañada	1941 - 1950	17
50263	Torrijo de la Cañada	1951 - 1960	5
50263	Torrijo de la Cañada	1961 - 1970	7
50263	Torrijo de la Cañada	1971 - 1980	54
50263	Torrijo de la Cañada	1981 - 1990	22
50263	Torrijo de la Cañada	1991	3
50263	Torrijo de la Cañada	1992	2
50263	Torrijo de la Cañada	1993	1
50263	Torrijo de la Cañada	1995	1
50263	Torrijo de la Cañada	1996	2
50263	Torrijo de la Cañada	1997	1
50263	Torrijo de la Cañada	1998	3
50263	Torrijo de la Cañada	2000	1
50263	Torrijo de la Cañada	2001	1
50264	Tosos	 Antes de 1900	141
50264	Tosos	1900 - 1920	32
50264	Tosos	1921 - 1940	6
50264	Tosos	1941 - 1950	4
50264	Tosos	1951 - 1960	11
50264	Tosos	1961 - 1970	8
50264	Tosos	1971 - 1980	8
50264	Tosos	1981 - 1990	6
50264	Tosos	1991	1
50264	Tosos	1994	3
50264	Tosos	1996	2
50264	Tosos	1997	1
50264	Tosos	1998	1
50264	Tosos	2000	1
50264	Tosos	2001	1
50265	Trasmoz	 Antes de 1900	61
50265	Trasmoz	1900 - 1920	9
50265	Trasmoz	1921 - 1940	1
50265	Trasmoz	1941 - 1950	1
50265	Trasmoz	1951 - 1960	1
50265	Trasmoz	1971 - 1980	4
50265	Trasmoz	1981 - 1990	5
50265	Trasmoz	1999	1
50266	Trasobares	 Antes de 1900	182
50266	Trasobares	1900 - 1920	4
50266	Trasobares	1921 - 1940	3
50266	Trasobares	1941 - 1950	3
50266	Trasobares	1961 - 1970	1
50266	Trasobares	1971 - 1980	4
50266	Trasobares	1981 - 1990	4
50266	Trasobares	1992	1
50266	Trasobares	1999	1
50266	Trasobares	2000	1
50267	Uncastillo	 Antes de 1900	212
50267	Uncastillo	1900 - 1920	29
50267	Uncastillo	1921 - 1940	17
50267	Uncastillo	1941 - 1950	15
50267	Uncastillo	1951 - 1960	21
50267	Uncastillo	1961 - 1970	13
50267	Uncastillo	1971 - 1980	30
50267	Uncastillo	1981 - 1990	25
50267	Uncastillo	1991	4
50267	Uncastillo	1992	1
50267	Uncastillo	1993	3
50267	Uncastillo	1994	6
50267	Uncastillo	1995	3
50267	Uncastillo	1996	7
50267	Uncastillo	1997	1
50267	Uncastillo	1998	2
50267	Uncastillo	1999	7
50267	Uncastillo	2000	3
50267	Uncastillo	2001	5
50268	Undués de Lerda	 Antes de 1900	43
50268	Undués de Lerda	1971 - 1980	2
50268	Undués de Lerda	1981 - 1990	1
50269	Urrea de Jalón	 Antes de 1900	79
50269	Urrea de Jalón	1900 - 1920	16
50269	Urrea de Jalón	1921 - 1940	21
50269	Urrea de Jalón	1941 - 1950	19
50269	Urrea de Jalón	1951 - 1960	16
50269	Urrea de Jalón	1961 - 1970	13
50269	Urrea de Jalón	1971 - 1980	43
50269	Urrea de Jalón	1981 - 1990	11
50269	Urrea de Jalón	1991	2
50269	Urrea de Jalón	1992	3
50269	Urrea de Jalón	1993	1
50269	Urrea de Jalón	1994	2
50269	Urrea de Jalón	1996	1
50269	Urrea de Jalón	1997	2
50269	Urrea de Jalón	1998	4
50269	Urrea de Jalón	1999	1
50269	Urrea de Jalón	2000	1
50269	Urrea de Jalón	2001	2
50270	Urriés	 Antes de 1900	61
50270	Urriés	1921 - 1940	1
50270	Urriés	1941 - 1950	1
50270	Urriés	1971 - 1980	1
50270	Urriés	1981 - 1990	5
50270	Urriés	1998	2
50270	Urriés	2001	1
50271	Used	 Antes de 1900	89
50271	Used	1900 - 1920	100
50271	Used	1921 - 1940	33
50271	Used	1941 - 1950	8
50271	Used	1951 - 1960	15
50271	Used	1961 - 1970	9
50271	Used	1971 - 1980	24
50271	Used	1981 - 1990	29
50271	Used	1992	1
50271	Used	1993	2
50271	Used	1994	1
50271	Used	1995	2
50271	Used	1996	2
50271	Used	1997	3
50271	Used	1998	1
50271	Used	2000	1
50271	Used	2001	1
50272	Utebo	 Antes de 1900	9
50272	Utebo	1900 - 1920	23
50272	Utebo	1921 - 1940	61
50272	Utebo	1941 - 1950	143
50272	Utebo	1951 - 1960	212
50272	Utebo	1961 - 1970	231
50272	Utebo	1971 - 1980	208
50272	Utebo	1981 - 1990	321
50272	Utebo	1991	101
50272	Utebo	1992	49
50272	Utebo	1993	57
50272	Utebo	1994	50
50272	Utebo	1995	14
50272	Utebo	1996	13
50272	Utebo	1997	137
50272	Utebo	1998	131
50272	Utebo	1999	37
50272	Utebo	2000	35
50272	Utebo	2001	109
50273	Valdehorna	 Antes de 1900	3
50273	Valdehorna	1900 - 1920	3
50273	Valdehorna	1921 - 1940	1
50273	Valdehorna	1941 - 1950	7
50273	Valdehorna	1951 - 1960	4
50273	Valdehorna	1961 - 1970	4
50273	Valdehorna	1971 - 1980	8
50273	Valdehorna	1981 - 1990	11
50273	Valdehorna	1991	3
50273	Valdehorna	1992	1
50273	Valdehorna	1998	2
50273	Valdehorna	1999	2
50273	Valdehorna	2000	1
50273	Valdehorna	2001	1
50274	Val de San Martín	 Antes de 1900	5
50274	Val de San Martín	1921 - 1940	5
50274	Val de San Martín	1941 - 1950	10
50274	Val de San Martín	1951 - 1960	12
50274	Val de San Martín	1961 - 1970	2
50274	Val de San Martín	1971 - 1980	22
50274	Val de San Martín	1981 - 1990	36
50274	Val de San Martín	1991	2
50274	Val de San Martín	1994	1
50274	Val de San Martín	1999	1
50275	Valmadrid	 Antes de 1900	65
50275	Valmadrid	1951 - 1960	11
50275	Valmadrid	1961 - 1970	1
50275	Valmadrid	2000	1
50276	Valpalmas	 Antes de 1900	43
50276	Valpalmas	1900 - 1920	17
50276	Valpalmas	1921 - 1940	3
50276	Valpalmas	1951 - 1960	5
50276	Valpalmas	1961 - 1970	8
50276	Valpalmas	1971 - 1980	19
50276	Valpalmas	1981 - 1990	10
50276	Valpalmas	1991	1
50276	Valpalmas	1992	3
50276	Valpalmas	1993	1
50276	Valpalmas	1994	2
50276	Valpalmas	1995	4
50276	Valpalmas	1996	2
50276	Valpalmas	1997	2
50276	Valpalmas	1998	1
