Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
22083	Castejón de Monegros	2007	1	PSOE	3
22083	Castejón de Monegros	2007	2	PP	2
22083	Castejón de Monegros	2007	3	PAR	1
22083	Castejón de Monegros	2007	4	CHA	1
22083	Castejón de Monegros	2011	1	PP	2
22083	Castejón de Monegros	2011	2	PSOE	3
22083	Castejón de Monegros	2011	3	PAR	1
22083	Castejón de Monegros	2011	4	CHA	1
22083	Castejón de Monegros	2015	1	PP	3
22083	Castejón de Monegros	2015	2	PSOE	4
22083	Castejón de Monegros	2015	4	PAR	0
22083	Castejón de Monegros	2015	7	CHA	0
22084	Castejón de Sos	2007	1	PSOE	5
22084	Castejón de Sos	2007	2	PP	1
22084	Castejón de Sos	2007	3	PAR	1
22084	Castejón de Sos	2011	2	PSOE	3
22084	Castejón de Sos	2011	3	PAR	4
22084	Castejón de Sos	2015	1	PP	0
22084	Castejón de Sos	2015	2	PSOE	1
22084	Castejón de Sos	2015	4	PAR	5
22084	Castejón de Sos	2015	13	ARAGONSIPUEDE	1
22085	Castelflorite	2007	1	PSOE	3
22085	Castelflorite	2007	2	PP	2
22085	Castelflorite	2007	3	PAR	0
22085	Castelflorite	2007	4	CHA	0
22085	Castelflorite	2011	1	PP	2
22085	Castelflorite	2011	2	PSOE	3
22085	Castelflorite	2011	3	PAR	0
22085	Castelflorite	2015	1	PP	1
22085	Castelflorite	2015	2	PSOE	3
22085	Castelflorite	2015	4	PAR	0
22085	Castelflorite	2015	13	ARAGONSIPUEDE	1
22086	Castiello de Jaca	2007	1	PSOE	3
22086	Castiello de Jaca	2007	2	PP	2
22086	Castiello de Jaca	2007	3	PAR	0
22086	Castiello de Jaca	2007	4	CHA	0
22086	Castiello de Jaca	2007	9	CDL	0
22086	Castiello de Jaca	2011	1	PP	2
22086	Castiello de Jaca	2011	2	PSOE	5
22086	Castiello de Jaca	2011	3	PAR	0
22086	Castiello de Jaca	2015	1	PP	1
22086	Castiello de Jaca	2015	2	PSOE	4
22086	Castiello de Jaca	2015	4	PAR	0
22087	Castigaleu	2007	1	PSOE	2
22087	Castigaleu	2007	2	PP	0
22087	Castigaleu	2007	3	PAR	3
22087	Castigaleu	2007	4	CHA	0
22087	Castigaleu	2011	1	PP	1
22087	Castigaleu	2011	2	PSOE	0
22087	Castigaleu	2011	3	PAR	4
22087	Castigaleu	2015	1	PP	0
22087	Castigaleu	2015	2	PSOE	1
22087	Castigaleu	2015	4	PAR	2
22088	Castillazuelo	2007	1	PSOE	0
22088	Castillazuelo	2007	2	PP	0
22088	Castillazuelo	2007	3	PAR	0
22088	Castillazuelo	2007	4	CHA	5
22088	Castillazuelo	2011	1	PP	0
22088	Castillazuelo	2011	2	PSOE	4
22088	Castillazuelo	2011	3	PAR	1
22088	Castillazuelo	2015	1	PP	0
22088	Castillazuelo	2015	2	PSOE	4
22088	Castillazuelo	2015	4	PAR	1
22088	Castillazuelo	2015	13	ARAGONSIPUEDE	0
22089	Castillonroy	2007	1	PSOE	2
22089	Castillonroy	2007	2	PP	2
22089	Castillonroy	2007	3	PAR	3
22089	Castillonroy	2011	1	PP	3
22089	Castillonroy	2011	2	PSOE	1
22089	Castillonroy	2011	3	PAR	3
22089	Castillonroy	2015	1	PP	1
22089	Castillonroy	2015	2	PSOE	3
22089	Castillonroy	2015	4	PAR	3
22090	Colungo	2007	1	PSOE	4
22090	Colungo	2007	2	PP	0
22090	Colungo	2007	3	PAR	0
22090	Colungo	2007	4	CHA	1
22090	Colungo	2011	1	PP	0
22090	Colungo	2011	2	PSOE	4
22090	Colungo	2011	3	PAR	1
22090	Colungo	2015	1	PP	0
22090	Colungo	2015	2	PSOE	5
22090	Colungo	2015	4	PAR	0
22094	Chalamera	2007	1	PSOE	4
22094	Chalamera	2007	2	PP	0
22094	Chalamera	2007	3	PAR	0
22094	Chalamera	2007	4	CHA	1
22094	Chalamera	2011	1	PP	2
22094	Chalamera	2011	2	PSOE	3
22094	Chalamera	2011	3	PAR	0
22094	Chalamera	2015	1	PP	4
22094	Chalamera	2015	2	PSOE	1
22094	Chalamera	2015	4	PAR	0
22095	Chía	2007	1	PSOE	3
22095	Chía	2007	2	PP	1
22095	Chía	2007	3	PAR	1
22095	Chía	2007	4	CHA	0
22095	Chía	2011	1	PP	3
22095	Chía	2011	2	PSOE	2
22095	Chía	2011	3	PAR	0
22095	Chía	2015	1	PP	0
22095	Chía	2015	2	PSOE	2
22095	Chía	2015	4	PAR	1
22096	Chimillas	2007	1	PSOE	1
22096	Chimillas	2007	2	PP	3
22096	Chimillas	2007	3	PAR	3
22096	Chimillas	2007	4	CHA	0
22096	Chimillas	2011	1	PP	3
22096	Chimillas	2011	2	PSOE	2
22096	Chimillas	2011	3	PAR	2
22096	Chimillas	2015	1	PP	2
22096	Chimillas	2015	2	PSOE	4
22096	Chimillas	2015	4	PAR	1
22099	Esplús	2007	1	PSOE	4
22099	Esplús	2007	2	PP	3
22099	Esplús	2011	1	PP	3
22099	Esplús	2011	2	PSOE	4
22099	Esplús	2015	1	PP	2
22099	Esplús	2015	2	PSOE	5
22102	Estada	2007	1	PSOE	0
22102	Estada	2007	2	PP	4
22102	Estada	2007	4	CHA	1
22102	Estada	2011	1	PP	4
22102	Estada	2011	2	PSOE	1
22102	Estada	2011	3	PAR	0
22102	Estada	2015	1	PP	3
22102	Estada	2015	2	PSOE	1
22102	Estada	2015	4	PAR	0
22102	Estada	2015	7	CHA	1
22103	Estadilla	2007	1	PSOE	4
22103	Estadilla	2007	2	PP	0
22103	Estadilla	2007	3	PAR	0
22103	Estadilla	2007	4	CHA	3
22103	Estadilla	2011	1	PP	1
22103	Estadilla	2011	2	PSOE	4
22103	Estadilla	2011	3	PAR	0
22103	Estadilla	2011	5	IU	2
22103	Estadilla	2015	1	PP	0
22103	Estadilla	2015	2	PSOE	4
22103	Estadilla	2015	4	PAR	1
22103	Estadilla	2015	15	CAMBIAR	2
22105	Estopiñán del Castillo	2007	1	PSOE	2
22105	Estopiñán del Castillo	2007	2	PP	2
22105	Estopiñán del Castillo	2007	3	PAR	0
22105	Estopiñán del Castillo	2007	4	CHA	1
22105	Estopiñán del Castillo	2011	1	PP	4
22105	Estopiñán del Castillo	2011	2	PSOE	1
22105	Estopiñán del Castillo	2011	3	PAR	0
22105	Estopiñán del Castillo	2015	1	PP	4
22105	Estopiñán del Castillo	2015	2	PSOE	1
22105	Estopiñán del Castillo	2015	4	PAR	0
22105	Estopiñán del Castillo	2015	7	CHA	0
22106	Fago	2007	3	PAR	1
22106	Fago	2011	3	PAR	1
22106	Fago	2015	4	PAR	1
22107	Fanlo	2007	1	PSOE	1
22107	Fanlo	2007	2	PP	0
22107	Fanlo	2007	3	PAR	4
22107	Fanlo	2007	4	CHA	0
22107	Fanlo	2011	1	PP	1
22107	Fanlo	2011	2	PSOE	0
22107	Fanlo	2011	3	PAR	4
22107	Fanlo	2015	1	PP	0
22107	Fanlo	2015	2	PSOE	1
22107	Fanlo	2015	4	PAR	4
22107	Fanlo	2015	7	CHA	0
22109	Fiscal	2007	1	PSOE	4
22109	Fiscal	2007	2	PP	2
22109	Fiscal	2007	3	PAR	1
22109	Fiscal	2011	1	PP	3
22109	Fiscal	2011	2	PSOE	4
22109	Fiscal	2011	3	PAR	0
22109	Fiscal	2011	5	IU	0
22109	Fiscal	2015	1	PP	1
22109	Fiscal	2015	2	PSOE	6
22110	Fonz	2007	1	PSOE	3
22110	Fonz	2007	2	PP	2
22110	Fonz	2007	3	PAR	3
22110	Fonz	2007	4	CHA	1
22110	Fonz	2011	1	PP	3
22110	Fonz	2011	2	PSOE	3
22110	Fonz	2011	3	PAR	1
22110	Fonz	2011	4	CHA	2
22110	Fonz	2015	1	PP	0
22110	Fonz	2015	2	PSOE	4
22110	Fonz	2015	4	PAR	2
22110	Fonz	2015	7	CHA	1
22111	Foradada del Toscar	2007	1	PSOE	4
22111	Foradada del Toscar	2007	2	PP	0
22111	Foradada del Toscar	2007	3	PAR	1
22111	Foradada del Toscar	2007	4	CHA	0
22111	Foradada del Toscar	2011	1	PP	0
22111	Foradada del Toscar	2011	2	PSOE	0
22111	Foradada del Toscar	2011	3	PAR	1
22111	Foradada del Toscar	2011	28	AELEF	4
22111	Foradada del Toscar	2015	1	PP	2
22111	Foradada del Toscar	2015	2	PSOE	2
22111	Foradada del Toscar	2015	4	PAR	1
22112	Fraga	2007	1	PSOE	8
22112	Fraga	2007	2	PP	7
22112	Fraga	2007	3	PAR	2
22112	Fraga	2007	4	CHA	0
22112	Fraga	2007	19	ALCIVI	0
22112	Fraga	2011	1	PP	8
22112	Fraga	2011	2	PSOE	7
22112	Fraga	2011	3	PAR	2
22112	Fraga	2011	4	CHA	0
22112	Fraga	2011	5	IU	0
22112	Fraga	2011	20	CDF	0
22112	Fraga	2015	1	PP	6
22112	Fraga	2015	2	PSOE	7
22112	Fraga	2015	4	PAR	1
22112	Fraga	2015	5	C's	1
22112	Fraga	2015	7	CHA	0
22112	Fraga	2015	13	ARAGONSIPUEDE	1
22112	Fraga	2015	15	CAMBIAR	0
22112	Fraga	2015	42	CXF	1
22113	Fueva (La)	2007	1	PSOE	5
22113	Fueva (La)	2007	2	PP	2
22113	Fueva (La)	2007	4	CHA	0
22113	Fueva (La)	2011	1	PP	2
22113	Fueva (La)	2011	2	PSOE	5
22113	Fueva (La)	2011	3	PAR	0
22113	Fueva (La)	2015	1	PP	1
22113	Fueva (La)	2015	2	PSOE	4
22113	Fueva (La)	2015	73	AeF	2
22114	Gistaín	2007	1	PSOE	2
22114	Gistaín	2007	2	PP	0
22114	Gistaín	2007	3	PAR	3
22114	Gistaín	2007	4	CHA	0
22114	Gistaín	2011	2	PSOE	1
22114	Gistaín	2011	3	PAR	4
22114	Gistaín	2015	2	PSOE	0
22114	Gistaín	2015	4	PAR	4
22114	Gistaín	2015	7	CHA	1
22115	Grado (El)	2007	1	PSOE	2
22115	Grado (El)	2007	2	PP	4
22115	Grado (El)	2007	4	CHA	1
22115	Grado (El)	2011	1	PP	4
22115	Grado (El)	2011	2	PSOE	2
22115	Grado (El)	2011	3	PAR	1
22115	Grado (El)	2015	1	PP	3
22115	Grado (El)	2015	2	PSOE	2
22115	Grado (El)	2015	4	PAR	2
22116	Grañén	2007	1	PSOE	6
22116	Grañén	2007	2	PP	4
22116	Grañén	2007	3	PAR	1
22116	Grañén	2007	4	CHA	0
22116	Grañén	2011	1	PP	4
22116	Grañén	2011	2	PSOE	4
22116	Grañén	2011	3	PAR	1
22116	Grañén	2011	4	CHA	0
22116	Grañén	2015	1	PP	5
22116	Grañén	2015	2	PSOE	4
22116	Grañén	2015	4	PAR	0
22117	Graus	2007	1	PSOE	4
22117	Graus	2007	2	PP	4
22117	Graus	2007	3	PAR	3
22117	Graus	2007	4	CHA	0
22117	Graus	2011	1	PP	4
22117	Graus	2011	2	PSOE	4
22117	Graus	2011	3	PAR	2
22117	Graus	2011	4	CHA	1
22117	Graus	2015	1	PP	6
22117	Graus	2015	2	PSOE	2
22117	Graus	2015	4	PAR	1
22117	Graus	2015	5	C's	0
22117	Graus	2015	13	ARAGONSIPUEDE	2
22119	Gurrea de Gállego	2007	1	PSOE	4
22119	Gurrea de Gállego	2007	2	PP	4
22119	Gurrea de Gállego	2007	3	PAR	1
22119	Gurrea de Gállego	2007	4	CHA	0
22119	Gurrea de Gállego	2007	26	AI	0
22119	Gurrea de Gállego	2011	1	PP	4
22119	Gurrea de Gállego	2011	2	PSOE	3
22119	Gurrea de Gállego	2011	3	PAR	2
22119	Gurrea de Gállego	2011	5	IU	0
22119	Gurrea de Gállego	2011	8	FIA	0
22119	Gurrea de Gállego	2015	1	PP	4
22119	Gurrea de Gállego	2015	2	PSOE	1
22119	Gurrea de Gállego	2015	4	PAR	2
22119	Gurrea de Gállego	2015	5	C's	0
22119	Gurrea de Gállego	2015	28	FIA	2
22122	Hoz de Jaca	2007	1	PSOE	0
22122	Hoz de Jaca	2007	2	PP	0
22122	Hoz de Jaca	2007	3	PAR	1
22122	Hoz de Jaca	2011	2	PSOE	0
22122	Hoz de Jaca	2011	3	PAR	1
22122	Hoz de Jaca	2015	1	PP	0
22122	Hoz de Jaca	2015	2	PSOE	0
22122	Hoz de Jaca	2015	4	PAR	1
22124	Huerto	2007	1	PSOE	3
22124	Huerto	2007	2	PP	3
22124	Huerto	2007	3	PAR	0
22124	Huerto	2007	4	CHA	1
22124	Huerto	2011	1	PP	2
22124	Huerto	2011	2	PSOE	4
22124	Huerto	2011	3	PAR	1
22124	Huerto	2011	4	CHA	0
22124	Huerto	2015	1	PP	1
22124	Huerto	2015	2	PSOE	4
22124	Huerto	2015	4	PAR	0
22124	Huerto	2015	7	CHA	0
22125	Huesca	2007	1	PSOE	9
22125	Huesca	2007	2	PP	7
22125	Huesca	2007	3	PAR	2
22125	Huesca	2007	4	CHA	2
22125	Huesca	2007	5	IU	1
22125	Huesca	2007	13	LV-GV	0
22125	Huesca	2007	16	PFYV	0
22125	Huesca	2011	1	PP	11
22125	Huesca	2011	2	PSOE	9
22125	Huesca	2011	3	PAR	2
22125	Huesca	2011	4	CHA	2
22125	Huesca	2011	5	IU	1
22125	Huesca	2011	6	UPyD	0
22125	Huesca	2011	9	ECOLO	0
22125	Huesca	2011	17	AES	0
22125	Huesca	2011	34	UCE	0
22125	Huesca	2015	1	PP	9
22125	Huesca	2015	2	PSOE	8
22125	Huesca	2015	4	PAR	0
22125	Huesca	2015	5	C's	2
22125	Huesca	2015	7	CHA	0
22125	Huesca	2015	9	UPyD	0
22125	Huesca	2015	10	EB	0
22125	Huesca	2015	13	ARAGONSIPUEDE	2
22125	Huesca	2015	15	CAMBIAR	4
22126	Ibieca	2007	1	PSOE	0
22126	Ibieca	2007	2	PP	5
22126	Ibieca	2007	3	PAR	0
22126	Ibieca	2007	4	CHA	0
22126	Ibieca	2011	1	PP	5
22126	Ibieca	2011	2	PSOE	0
22126	Ibieca	2011	3	PAR	0
22126	Ibieca	2015	1	PP	5
22126	Ibieca	2015	2	PSOE	0
22126	Ibieca	2015	4	PAR	0
22127	Igriés	2007	1	PSOE	2
22127	Igriés	2007	2	PP	2
22127	Igriés	2007	3	PAR	3
22127	Igriés	2011	1	PP	1
22127	Igriés	2011	2	PSOE	2
22127	Igriés	2011	3	PAR	4
22127	Igriés	2015	1	PP	1
22127	Igriés	2015	2	PSOE	1
22127	Igriés	2015	4	PAR	5
22128	Ilche	2007	1	PSOE	3
22128	Ilche	2007	2	PP	4
22128	Ilche	2011	1	PP	4
22128	Ilche	2011	2	PSOE	1
22128	Ilche	2011	3	PAR	0
22128	Ilche	2015	1	PP	3
22128	Ilche	2015	2	PSOE	0
22128	Ilche	2015	4	PAR	2
22129	Isábena	2007	1	PSOE	3
22129	Isábena	2007	2	PP	4
22129	Isábena	2011	1	PP	4
22129	Isábena	2011	2	PSOE	2
22129	Isábena	2011	3	PAR	1
22129	Isábena	2015	1	PP	5
22129	Isábena	2015	2	PSOE	1
22129	Isábena	2015	4	PAR	1
22130	Jaca	2007	1	PSOE	8
22130	Jaca	2007	2	PP	5
22130	Jaca	2007	3	PAR	2
22130	Jaca	2007	4	CHA	2
22130	Jaca	2007	9	CDL	0
22130	Jaca	2007	28	LV	0
22130	Jaca	2011	1	PP	8
22130	Jaca	2011	2	PSOE	5
22130	Jaca	2011	3	PAR	2
22130	Jaca	2011	4	CHA	2
22130	Jaca	2011	5	IU	0
22130	Jaca	2011	9	ECOLO	0
22130	Jaca	2011	11	PACMA	0
22130	Jaca	2011	12	CDL	0
22130	Jaca	2015	1	PP	5
22130	Jaca	2015	2	PSOE	6
22130	Jaca	2015	4	PAR	2
22130	Jaca	2015	5	C's	0
22130	Jaca	2015	7	CHA	2
22130	Jaca	2015	13	ARAGONSIPUEDE	1
22130	Jaca	2015	15	CAMBIAR	1
22131	Jasa	2007	1	PSOE	4
22131	Jasa	2007	2	PP	1
22131	Jasa	2011	1	PP	4
22131	Jasa	2011	2	PSOE	1
22131	Jasa	2015	2	PSOE	3
22131	Jasa	2015	4	PAR	2
22133	Labuerda	2007	1	PSOE	5
22133	Labuerda	2007	2	PP	0
22133	Labuerda	2007	4	CHA	0
22133	Labuerda	2007	41	FV	0
22133	Labuerda	2011	1	PP	0
22133	Labuerda	2011	2	PSOE	5
22133	Labuerda	2011	3	PAR	0
22133	Labuerda	2011	4	CHA	0
22133	Labuerda	2015	1	PP	0
22133	Labuerda	2015	2	PSOE	5
22133	Labuerda	2015	4	PAR	0
22133	Labuerda	2015	7	CHA	0
22135	Laluenga	2007	1	PSOE	5
22135	Laluenga	2007	2	PP	0
22135	Laluenga	2007	4	CHA	0
22135	Laluenga	2011	1	PP	2
22135	Laluenga	2011	2	PSOE	3
22135	Laluenga	2011	3	PAR	0
22135	Laluenga	2015	1	PP	0
22135	Laluenga	2015	2	PSOE	4
22135	Laluenga	2015	4	PAR	1
22136	Lalueza	2007	1	PSOE	5
22136	Lalueza	2007	2	PP	2
22136	Lalueza	2007	3	PAR	2
22136	Lalueza	2011	1	PP	2
22136	Lalueza	2011	2	PSOE	6
22136	Lalueza	2011	3	PAR	1
22136	Lalueza	2015	1	PP	1
22136	Lalueza	2015	2	PSOE	7
22136	Lalueza	2015	4	PAR	1
22136	Lalueza	2015	15	CAMBIAR	0
22137	Lanaja	2007	1	PSOE	6
22137	Lanaja	2007	2	PP	0
22137	Lanaja	2007	3	PAR	1
22137	Lanaja	2007	4	CHA	2
22137	Lanaja	2011	1	PP	2
22137	Lanaja	2011	2	PSOE	6
22137	Lanaja	2011	3	PAR	0
22137	Lanaja	2011	4	CHA	1
22137	Lanaja	2015	1	PP	3
22137	Lanaja	2015	2	PSOE	6
22139	Laperdiguera	2007	1	PSOE	0
22139	Laperdiguera	2007	2	PP	3
22139	Laperdiguera	2007	3	PAR	2
22139	Laperdiguera	2007	4	CHA	0
22139	Laperdiguera	2011	1	PP	3
22139	Laperdiguera	2011	2	PSOE	0
22139	Laperdiguera	2011	3	PAR	2
22139	Laperdiguera	2011	5	IU	0
22139	Laperdiguera	2015	1	PP	2
22139	Laperdiguera	2015	2	PSOE	0
22139	Laperdiguera	2015	4	PAR	1
22141	Lascellas-Ponzano	2007	1	PSOE	2
22141	Lascellas-Ponzano	2007	2	PP	1
22141	Lascellas-Ponzano	2007	3	PAR	2
22141	Lascellas-Ponzano	2007	4	CHA	0
22141	Lascellas-Ponzano	2011	1	PP	1
22141	Lascellas-Ponzano	2011	2	PSOE	1
22141	Lascellas-Ponzano	2011	3	PAR	3
22141	Lascellas-Ponzano	2015	1	PP	0
22141	Lascellas-Ponzano	2015	2	PSOE	1
22141	Lascellas-Ponzano	2015	4	PAR	3
22141	Lascellas-Ponzano	2015	7	CHA	1
22142	Lascuarre	2007	1	PSOE	0
22142	Lascuarre	2007	2	PP	5
22142	Lascuarre	2007	4	CHA	0
22142	Lascuarre	2011	1	PP	4
22142	Lascuarre	2011	2	PSOE	0
22142	Lascuarre	2011	3	PAR	1
22142	Lascuarre	2015	1	PP	4
22142	Lascuarre	2015	2	PSOE	0
22142	Lascuarre	2015	4	PAR	1
22142	Lascuarre	2015	7	CHA	0
22143	Laspaúles	2007	1	PSOE	3
22143	Laspaúles	2007	2	PP	4
22143	Laspaúles	2007	3	PAR	0
22143	Laspaúles	2011	1	PP	5
22143	Laspaúles	2011	2	PSOE	2
22143	Laspaúles	2015	1	PP	4
22143	Laspaúles	2015	2	PSOE	2
22143	Laspaúles	2015	4	PAR	1
22144	Laspuña	2007	1	PSOE	3
22144	Laspuña	2007	2	PP	4
22144	Laspuña	2007	3	PAR	0
22144	Laspuña	2011	1	PP	4
22144	Laspuña	2011	2	PSOE	2
22144	Laspuña	2011	3	PAR	1
22144	Laspuña	2011	5	IU	0
22144	Laspuña	2015	1	PP	4
22144	Laspuña	2015	2	PSOE	3
22149	Loarre	2007	1	PSOE	3
22149	Loarre	2007	2	PP	2
22149	Loarre	2007	3	PAR	2
22149	Loarre	2011	1	PP	2
22149	Loarre	2011	2	PSOE	4
22149	Loarre	2011	3	PAR	1
22149	Loarre	2015	2	PSOE	3
22149	Loarre	2015	4	PAR	4
22150	Loporzano	2007	1	PSOE	2
22150	Loporzano	2007	2	PP	2
22150	Loporzano	2007	3	PAR	3
22150	Loporzano	2007	4	CHA	0
22150	Loporzano	2011	1	PP	3
22150	Loporzano	2011	2	PSOE	2
22150	Loporzano	2011	3	PAR	2
22150	Loporzano	2015	1	PP	3
22150	Loporzano	2015	2	PSOE	2
22150	Loporzano	2015	4	PAR	2
22151	Loscorrales	2007	1	PSOE	0
22151	Loscorrales	2007	2	PP	5
22151	Loscorrales	2007	3	PAR	0
22151	Loscorrales	2007	4	CHA	0
22151	Loscorrales	2011	1	PP	5
22151	Loscorrales	2011	2	PSOE	0
22151	Loscorrales	2011	3	PAR	0
22151	Loscorrales	2015	1	PP	5
22151	Loscorrales	2015	2	PSOE	0
22151	Loscorrales	2015	4	PAR	0
22155	Monesma y Cajigar	2007	1	PSOE	0
22155	Monesma y Cajigar	2007	2	PP	5
22155	Monesma y Cajigar	2007	4	CHA	0
22155	Monesma y Cajigar	2011	1	PP	3
22155	Monesma y Cajigar	2011	2	PSOE	0
22155	Monesma y Cajigar	2011	3	PAR	2
22155	Monesma y Cajigar	2015	1	PP	1
22155	Monesma y Cajigar	2015	2	PSOE	0
22155	Monesma y Cajigar	2015	4	PAR	2
22156	Monflorite-Lascasas	2007	1	PSOE	4
22156	Monflorite-Lascasas	2007	2	PP	1
22156	Monflorite-Lascasas	2007	3	PAR	0
22156	Monflorite-Lascasas	2007	4	CHA	0
22156	Monflorite-Lascasas	2011	1	PP	2
22156	Monflorite-Lascasas	2011	2	PSOE	4
22156	Monflorite-Lascasas	2011	3	PAR	1
22156	Monflorite-Lascasas	2015	1	PP	1
22156	Monflorite-Lascasas	2015	2	PSOE	4
22156	Monflorite-Lascasas	2015	4	PAR	2
22157	Montanuy	2007	1	PSOE	4
22157	Montanuy	2007	2	PP	0
22157	Montanuy	2007	3	PAR	2
22157	Montanuy	2007	4	CHA	1
22157	Montanuy	2011	2	PSOE	4
22157	Montanuy	2011	3	PAR	2
22157	Montanuy	2011	4	CHA	1
22157	Montanuy	2015	1	PP	0
22157	Montanuy	2015	2	PSOE	5
22157	Montanuy	2015	4	PAR	0
22157	Montanuy	2015	7	CHA	0
22158	Monzón	2007	1	PSOE	7
22158	Monzón	2007	2	PP	7
22158	Monzón	2007	3	PAR	1
22158	Monzón	2007	4	CHA	1
22158	Monzón	2007	10	IU-A	1
22158	Monzón	2011	1	PP	7
22158	Monzón	2011	2	PSOE	5
22158	Monzón	2011	3	PAR	2
22158	Monzón	2011	4	CHA	1
22158	Monzón	2011	5	IU	2
22158	Monzón	2011	8	FIA	0
22158	Monzón	2015	1	PP	5
22158	Monzón	2015	2	PSOE	6
22158	Monzón	2015	4	PAR	2
22158	Monzón	2015	5	C's	1
22158	Monzón	2015	7	CHA	0
22158	Monzón	2015	10	EB	0
22158	Monzón	2015	15	CAMBIAR	3
22160	Naval	2007	1	PSOE	2
22160	Naval	2007	2	PP	1
22160	Naval	2007	4	CHA	4
22160	Naval	2007	42	AE NAVAL-MI	0
22160	Naval	2011	1	PP	2
22160	Naval	2011	2	PSOE	2
22160	Naval	2011	3	PAR	3
22160	Naval	2011	37	A E NAVAL-MIPANAS	0
22160	Naval	2015	1	PP	0
22160	Naval	2015	2	PSOE	2
22160	Naval	2015	4	PAR	4
22160	Naval	2015	13	ARAGONSIPUEDE	1
22162	Novales	2007	1	PSOE	1
22162	Novales	2007	2	PP	0
22162	Novales	2007	3	PAR	4
22162	Novales	2007	4	CHA	0
22162	Novales	2011	1	PP	0
22162	Novales	2011	2	PSOE	1
22162	Novales	2011	3	PAR	4
22162	Novales	2015	1	PP	0
22162	Novales	2015	2	PSOE	0
22162	Novales	2015	4	PAR	4
22162	Novales	2015	5	C's	1
22163	Nueno	2007	1	PSOE	4
22163	Nueno	2007	2	PP	2
22163	Nueno	2007	3	PAR	1
22163	Nueno	2007	4	CHA	0
22163	Nueno	2011	1	PP	4
22163	Nueno	2011	2	PSOE	3
22163	Nueno	2011	3	PAR	0
22163	Nueno	2011	4	CHA	0
22163	Nueno	2015	1	PP	3
22163	Nueno	2015	2	PSOE	4
22164	Olvena	2007	1	PSOE	1
22164	Olvena	2007	2	PP	0
22164	Olvena	2007	4	CHA	0
22164	Olvena	2011	1	PP	1
22164	Olvena	2011	2	PSOE	2
22164	Olvena	2015	1	PP	2
22164	Olvena	2015	2	PSOE	1
22164	Olvena	2015	4	PAR	0
22165	Ontiñena	2007	1	PSOE	1
22165	Ontiñena	2007	2	PP	4
22165	Ontiñena	2007	3	PAR	2
22165	Ontiñena	2011	1	PP	5
22165	Ontiñena	2011	2	PSOE	1
22165	Ontiñena	2011	3	PAR	1
22165	Ontiñena	2015	1	PP	5
22165	Ontiñena	2015	2	PSOE	0
22165	Ontiñena	2015	4	PAR	2
22167	Osso de Cinca	2007	1	PSOE	2
22167	Osso de Cinca	2007	2	PP	5
22167	Osso de Cinca	2007	3	PAR	0
22167	Osso de Cinca	2007	4	CHA	0
22167	Osso de Cinca	2011	1	PP	4
22167	Osso de Cinca	2011	2	PSOE	3
22167	Osso de Cinca	2015	1	PP	4
22167	Osso de Cinca	2015	2	PSOE	3
22168	Palo	2007	1	PSOE	1
22168	Palo	2007	4	CHA	0
22168	Palo	2011	2	PSOE	1
22168	Palo	2015	1	PP	0
22168	Palo	2015	2	PSOE	1
22170	Panticosa	2007	1	PSOE	4
22170	Panticosa	2007	2	PP	3
22170	Panticosa	2011	1	PP	4
22170	Panticosa	2011	2	PSOE	3
22170	Panticosa	2011	3	PAR	0
22170	Panticosa	2015	1	PP	5
22170	Panticosa	2015	2	PSOE	2
22172	Peñalba	2007	1	PSOE	0
22172	Peñalba	2007	2	PP	3
22172	Peñalba	2007	3	PAR	3
22172	Peñalba	2007	4	CHA	1
22172	Peñalba	2011	1	PP	5
22172	Peñalba	2011	2	PSOE	0
22172	Peñalba	2011	3	PAR	2
22172	Peñalba	2011	4	CHA	0
22172	Peñalba	2015	1	PP	5
22172	Peñalba	2015	2	PSOE	0
22172	Peñalba	2015	4	PAR	2
22172	Peñalba	2015	7	CHA	0
22173	Peñas de Riglos (Las)	2007	1	PSOE	4
22173	Peñas de Riglos (Las)	2007	2	PP	1
22173	Peñas de Riglos (Las)	2007	4	CHA	2
22173	Peñas de Riglos (Las)	2011	1	PP	1
22173	Peñas de Riglos (Las)	2011	2	PSOE	3
22173	Peñas de Riglos (Las)	2011	3	PAR	1
22173	Peñas de Riglos (Las)	2011	4	CHA	2
22173	Peñas de Riglos (Las)	2015	1	PP	1
22173	Peñas de Riglos (Las)	2015	2	PSOE	3
22173	Peñas de Riglos (Las)	2015	4	PAR	1
22173	Peñas de Riglos (Las)	2015	13	ARAGONSIPUEDE	2
22174	Peralta de Alcofea	2007	1	PSOE	2
22174	Peralta de Alcofea	2007	2	PP	5
22174	Peralta de Alcofea	2011	1	PP	5
22174	Peralta de Alcofea	2011	2	PSOE	2
22174	Peralta de Alcofea	2015	1	PP	4
22174	Peralta de Alcofea	2015	2	PSOE	3
22175	Peralta de Calasanz	2007	1	PSOE	2
22175	Peralta de Calasanz	2007	3	PAR	5
22175	Peralta de Calasanz	2011	1	PP	0
22175	Peralta de Calasanz	2011	2	PSOE	1
22175	Peralta de Calasanz	2011	3	PAR	4
22175	Peralta de Calasanz	2015	1	PP	0
22175	Peralta de Calasanz	2015	2	PSOE	3
22175	Peralta de Calasanz	2015	4	PAR	2
22176	Peraltilla	2007	1	PSOE	0
22176	Peraltilla	2007	2	PP	5
22176	Peraltilla	2007	3	PAR	0
