Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2005	1	4	Empleados de tipo administrativo	Hombres	22158	Monzón
2005	1	4	Empleados de tipo administrativo	Hombres	22199	Sabiñánigo
2005	3	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2005	1	4	Empleados de tipo administrativo	Hombres	50008	Alagón
2005	2	4	Empleados de tipo administrativo	Hombres	50025	Almunia de Doña Godina (La)
2005	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2005	3	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2005	3	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2005	3	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2005	1	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2005	1	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2005	101	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2005	6	4	Empleados de tipo administrativo	Mujeres	22048	Barbastro
2005	1	4	Empleados de tipo administrativo	Mujeres	22061	Binéfar
2005	4	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2005	13	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2005	2	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2005	3	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2005	2	4	Empleados de tipo administrativo	Mujeres	22199	Sabiñánigo
2005	3	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2005	12	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2005	4	4	Empleados de tipo administrativo	Mujeres	50008	Alagón
2005	3	4	Empleados de tipo administrativo	Mujeres	50025	Almunia de Doña Godina (La)
