Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2000	Aragón	01	UE-15	125	Reino Unido	Hombres	126
2000	Aragón	01	UE-15	125	Reino Unido	Mujeres	136
2000	Aragón	01	UE-15	126	Alemania	Hombres	153
2000	Aragón	01	UE-15	126	Alemania	Mujeres	140
2000	Aragón	01	UE-15	131	Suecia	Hombres	6
2000	Aragón	01	UE-15	131	Suecia	Mujeres	4
2000	Aragón	02	Resto de Europa	101	Albania	Hombres	5
2000	Aragón	02	Resto de Europa	101	Albania	Mujeres	3
2000	Aragón	02	Resto de Europa	104	Bulgaria	Hombres	26
2000	Aragón	02	Resto de Europa	104	Bulgaria	Mujeres	21
2000	Aragón	02	Resto de Europa	112	Hungría	Hombres	5
2000	Aragón	02	Resto de Europa	112	Hungría	Mujeres	1
2000	Aragón	02	Resto de Europa	118	Malta	Hombres	1
2000	Aragón	02	Resto de Europa	120	Noruega	Hombres	6
2000	Aragón	02	Resto de Europa	120	Noruega	Mujeres	7
2000	Aragón	02	Resto de Europa	122	Polonia	Hombres	56
2000	Aragón	02	Resto de Europa	122	Polonia	Mujeres	45
2000	Aragón	02	Resto de Europa	124	Andorra	Hombres	3
2000	Aragón	02	Resto de Europa	124	Andorra	Mujeres	5
2000	Aragón	02	Resto de Europa	128	Rumanía	Hombres	148
2000	Aragón	02	Resto de Europa	128	Rumanía	Mujeres	80
2000	Aragón	02	Resto de Europa	132	Suiza	Hombres	39
2000	Aragón	02	Resto de Europa	132	Suiza	Mujeres	36
2000	Aragón	02	Resto de Europa	135	Ucrania	Hombres	13
2000	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	16
2000	Aragón	02	Resto de Europa	137	Moldova	Hombres	2
2000	Aragón	02	Resto de Europa	137	Moldova	Mujeres	1
2000	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	7
2000	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	13
2000	Aragón	02	Resto de Europa	141	Estonia	Hombres	1
2000	Aragón	02	Resto de Europa	143	República Checa	Hombres	3
2000	Aragón	02	Resto de Europa	143	República Checa	Mujeres	11
2000	Aragón	02	Resto de Europa	144	Eslovaquia	Mujeres	2
2000	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	13
2000	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	15
2000	Aragón	02	Resto de Europa	146	Croacia	Hombres	2
2000	Aragón	02	Resto de Europa	146	Croacia	Mujeres	2
2000	Aragón	02	Resto de Europa	147	Eslovenia	Mujeres	1
2000	Aragón	02	Resto de Europa	148	Armenia	Hombres	2
2000	Aragón	02	Resto de Europa	148	Armenia	Mujeres	2
2000	Aragón	02	Resto de Europa	154	Rusia	Hombres	15
2000	Aragón	02	Resto de Europa	154	Rusia	Mujeres	31
2000	Aragón	02	Resto de Europa	155	Yugoslavia	Hombres	24
2000	Aragón	02	Resto de Europa	155	Yugoslavia	Mujeres	14
2000	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	Hombres	1
2000	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	Mujeres	3
2000	Aragón	02	Resto de Europa	436	Turquía	Hombres	5
2000	Aragón	03	Magreb	203	Argelia	Hombres	508
2000	Aragón	03	Magreb	203	Argelia	Mujeres	103
2000	Aragón	03	Magreb	228	Marruecos	Hombres	1455
2000	Aragón	03	Magreb	228	Marruecos	Mujeres	625
2000	Aragón	03	Magreb	230	Mauritania	Hombres	30
2000	Aragón	03	Magreb	230	Mauritania	Mujeres	11
2000	Aragón	03	Magreb	248	Túnez	Hombres	7
2000	Aragón	03	Magreb	248	Túnez	Mujeres	4
2000	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	2
2000	Aragón	04	Resto de África	202	Angola	Hombres	29
2000	Aragón	04	Resto de África	202	Angola	Mujeres	20
2000	Aragón	04	Resto de África	204	Benin	Hombres	1
2000	Aragón	04	Resto de África	204	Benin	Mujeres	1
2000	Aragón	04	Resto de África	206	Burundi	Hombres	1
2000	Aragón	04	Resto de África	207	Cabo Verde	Hombres	126
2000	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	111
2000	Aragón	04	Resto de África	208	Camerún	Hombres	21
2000	Aragón	04	Resto de África	208	Camerún	Mujeres	17
2000	Aragón	04	Resto de África	209	Comores	Mujeres	1
2000	Aragón	04	Resto de África	210	Congo	Hombres	25
2000	Aragón	04	Resto de África	210	Congo	Mujeres	9
2000	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	20
2000	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	3
2000	Aragón	04	Resto de África	213	Egipto	Hombres	31
2000	Aragón	04	Resto de África	213	Egipto	Mujeres	3
2000	Aragón	04	Resto de África	215	Gabón	Hombres	2
2000	Aragón	04	Resto de África	216	Gambia	Hombres	341
2000	Aragón	04	Resto de África	216	Gambia	Mujeres	183
2000	Aragón	04	Resto de África	217	Ghana	Hombres	152
2000	Aragón	04	Resto de África	217	Ghana	Mujeres	37
2000	Aragón	04	Resto de África	218	Guinea	Hombres	91
2000	Aragón	04	Resto de África	218	Guinea	Mujeres	89
2000	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	9
2000	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	82
2000	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	139
2000	Aragón	04	Resto de África	221	Kenia	Mujeres	7
2000	Aragón	04	Resto de África	222	Lesotho	Hombres	1
2000	Aragón	04	Resto de África	223	Liberia	Hombres	62
2000	Aragón	04	Resto de África	223	Liberia	Mujeres	15
2000	Aragón	04	Resto de África	227	Mali	Hombres	78
2000	Aragón	04	Resto de África	227	Mali	Mujeres	10
2000	Aragón	04	Resto de África	229	Mauricio	Hombres	1
2000	Aragón	04	Resto de África	231	Mozambique	Hombres	1
2000	Aragón	04	Resto de África	232	Namibia	Hombres	1
2000	Aragón	04	Resto de África	233	Níger	Hombres	1
2000	Aragón	04	Resto de África	234	Nigeria	Hombres	33
2000	Aragón	04	Resto de África	234	Nigeria	Mujeres	23
2000	Aragón	04	Resto de África	235	República Centroafricana	Hombres	1
2000	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	1
2000	Aragón	04	Resto de África	236	Sudáfrica	Hombres	7
2000	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	5
2000	Aragón	04	Resto de África	237	Ruanda	Hombres	9
2000	Aragón	04	Resto de África	237	Ruanda	Mujeres	1
2000	Aragón	04	Resto de África	239	Senegal	Hombres	244
2000	Aragón	04	Resto de África	239	Senegal	Mujeres	42
2000	Aragón	04	Resto de África	241	Sierra Leona	Hombres	9
2000	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	4
2000	Aragón	04	Resto de África	242	Somalia	Hombres	6
2000	Aragón	04	Resto de África	246	Chad	Hombres	2
2000	Aragón	04	Resto de África	247	Togo	Hombres	5
2000	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	26
2000	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	6
2000	Aragón	05	América del Norte	301	Canadá	Hombres	12
2000	Aragón	05	América del Norte	301	Canadá	Mujeres	6
2000	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	208
2000	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	145
2000	Aragón	06	Resto de América	303	México	Hombres	24
2000	Aragón	06	Resto de América	303	México	Mujeres	73
2000	Aragón	06	Resto de América	313	Belice	Hombres	1
2000	Aragón	06	Resto de América	314	Costa Rica	Hombres	7
2000	Aragón	06	Resto de América	314	Costa Rica	Mujeres	2
2000	Aragón	06	Resto de América	315	Cuba	Hombres	109
2000	Aragón	06	Resto de América	315	Cuba	Mujeres	229
2000	Aragón	06	Resto de América	316	Dominica	Hombres	4
2000	Aragón	06	Resto de América	316	Dominica	Mujeres	10
2000	Aragón	06	Resto de América	317	El Salvador	Hombres	6
2000	Aragón	06	Resto de América	317	El Salvador	Mujeres	10
2000	Aragón	06	Resto de América	318	Granada	Hombres	1
2000	Aragón	06	Resto de América	319	Guatemala	Hombres	6
2000	Aragón	06	Resto de América	319	Guatemala	Mujeres	10
2000	Aragón	06	Resto de América	320	Haití	Hombres	1
2000	Aragón	06	Resto de América	320	Haití	Mujeres	1
2000	Aragón	06	Resto de América	321	Honduras	Hombres	21
2000	Aragón	06	Resto de América	321	Honduras	Mujeres	45
2000	Aragón	06	Resto de América	322	Jamaica	Hombres	2
2000	Aragón	06	Resto de América	323	Nicaragua	Hombres	10
2000	Aragón	06	Resto de América	323	Nicaragua	Mujeres	9
2000	Aragón	06	Resto de América	324	Panamá	Hombres	6
2000	Aragón	06	Resto de América	324	Panamá	Mujeres	7
2000	Aragón	06	Resto de América	326	República Dominicana	Hombres	103
2000	Aragón	06	Resto de América	326	República Dominicana	Mujeres	387
2000	Aragón	06	Resto de América	340	Argentina	Hombres	143
2000	Aragón	06	Resto de América	340	Argentina	Mujeres	163
2000	Aragón	06	Resto de América	341	Bolivia	Hombres	9
2000	Aragón	06	Resto de América	341	Bolivia	Mujeres	14
2000	Aragón	06	Resto de América	342	Brasil	Hombres	44
2000	Aragón	06	Resto de América	342	Brasil	Mujeres	132
2000	Aragón	06	Resto de América	343	Colombia	Hombres	105
2000	Aragón	06	Resto de América	343	Colombia	Mujeres	255
2000	Aragón	06	Resto de América	344	Chile	Hombres	27
2000	Aragón	06	Resto de América	344	Chile	Mujeres	66
2000	Aragón	06	Resto de América	345	Ecuador	Hombres	134
2000	Aragón	06	Resto de América	345	Ecuador	Mujeres	149
2000	Aragón	06	Resto de América	347	Paraguay	Hombres	4
2000	Aragón	06	Resto de América	347	Paraguay	Mujeres	12
2000	Aragón	06	Resto de América	348	Perú	Hombres	120
2000	Aragón	06	Resto de América	348	Perú	Mujeres	179
2000	Aragón	06	Resto de América	350	Uruguay	Hombres	23
2000	Aragón	06	Resto de América	350	Uruguay	Mujeres	23
2000	Aragón	06	Resto de América	351	Venezuela	Hombres	69
2000	Aragón	06	Resto de América	351	Venezuela	Mujeres	96
2000	Aragón	07	Asia	401	Afganistán	Hombres	1
2000	Aragón	07	Asia	402	Arabia Saudí	Hombres	1
2000	Aragón	07	Asia	404	Bangladesh	Hombres	3
2000	Aragón	07	Asia	404	Bangladesh	Mujeres	3
2000	Aragón	07	Asia	407	China	Hombres	135
2000	Aragón	07	Asia	407	China	Mujeres	121
2000	Aragón	07	Asia	409	Filipinas	Hombres	5
2000	Aragón	07	Asia	409	Filipinas	Mujeres	13
2000	Aragón	07	Asia	410	India	Hombres	7
2000	Aragón	07	Asia	410	India	Mujeres	13
2000	Aragón	07	Asia	411	Indonesia	Mujeres	1
2000	Aragón	07	Asia	412	Irak	Hombres	3
2000	Aragón	07	Asia	413	Irán	Hombres	5
2000	Aragón	07	Asia	413	Irán	Mujeres	2
2000	Aragón	07	Asia	414	Israel	Hombres	3
2000	Aragón	07	Asia	414	Israel	Mujeres	2
2000	Aragón	07	Asia	415	Japón	Hombres	2
2000	Aragón	07	Asia	415	Japón	Mujeres	5
2000	Aragón	07	Asia	416	Jordania	Hombres	19
2000	Aragón	07	Asia	416	Jordania	Mujeres	9
2000	Aragón	07	Asia	419	Laos	Hombres	3
2000	Aragón	07	Asia	419	Laos	Mujeres	6
2000	Aragón	07	Asia	420	Líbano	Hombres	19
2000	Aragón	07	Asia	420	Líbano	Mujeres	8
2000	Aragón	07	Asia	421	Malasia	Hombres	1
2000	Aragón	07	Asia	421	Malasia	Mujeres	1
2000	Aragón	07	Asia	423	Mongolia	Mujeres	1
2000	Aragón	07	Asia	426	Pakistán	Hombres	57
2000	Aragón	07	Asia	426	Pakistán	Mujeres	13
2000	Aragón	07	Asia	430	República de Corea	Hombres	13
2000	Aragón	07	Asia	430	República de Corea	Mujeres	14
2000	Aragón	07	Asia	433	Siria	Hombres	15
2000	Aragón	07	Asia	433	Siria	Mujeres	9
2000	Aragón	07	Asia	434	Sri-Lanka	Hombres	1
2000	Aragón	07	Asia	435	Tailandia	Mujeres	4
2000	Aragón	07	Asia	437	Vietnam	Hombres	1
2000	Aragón	07	Asia	437	Vietnam	Mujeres	1
2000	Aragón	07	Asia	443	Kazajstan	Hombres	1
2000	Aragón	07	Asia	443	Kazajstan	Mujeres	1
2000	Aragón	07	Asia	447	Uzbekistán	Hombres	1
2000	Aragón	07	Asia	447	Uzbekistán	Mujeres	1
2000	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Hombres	2
2000	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	3
2000	Aragón	08	Oceanía	501	Australia	Hombres	9
2000	Aragón	08	Oceanía	501	Australia	Mujeres	4
2000	Aragón	08	Oceanía	504	Nueva Zelanda	Mujeres	2
2000	Aragón	08	Oceanía	511	Micronesia	Hombres	2
2000	Aragón	08	Oceanía	511	Micronesia	Mujeres	1
2000	Aragón	08	Oceanía	512	Tuvalu	Hombres	2
2000	Aragón	08	Oceanía	512	Tuvalu	Mujeres	1
2000	Aragón	09	Apátridas y no consta	555	Apátridas	Hombres	6
2000	Aragón	09	Apátridas y no consta	555	Apátridas	Mujeres	7
2001	Aragón	01	UE-15	102	Austria	Hombres	13
2001	Aragón	01	UE-15	102	Austria	Mujeres	8
2001	Aragón	01	UE-15	103	Bélgica	Hombres	45
2001	Aragón	01	UE-15	103	Bélgica	Mujeres	47
2001	Aragón	01	UE-15	107	Dinamarca	Hombres	9
2001	Aragón	01	UE-15	107	Dinamarca	Mujeres	5
2001	Aragón	01	UE-15	109	Finlandia	Hombres	1
2001	Aragón	01	UE-15	109	Finlandia	Mujeres	3
2001	Aragón	01	UE-15	110	Francia	Hombres	421
2001	Aragón	01	UE-15	110	Francia	Mujeres	569
2001	Aragón	01	UE-15	111	Grecia	Hombres	7
2001	Aragón	01	UE-15	113	Irlanda	Hombres	19
2001	Aragón	01	UE-15	113	Irlanda	Mujeres	23
2001	Aragón	01	UE-15	115	Italia	Hombres	208
2001	Aragón	01	UE-15	115	Italia	Mujeres	111
2001	Aragón	01	UE-15	121	Países Bajos	Hombres	62
2001	Aragón	01	UE-15	121	Países Bajos	Mujeres	53
2001	Aragón	01	UE-15	123	Portugal	Hombres	403
2001	Aragón	01	UE-15	123	Portugal	Mujeres	348
2001	Aragón	01	UE-15	125	Reino Unido	Hombres	143
2001	Aragón	01	UE-15	125	Reino Unido	Mujeres	141
2001	Aragón	01	UE-15	126	Alemania	Hombres	173
2001	Aragón	01	UE-15	126	Alemania	Mujeres	151
2001	Aragón	01	UE-15	131	Suecia	Hombres	9
2001	Aragón	01	UE-15	131	Suecia	Mujeres	7
2001	Aragón	02	Resto de Europa	101	Albania	Hombres	10
2001	Aragón	02	Resto de Europa	101	Albania	Mujeres	12
2001	Aragón	02	Resto de Europa	104	Bulgaria	Hombres	143
2001	Aragón	02	Resto de Europa	104	Bulgaria	Mujeres	95
2001	Aragón	02	Resto de Europa	112	Hungría	Hombres	11
2001	Aragón	02	Resto de Europa	112	Hungría	Mujeres	11
2001	Aragón	02	Resto de Europa	118	Malta	Hombres	1
2001	Aragón	02	Resto de Europa	120	Noruega	Hombres	7
2001	Aragón	02	Resto de Europa	120	Noruega	Mujeres	8
2001	Aragón	02	Resto de Europa	122	Polonia	Hombres	145
2001	Aragón	02	Resto de Europa	122	Polonia	Mujeres	99
2001	Aragón	02	Resto de Europa	124	Andorra	Hombres	4
2001	Aragón	02	Resto de Europa	124	Andorra	Mujeres	6
2001	Aragón	02	Resto de Europa	128	Rumanía	Hombres	1833
2001	Aragón	02	Resto de Europa	128	Rumanía	Mujeres	788
2001	Aragón	02	Resto de Europa	129	San Marino	Hombres	1
2001	Aragón	02	Resto de Europa	132	Suiza	Hombres	42
2001	Aragón	02	Resto de Europa	132	Suiza	Mujeres	36
2001	Aragón	02	Resto de Europa	135	Ucrania	Hombres	133
2001	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	128
2001	Aragón	02	Resto de Europa	136	Letonia	Hombres	1
2001	Aragón	02	Resto de Europa	137	Moldova	Hombres	29
2001	Aragón	02	Resto de Europa	137	Moldova	Mujeres	11
2001	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	11
2001	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	18
2001	Aragón	02	Resto de Europa	139	Georgia	Hombres	5
2001	Aragón	02	Resto de Europa	139	Georgia	Mujeres	1
2001	Aragón	02	Resto de Europa	141	Estonia	Hombres	4
2001	Aragón	02	Resto de Europa	142	Lituania	Hombres	45
2001	Aragón	02	Resto de Europa	142	Lituania	Mujeres	29
2001	Aragón	02	Resto de Europa	143	República Checa	Hombres	18
2001	Aragón	02	Resto de Europa	143	República Checa	Mujeres	24
2001	Aragón	02	Resto de Europa	144	Eslovaquia	Hombres	6
2001	Aragón	02	Resto de Europa	144	Eslovaquia	Mujeres	6
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	11
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	17
2001	Aragón	02	Resto de Europa	146	Croacia	Hombres	4
2001	Aragón	02	Resto de Europa	146	Croacia	Mujeres	3
2001	Aragón	02	Resto de Europa	147	Eslovenia	Mujeres	3
2001	Aragón	02	Resto de Europa	148	Armenia	Hombres	11
2001	Aragón	02	Resto de Europa	148	Armenia	Mujeres	7
2001	Aragón	02	Resto de Europa	154	Rusia	Hombres	69
2001	Aragón	02	Resto de Europa	154	Rusia	Mujeres	89
2001	Aragón	02	Resto de Europa	155	Yugoslavia	Hombres	25
2001	Aragón	02	Resto de Europa	155	Yugoslavia	Mujeres	16
2001	Aragón	02	Resto de Europa	156	Macedonia	Hombres	2
2001	Aragón	02	Resto de Europa	156	Macedonia	Mujeres	3
2001	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	Hombres	2
2001	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	Mujeres	3
2001	Aragón	02	Resto de Europa	436	Turquía	Hombres	8
2001	Aragón	03	Magreb	203	Argelia	Hombres	1549
2001	Aragón	03	Magreb	203	Argelia	Mujeres	253
2001	Aragón	03	Magreb	224	Libia	Hombres	1
2001	Aragón	03	Magreb	224	Libia	Mujeres	3
2001	Aragón	03	Magreb	228	Marruecos	Hombres	2377
2001	Aragón	03	Magreb	228	Marruecos	Mujeres	1007
2001	Aragón	03	Magreb	230	Mauritania	Hombres	87
2001	Aragón	03	Magreb	230	Mauritania	Mujeres	26
2001	Aragón	03	Magreb	248	Túnez	Hombres	16
2001	Aragón	03	Magreb	248	Túnez	Mujeres	5
2001	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	2
2001	Aragón	04	Resto de África	202	Angola	Hombres	41
2001	Aragón	04	Resto de África	202	Angola	Mujeres	19
2001	Aragón	04	Resto de África	204	Benin	Hombres	3
2001	Aragón	04	Resto de África	204	Benin	Mujeres	1
2001	Aragón	04	Resto de África	206	Burundi	Hombres	1
2001	Aragón	04	Resto de África	207	Cabo Verde	Hombres	141
2001	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	121
2001	Aragón	04	Resto de África	208	Camerún	Hombres	43
2001	Aragón	04	Resto de África	208	Camerún	Mujeres	33
2001	Aragón	04	Resto de África	209	Comores	Mujeres	1
2001	Aragón	04	Resto de África	210	Congo	Hombres	35
2001	Aragón	04	Resto de África	210	Congo	Mujeres	11
2001	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	33
2001	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	9
2001	Aragón	04	Resto de África	213	Egipto	Hombres	48
2001	Aragón	04	Resto de África	213	Egipto	Mujeres	3
2001	Aragón	04	Resto de África	214	Etiopía	Hombres	1
2001	Aragón	04	Resto de África	215	Gabón	Hombres	2
2001	Aragón	04	Resto de África	216	Gambia	Hombres	484
2001	Aragón	04	Resto de África	216	Gambia	Mujeres	243
2001	Aragón	04	Resto de África	217	Ghana	Hombres	329
2001	Aragón	04	Resto de África	217	Ghana	Mujeres	84
2001	Aragón	04	Resto de África	218	Guinea	Hombres	139
2001	Aragón	04	Resto de África	218	Guinea	Mujeres	143
2001	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	25
2001	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	3
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	136
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	266
2001	Aragón	04	Resto de África	221	Kenia	Hombres	1
2001	Aragón	04	Resto de África	221	Kenia	Mujeres	8
2001	Aragón	04	Resto de África	222	Lesotho	Hombres	2
2001	Aragón	04	Resto de África	223	Liberia	Hombres	72
2001	Aragón	04	Resto de África	223	Liberia	Mujeres	17
2001	Aragón	04	Resto de África	227	Mali	Hombres	185
2001	Aragón	04	Resto de África	227	Mali	Mujeres	17
2001	Aragón	04	Resto de África	231	Mozambique	Hombres	1
2001	Aragón	04	Resto de África	231	Mozambique	Mujeres	1
2001	Aragón	04	Resto de África	232	Namibia	Hombres	2
2001	Aragón	04	Resto de África	232	Namibia	Mujeres	1
2001	Aragón	04	Resto de África	233	Níger	Hombres	5
2001	Aragón	04	Resto de África	234	Nigeria	Hombres	65
2001	Aragón	04	Resto de África	234	Nigeria	Mujeres	82
2001	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	2
2001	Aragón	04	Resto de África	236	Sudáfrica	Hombres	8
2001	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	3
2001	Aragón	04	Resto de África	237	Ruanda	Hombres	10
2001	Aragón	04	Resto de África	239	Senegal	Hombres	416
2001	Aragón	04	Resto de África	239	Senegal	Mujeres	68
2001	Aragón	04	Resto de África	241	Sierra Leona	Hombres	18
2001	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	9
2001	Aragón	04	Resto de África	242	Somalia	Hombres	5
2001	Aragón	04	Resto de África	243	Sudán	Hombres	1
2001	Aragón	04	Resto de África	245	Tanzania	Hombres	2
2001	Aragón	04	Resto de África	246	Chad	Hombres	2
2001	Aragón	04	Resto de África	247	Togo	Hombres	6
2001	Aragón	04	Resto de África	247	Togo	Mujeres	1
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	45
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	14
2001	Aragón	04	Resto de África	251	Zambia	Mujeres	1
2001	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Mujeres	1
2001	Aragón	05	América del Norte	301	Canadá	Hombres	14
2001	Aragón	05	América del Norte	301	Canadá	Mujeres	5
2001	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	221
2001	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	156
2001	Aragón	06	Resto de América	303	México	Hombres	42
2001	Aragón	06	Resto de América	303	México	Mujeres	101
2001	Aragón	06	Resto de América	313	Belice	Hombres	1
2001	Aragón	06	Resto de América	314	Costa Rica	Hombres	6
2001	Aragón	06	Resto de América	314	Costa Rica	Mujeres	4
2001	Aragón	06	Resto de América	315	Cuba	Hombres	171
2001	Aragón	06	Resto de América	315	Cuba	Mujeres	330
2001	Aragón	06	Resto de América	316	Dominica	Hombres	4
2001	Aragón	06	Resto de América	316	Dominica	Mujeres	12
2001	Aragón	06	Resto de América	317	El Salvador	Hombres	9
