Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2013	50278	Velilla de Ebro	Liquidaciones	Consolidada	595685,94	56733,45	85438,65	28506,24	166005,48	83746,33	175255,79
2013	50279	Velilla de Jiloca	Liquidaciones	Consolidada	126740,48	13843,03	39001,8	5518	2509,26	0	65868,39
2013	50280	Vera de Moncayo	Liquidaciones	Consolidada	396060,3	23573,69	122567,56	41045,18	39987,13	0	168886,74
2013	50281	Vierlas	Liquidaciones	Consolidada	180528,19	0	24170,26	1763,41	42793,75	1348,49	110452,28
2013	50282	Vilueña (La)	Liquidaciones	Consolidada	205703,37	2148,25	0	2886,39	10171,56	0	190497,17
2013	50283	Villadoz	Liquidaciones	Consolidada	85419,79	397,62	479,16	2568,69	38038,14	27383,67	16552,51
2013	50284	Villafeliche	Liquidaciones	Consolidada	198925,14	16085,05	1066,61	8815,34	42377,13	0	130581,01
2013	50285	Villafranca de Ebro	Liquidaciones	Consolidada	721762,3	16135,16	89374,11	543,36	272113,84	0	343595,83
2013	50286	Villalba de Perejil	Liquidaciones	Consolidada	122006,31	0	74656,42	2699,23	0	0	44650,66
2013	50287	Villalengua	Liquidaciones	Consolidada	230973,48	2640,4	61346,41	47670,5	30342,84	0	88973,33
2013	50288	Villanueva de Gállego	Liquidaciones	Consolidada	5935814,3	22817,5	2353153,81	301420,17	2226080,97	35653,9	996687,95
2013	50289	Villanueva de Jiloca	Liquidaciones	Consolidada	139945,91	6141,15	0	2780,4	0	75683,69	55340,67
2013	50290	Villanueva de Huerva	Liquidaciones	Consolidada	446127,29	18851,89	115069,35	28630,68	59143,51	60495,84	163936,02
2013	50291	Villar de los Navarros	Liquidaciones	Consolidada	209602,03	42279,55	133894,17	0	6267,68	0	27160,63
2013	50292	Villarreal de Huerva	Liquidaciones	Consolidada	301375,89	1502,73	91007,08	10398,25	68359,97	64336,46	65771,4
2013	50293	Villarroya de la Sierra	Liquidaciones	Consolidada	407350,81	0	151895,97	1028,5	148630,51	0	105795,83
2013	50294	Villarroya del Campo	Liquidaciones	Consolidada	109851,61	307,06	12250,34	2018,66	59113,93	1169	34992,62
2013	50295	Vistabella	Liquidaciones	Consolidada	50572,73	0	21694,29	0	2761,19	6220,37	19896,88
2013	50296	Zaida (La)	Liquidaciones	Consolidada	688746,88	353,31	399351,05	10937,64	181943,38	3500	92661,5
2013	50297	Zaragoza	Liquidaciones	Consolidada	686888925,8	70582582,96	108124521,4	45875626,87	54939262,63	75800281,01	331566650,9
2013	50298	Zuera	Liquidaciones	Consolidada	7571988,89	256924,4	2122347,82	1116863,34	2047412,14	209854,52	1818586,67
2013	50901	Biel	Liquidaciones	Consolidada	231912,19	0	44176,71	671,82	7777,69	0	179285,97
2013	50902	Marracos	Liquidaciones	Consolidada	165357,34	910,2	65978,84	0	42373,07	0	56095,23
2013	50903	Villamayor de Gállego	Liquidaciones	Consolidada	2510603,43	151531,73	476980,55	233617,83	752447,64	122536,4	773489,28
2014	22001	Abiego	Liquidaciones	Consolidada	404326,5	11572,77	249345,86	997,67	31298,43	17424	93687,77
2014	22002	Abizanda	Liquidaciones	Consolidada	315642,3	0	0	0	231582,11	0	84060,19
2014	22003	Adahuesca	Liquidaciones	Consolidada	495825,41	8989,68	193387,97	587,86	36657,57	106928,86	149273,47
2014	22004	Agüero	Liquidaciones	Consolidada	448166,8	25721,87	0	9189,03	13766,15	66947,82	332541,93
2014	22006	Aísa	Liquidaciones	Consolidada	1144934,81	60969,73	341960,65	645,49	55238,98	10700,73	675419,23
2014	22007	Albalate de Cinca	Liquidaciones	Consolidada	730276,23	69159,39	220790,03	21043,23	177764,35	0	241519,23
2014	22008	Albalatillo	Liquidaciones	Consolidada	230445,24	1951,38	181280,29	2754,49	7811,08	0	36648
2014	22009	Albelda	Liquidaciones	Consolidada	731977,59	52758,75	269033,12	69864,74	137264,42	70682,57	132373,99
2014	22011	Albero Alto	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22012	Albero Bajo	Liquidaciones	Consolidada	206682,36	3094,16	60248,3	0	6344,42	41119,24	95876,24
2014	22013	Alberuela de Tubo	Liquidaciones	Consolidada	361001,75	29900,16	234984,99	9828,53	12801,15	13954,58	59532,34
2014	22014	Alcalá de Gurrea	Liquidaciones	Consolidada	1567049,75	0	280128,53	997952,6	123134,67	1473,77	164360,18
2014	22015	Alcalá del Obispo	Liquidaciones	Consolidada	335428,52	60,93	42693,15	0	55837,28	97741,75	139095,41
2014	22016	Alcampell	Liquidaciones	Consolidada	670723,91	27946,58	93355,37	46413,58	113063,2	138431,82	251513,36
2014	22017	Alcolea de Cinca	Liquidaciones	Consolidada	1110667,8	130157,73	141454,11	68896,42	308794,58	102845,16	358519,8
2014	22018	Alcubierre	Liquidaciones	Consolidada	541251,76	43374,7	60242,56	5829,21	78799,72	136505,54	216500,03
2014	22019	Alerre	Liquidaciones	Consolidada	177337,08	491,93	97622,82	0	15776,98	1463,38	61981,97
2014	22020	Alfántega	Liquidaciones	Consolidada	157953,94	11071,89	92831,51	30,05	6216,97	4901,31	42902,21
2014	22021	Almudévar	Liquidaciones	Consolidada	2010566,4	187776,21	370439,98	30587,59	435292,07	75403,84	911066,71
2014	22022	Almunia de San Juan	Liquidaciones	Consolidada	529886,52	19626,25	64313,19	0	254254,47	0	191692,61
2014	22023	Almuniente	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22024	Alquézar	Liquidaciones	Consolidada	609373,35	12476,66	377993,33	1023,71	42871,04	26801,37	148207,24
2014	22025	Altorricón	Liquidaciones	Consolidada	1253612,69	26503,87	412481,01	4706,39	500401,83	55892,64	253626,95
2014	22027	Angüés	Liquidaciones	Consolidada	302299,28	5108,65	67911,85	0	28601,73	44471,04	156206,01
2014	22028	Ansó	Liquidaciones	Consolidada	528873,44	10666,51	0	19807,23	108924,03	138790,09	250685,58
2014	22029	Antillón	Liquidaciones	Consolidada	182170,25	13962,41	68001,42	0	30745,67	5865,29	63595,46
2014	22032	Aragüés del Puerto	Liquidaciones	Consolidada	475006,78	9226,25	121507,42	0	13958,34	0	330314,77
2014	22035	Arén	Liquidaciones	Consolidada	490695,39	12437,63	166008,4	20669,4	99455,7	79578,26	112546
2014	22036	Argavieso	Liquidaciones	Consolidada	230402,99	3360	86483,32	0	115397,71	254,16	24907,8
2014	22037	Arguis	Liquidaciones	Consolidada	221270,09	0	10396,29	4915,08	89465,06	79660,28	36833,38
2014	22039	Ayerbe	Liquidaciones	Consolidada	1129205,28	85253,95	397868,61	434,72	233296,72	5786,2	406565,08
2014	22040	Azanuy-Alins	Liquidaciones	Consolidada	336529,34	19949,28	203679,07	0	21672,78	25536,85	65691,36
2014	22041	Azara	Liquidaciones	Consolidada	220473,48	3946,07	48677,01	1186,54	66818,9	0	99844,96
2014	22042	Azlor	Liquidaciones	Consolidada	258076,04	3052,36	117979,32	630,05	17006,89	0	119407,42
2014	22043	Baells	Liquidaciones	Consolidada	283885,96	0	146054,39	0	20990,19	70333,49	46507,89
2014	22044	Bailo	Liquidaciones	Consolidada	413318,74	40095,4	37676,17	0	18793,19	61504,62	255249,36
2014	22045	Baldellou	Liquidaciones	Consolidada	193250,43	0	116339,94	0	19642,27	6349,56	50918,66
2014	22046	Ballobar	Liquidaciones	Consolidada	749106,81	29296,62	231772,61	811,8	101704,17	17220,39	368301,22
2014	22047	Banastás	Liquidaciones	Consolidada	180526,72	0	29578,13	0	14802,27	1753,27	134393,05
2014	22048	Barbastro	Liquidaciones	Consolidada	14366671,94	2471136,1	4086043,96	1758110,03	3099915,18	691946,7	2259519,97
2014	22049	Barbués	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22050	Barbuñales	Liquidaciones	Consolidada	114466,27	6360,9	76638,32	737,97	3788,43	0	26940,65
2014	22051	Bárcabo	Liquidaciones	Consolidada	235498,19	4489,16	386,95	0	47548,63	108699,7	74373,75
2014	22052	Belver de Cinca	Liquidaciones	Consolidada	876393,18	59646,9	202252,29	195,36	377813,97	76928,51	159556,15
2014	22053	Benabarre	Liquidaciones	Consolidada	2523890,51	174624,78	477359,82	1166235,86	397250,45	47895,8	260523,8
2014	22054	Benasque	Liquidaciones	Consolidada	3433635,75	354182,5	427319,7	28636,14	618677,22	149754,95	1855065,24
2014	22055	Berbegal	Liquidaciones	Consolidada	538460,63	40995,56	219023,04	86190,08	70310,78	51286,96	70654,21
2014	22057	Bielsa	Liquidaciones	Consolidada	815657,61	0	277471,94	18329,34	70458,06	51707,02	397691,25
2014	22058	Bierge	Liquidaciones	Consolidada	376156,81	23473,91	41168,32	17465,24	8936,76	175721,31	109391,27
2014	22059	Biescas	Liquidaciones	Consolidada	3258731,27	11989,04	398837,85	646092,76	190756,3	188708,37	1822346,95
2014	22060	Binaced	Liquidaciones	Consolidada	1155153,24	61059,61	434022,43	72161,25	256688,01	113013,33	218208,61
2014	22061	Binéfar	Liquidaciones	Consolidada	8090128,3	504388,95	3254448,33	66823,31	2263981,82	320500,36	1679985,53
2014	22062	Bisaurri	Liquidaciones	Consolidada	223312,86	0	8479,57	0	2500	51963,55	160369,74
2014	22063	Biscarrués	Liquidaciones	Consolidada	290128,97	7518,49	1712,87	0	58487,3	87235,16	135175,15
2014	22064	Blecua y Torres	Liquidaciones	Consolidada	300828,51	24414,99	62983,41	21299,66	48208,14	60318,42	83603,89
2014	22066	Boltaña	Liquidaciones	Consolidada	1285778,7	65914,62	490123,53	162527,42	239212,49	4840	323160,64
2014	22067	Bonansa	Liquidaciones	Consolidada	153460,58	854,86	55080,51	1849,07	13509,76	61302,26	20864,12
2014	22068	Borau	Liquidaciones	Consolidada	184153,2	0	97725,7	0	6675,3	23870,16	55882,04
2014	22069	Broto	Liquidaciones	Consolidada	866816,25	38950,69	150141,84	49621,75	36196,33	39105,25	552800,39
2014	22072	Caldearenas	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22074	Campo	Liquidaciones	Consolidada	1456742,6	202436,4	104297,63	3507,02	452612,79	425577,16	268311,6
2014	22075	Camporrells	Liquidaciones	Consolidada	307113,21	15710,44	194147,15	0	27891,88	2342,75	67020,99
2014	22076	Canal de Berdún	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22077	Candasnos	Liquidaciones	Consolidada	545383,02	1984,32	8023,32	31204,08	72922,99	189962,68	241285,63
2014	22078	Canfranc	Liquidaciones	Consolidada	1308283,81	43564,69	405463,02	16877,38	346798,11	100714,96	394865,65
2014	22079	Capdesaso	Liquidaciones	Consolidada	502557,99	53152,31	5222,33	0	417943,2	0	26240,15
2014	22080	Capella	Liquidaciones	Consolidada	371013,68	0	32065,74	0	0	0	338947,94
2014	22081	Casbas de Huesca	Liquidaciones	Consolidada	282042,58	11262,67	9449,78	0	54704,44	59942,66	146683,03
2014	22082	Castejón del Puente	Liquidaciones	Consolidada	461272,17	0,06	0	0	176235,23	166908,77	118128,11
2014	22083	Castejón de Monegros	Liquidaciones	Consolidada	688487,92	74275,4	0	33858,53	17038,09	168580,41	394735,49
2014	22084	Castejón de Sos	Liquidaciones	Consolidada	1502125,51	63306,15	270607,07	372436,35	296873,23	15547,4	483355,31
2014	22085	Castelflorite	Liquidaciones	Consolidada	151331,62	3303,54	96373,69	7361,94	4373,65	0	39918,8
2014	22086	Castiello de Jaca	Liquidaciones	Consolidada	574393,37	0	237889,85	0	34864,96	146916,63	154721,93
2014	22087	Castigaleu	Liquidaciones	Consolidada	116897,29	0	24859,78	0	4071,73	48400	39565,78
2014	22088	Castillazuelo	Liquidaciones	Consolidada	462752,5	152430,23	3447,18	0	51576,54	167789,65	87508,9
2014	22089	Castillonroy	Liquidaciones	Consolidada	402605,87	4461,6	189039,96	730	40552,86	163707,42	4114,03
2014	22090	Colungo	Liquidaciones	Consolidada	179101,65	1177,11	0	1988,63	130350,53	0	45585,38
2014	22094	Chalamera	Liquidaciones	Consolidada	138218,51	10355,5	63314,82	0	6428,19	14754,97	43365,03
2014	22095	Chía	Liquidaciones	Consolidada	96959,12	0	37614,76	0	12360,35	4411,78	42572,23
2014	22096	Chimillas	Liquidaciones	Consolidada	266381,52	2570	37310,45	0	63648,41	0	162852,66
2014	22099	Esplús	Liquidaciones	Consolidada	701710,1	0	233963,03	2357,84	238962,94	43113,43	183312,86
2014	22102	Estada	Liquidaciones	Consolidada	190719,79	0	33698,93	0	12106,52	0	144914,34
2014	22103	Estadilla	Liquidaciones	Consolidada	1669518,74	262457,48	116547,43	2784,09	118784,36	1264,44	1167680,94
2014	22105	Estopiñán del Castillo	Liquidaciones	Consolidada	292732,19	15633,53	56083,43	18269,91	2088,46	0	200656,86
2014	22106	Fago	Liquidaciones	Consolidada	167786,76	129,73	0	0	146005,54	0	21651,49
2014	22107	Fanlo	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22109	Fiscal	Liquidaciones	Consolidada	774200,73	38944,2	254091,8	29477,18	151797,44	65139,19	234750,92
2014	22110	Fonz	Liquidaciones	Consolidada	1212612,91	21616,86	53620,42	6193,01	427003,97	220157,78	484020,87
2014	22111	Foradada del Toscar	Liquidaciones	Consolidada	191921,37	0	79219,11	100	6845,48	510,01	105246,77
2014	22112	Fraga	Liquidaciones	Consolidada	13631296,12	846790,14	5784553,31	62956,67	3352633,24	1292859,62	2291503,14
2014	22113	Fueva (La)	Liquidaciones	Consolidada	1161675,43	293915,01	320145,81	18079,41	24805,27	49449,06	455280,87
2014	22114	Gistaín	Liquidaciones	Consolidada	274294,46	6975,88	80649,6	0	6761,74	58950,84	120956,4
2014	22115	Grado (El)	Liquidaciones	Consolidada	1065946,64	80148,58	579746,29	26714,01	144167,1	56601,2	178569,46
2014	22116	Grañén	Liquidaciones	Consolidada	1614071,03	294725,81	423669,92	69470,33	206751,29	0	619453,68
2014	22117	Graus	Liquidaciones	Consolidada	4216929,8	367390,14	663854,71	1380392,35	903471,45	208210,14	693611,01
2014	22119	Gurrea de Gállego	Liquidaciones	Consolidada	1397986,93	47060,21	362818,47	4403,7	519777,58	30894,1	433032,87
2014	22122	Hoz de Jaca	Liquidaciones	Consolidada	181322,44	3537,55	88899,92	150,15	4529,56	18929,51	65275,75
2014	22124	Huerto	Liquidaciones	Consolidada	550341,69	16812,99	226142,32	22214,56	29033,37	161644,43	94494,02
2014	22125	Huesca	Liquidaciones	Consolidada	50370966,42	2962880,76	23997279,99	7278011,69	8135255,18	1736105,53	6261433,27
2014	22126	Ibieca	Liquidaciones	Consolidada	108575,94	0	50636,69	327,12	14412,07	12100	31100,06
2014	22127	Igriés	Liquidaciones	Consolidada	533200,2	224,21	0	0	97339,21	175043,5	260593,28
2014	22128	Ilche	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22129	Isábena	Liquidaciones	Consolidada	321447,24	33026,7	163254,56	19949,23	40744,43	2645,39	61826,93
2014	22130	Jaca	Liquidaciones	Consolidada	18871390,26	1575090,88	6289898,22	451934,92	5576822,39	2515953,14	2461690,71
2014	22131	Jasa	Liquidaciones	Consolidada	303978,37	1249,82	145495,11	0	8272,26	0	148961,18
2014	22133	Labuerda	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22135	Laluenga	Liquidaciones	Consolidada	337377,57	48937,45	26971,87	15099,48	50139,64	80419,07	115810,06
2014	22136	Lalueza	Liquidaciones	Consolidada	1205231,61	187943,87	500323,31	0	118566,22	9000	389398,21
2014	22137	Lanaja	Liquidaciones	Consolidada	1138579	35713,26	284747,44	8649,41	289809,31	14037,57	505622,01
2014	22139	Laperdiguera	Liquidaciones	Consolidada	284498,45	3600	16580,96	4905,74	9897,1	205399,8	44114,85
2014	22141	Lascellas-Ponzano	Liquidaciones	Consolidada	212690,32	4200,72	21088,53	10266,39	15538,84	87639,76	73956,08
2014	22142	Lascuarre	Liquidaciones	Consolidada	185675,16	3818,52	33155,31	0	17722,13	0	130979,2
2014	22143	Laspaúles	Liquidaciones	Consolidada	378010,56	9410,47	79137,99	18249,38	39735,49	146142,06	85335,17
2014	22144	Laspuña	Liquidaciones	Consolidada	320960,4	12138,16	65272,48	870,24	15220,56	95484,95	131974,01
2014	22149	Loarre	Liquidaciones	Consolidada	358820,29	12332,87	0	21592,85	13165,38	138105,98	173623,21
2014	22150	Loporzano	Liquidaciones	Consolidada	546745,9	2917,11	259363,52	0	31645,41	83930,75	168889,11
2014	22151	Loscorrales	Liquidaciones	Consolidada	157229,8	23303,28	68908,11	0	18096,05	20999,95	25922,41
2014	22155	Monesma y Cajigar	Liquidaciones	Consolidada	92044,79	0	7522,85	0	4863,56	44032,28	35626,1
2014	22156	Monflorite-Lascasas	Liquidaciones	Consolidada	423021,05	6880,92	183910,85	2836,55	100459,34	0	128933,39
2014	22157	Montanuy	Liquidaciones	Consolidada	1611191,68	263,45	517023,74	78496,5	158035,11	537588,59	319784,29
2014	22158	Monzón	Liquidaciones	Consolidada	15794404,84	1745045,64	6638609,96	2102264,78	1677943,5	356796,98	3273743,98
2014	22160	Naval	Liquidaciones	Consolidada	349607,3	0	57938,7	0	45667,92	106730,69	139269,99
2014	22162	Novales	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22163	Nueno	Liquidaciones	Consolidada	730552,65	0	402556,78	0	21970,64	5939,29	300085,94
2014	22164	Olvena	Liquidaciones	Consolidada	103165,63	0	45311,92	0	0	0	57853,71
2014	22165	Ontiñena	Liquidaciones	Consolidada	455201,72	4180,1	26797,19	26737,07	69668,26	84895,65	242923,45
2014	22167	Osso de Cinca	Liquidaciones	Consolidada	587278,92	24384,2	0	0	0	147886,85	415007,87
2014	22168	Palo	Liquidaciones	Consolidada	123248,9	28966,74	41467,84	872	8027,62	0	43914,7
2014	22170	Panticosa	Liquidaciones	Consolidada	4035126,41	521191,92	286583,6	26325	172084,82	1998475,04	1030466,03
2014	22172	Peñalba	Liquidaciones	Consolidada	714179,48	4900	68958,68	32866,63	100587,49	317824,35	189042,33
2014	22173	Peñas de Riglos (Las)	Liquidaciones	Clasificación Económica de la Administración General	0	0	0	0	0	0	0
2014	22174	Peralta de Alcofea	Liquidaciones	Consolidada	807111,11	67934,55	333562,85	44235,49	149551,81	61589,55	150236,86
2014	22175	Peralta de Calasanz	Liquidaciones	Consolidada	301768,19	16565,96	161428,93	0	26765,93	4897,56	92109,81
2014	22176	Peraltilla	Liquidaciones	Consolidada	415360,63	756,3	117258,95	2416,07	168945,58	0	125983,73
2014	22177	Perarrúa	Liquidaciones	Consolidada	344745,96	700,01	262457,3	1336,07	0	665,87	79586,71
2014	22178	Pertusa	Liquidaciones	Consolidada	235217,66	18813,33	152524,52	3473,45	18531,39	0	41874,97
2014	22181	Piracés	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22182	Plan	Liquidaciones	Consolidada	382100,86	11215,29	45445,99	0	17560,53	79257,58	228621,47
2014	22184	Poleñino	Liquidaciones	Consolidada	378433,45	16703,59	107069,02	0	57356,09	3414,93	193889,82
2014	22186	Pozán de Vero	Liquidaciones	Consolidada	339163,63	15440,58	18806,94	0	79802,54	166257,32	58856,25
2014	22187	Puebla de Castro (La)	Liquidaciones	Consolidada	563331,05	15393,05	140751,65	23282,97	167080,31	23529,45	193293,62
2014	22188	Puente de Montañana	Liquidaciones	Consolidada	459912,73	10680,28	285519,11	0	0	0	163713,34
2014	22189	Puértolas	Liquidaciones	Consolidada	390457,49	153419,58	65167,03	3955,38	350	6871,11	160694,39
2014	22190	Pueyo de Araguás (El)	Liquidaciones	Consolidada	198261,3	0	0	0	120222,64	0	78038,66
2014	22193	Pueyo de Santa Cruz	Liquidaciones	Consolidada	415587,61	11454,9	61912,99	108,92	160974,75	95764,76	85371,29
2014	22195	Quicena	Liquidaciones	Consolidada	167434,06	22537,59	0	0	0	0	144896,47
2014	22197	Robres	Liquidaciones	Consolidada	763229,29	31627,08	166491,64	28161,56	15303,06	214164,34	307481,61
2014	22199	Sabiñánigo	Liquidaciones	Consolidada	9789500,92	746960,84	3568946,77	131700,98	2293309,34	573352,31	2475230,68
2014	22200	Sahún	Liquidaciones	Consolidada	462143,19	15998,72	232927,08	20279,94	45262,7	0	147674,75
2014	22201	Salas Altas	Liquidaciones	Consolidada	234337,74	3964,36	60449,83	0	27311,06	67926,69	74685,8
2014	22202	Salas Bajas	Liquidaciones	Consolidada	211478,14	0	59280,39	0	54350,93	75371,8	22475,02
2014	22203	Salillas	Liquidaciones	Consolidada	149947,13	147,27	64575,02	0	32323,58	2682,36	50218,9
2014	22204	Sallent de Gállego	Liquidaciones	Consolidada	3908791,46	1158121,1	290356,63	10000	299972,93	485243,34	1665097,46
2014	22205	San Esteban de Litera	Liquidaciones	Consolidada	694036,28	10375,06	335467,36	9083,87	73602,38	131599,94	133907,67
2014	22206	Sangarrén	Liquidaciones	Consolidada	278642,97	20039,38	0	0	11711,04	55357,1	191535,45
2014	22207	San Juan de Plan	Liquidaciones	Consolidada	208000,31	8905,08	29269,52	0	4376,02	0	165449,69
2014	22208	Santa Cilia	Liquidaciones	Consolidada	278041,28	21353,11	29286,51	16686,56	11336,65	67775,68	131602,77
2014	22209	Santa Cruz de la Serós	Liquidaciones	Consolidada	310858,12	9900	0	0	0	155473,3	145484,82
2014	22212	Santaliestra y San Quílez	Liquidaciones	Consolidada	152370,9	35258,16	61793,18	0	1535	0	53784,56
2014	22213	Sariñena	Liquidaciones	Consolidada	4698163,56	537308,73	956859,13	87079,52	1013064,76	161121,35	1942730,07
2014	22214	Secastilla	Liquidaciones	Consolidada	348015,41	45804,93	53491,76	19520,74	26123,78	47894,23	155179,97
2014	22215	Seira	Liquidaciones	Consolidada	279062,16	14629,31	134181,96	0	13607,88	0	116643,01
2014	22217	Sena	Liquidaciones	Consolidada	433872,9	0	130981,08	0	39531,2	29722,69	233637,93
2014	22218	Senés de Alcubierre	Liquidaciones	Consolidada	68289,49	0	6772,43	1695,37	0	30996,42	28825,27
2014	22220	Sesa	Liquidaciones	Consolidada	172235,61	1384,32	67098,65	0	26839,14	4985,2	71928,3
2014	22221	Sesué	Liquidaciones	Consolidada	324745,82	0	0	0	1405	69611,43	253729,39
2014	22222	Siétamo	Liquidaciones	Consolidada	556318,49	37646,64	89038,75	25266,91	42262,42	183604,16	178499,61
2014	22223	Sopeira	Liquidaciones	Consolidada	357289,98	6048,36	77051,04	13883,06	24447,71	137763,67	98096,14
2014	22225	Tamarite de Litera	Liquidaciones	Consolidada	3529872,17	497825,77	1363845,08	214093,95	775599,88	0	678507,49
2014	22226	Tardienta	Liquidaciones	Consolidada	1456719,15	146292,31	230989,18	128577,55	557729,12	90638,09	302492,9
2014	22227	Tella-Sin	Liquidaciones	Consolidada	698556,24	77230,53	242437,45	2160	63894,12	78089,73	234744,41
2014	22228	Tierz	Liquidaciones	Consolidada	611693,75	41524,49	44765,07	57413,12	37461,11	101747,57	328782,39
2014	22229	Tolva	Liquidaciones	Consolidada	166942,04	5524,6	67243,68	10449,6	45485,98	0	38238,18
2014	22230	Torla-Ordesa	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22232	Torralba de Aragón	Liquidaciones	Consolidada	254186,66	0	85797,74	6984,54	0	75642,29	85762,09
2014	22233	Torre la Ribera	Liquidaciones	Consolidada	128172,11	15748,55	71385,3	5868,79	7543,7	0	27625,77
2014	22234	Torrente de Cinca	Liquidaciones	Consolidada	970483,05	54599,45	65965,2	72164,72	208794,63	246219	322740,05
2014	22235	Torres de Alcanadre	Liquidaciones	Consolidada	135057,41	7178,97	71674,76	11649,9	2454,03	0	42099,75
2014	22236	Torres de Barbués	Liquidaciones	Consolidada	241133,54	6262,32	144356,6	0	30203,28	14650,38	45660,96
2014	22239	Tramaced	Liquidaciones	Consolidada	204767,59	16455,81	0	3955,18	170323,19	398,06	13635,35
2014	22242	Valfarta	Liquidaciones	Consolidada	127834,42	0	8030	4799,03	19676,5	60498,06	34830,83
2014	22243	Valle de Bardají	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22244	Valle de Lierp	Liquidaciones	Consolidada	155669,25	0	0	0	0	94285,87	61383,38
2014	22245	Velilla de Cinca	Liquidaciones	Consolidada	411153,42	13147,45	273008,58	27819,01	1816,74	0	95361,64
2014	22246	Beranuy	Liquidaciones	Consolidada	223237,59	0	135501,98	4121,28	35087,72	19819,43	28707,18
2014	22247	Viacamp y Litera	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22248	Vicién	Liquidaciones	Consolidada	247767,24	14592,31	0	11011,06	173190,14	19657,12	29316,61
2014	22249	Villanova	Liquidaciones	Consolidada	187803,78	0	5494,21	0	37932,91	11396,37	132980,29
2014	22250	Villanúa	Liquidaciones	Consolidada	1008710,44	34525,41	353599,76	0	185852,3	181695,54	253037,43
2014	22251	Villanueva de Sigena	Liquidaciones	Consolidada	319197,81	10153,36	165452,48	0	21390,52	0	122201,45
2014	22252	Yebra de Basa	Liquidaciones	Clasificación Económica de la Administración General	0	0	0	0	0	0	0
2014	22253	Yésero	Liquidaciones	Sin información	0	0	0	0	0	0	0
2014	22254	Zaidín	Liquidaciones	Consolidada	1182379,51	82693,38	0	72354	175052,79	227557,16	624722,18
2014	22901	Valle de Hecho	Liquidaciones	Consolidada	848239,58	56654,34	0	49891,54	203313,42	182087,66	356292,62
2014	22902	Puente la Reina de Jaca	Liquidaciones	Consolidada	394895,47	18085,65	0	0	0	108807,83	268001,99
2014	22903	San Miguel del Cinca	Liquidaciones	Consolidada	724300,98	57323,1	372138,24	0	103615,95	0	191223,69
2014	22904	Sotonera (La)	Liquidaciones	Consolidada	758419,66	41105,56	220739,37	55170	67011,78	63652,86	310740,09
2014	22905	Lupiñén-Ortilla	Liquidaciones	Consolidada	731700,04	103871,18	239655,01	0	217563,53	39664,87	130945,45
2014	22906	Santa María de Dulcis	Liquidaciones	Consolidada	233942,29	3110,91	1415,87	26404,88	11841,73	94182,77	96986,13
2014	22907	Aínsa-Sobrarbe	Liquidaciones	Consolidada	3115275,64	383929,05	850263,78	284240,82	477572,63	53495,94	1065773,42
2014	22908	Hoz y Costeán	Liquidaciones	Consolidada	199552,8	4306,27	59096,81	0	96793,52	0	39356,2
2014	22909	Vencillón	Liquidaciones	Consolidada	387469,28	0	123791,49	1399,39	96352,35	68118,21	97807,84
2014	44001	Ababuj	Liquidaciones	Consolidada	187915,53	829,04	129279,85	40,45	2707,35	0	55058,84
2014	44002	Abejuela	Liquidaciones	Consolidada	215720,65	23120,31	128952,84	0	1246,59	0	62400,91
2014	44003	Aguatón	Liquidaciones	Consolidada	88430,25	2282,65	59962,57	0	4913,71	0	21271,32
2014	44004	Aguaviva	Liquidaciones	Consolidada	716304,94	29069,4	226401,34	138097,81	13801,14	0	308935,25
2014	44005	Aguilar del Alfambra	Liquidaciones	Consolidada	114393,28	13904,05	49636,97	12	0	0	50840,26
2014	44006	Alacón	Liquidaciones	Consolidada	347286,03	8352,99	88272,82	11440,81	75172,25	20417,28	143629,88
2014	44007	Alba	Liquidaciones	Consolidada	219258,64	364,62	122124,57	0	11902,56	0	84866,89
2014	44008	Albalate del Arzobispo	Liquidaciones	Consolidada	1972957,29	0	761625,66	535362,53	440543,04	3197,92	232228,14
2014	44009	Albarracín	Liquidaciones	Consolidada	2241883,7	73716,19	1238524,28	75468,27	354939,22	89508,75	409726,99
2014	44010	Albentosa	Liquidaciones	Consolidada	544336,86	36161,68	287770,55	0	64884,88	0	155519,75
2014	44011	Alcaine	Liquidaciones	Consolidada	136897,7	0	0	0	34763,08	9871,81	92262,81
