Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2004	Huesca	22221	Sesué	1	2	1	1
2004	Huesca	22222	Siétamo	3	7	1	4
2004	Huesca	22225	Tamarite de Litera	-24	19	7	43
2004	Huesca	22227	Tella-Sin	-2	2		4
2004	Huesca	22228	Tierz	4	8	2	4
2004	Huesca	22230	Torla-Ordesa	3	4	1	1
2004	Huesca	22234	Torrente de Cinca	-4	6	5	10
2004	Huesca	22239	Tramaced	1	1	1	
2004	Huesca	22242	Valfarta	1	1		
2004	Huesca	22245	Velilla de Cinca	0	5	1	5
2004	Huesca	22247	Viacamp y Litera	1	1		
2004	Huesca	22249	Villanova	1	1	1	
2004	Huesca	22250	Villanúa	1	2	2	1
2004	Huesca	22251	Villanueva de Sigena	2	3	1	1
2004	Huesca	22254	Zaidín	-1	12	3	13
2004	Huesca	22901	Valle de Hecho	-8	6	3	14
2004	Huesca	22902	Puente la Reina de Jaca	-1	2		3
2004	Huesca	22903	San Miguel del Cinca	-7	5	2	12
2004	Huesca	22904	Sotonera (La)	-13	3	6	16
2004	Huesca	22905	Lupiñén-Ortilla	3	4		1
2004	Huesca	22906	Santa María de Dulcis	-1	1		2
2004	Huesca	22907	Aínsa-Sobrarbe	-6	16	7	22
2004	Huesca	22909	Vencillón	5	10	1	5
2004	Teruel	44004	Aguaviva	-9	1		10
2004	Teruel	44005	Aguilar del Alfambra	-2	1		3
2004	Teruel	44006	Alacón	-6	3		9
2004	Teruel	44007	Alba	-4	2		6
2004	Teruel	44008	Albalate del Arzobispo	-27	11	5	38
2004	Teruel	44009	Albarracín	2	9	3	7
2004	Teruel	44010	Albentosa	-2	4		6
2004	Teruel	44012	Alcalá de la Selva	-1	2	3	3
2004	Teruel	44013	Alcañiz	-6	157	97	163
2004	Teruel	44014	Alcorisa	-12	30	15	42
2004	Teruel	44016	Alfambra	-11	3	1	14
2004	Teruel	44019	Alobras	1	1	1	
2004	Teruel	44022	Alloza	-4	2	2	6
2004	Teruel	44025	Andorra	6	67	19	61
2004	Teruel	44029	Ariño	-7	7		14
2004	Teruel	44034	Bañón	1	1		
2004	Teruel	44037	Beceite	-7	2	2	9
2004	Teruel	44038	Belmonte de San José	1	2		1
2004	Teruel	44039	Bello	-7	2	1	9
2004	Teruel	44040	Berge	0	2		2
2004	Teruel	44044	Bordón	1	1		
2004	Teruel	44045	Bronchales	-6	2	1	8
2004	Teruel	44049	Calaceite	-9	5		14
2004	Teruel	44050	Calamocha	4	33	20	29
2004	Teruel	44051	Calanda	-18	22	17	40
2004	Teruel	44054	Camarena de la Sierra	-1	1	1	2
2004	Teruel	44056	Caminreal	-7	2	1	9
2004	Teruel	44059	Cantavieja	3	8		5
2004	Teruel	44061	Cañada de Verich (La)	2	2		
2004	Teruel	44068	Castelserás	-12	7	1	19
2004	Teruel	44071	Castellote	-6	4	1	10
2004	Teruel	44074	Cedrillas	-11	3	2	14
2004	Teruel	44075	Celadas	-1	1	2	2
2004	Teruel	44076	Cella	-6	15	9	21
2004	Teruel	44080	Codoñera (La)	2	4	5	2
2004	Teruel	44086	Cretas	-4	6	1	10
2004	Teruel	44090	Cucalón	-1	1		2
2004	Teruel	44093	Cuevas de Almudén	-1	1		2
2004	Teruel	44094	Cuevas Labradas	-2	1		3
2004	Teruel	44096	Ejulve	0	2		2
2004	Teruel	44099	Escucha	3	8	1	5
2004	Teruel	44103	Formiche Alto	2	4	2	2
2004	Teruel	44105	Fórnoles	0	1		1
2004	Teruel	44106	Fortanete	1	2		1
2004	Teruel	44107	Foz-Calanda	0	4	1	4
2004	Teruel	44108	Fresneda (La)	-2	4	1	6
2004	Teruel	44109	Frías de Albarracín	-2	1		3
2004	Teruel	44112	Fuentes Claras	-6	2		8
2004	Teruel	44113	Fuentes de Rubielos	1	2	2	1
2004	Teruel	44114	Fuentespalda	0	3		3
2004	Teruel	44115	Galve	2	3		1
2004	Teruel	44117	Gea de Albarracín	-1	3	3	4
2004	Teruel	44118	Ginebrosa (La)	-6	1	1	7
2004	Teruel	44119	Griegos	-1	1	1	2
2004	Teruel	44120	Guadalaviar	-2	3		5
2004	Teruel	44121	Gúdar	2	2		
2004	Teruel	44122	Híjar	-17	10	6	27
2004	Teruel	44123	Hinojosa de Jarque	-4	1		5
2004	Teruel	44126	Iglesuela del Cid (La)	-1	4	1	5
2004	Teruel	44136	Lidón	-2	1		3
2004	Teruel	44143	Manzanera	2	7	1	5
2004	Teruel	44144	Martín del Río	0	3		3
2004	Teruel	44145	Mas de las Matas	-13	9	2	22
2004	Teruel	44147	Mazaleón	3	7	3	4
2004	Teruel	44148	Mezquita de Jarque	0	1		1
2004	Teruel	44151	Molinos	-3	1		4
2004	Teruel	44153	Monreal del Campo	-2	22	11	24
2004	Teruel	44154	Monroyo	-1	1		2
2004	Teruel	44155	Montalbán	-6	8	3	14
2004	Teruel	44158	Mora de Rubielos	-6	7	9	13
2004	Teruel	44160	Mosqueruela	2	9	1	7
2004	Teruel	44161	Muniesa	-3	3		6
2004	Teruel	44168	Odón	-2	1	1	3
2004	Teruel	44169	Ojos Negros	-4	3	2	7
2004	Teruel	44171	Olba	-1	1	1	2
2004	Teruel	44172	Oliete	-7	1		8
2004	Teruel	44173	Olmos (Los)	1	1	1	
2004	Teruel	44174	Orihuela del Tremedal	-3	2		5
2004	Teruel	44177	Pancrudo	-1	1		2
2004	Teruel	44182	Perales del Alfambra	-3	1		4
2004	Teruel	44191	Puebla de Híjar (La)	-9	6	4	15
2004	Teruel	44192	Puebla de Valverde (La)	-2	6	1	8
2004	Teruel	44193	Puertomingalvo	-2	2		4
2004	Teruel	44198	Royuela	-3	2		5
2004	Teruel	44201	Rubielos de Mora	-2	5	1	7
2004	Teruel	44205	Samper de Calanda	-9	7	2	16
2004	Teruel	44206	San Agustín	1	2		1
2004	Teruel	44209	Santa Eulalia	-16	4	3	20
2004	Teruel	44210	Sarrión	-10	5	3	15
2004	Teruel	44216	Teruel	43	367	196	324
2004	Teruel	44219	Tornos	-6	1		7
2004	Teruel	44221	Torrecilla de Alcañiz	-6	2		8
2004	Teruel	44225	Torre del Compte	0	1		1
2004	Teruel	44226	Torrelacárcel	-3	2	1	5
2004	Teruel	44229	Torres de Albarracín	0	1		1
2004	Teruel	44232	Torrijo del Campo	-7	1		8
2004	Teruel	44237	Urrea de Gaén	-4	1	2	5
2004	Teruel	44238	Utrillas	19	42	13	23
2004	Teruel	44240	Valbona	-1	2		3
2004	Teruel	44241	Valdealgorfa	-3	4	2	7
2004	Teruel	44246	Valderrobres	-6	21	4	27
2004	Teruel	44247	Valjunquera	-5	1	2	6
2004	Teruel	44251	Villafranca del Campo	-3	1	1	4
2004	Teruel	44256	Villanueva del Rebollar de la Sierra	-1	1		2
2004	Teruel	44260	Villarluengo	-2	1		3
2004	Teruel	44261	Villarquemado	-13	6	2	19
2004	Teruel	44262	Villarroya de los Pinares	-1	1		2
2004	Teruel	44263	Villastar	-2	2		4
2004	Teruel	44264	Villel	-7	1	1	8
2004	Teruel	44267	Vivel del Río Martín	1	1		
2004	Zaragoza	50003	Agón	-3	1		4
2004	Zaragoza	50005	Aguilón	1	2		1
2004	Zaragoza	50006	Ainzón	-11	8	6	19
2004	Zaragoza	50007	Aladrén	1	1		
2004	Zaragoza	50008	Alagón	-7	61	34	68
2004	Zaragoza	50009	Alarba	1	4	1	3
2004	Zaragoza	50013	Alcalá de Ebro	-4	1		5
2004	Zaragoza	50015	Alconchel de Ariza	-3	1		4
2004	Zaragoza	50017	Alfajarín	2	15	10	13
2004	Zaragoza	50018	Alfamén	-7	12	5	19
2004	Zaragoza	50019	Alforque	0	1		1
2004	Zaragoza	50020	Alhama de Aragón	-8	7	4	15
2004	Zaragoza	50023	Almonacid de la Cuba	-3	2		5
2004	Zaragoza	50024	Almonacid de la Sierra	-15	4	2	19
2004	Zaragoza	50025	Almunia de Doña Godina (La)	9	83	28	74
2004	Zaragoza	50026	Alpartir	-9	2	1	11
2004	Zaragoza	50027	Ambel	-3	4		7
2004	Zaragoza	50028	Anento	1	1		
2004	Zaragoza	50029	Aniñón	-6	3	2	9
2004	Zaragoza	50032	Arándiga	-5	2	2	7
2004	Zaragoza	50034	Ariza	-8	10	4	18
2004	Zaragoza	50035	Artieda	1	1		
2004	Zaragoza	50038	Ateca	-16	12	6	28
2004	Zaragoza	50039	Azuara	-7	1		8
2004	Zaragoza	50044	Bardallur	-2	1		3
2004	Zaragoza	50045	Belchite	-6	13	3	19
2004	Zaragoza	50046	Belmonte de Gracián	-7	1		8
2004	Zaragoza	50047	Berdejo	1	1		
2004	Zaragoza	50051	Biota	-6	8	6	14
2004	Zaragoza	50053	Boquiñeni	-6	1	2	7
2004	Zaragoza	50055	Borja	-13	51	19	64
2004	Zaragoza	50057	Brea de Aragón	-6	10	7	16
2004	Zaragoza	50059	Bujaraloz	0	11	4	11
2004	Zaragoza	50060	Bulbuente	-2	2		4
2004	Zaragoza	50061	Bureta	-8	1		9
2004	Zaragoza	50062	Burgo de Ebro (El)	-2	15	11	17
2004	Zaragoza	50063	Buste (El)	-2	1		3
2004	Zaragoza	50064	Cabañas de Ebro	-2	4		6
2004	Zaragoza	50066	Cadrete	26	36	21	10
2004	Zaragoza	50067	Calatayud	-35	179	99	214
2004	Zaragoza	50068	Calatorao	-15	20	11	35
2004	Zaragoza	50070	Calmarza	-2	1	1	3
2004	Zaragoza	50071	Campillo de Aragón	-1	2		3
2004	Zaragoza	50072	Carenas	-3	1		4
2004	Zaragoza	50073	Cariñena	-2	28	11	30
2004	Zaragoza	50074	Caspe	-18	83	39	101
2004	Zaragoza	50079	Cervera de la Cañada	-1	1	1	2
2004	Zaragoza	50080	Cerveruela	1	1		
2004	Zaragoza	50081	Cetina	-7	2		9
2004	Zaragoza	50084	Clarés de Ribota	0	1		1
2004	Zaragoza	50085	Codo	-4	1		5
2004	Zaragoza	50088	Cosuenda	-5	1	2	6
2004	Zaragoza	50089	Cuarte de Huerva	28	49	43	21
2004	Zaragoza	50090	Cubel	-1	2	1	3
2004	Zaragoza	50092	Chiprana	3	4		1
2004	Zaragoza	50094	Daroca	-21	15	7	36
2004	Zaragoza	50095	Ejea de los Caballeros	-31	137	84	168
2004	Zaragoza	50099	Épila	-1	59	14	60
2004	Zaragoza	50101	Escatrón	-14	5	3	19
2004	Zaragoza	50102	Fabara	-13	5	3	18
2004	Zaragoza	50104	Farlete	0	3		3
2004	Zaragoza	50105	Fayón	-6	3		9
2004	Zaragoza	50107	Figueruelas	-8	10	9	18
2004	Zaragoza	50111	Fréscano	-1	1		2
2004	Zaragoza	50113	Fuendejalón	-12	5	2	17
2004	Zaragoza	50115	Fuentes de Ebro	1	39	20	38
2004	Zaragoza	50118	Gallur	-20	24	4	44
2004	Zaragoza	50119	Gelsa	-9	8	6	17
2004	Zaragoza	50121	Gotor	-3	2	1	5
2004	Zaragoza	50123	Grisén	-4	2	2	6
2004	Zaragoza	50124	Herrera de los Navarros	-9	4	1	13
2004	Zaragoza	50125	Ibdes	-6	4	2	10
2004	Zaragoza	50126	Illueca	0	29	13	29
2004	Zaragoza	50128	Isuerre	0	1	1	1
2004	Zaragoza	50129	Jaraba	-3	1	1	4
2004	Zaragoza	50130	Jarque de Moncayo	-6	1	2	7
2004	Zaragoza	50131	Jaulín	-2	2		4
2004	Zaragoza	50132	Joyosa (La)	4	10	11	6
2004	Zaragoza	50133	Lagata	0	1		1
2004	Zaragoza	50135	Layana	1	1		
2004	Zaragoza	50136	Lécera	-9	2		11
2004	Zaragoza	50137	Leciñena	2	12	1	10
2004	Zaragoza	50139	Letux	-5	3		8
2004	Zaragoza	50141	Lituénigo	-2	1		3
2004	Zaragoza	50142	Lobera de Onsella	1	1		
2004	Zaragoza	50143	Longares	-9	6	4	15
2004	Zaragoza	50146	Lucena de Jalón	1	2	2	1
2004	Zaragoza	50147	Luceni	-10	4	3	14
2004	Zaragoza	50148	Luesia	0	3	1	3
2004	Zaragoza	50150	Lumpiaque	-4	8	3	12
2004	Zaragoza	50151	Luna	-12	3		15
2004	Zaragoza	50152	Maella	-17	15	7	32
2004	Zaragoza	50153	Magallón	-11	7	6	18
2004	Zaragoza	50154	Mainar	1	2		1
2004	Zaragoza	50156	Maleján	-5	1	1	6
2004	Zaragoza	50157	Malón	-2	4	2	6
2004	Zaragoza	50159	Maluenda	-11	7	1	18
2004	Zaragoza	50160	Mallén	-20	17	10	37
2004	Zaragoza	50161	Manchones	-3	1	1	4
2004	Zaragoza	50162	Mara	-2	1		3
2004	Zaragoza	50163	María de Huerva	25	43	27	18
2004	Zaragoza	50164	Mediana de Aragón	-9	1		10
2004	Zaragoza	50165	Mequinenza	-26	15	9	41
2004	Zaragoza	50169	Miedes de Aragón	-9	2	3	11
2004	Zaragoza	50170	Monegrillo	2	5	1	3
2004	Zaragoza	50173	Monterde	-4	1		5
2004	Zaragoza	50175	Morata de Jalón	-10	8	3	18
2004	Zaragoza	50177	Morés	-3	1		4
2004	Zaragoza	50178	Moros	-5	2	1	7
2004	Zaragoza	50179	Moyuela	-9	1		10
2004	Zaragoza	50180	Mozota	0	1		1
2004	Zaragoza	50181	Muel	-7	10	5	17
2004	Zaragoza	50182	Muela (La)	7	27	22	20
2004	Zaragoza	50183	Munébrega	-1	3	2	4
2004	Zaragoza	50189	Nonaspe	-13	5	4	18
2004	Zaragoza	50190	Novallas	-11	2	3	13
2004	Zaragoza	50191	Novillas	-12	4	3	16
2004	Zaragoza	50192	Nuévalos	3	5	3	2
2004	Zaragoza	50193	Nuez de Ebro	1	5	4	4
2004	Zaragoza	50196	Orera	-1	1		2
2004	Zaragoza	50199	Osera de Ebro	-17	4		21
2004	Zaragoza	50200	Paniza	-5	2	1	7
2004	Zaragoza	50201	Paracuellos de Jiloca	-3	2	2	5
2004	Zaragoza	50202	Paracuellos de la Ribera	-2	1		3
2004	Zaragoza	50203	Pastriz	0	17	13	17
2004	Zaragoza	50204	Pedrola	-2	28	15	30
2004	Zaragoza	50206	Perdiguera	0	7	2	7
2004	Zaragoza	50208	Pina de Ebro	3	32	10	29
2004	Zaragoza	50209	Pinseque	-34	30	19	64
2004	Zaragoza	50211	Plasencia de Jalón	-3	1	1	4
2004	Zaragoza	50216	Pozuelo de Aragón	-1	1	2	2
2004	Zaragoza	50217	Pradilla de Ebro	-3	8		11
2004	Zaragoza	50218	Puebla de Albortón	0	1		1
2004	Zaragoza	50219	Puebla de Alfindén (La)	54	78	51	24
2004	Zaragoza	50222	Quinto	-17	8	7	25
2004	Zaragoza	50223	Remolinos	-8	6	4	14
2004	Zaragoza	50225	Ricla	-11	12	11	23
2004	Zaragoza	50228	Rueda de Jalón	-5	2	3	7
2004	Zaragoza	50230	Sádaba	-28	4	5	32
2004	Zaragoza	50231	Salillas de Jalón	0	2		2
2004	Zaragoza	50232	Salvatierra de Esca	-8	1	2	9
2004	Zaragoza	50233	Samper del Salz	-1	1		2
2004	Zaragoza	50234	San Martín de la Virgen de Moncayo	-3	1	1	4
2004	Zaragoza	50235	San Mateo de Gállego	1	23	4	22
2004	Zaragoza	50237	Santa Cruz de Moncayo	1	1		
2004	Zaragoza	50239	Santed	0	1		1
2004	Zaragoza	50241	Saviñán	-3	1	1	4
2004	Zaragoza	50242	Sediles	-3	1		4
2004	Zaragoza	50243	Sestrica	-5	2	1	7
2004	Zaragoza	50244	Sierra de Luna	-1	2		3
2004	Zaragoza	50245	Sigüés	-1	1		2
2004	Zaragoza	50247	Sobradiel	4	9	4	5
2004	Zaragoza	50248	Sos del Rey Católico	-1	3	2	4
2004	Zaragoza	50249	Tabuenca	-1	3	1	4
2004	Zaragoza	50251	Tarazona	-55	90	51	145
2004	Zaragoza	50252	Tauste	-15	63	35	78
2004	Zaragoza	50253	Terrer	-8	1		9
2004	Zaragoza	50254	Tierga	-2	3		5
2004	Zaragoza	50261	Torrellas	-2	2		4
2004	Zaragoza	50262	Torres de Berrellén	-8	7	12	15
2004	Zaragoza	50266	Trasobares	-4	1		5
2004	Zaragoza	50267	Uncastillo	-10	5	1	15
2004	Zaragoza	50268	Undués de Lerda	1	1		
2004	Zaragoza	50269	Urrea de Jalón	-5	1	1	6
2004	Zaragoza	50271	Used	-1	3	1	4
2004	Zaragoza	50272	Utebo	158	213	112	55
2004	Zaragoza	50277	Valtorres	-1	1		2
2004	Zaragoza	50278	Velilla de Ebro	-3	2		5
2004	Zaragoza	50280	Vera de Moncayo	-1	4	1	5
2004	Zaragoza	50285	Villafranca de Ebro	-10	4	2	14
2004	Zaragoza	50287	Villalengua	-3	1	1	4
2004	Zaragoza	50288	Villanueva de Gállego	14	47	12	33
2004	Zaragoza	50290	Villanueva de Huerva	-7	1		8
2004	Zaragoza	50292	Villarreal de Huerva	0	1	1	1
2004	Zaragoza	50293	Villarroya de la Sierra	-10	3	1	13
2004	Zaragoza	50296	Zaida (La)	-6	2	1	8
2004	Zaragoza	50297	Zaragoza	349	6357	3347	6008
2004	Zaragoza	50298	Zuera	-12	46	37	58
2003	Huesca	22001	Abiego	-6	2		8
2003	Huesca	22003	Adahuesca	-1	2		3
2003	Huesca	22006	Aísa	3	4		1
2003	Huesca	22007	Albalate de Cinca	-7	5	4	12
2003	Huesca	22008	Albalatillo	-2	1	1	3
2003	Huesca	22009	Albelda	-11	6	4	17
2003	Huesca	22011	Albero Alto	1	3		2
2003	Huesca	22013	Alberuela de Tubo	-2	1		3
2003	Huesca	22015	Alcalá del Obispo	0	2		2
2003	Huesca	22016	Alcampell	-13	3		16
2003	Huesca	22017	Alcolea de Cinca	0	11	4	11
2003	Huesca	22018	Alcubierre	-4	1	1	5
2003	Huesca	22020	Alfántega	-2			2
2003	Huesca	22021	Almudévar	-20	14	7	34
2003	Huesca	22022	Almunia de San Juan	-7	3	1	10
2003	Huesca	22023	Almuniente	-7	4	2	11
2003	Huesca	22024	Alquézar	-4	1		5
2003	Huesca	22025	Altorricón	-10	8	5	18
2003	Huesca	22027	Angüés	-9	2		11
2003	Huesca	22028	Ansó	-4	1	1	5
2003	Huesca	22032	Aragüés del Puerto	0	1		1
2003	Huesca	22035	Arén	-3	3	1	6
2003	Huesca	22039	Ayerbe	-12	6	4	18
2003	Huesca	22044	Bailo	-1	2		3
2003	Huesca	22046	Ballobar	-4	8	3	12
2003	Huesca	22047	Banastás	-1	1		2
2003	Huesca	22048	Barbastro	-73	119	67	192
2003	Huesca	22050	Barbuñales	0	1		1
2003	Huesca	22052	Belver de Cinca	-3	12	1	15
2003	Huesca	22053	Benabarre	-12	10	4	22
2003	Huesca	22054	Benasque	7	17	10	10
2003	Huesca	22055	Berbegal	-3	2		5
2003	Huesca	22057	Bielsa	-4	3		7
2003	Huesca	22059	Biescas	-5	11	5	16
2003	Huesca	22060	Binaced	-1	13	5	14
2003	Huesca	22061	Binéfar	-20	72	33	92
2003	Huesca	22062	Bisaurri	-1	2		3
2003	Huesca	22063	Biscarrués	-3	1	2	4
2003	Huesca	22064	Blecua y Torres	-2	1		3
2003	Huesca	22066	Boltaña	-2	7	1	9
2003	Huesca	22069	Broto	-6	1		7
2003	Huesca	22076	Canal de Berdún	-4	2	1	6
2003	Huesca	22077	Candasnos	-3	2		5
2003	Huesca	22078	Canfranc	-1	5		6
2003	Huesca	22080	Capella	-5	3	3	8
2003	Huesca	22081	Casbas de Huesca	-2	2		4
2003	Huesca	22083	Castejón de Monegros	-2	2		4
2003	Huesca	22084	Castejón de Sos	4	5	1	1
2003	Huesca	22088	Castillazuelo	-2	4		6
2003	Huesca	22089	Castillonroy	-3	1	1	4
2003	Huesca	22090	Colungo	-2	1		3
2003	Huesca	22096	Chimillas	-4	3	2	7
2003	Huesca	22099	Esplús	-7	2	1	9
2003	Huesca	22103	Estadilla	-10	6	2	16
2003	Huesca	22105	Estopiñán del Castillo	1	2	2	1
2003	Huesca	22107	Fanlo	1	1		
2003	Huesca	22109	Fiscal	1	2	2	1
2003	Huesca	22110	Fonz	-17	2	2	19
2003	Huesca	22112	Fraga	2	140	52	138
2003	Huesca	22113	Fueva (La)	-14	2	1	16
2003	Huesca	22114	Gistaín	-3	1	2	4
2003	Huesca	22115	Grado (El)	-10	2		12
2003	Huesca	22116	Grañén	-24	9	5	33
2003	Huesca	22117	Graus	-28	26	14	54
2003	Huesca	22119	Gurrea de Gállego	-17	8	3	25
2003	Huesca	22125	Huesca	-39	491	245	530
2003	Huesca	22127	Igriés	-7	1	2	8
2003	Huesca	22130	Jaca	-23	112	60	135
2003	Huesca	22133	Labuerda	1	2		1
2003	Huesca	22135	Laluenga	-4	2	1	6
2003	Huesca	22136	Lalueza	-9	4		13
2003	Huesca	22137	Lanaja	-12	8	3	20
2003	Huesca	22139	Laperdiguera	-1	1		2
2003	Huesca	22143	Laspaúles	-3	2	1	5
2003	Huesca	22149	Loarre	-2	1		3
2003	Huesca	22150	Loporzano	-6	1		7
2003	Huesca	22156	Monflorite-Lascasas	0	1		1
2003	Huesca	22157	Montanuy	1	1		
2003	Huesca	22158	Monzón	-8	154	64	162
2003	Huesca	22160	Naval	0	3		3
2003	Huesca	22162	Novales	0	1		1
2003	Huesca	22163	Nueno	4	7	1	3
2003	Huesca	22165	Ontiñena	-14	1		15
2003	Huesca	22167	Osso de Cinca	-2	4	2	6
2003	Huesca	22170	Panticosa	-5	4	2	9
2003	Huesca	22173	Peñas de Riglos (Las)	-2	1		3
2003	Huesca	22174	Peralta de Alcofea	-8	2	1	10
2003	Huesca	22178	Pertusa	-2	2		4
2003	Huesca	22184	Poleñino	-2	1	1	3
2003	Huesca	22187	Puebla de Castro (La)	-2	1	3	3
2003	Huesca	22189	Puértolas	0	1		1
2003	Huesca	22190	Pueyo de Araguás (El)	0	1	1	1
2003	Huesca	22193	Pueyo de Santa Cruz	0	1	1	1
2003	Huesca	22197	Robres	-2	2	2	4
2003	Huesca	22199	Sabiñánigo	-19	62	35	81
2003	Huesca	22200	Sahún	0	2	1	2
2003	Huesca	22202	Salas Bajas	-3	1		4
2003	Huesca	22204	Sallent de Gállego	0	9	9	9
2003	Huesca	22205	San Esteban de Litera	-9	1		10
2003	Huesca	22212	Santaliestra y San Quílez	-1	1		2
2003	Huesca	22213	Sariñena	-22	30	17	52
2003	Huesca	22217	Sena	-9	5	2	14
2003	Huesca	22221	Sesué	1	1		
2003	Huesca	22222	Siétamo	1	5	2	4
2003	Huesca	22223	Sopeira	0	1		1
2003	Huesca	22225	Tamarite de Litera	-29	25	10	54
2003	Huesca	22226	Tardienta	-4	9	2	13
2003	Huesca	22229	Tolva	-2	1	1	3
2003	Huesca	22230	Torla-Ordesa	-6	2	2	8
2003	Huesca	22234	Torrente de Cinca	-11	7	1	18
2003	Huesca	22235	Torres de Alcanadre	-1	2		3
2003	Huesca	22239	Tramaced	-1	1		2
2003	Huesca	22245	Velilla de Cinca	-2	3		5
2003	Huesca	22248	Vicién	-1	1	1	2
2003	Huesca	22249	Villanova	1	2		1
2003	Huesca	22250	Villanúa	-2	2	1	4
2003	Huesca	22251	Villanueva de Sigena	-2	4		6
2003	Huesca	22254	Zaidín	-4	15	4	19
2003	Huesca	22901	Valle de Hecho	-4	12	2	16
2003	Huesca	22903	San Miguel del Cinca	-6	10	2	16
2003	Huesca	22904	Sotonera (La)	-11	7		18
2003	Huesca	22907	Aínsa-Sobrarbe	-13	12	3	25
2003	Huesca	22908	Hoz y Costeán	-1	1		2
2003	Huesca	22909	Vencillón	-1	5	2	6
2003	Teruel	44002	Abejuela	1	1		
2003	Teruel	44004	Aguaviva	-4	4	2	8
2003	Teruel	44005	Aguilar del Alfambra	1	1		
2003	Teruel	44006	Alacón	-7	1		8
2003	Teruel	44008	Albalate del Arzobispo	-24	11	7	35
2003	Teruel	44009	Albarracín	-15	5	3	20
2003	Teruel	44010	Albentosa	-7	2	1	9
2003	Teruel	44012	Alcalá de la Selva	3	7	1	4
2003	Teruel	44013	Alcañiz	-31	155	111	186
2003	Teruel	44014	Alcorisa	4	35	19	31
2003	Teruel	44016	Alfambra	-5	2	1	7
2003	Teruel	44017	Aliaga	-1	2	2	3
2003	Teruel	44022	Alloza	-8	3	1	11
2003	Teruel	44025	Andorra	-6	49	40	55
2003	Teruel	44027	Arens de Lledó	-2	1	1	3
2003	Teruel	44028	Argente	1	3		2
2003	Teruel	44029	Ariño	-5	7	3	12
2003	Teruel	44031	Azaila	-1	1		2
2003	Teruel	44033	Báguena	-10	2	1	12
2003	Teruel	44034	Bañón	-3	1		4
2003	Teruel	44037	Beceite	-5	3	3	8
2003	Teruel	44038	Belmonte de San José	-2	1		3
2003	Teruel	44039	Bello	3	4		1
2003	Teruel	44040	Berge	-1	3	1	4
2003	Teruel	44041	Bezas	1	1	1	
2003	Teruel	44044	Bordón	0	2		2
2003	Teruel	44045	Bronchales	-3	2		5
2003	Teruel	44049	Calaceite	-18	5	1	23
2003	Teruel	44050	Calamocha	-12	38	25	50
2003	Teruel	44051	Calanda	-16	25	19	41
2003	Teruel	44054	Camarena de la Sierra	-4	2		6
2003	Teruel	44056	Caminreal	-9	1	3	10
2003	Teruel	44059	Cantavieja	-5	5	1	10
2003	Teruel	44063	Cañizar del Olivar	-1	3		4
2003	Teruel	44071	Castellote	-17	2	5	19
2003	Teruel	44074	Cedrillas	-10	3	2	13
2003	Teruel	44075	Celadas	-3	1		4
2003	Teruel	44076	Cella	-31	14	10	45
2003	Teruel	44082	Corbalán	0	1		1
2003	Teruel	44084	Cortes de Aragón	-1	1		2
2003	Teruel	44086	Cretas	-6	1	1	7
2003	Teruel	44088	Cuba (La)	0	1	1	1
2003	Teruel	44093	Cuevas de Almudén	-2	1		3
2003	Teruel	44099	Escucha	4	10	3	6
2003	Teruel	44100	Estercuel	-1	2		3
2003	Teruel	44103	Formiche Alto	0	2	1	2
2003	Teruel	44106	Fortanete	-1	1	1	2
2003	Teruel	44107	Foz-Calanda	-1	2		3
2003	Teruel	44108	Fresneda (La)	-7	1	1	8
2003	Teruel	44109	Frías de Albarracín	0	1		1
2003	Teruel	44112	Fuentes Claras	-6	2	1	8
2003	Teruel	44113	Fuentes de Rubielos	1	2		1
2003	Teruel	44114	Fuentespalda	0	4	1	4
2003	Teruel	44115	Galve	-1	1		2
2003	Teruel	44116	Gargallo	-1	2		3
2003	Teruel	44117	Gea de Albarracín	-7	1	1	8
2003	Teruel	44120	Guadalaviar	-3	1	1	4
2003	Teruel	44122	Híjar	-1	23	6	24
2003	Teruel	44126	Iglesuela del Cid (La)	1	5	1	4
2003	Teruel	44127	Jabaloyas	0	1		1
2003	Teruel	44137	Linares de Mora	-9	2		11
2003	Teruel	44141	Lledó	-1	1		2
2003	Teruel	44142	Maicas	0	1		1
2003	Teruel	44143	Manzanera	-6	1	4	7
2003	Teruel	44144	Martín del Río	-1	5	2	6
2003	Teruel	44145	Mas de las Matas	-30	7	3	37
2003	Teruel	44146	Mata de los Olmos (La)	-3	4	4	7
2003	Teruel	44147	Mazaleón	-13	3	1	16
2003	Teruel	44149	Mirambel	-1	1		2
2003	Teruel	44151	Molinos	-2	2		4
2003	Teruel	44153	Monreal del Campo	-6	15	8	21
2003	Teruel	44155	Montalbán	-5	13	6	18
2003	Teruel	44158	Mora de Rubielos	-8	12	4	20
2003	Teruel	44159	Moscardón	0	1		1
2003	Teruel	44160	Mosqueruela	-7	9	3	16
2003	Teruel	44161	Muniesa	-2	4		6
2003	Teruel	44163	Noguera de Albarracín	-5	1	1	6
2003	Teruel	44165	Nogueruelas	-4	1	2	5
2003	Teruel	44168	Odón	-3	1	1	4
2003	Teruel	44169	Ojos Negros	-4	2	3	6
2003	Teruel	44171	Olba	-2	1		3
2003	Teruel	44172	Oliete	-4	3		7
