Provincia código origen	Provincia nombre origen	Municipio código origen	Municipio nombre origen	Sexo	Año	Variaciones
44	Teruel	44082	Corbalán	Mujeres	2017	3
44	Teruel	44084	Cortes de Aragón	Mujeres	2017	1
44	Teruel	44085	Cosa	Hombres	2017	1
44	Teruel	44085	Cosa	Mujeres	2017	2
44	Teruel	44086	Cretas	Hombres	2017	16
44	Teruel	44086	Cretas	Mujeres	2017	15
44	Teruel	44087	Crivillén	Hombres	2017	1
44	Teruel	44087	Crivillén	Mujeres	2017	2
44	Teruel	44088	Cuba (La)	Mujeres	2017	1
44	Teruel	44089	Cubla	Hombres	2017	1
44	Teruel	44090	Cucalón	Hombres	2017	7
44	Teruel	44090	Cucalón	Mujeres	2017	4
44	Teruel	44092	Cuervo (El)	Hombres	2017	1
44	Teruel	44092	Cuervo (El)	Mujeres	2017	7
44	Teruel	44093	Cuevas de Almudén	Hombres	2017	10
44	Teruel	44093	Cuevas de Almudén	Mujeres	2017	9
44	Teruel	44094	Cuevas Labradas	Hombres	2017	2
44	Teruel	44094	Cuevas Labradas	Mujeres	2017	1
44	Teruel	44096	Ejulve	Hombres	2017	9
44	Teruel	44096	Ejulve	Mujeres	2017	4
44	Teruel	44097	Escorihuela	Hombres	2017	4
44	Teruel	44097	Escorihuela	Mujeres	2017	2
44	Teruel	44099	Escucha	Hombres	2017	32
44	Teruel	44099	Escucha	Mujeres	2017	21
44	Teruel	44100	Estercuel	Hombres	2017	13
44	Teruel	44100	Estercuel	Mujeres	2017	6
44	Teruel	44101	Ferreruela de Huerva	Hombres	2017	1
44	Teruel	44101	Ferreruela de Huerva	Mujeres	2017	1
44	Teruel	44103	Formiche Alto	Hombres	2017	5
44	Teruel	44103	Formiche Alto	Mujeres	2017	7
44	Teruel	44105	Fórnoles	Hombres	2017	4
44	Teruel	44105	Fórnoles	Mujeres	2017	4
44	Teruel	44106	Fortanete	Hombres	2017	5
44	Teruel	44106	Fortanete	Mujeres	2017	2
44	Teruel	44107	Foz-Calanda	Hombres	2017	14
44	Teruel	44107	Foz-Calanda	Mujeres	2017	11
44	Teruel	44108	Fresneda (La)	Hombres	2017	11
44	Teruel	44108	Fresneda (La)	Mujeres	2017	10
44	Teruel	44109	Frías de Albarracín	Hombres	2017	4
44	Teruel	44109	Frías de Albarracín	Mujeres	2017	5
44	Teruel	44110	Fuenferrada	Hombres	2017	5
44	Teruel	44110	Fuenferrada	Mujeres	2017	3
44	Teruel	44111	Fuentes Calientes	Hombres	2017	4
44	Teruel	44111	Fuentes Calientes	Mujeres	2017	5
44	Teruel	44112	Fuentes Claras	Hombres	2017	11
44	Teruel	44112	Fuentes Claras	Mujeres	2017	5
44	Teruel	44113	Fuentes de Rubielos	Hombres	2017	7
44	Teruel	44113	Fuentes de Rubielos	Mujeres	2017	5
44	Teruel	44114	Fuentespalda	Hombres	2017	9
44	Teruel	44114	Fuentespalda	Mujeres	2017	7
44	Teruel	44115	Galve	Hombres	2017	5
44	Teruel	44115	Galve	Mujeres	2017	6
44	Teruel	44116	Gargallo	Hombres	2017	2
44	Teruel	44116	Gargallo	Mujeres	2017	6
44	Teruel	44117	Gea de Albarracín	Hombres	2017	8
44	Teruel	44117	Gea de Albarracín	Mujeres	2017	9
44	Teruel	44118	Ginebrosa (La)	Hombres	2017	3
44	Teruel	44118	Ginebrosa (La)	Mujeres	2017	5
44	Teruel	44119	Griegos	Hombres	2017	8
44	Teruel	44119	Griegos	Mujeres	2017	4
44	Teruel	44120	Guadalaviar	Hombres	2017	4
44	Teruel	44120	Guadalaviar	Mujeres	2017	2
44	Teruel	44121	Gúdar	Hombres	2017	6
44	Teruel	44121	Gúdar	Mujeres	2017	4
44	Teruel	44122	Híjar	Hombres	2017	39
44	Teruel	44122	Híjar	Mujeres	2017	31
44	Teruel	44123	Hinojosa de Jarque	Hombres	2017	17
44	Teruel	44123	Hinojosa de Jarque	Mujeres	2017	8
44	Teruel	44124	Hoz de la Vieja (La)	Hombres	2017	1
44	Teruel	44124	Hoz de la Vieja (La)	Mujeres	2017	1
44	Teruel	44125	Huesa del Común	Hombres	2017	4
44	Teruel	44125	Huesa del Común	Mujeres	2017	5
44	Teruel	44126	Iglesuela del Cid (La)	Hombres	2017	10
44	Teruel	44126	Iglesuela del Cid (La)	Mujeres	2017	4
44	Teruel	44127	Jabaloyas	Hombres	2017	3
44	Teruel	44127	Jabaloyas	Mujeres	2017	2
44	Teruel	44128	Jarque de la Val	Hombres	2017	3
44	Teruel	44128	Jarque de la Val	Mujeres	2017	2
44	Teruel	44129	Jatiel	Mujeres	2017	4
44	Teruel	44130	Jorcas	Hombres	2017	1
44	Teruel	44132	Lagueruela	Hombres	2017	4
44	Teruel	44132	Lagueruela	Mujeres	2017	4
44	Teruel	44133	Lanzuela	Hombres	2017	3
44	Teruel	44133	Lanzuela	Mujeres	2017	1
44	Teruel	44135	Libros	Hombres	2017	4
44	Teruel	44135	Libros	Mujeres	2017	3
44	Teruel	44136	Lidón	Hombres	2017	1
44	Teruel	44136	Lidón	Mujeres	2017	2
44	Teruel	44137	Linares de Mora	Hombres	2017	5
44	Teruel	44137	Linares de Mora	Mujeres	2017	3
44	Teruel	44138	Loscos	Hombres	2017	4
44	Teruel	44138	Loscos	Mujeres	2017	5
44	Teruel	44141	Lledó	Hombres	2017	10
44	Teruel	44141	Lledó	Mujeres	2017	5
44	Teruel	44142	Maicas	Hombres	2017	2
44	Teruel	44142	Maicas	Mujeres	2017	2
44	Teruel	44143	Manzanera	Hombres	2017	12
44	Teruel	44143	Manzanera	Mujeres	2017	14
44	Teruel	44144	Martín del Río	Hombres	2017	8
44	Teruel	44144	Martín del Río	Mujeres	2017	14
44	Teruel	44145	Mas de las Matas	Hombres	2017	16
44	Teruel	44145	Mas de las Matas	Mujeres	2017	15
44	Teruel	44146	Mata de los Olmos (La)	Hombres	2017	6
44	Teruel	44146	Mata de los Olmos (La)	Mujeres	2017	4
44	Teruel	44147	Mazaleón	Hombres	2017	14
44	Teruel	44147	Mazaleón	Mujeres	2017	10
44	Teruel	44148	Mezquita de Jarque	Hombres	2017	5
44	Teruel	44148	Mezquita de Jarque	Mujeres	2017	3
44	Teruel	44149	Mirambel	Hombres	2017	5
44	Teruel	44149	Mirambel	Mujeres	2017	4
44	Teruel	44150	Miravete de la Sierra	Hombres	2017	3
44	Teruel	44150	Miravete de la Sierra	Mujeres	2017	4
44	Teruel	44151	Molinos	Hombres	2017	4
44	Teruel	44151	Molinos	Mujeres	2017	4
44	Teruel	44152	Monforte de Moyuela	Mujeres	2017	1
44	Teruel	44153	Monreal del Campo	Hombres	2017	57
44	Teruel	44153	Monreal del Campo	Mujeres	2017	55
44	Teruel	44154	Monroyo	Hombres	2017	11
44	Teruel	44154	Monroyo	Mujeres	2017	4
44	Teruel	44155	Montalbán	Hombres	2017	20
44	Teruel	44155	Montalbán	Mujeres	2017	16
44	Teruel	44156	Monteagudo del Castillo	Mujeres	2017	1
44	Teruel	44157	Monterde de Albarracín	Hombres	2017	3
44	Teruel	44157	Monterde de Albarracín	Mujeres	2017	3
44	Teruel	44158	Mora de Rubielos	Hombres	2017	39
44	Teruel	44158	Mora de Rubielos	Mujeres	2017	34
44	Teruel	44159	Moscardón	Hombres	2017	1
44	Teruel	44159	Moscardón	Mujeres	2017	1
44	Teruel	44160	Mosqueruela	Hombres	2017	11
44	Teruel	44160	Mosqueruela	Mujeres	2017	7
44	Teruel	44161	Muniesa	Hombres	2017	17
44	Teruel	44161	Muniesa	Mujeres	2017	11
44	Teruel	44163	Noguera de Albarracín	Hombres	2017	4
44	Teruel	44163	Noguera de Albarracín	Mujeres	2017	2
44	Teruel	44164	Nogueras	Hombres	2017	1
44	Teruel	44164	Nogueras	Mujeres	2017	1
44	Teruel	44165	Nogueruelas	Hombres	2017	7
44	Teruel	44165	Nogueruelas	Mujeres	2017	5
44	Teruel	44167	Obón	Mujeres	2017	1
44	Teruel	44168	Odón	Hombres	2017	15
44	Teruel	44168	Odón	Mujeres	2017	10
44	Teruel	44169	Ojos Negros	Hombres	2017	8
44	Teruel	44169	Ojos Negros	Mujeres	2017	13
44	Teruel	44171	Olba	Hombres	2017	10
44	Teruel	44171	Olba	Mujeres	2017	10
44	Teruel	44172	Oliete	Hombres	2017	5
44	Teruel	44172	Oliete	Mujeres	2017	14
44	Teruel	44173	Olmos (Los)	Hombres	2017	5
44	Teruel	44173	Olmos (Los)	Mujeres	2017	1
44	Teruel	44174	Orihuela del Tremedal	Hombres	2017	12
44	Teruel	44174	Orihuela del Tremedal	Mujeres	2017	10
44	Teruel	44175	Orrios	Hombres	2017	3
44	Teruel	44175	Orrios	Mujeres	2017	2
44	Teruel	44176	Palomar de Arroyos	Hombres	2017	4
44	Teruel	44176	Palomar de Arroyos	Mujeres	2017	1
44	Teruel	44177	Pancrudo	Hombres	2017	11
44	Teruel	44177	Pancrudo	Mujeres	2017	5
44	Teruel	44178	Parras de Castellote (Las)	Hombres	2017	3
44	Teruel	44178	Parras de Castellote (Las)	Mujeres	2017	3
44	Teruel	44179	Peñarroya de Tastavins	Hombres	2017	12
44	Teruel	44179	Peñarroya de Tastavins	Mujeres	2017	12
44	Teruel	44180	Peracense	Hombres	2017	1
44	Teruel	44181	Peralejos	Hombres	2017	4
44	Teruel	44181	Peralejos	Mujeres	2017	4
44	Teruel	44182	Perales del Alfambra	Hombres	2017	3
44	Teruel	44182	Perales del Alfambra	Mujeres	2017	5
44	Teruel	44183	Pitarque	Hombres	2017	3
44	Teruel	44183	Pitarque	Mujeres	2017	2
44	Teruel	44184	Plou	Hombres	2017	2
44	Teruel	44185	Pobo (El)	Hombres	2017	7
44	Teruel	44185	Pobo (El)	Mujeres	2017	6
44	Teruel	44187	Portellada (La)	Hombres	2017	3
44	Teruel	44187	Portellada (La)	Mujeres	2017	1
44	Teruel	44189	Pozondón	Hombres	2017	3
44	Teruel	44189	Pozondón	Mujeres	2017	4
44	Teruel	44190	Pozuel del Campo	Hombres	2017	2
44	Teruel	44190	Pozuel del Campo	Mujeres	2017	1
44	Teruel	44191	Puebla de Híjar (La)	Hombres	2017	23
44	Teruel	44191	Puebla de Híjar (La)	Mujeres	2017	21
44	Teruel	44192	Puebla de Valverde (La)	Hombres	2017	10
44	Teruel	44192	Puebla de Valverde (La)	Mujeres	2017	12
44	Teruel	44193	Puertomingalvo	Hombres	2017	7
44	Teruel	44193	Puertomingalvo	Mujeres	2017	7
44	Teruel	44194	Ráfales	Hombres	2017	3
44	Teruel	44194	Ráfales	Mujeres	2017	5
44	Teruel	44195	Rillo	Hombres	2017	1
44	Teruel	44195	Rillo	Mujeres	2017	1
44	Teruel	44196	Riodeva	Hombres	2017	8
44	Teruel	44196	Riodeva	Mujeres	2017	4
44	Teruel	44197	Ródenas	Hombres	2017	3
44	Teruel	44197	Ródenas	Mujeres	2017	3
44	Teruel	44198	Royuela	Hombres	2017	4
44	Teruel	44198	Royuela	Mujeres	2017	2
44	Teruel	44199	Rubiales	Hombres	2017	3
44	Teruel	44199	Rubiales	Mujeres	2017	1
44	Teruel	44201	Rubielos de Mora	Hombres	2017	12
44	Teruel	44201	Rubielos de Mora	Mujeres	2017	6
44	Teruel	44205	Samper de Calanda	Hombres	2017	27
44	Teruel	44205	Samper de Calanda	Mujeres	2017	22
44	Teruel	44206	San Agustín	Hombres	2017	11
44	Teruel	44206	San Agustín	Mujeres	2017	2
44	Teruel	44207	San Martín del Río	Hombres	2017	6
44	Teruel	44207	San Martín del Río	Mujeres	2017	2
44	Teruel	44208	Santa Cruz de Nogueras	Hombres	2017	1
44	Teruel	44208	Santa Cruz de Nogueras	Mujeres	2017	2
44	Teruel	44209	Santa Eulalia	Hombres	2017	28
44	Teruel	44209	Santa Eulalia	Mujeres	2017	22
44	Teruel	44210	Sarrión	Hombres	2017	27
44	Teruel	44210	Sarrión	Mujeres	2017	21
44	Teruel	44211	Segura de los Baños	Hombres	2017	1
44	Teruel	44211	Segura de los Baños	Mujeres	2017	2
44	Teruel	44213	Singra	Hombres	2017	3
44	Teruel	44215	Terriente	Hombres	2017	6
44	Teruel	44215	Terriente	Mujeres	2017	3
44	Teruel	44216	Teruel	Hombres	2017	590
44	Teruel	44216	Teruel	Mujeres	2017	556
44	Teruel	44217	Toril y Masegoso	Hombres	2017	1
44	Teruel	44218	Tormón	Hombres	2017	3
44	Teruel	44218	Tormón	Mujeres	2017	2
44	Teruel	44219	Tornos	Hombres	2017	3
44	Teruel	44219	Tornos	Mujeres	2017	4
44	Teruel	44220	Torralba de los Sisones	Hombres	2017	8
44	Teruel	44220	Torralba de los Sisones	Mujeres	2017	7
44	Teruel	44221	Torrecilla de Alcañiz	Hombres	2017	14
44	Teruel	44221	Torrecilla de Alcañiz	Mujeres	2017	15
44	Teruel	44222	Torrecilla del Rebollar	Hombres	2017	6
44	Teruel	44222	Torrecilla del Rebollar	Mujeres	2017	5
44	Teruel	44223	Torre de Arcas	Hombres	2017	1
44	Teruel	44224	Torre de las Arcas	Mujeres	2017	1
44	Teruel	44225	Torre del Compte	Hombres	2017	6
44	Teruel	44225	Torre del Compte	Mujeres	2017	2
44	Teruel	44226	Torrelacárcel	Hombres	2017	14
44	Teruel	44226	Torrelacárcel	Mujeres	2017	12
44	Teruel	44227	Torre los Negros	Hombres	2017	2
44	Teruel	44227	Torre los Negros	Mujeres	2017	1
44	Teruel	44228	Torremocha de Jiloca	Hombres	2017	4
44	Teruel	44229	Torres de Albarracín	Hombres	2017	5
44	Teruel	44229	Torres de Albarracín	Mujeres	2017	4
44	Teruel	44230	Torrevelilla	Hombres	2017	1
44	Teruel	44230	Torrevelilla	Mujeres	2017	8
44	Teruel	44231	Torrijas	Hombres	2017	3
44	Teruel	44231	Torrijas	Mujeres	2017	2
44	Teruel	44232	Torrijo del Campo	Hombres	2017	15
44	Teruel	44232	Torrijo del Campo	Mujeres	2017	12
44	Teruel	44234	Tramacastiel	Mujeres	2017	2
44	Teruel	44235	Tramacastilla	Hombres	2017	2
44	Teruel	44235	Tramacastilla	Mujeres	2017	3
44	Teruel	44236	Tronchón	Hombres	2017	2
44	Teruel	44236	Tronchón	Mujeres	2017	2
44	Teruel	44237	Urrea de Gaén	Hombres	2017	13
44	Teruel	44237	Urrea de Gaén	Mujeres	2017	9
44	Teruel	44238	Utrillas	Hombres	2017	78
44	Teruel	44238	Utrillas	Mujeres	2017	54
44	Teruel	44239	Valacloche	Hombres	2017	2
44	Teruel	44240	Valbona	Hombres	2017	5
44	Teruel	44240	Valbona	Mujeres	2017	5
44	Teruel	44241	Valdealgorfa	Hombres	2017	14
44	Teruel	44241	Valdealgorfa	Mujeres	2017	12
44	Teruel	44243	Valdecuenca	Hombres	2017	4
44	Teruel	44243	Valdecuenca	Mujeres	2017	1
44	Teruel	44244	Valdelinares	Hombres	2017	9
44	Teruel	44244	Valdelinares	Mujeres	2017	4
44	Teruel	44245	Valdeltormo	Hombres	2017	12
44	Teruel	44245	Valdeltormo	Mujeres	2017	15
44	Teruel	44246	Valderrobres	Hombres	2017	59
44	Teruel	44246	Valderrobres	Mujeres	2017	42
44	Teruel	44247	Valjunquera	Hombres	2017	9
44	Teruel	44247	Valjunquera	Mujeres	2017	7
44	Teruel	44249	Vallecillo (El)	Hombres	2017	2
44	Teruel	44249	Vallecillo (El)	Mujeres	2017	2
44	Teruel	44251	Villafranca del Campo	Hombres	2017	5
44	Teruel	44251	Villafranca del Campo	Mujeres	2017	4
44	Teruel	44252	Villahermosa del Campo	Hombres	2017	3
44	Teruel	44252	Villahermosa del Campo	Mujeres	2017	2
44	Teruel	44256	Villanueva del Rebollar de la Sierra	Hombres	2017	2
44	Teruel	44257	Villar del Cobo	Hombres	2017	5
44	Teruel	44257	Villar del Cobo	Mujeres	2017	8
44	Teruel	44258	Villar del Salz	Hombres	2017	1
44	Teruel	44258	Villar del Salz	Mujeres	2017	1
44	Teruel	44260	Villarluengo	Hombres	2017	4
44	Teruel	44260	Villarluengo	Mujeres	2017	2
44	Teruel	44261	Villarquemado	Hombres	2017	21
44	Teruel	44261	Villarquemado	Mujeres	2017	21
44	Teruel	44262	Villarroya de los Pinares	Hombres	2017	2
44	Teruel	44262	Villarroya de los Pinares	Mujeres	2017	4
44	Teruel	44263	Villastar	Hombres	2017	16
44	Teruel	44263	Villastar	Mujeres	2017	23
44	Teruel	44264	Villel	Hombres	2017	12
44	Teruel	44264	Villel	Mujeres	2017	13
44	Teruel	44265	Vinaceite	Hombres	2017	4
44	Teruel	44265	Vinaceite	Mujeres	2017	13
44	Teruel	44266	Visiedo	Hombres	2017	6
44	Teruel	44266	Visiedo	Mujeres	2017	7
44	Teruel	44267	Vivel del Río Martín	Hombres	2017	3
44	Teruel	44267	Vivel del Río Martín	Mujeres	2017	2
50	Zaragoza	50001	Abanto	Hombres	2017	3
50	Zaragoza	50001	Abanto	Mujeres	2017	2
50	Zaragoza	50002	Acered	Hombres	2017	9
50	Zaragoza	50002	Acered	Mujeres	2017	5
50	Zaragoza	50003	Agón	Hombres	2017	1
50	Zaragoza	50003	Agón	Mujeres	2017	2
50	Zaragoza	50004	Aguarón	Hombres	2017	18
50	Zaragoza	50004	Aguarón	Mujeres	2017	22
50	Zaragoza	50005	Aguilón	Hombres	2017	3
50	Zaragoza	50005	Aguilón	Mujeres	2017	4
50	Zaragoza	50006	Ainzón	Hombres	2017	18
50	Zaragoza	50006	Ainzón	Mujeres	2017	13
50	Zaragoza	50007	Aladrén	Hombres	2017	1
50	Zaragoza	50007	Aladrén	Mujeres	2017	1
50	Zaragoza	50008	Alagón	Hombres	2017	118
50	Zaragoza	50008	Alagón	Mujeres	2017	116
50	Zaragoza	50009	Alarba	Hombres	2017	3
50	Zaragoza	50009	Alarba	Mujeres	2017	2
50	Zaragoza	50010	Alberite de San Juan	Hombres	2017	4
50	Zaragoza	50010	Alberite de San Juan	Mujeres	2017	1
50	Zaragoza	50011	Albeta	Hombres	2017	2
50	Zaragoza	50011	Albeta	Mujeres	2017	3
50	Zaragoza	50012	Alborge	Hombres	2017	1
50	Zaragoza	50012	Alborge	Mujeres	2017	2
50	Zaragoza	50013	Alcalá de Ebro	Hombres	2017	8
50	Zaragoza	50013	Alcalá de Ebro	Mujeres	2017	15
50	Zaragoza	50014	Alcalá de Moncayo	Hombres	2017	3
50	Zaragoza	50014	Alcalá de Moncayo	Mujeres	2017	10
50	Zaragoza	50015	Alconchel de Ariza	Hombres	2017	1
50	Zaragoza	50015	Alconchel de Ariza	Mujeres	2017	2
50	Zaragoza	50016	Aldehuela de Liestos	Hombres	2017	5
50	Zaragoza	50016	Aldehuela de Liestos	Mujeres	2017	2
50	Zaragoza	50017	Alfajarín	Hombres	2017	49
50	Zaragoza	50017	Alfajarín	Mujeres	2017	48
50	Zaragoza	50018	Alfamén	Hombres	2017	50
50	Zaragoza	50018	Alfamén	Mujeres	2017	48
50	Zaragoza	50019	Alforque	Mujeres	2017	1
50	Zaragoza	50020	Alhama de Aragón	Hombres	2017	18
50	Zaragoza	50020	Alhama de Aragón	Mujeres	2017	28
50	Zaragoza	50021	Almochuel	Hombres	2017	1
50	Zaragoza	50022	Almolda (La)	Hombres	2017	5
50	Zaragoza	50022	Almolda (La)	Mujeres	2017	9
50	Zaragoza	50023	Almonacid de la Cuba	Hombres	2017	5
50	Zaragoza	50023	Almonacid de la Cuba	Mujeres	2017	4
50	Zaragoza	50024	Almonacid de la Sierra	Hombres	2017	26
50	Zaragoza	50024	Almonacid de la Sierra	Mujeres	2017	19
50	Zaragoza	50025	Almunia de Doña Godina (La)	Hombres	2017	199
50	Zaragoza	50025	Almunia de Doña Godina (La)	Mujeres	2017	176
50	Zaragoza	50026	Alpartir	Hombres	2017	19
50	Zaragoza	50026	Alpartir	Mujeres	2017	17
50	Zaragoza	50027	Ambel	Hombres	2017	2
50	Zaragoza	50027	Ambel	Mujeres	2017	1
50	Zaragoza	50028	Anento	Hombres	2017	5
50	Zaragoza	50028	Anento	Mujeres	2017	5
50	Zaragoza	50029	Aniñón	Hombres	2017	6
50	Zaragoza	50029	Aniñón	Mujeres	2017	11
50	Zaragoza	50030	Añón de Moncayo	Hombres	2017	7
50	Zaragoza	50030	Añón de Moncayo	Mujeres	2017	6
50	Zaragoza	50031	Aranda de Moncayo	Hombres	2017	17
50	Zaragoza	50031	Aranda de Moncayo	Mujeres	2017	7
50	Zaragoza	50032	Arándiga	Hombres	2017	7
50	Zaragoza	50032	Arándiga	Mujeres	2017	7
50	Zaragoza	50033	Ardisa	Hombres	2017	1
50	Zaragoza	50033	Ardisa	Mujeres	2017	3
50	Zaragoza	50034	Ariza	Hombres	2017	23
50	Zaragoza	50034	Ariza	Mujeres	2017	10
50	Zaragoza	50035	Artieda	Hombres	2017	1
50	Zaragoza	50035	Artieda	Mujeres	2017	2
50	Zaragoza	50036	Asín	Hombres	2017	3
50	Zaragoza	50036	Asín	Mujeres	2017	4
50	Zaragoza	50037	Atea	Hombres	2017	3
50	Zaragoza	50038	Ateca	Hombres	2017	40
50	Zaragoza	50038	Ateca	Mujeres	2017	42
50	Zaragoza	50039	Azuara	Hombres	2017	10
50	Zaragoza	50039	Azuara	Mujeres	2017	21
50	Zaragoza	50040	Badules	Hombres	2017	1
50	Zaragoza	50040	Badules	Mujeres	2017	1
50	Zaragoza	50041	Bagüés	Hombres	2017	1
50	Zaragoza	50043	Bárboles	Hombres	2017	18
50	Zaragoza	50043	Bárboles	Mujeres	2017	15
50	Zaragoza	50044	Bardallur	Hombres	2017	1
50	Zaragoza	50044	Bardallur	Mujeres	2017	2
50	Zaragoza	50045	Belchite	Hombres	2017	43
50	Zaragoza	50045	Belchite	Mujeres	2017	36
50	Zaragoza	50046	Belmonte de Gracián	Hombres	2017	4
50	Zaragoza	50046	Belmonte de Gracián	Mujeres	2017	4
50	Zaragoza	50047	Berdejo	Hombres	2017	1
50	Zaragoza	50047	Berdejo	Mujeres	2017	2
50	Zaragoza	50048	Berrueco	Hombres	2017	2
50	Zaragoza	50048	Berrueco	Mujeres	2017	1
50	Zaragoza	50050	Bijuesca	Mujeres	2017	1
50	Zaragoza	50051	Biota	Hombres	2017	7
50	Zaragoza	50051	Biota	Mujeres	2017	12
50	Zaragoza	50052	Bisimbre	Hombres	2017	3
50	Zaragoza	50052	Bisimbre	Mujeres	2017	3
50	Zaragoza	50053	Boquiñeni	Hombres	2017	16
50	Zaragoza	50053	Boquiñeni	Mujeres	2017	22
50	Zaragoza	50054	Bordalba	Hombres	2017	1
50	Zaragoza	50055	Borja	Hombres	2017	100
50	Zaragoza	50055	Borja	Mujeres	2017	88
50	Zaragoza	50056	Botorrita	Hombres	2017	14
50	Zaragoza	50056	Botorrita	Mujeres	2017	21
50	Zaragoza	50057	Brea de Aragón	Hombres	2017	18
50	Zaragoza	50057	Brea de Aragón	Mujeres	2017	26
50	Zaragoza	50058	Bubierca	Hombres	2017	2
50	Zaragoza	50059	Bujaraloz	Hombres	2017	16
50	Zaragoza	50059	Bujaraloz	Mujeres	2017	28
50	Zaragoza	50060	Bulbuente	Hombres	2017	11
50	Zaragoza	50060	Bulbuente	Mujeres	2017	6
50	Zaragoza	50061	Bureta	Hombres	2017	9
50	Zaragoza	50061	Bureta	Mujeres	2017	4
50	Zaragoza	50062	Burgo de Ebro (El)	Hombres	2017	55
50	Zaragoza	50062	Burgo de Ebro (El)	Mujeres	2017	52
50	Zaragoza	50064	Cabañas de Ebro	Hombres	2017	4
50	Zaragoza	50064	Cabañas de Ebro	Mujeres	2017	3
50	Zaragoza	50065	Cabolafuente	Hombres	2017	1
50	Zaragoza	50065	Cabolafuente	Mujeres	2017	2
50	Zaragoza	50066	Cadrete	Hombres	2017	146
50	Zaragoza	50066	Cadrete	Mujeres	2017	142
50	Zaragoza	50067	Calatayud	Hombres	2017	691
50	Zaragoza	50067	Calatayud	Mujeres	2017	430
50	Zaragoza	50068	Calatorao	Hombres	2017	63
50	Zaragoza	50068	Calatorao	Mujeres	2017	56
50	Zaragoza	50069	Calcena	Hombres	2017	2
50	Zaragoza	50069	Calcena	Mujeres	2017	2
50	Zaragoza	50070	Calmarza	Hombres	2017	2
50	Zaragoza	50070	Calmarza	Mujeres	2017	2
50	Zaragoza	50071	Campillo de Aragón	Hombres	2017	6
50	Zaragoza	50071	Campillo de Aragón	Mujeres	2017	3
50	Zaragoza	50072	Carenas	Hombres	2017	4
50	Zaragoza	50072	Carenas	Mujeres	2017	4
50	Zaragoza	50073	Cariñena	Hombres	2017	45
50	Zaragoza	50073	Cariñena	Mujeres	2017	55
50	Zaragoza	50074	Caspe	Hombres	2017	306
50	Zaragoza	50074	Caspe	Mujeres	2017	184
50	Zaragoza	50075	Castejón de Alarba	Hombres	2017	4
50	Zaragoza	50075	Castejón de Alarba	Mujeres	2017	2
50	Zaragoza	50076	Castejón de las Armas	Hombres	2017	4
50	Zaragoza	50077	Castejón de Valdejasa	Hombres	2017	5
50	Zaragoza	50077	Castejón de Valdejasa	Mujeres	2017	3
50	Zaragoza	50078	Castiliscar	Hombres	2017	4
50	Zaragoza	50078	Castiliscar	Mujeres	2017	6
50	Zaragoza	50079	Cervera de la Cañada	Hombres	2017	11
50	Zaragoza	50079	Cervera de la Cañada	Mujeres	2017	11
50	Zaragoza	50080	Cerveruela	Mujeres	2017	2
50	Zaragoza	50081	Cetina	Hombres	2017	8
50	Zaragoza	50081	Cetina	Mujeres	2017	16
50	Zaragoza	50082	Cimballa	Hombres	2017	5
50	Zaragoza	50082	Cimballa	Mujeres	2017	8
50	Zaragoza	50083	Cinco Olivas	Hombres	2017	2
50	Zaragoza	50083	Cinco Olivas	Mujeres	2017	2
50	Zaragoza	50084	Clarés de Ribota	Hombres	2017	5
50	Zaragoza	50084	Clarés de Ribota	Mujeres	2017	4
50	Zaragoza	50085	Codo	Hombres	2017	3
50	Zaragoza	50085	Codo	Mujeres	2017	5
50	Zaragoza	50086	Codos	Hombres	2017	5
50	Zaragoza	50086	Codos	Mujeres	2017	4
50	Zaragoza	50087	Contamina	Hombres	2017	1
50	Zaragoza	50088	Cosuenda	Hombres	2017	10
50	Zaragoza	50088	Cosuenda	Mujeres	2017	9
50	Zaragoza	50089	Cuarte de Huerva	Hombres	2017	446
50	Zaragoza	50089	Cuarte de Huerva	Mujeres	2017	453
50	Zaragoza	50090	Cubel	Hombres	2017	1
50	Zaragoza	50090	Cubel	Mujeres	2017	7
50	Zaragoza	50091	Cuerlas (Las)	Hombres	2017	2
50	Zaragoza	50091	Cuerlas (Las)	Mujeres	2017	2
50	Zaragoza	50092	Chiprana	Hombres	2017	20
50	Zaragoza	50092	Chiprana	Mujeres	2017	16
50	Zaragoza	50093	Chodes	Hombres	2017	1
50	Zaragoza	50093	Chodes	Mujeres	2017	1
50	Zaragoza	50094	Daroca	Hombres	2017	41
50	Zaragoza	50094	Daroca	Mujeres	2017	48
50	Zaragoza	50095	Ejea de los Caballeros	Hombres	2017	239
50	Zaragoza	50095	Ejea de los Caballeros	Mujeres	2017	218
50	Zaragoza	50096	Embid de Ariza	Hombres	2017	1
50	Zaragoza	50096	Embid de Ariza	Mujeres	2017	1
50	Zaragoza	50098	Encinacorba	Hombres	2017	9
50	Zaragoza	50098	Encinacorba	Mujeres	2017	8
50	Zaragoza	50099	Épila	Hombres	2017	114
50	Zaragoza	50099	Épila	Mujeres	2017	86
50	Zaragoza	50100	Erla	Hombres	2017	8
50	Zaragoza	50100	Erla	Mujeres	2017	14
50	Zaragoza	50101	Escatrón	Hombres	2017	24
50	Zaragoza	50101	Escatrón	Mujeres	2017	33
50	Zaragoza	50102	Fabara	Hombres	2017	19
50	Zaragoza	50102	Fabara	Mujeres	2017	15
50	Zaragoza	50104	Farlete	Hombres	2017	7
