Mes nombre	Año	Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Julio	2011	Julio 2011	201107	07	Somontano de Barbastro	Hombres	Temporal	0	178	0	0
Julio	2011	Julio 2011	201107	07	Somontano de Barbastro	Hombres	Temporal	1	166	10471	63,07831325301204819277108433734939759036
Julio	2011	Julio 2011	201107	07	Somontano de Barbastro	Mujeres	Temporal	0	71	0	0
Julio	2011	Julio 2011	201107	07	Somontano de Barbastro	Mujeres	Temporal	1	151	12066	79,90728476821192052980132450331125827815
Julio	2011	Julio 2011	201107	08	Cinca Medio	Hombres	Temporal	0	265	0	0
Julio	2011	Julio 2011	201107	08	Cinca Medio	Hombres	Temporal	1	126	10525	83,53174603174603174603174603174603174603
Julio	2011	Julio 2011	201107	08	Cinca Medio	Mujeres	Temporal	0	118	0	0
Julio	2011	Julio 2011	201107	08	Cinca Medio	Mujeres	Temporal	1	123	7732	62,86178861788617886178861788617886178862
Julio	2011	Julio 2011	201107	09	La Litera / La Llitera	Hombres	Temporal	0	212	0	0
Julio	2011	Julio 2011	201107	09	La Litera / La Llitera	Hombres	Temporal	1	143	10478	73,27272727272727272727272727272727272727
Julio	2011	Julio 2011	201107	09	La Litera / La Llitera	Mujeres	Temporal	0	57	0	0
Julio	2011	Julio 2011	201107	09	La Litera / La Llitera	Mujeres	Temporal	1	69	4551	65,95652173913043478260869565217391304348
Julio	2011	Julio 2011	201107	10	Los Monegros	Hombres	Temporal	0	209	0	0
Julio	2011	Julio 2011	201107	10	Los Monegros	Hombres	Temporal	1	58	5449	93,94827586206896551724137931034482758621
Julio	2011	Julio 2011	201107	10	Los Monegros	Mujeres	Temporal	0	60	0	0
Julio	2011	Julio 2011	201107	10	Los Monegros	Mujeres	Temporal	1	50	3038	60,76
Julio	2011	Julio 2011	201107	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	1007	0	0
Julio	2011	Julio 2011	201107	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	405	9895	24,43209876543209876543209876543209876543
Julio	2011	Julio 2011	201107	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	577	0	0
Julio	2011	Julio 2011	201107	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	342	6066	17,73684210526315789473684210526315789474
Julio	2011	Julio 2011	201107	12	Tarazona y el Moncayo	Hombres	Temporal	0	80	0	0
Julio	2011	Julio 2011	201107	12	Tarazona y el Moncayo	Hombres	Temporal	1	268	5809	21,67537313432835820895522388059701492537
Julio	2011	Julio 2011	201107	12	Tarazona y el Moncayo	Mujeres	Temporal	0	39	0	0
Julio	2011	Julio 2011	201107	12	Tarazona y el Moncayo	Mujeres	Temporal	1	221	4320	19,54751131221719457013574660633484162896
Julio	2011	Julio 2011	201107	13	Campo de Borja	Hombres	Temporal	0	59	0	0
Julio	2011	Julio 2011	201107	13	Campo de Borja	Hombres	Temporal	1	71	2885	40,63380281690140845070422535211267605634
Julio	2011	Julio 2011	201107	13	Campo de Borja	Mujeres	Temporal	0	79	0	0
Julio	2011	Julio 2011	201107	13	Campo de Borja	Mujeres	Temporal	1	95	5904	62,14736842105263157894736842105263157895
Julio	2011	Julio 2011	201107	14	Aranda	Hombres	Temporal	0	89	0	0
Julio	2011	Julio 2011	201107	14	Aranda	Hombres	Temporal	1	37	4511	121,918918918918918918918918918918918919
Julio	2011	Julio 2011	201107	14	Aranda	Mujeres	Temporal	0	50	0	0
Julio	2011	Julio 2011	201107	14	Aranda	Mujeres	Temporal	1	29	2265	78,10344827586206896551724137931034482759
Julio	2011	Julio 2011	201107	15	Ribera Alta del Ebro	Hombres	Temporal	0	216	0	0
Julio	2011	Julio 2011	201107	15	Ribera Alta del Ebro	Hombres	Temporal	1	531	25600	48,21092278719397363465160075329566854991
Julio	2011	Julio 2011	201107	15	Ribera Alta del Ebro	Mujeres	Temporal	0	80	0	0
Julio	2011	Julio 2011	201107	15	Ribera Alta del Ebro	Mujeres	Temporal	1	268	10565	39,42164179104477611940298507462686567164
Julio	2011	Julio 2011	201107	16	Valdejalón	Hombres	Temporal	0	360	0	0
Julio	2011	Julio 2011	201107	16	Valdejalón	Hombres	Temporal	1	320	16601	51,878125
Julio	2011	Julio 2011	201107	16	Valdejalón	Mujeres	Temporal	0	242	0	0
Julio	2011	Julio 2011	201107	16	Valdejalón	Mujeres	Temporal	1	216	11434	52,93518518518518518518518518518518518519
Julio	2011	Julio 2011	201107	17	Central	Hombres	Temporal	0	3698	0	0
Julio	2011	Julio 2011	201107	17	Central	Hombres	Temporal	1	6035	360284	59,69908864954432477216238608119304059652
Julio	2011	Julio 2011	201107	17	Central	Mujeres	Temporal	0	2662	0	0
Julio	2011	Julio 2011	201107	17	Central	Mujeres	Temporal	1	6291	317222	50,42473374662215863932602130027022730885
Julio	2011	Julio 2011	201107	18	Ribera Baja del Ebro	Hombres	Temporal	0	27	0	0
Julio	2011	Julio 2011	201107	18	Ribera Baja del Ebro	Hombres	Temporal	1	216	5918	27,39814814814814814814814814814814814815
Julio	2011	Julio 2011	201107	18	Ribera Baja del Ebro	Mujeres	Temporal	0	23	0	0
Julio	2011	Julio 2011	201107	18	Ribera Baja del Ebro	Mujeres	Temporal	1	118	3491	29,58474576271186440677966101694915254237
Julio	2011	Julio 2011	201107	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	294	0	0
Julio	2011	Julio 2011	201107	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	219	6448	29,44292237442922374429223744292237442922
Julio	2011	Julio 2011	201107	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	185	0	0
Julio	2011	Julio 2011	201107	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	83	3174	38,24096385542168674698795180722891566265
Julio	2011	Julio 2011	201107	20	Comunidad de Calatayud	Hombres	Temporal	0	237	0	0
Julio	2011	Julio 2011	201107	20	Comunidad de Calatayud	Hombres	Temporal	1	381	20402	53,54855643044619422572178477690288713911
Julio	2011	Julio 2011	201107	20	Comunidad de Calatayud	Mujeres	Temporal	0	164	0	0
Julio	2011	Julio 2011	201107	20	Comunidad de Calatayud	Mujeres	Temporal	1	389	20062	51,57326478149100257069408740359897172237
Julio	2011	Julio 2011	201107	21	Campo de Cariñena	Hombres	Temporal	0	63	0	0
Julio	2011	Julio 2011	201107	21	Campo de Cariñena	Hombres	Temporal	1	183	6592	36,02185792349726775956284153005464480874
Julio	2011	Julio 2011	201107	21	Campo de Cariñena	Mujeres	Temporal	0	22	0	0
Julio	2011	Julio 2011	201107	21	Campo de Cariñena	Mujeres	Temporal	1	112	3418	30,51785714285714285714285714285714285714
Julio	2011	Julio 2011	201107	22	Campo de Belchite	Hombres	Temporal	0	14	0	0
Julio	2011	Julio 2011	201107	22	Campo de Belchite	Hombres	Temporal	1	8	642	80,25
Julio	2011	Julio 2011	201107	22	Campo de Belchite	Mujeres	Temporal	0	5	0	0
Julio	2011	Julio 2011	201107	22	Campo de Belchite	Mujeres	Temporal	1	17	421	24,76470588235294117647058823529411764706
Julio	2011	Julio 2011	201107	23	Bajo Martín	Hombres	Temporal	0	18	0	0
Julio	2011	Julio 2011	201107	23	Bajo Martín	Hombres	Temporal	1	13	936	72
Julio	2011	Julio 2011	201107	23	Bajo Martín	Mujeres	Temporal	0	19	0	0
Julio	2011	Julio 2011	201107	23	Bajo Martín	Mujeres	Temporal	1	24	1645	68,54166666666666666666666666666666666667
Julio	2011	Julio 2011	201107	24	Campo de Daroca	Hombres	Temporal	0	16	0	0
Julio	2011	Julio 2011	201107	24	Campo de Daroca	Hombres	Temporal	1	41	2141	52,2195121951219512195121951219512195122
Julio	2011	Julio 2011	201107	24	Campo de Daroca	Mujeres	Temporal	0	16	0	0
Julio	2011	Julio 2011	201107	24	Campo de Daroca	Mujeres	Temporal	1	27	1464	54,22222222222222222222222222222222222222
Julio	2011	Julio 2011	201107	25	Jiloca	Hombres	Temporal	0	50	0	0
Julio	2011	Julio 2011	201107	25	Jiloca	Hombres	Temporal	1	42	3689	87,83333333333333333333333333333333333333
Julio	2011	Julio 2011	201107	25	Jiloca	Mujeres	Temporal	0	40	0	0
Julio	2011	Julio 2011	201107	25	Jiloca	Mujeres	Temporal	1	44	3026	68,77272727272727272727272727272727272727
Julio	2011	Julio 2011	201107	26	Cuencas Mineras	Hombres	Temporal	0	25	0	0
Julio	2011	Julio 2011	201107	26	Cuencas Mineras	Hombres	Temporal	1	31	2537	81,83870967741935483870967741935483870968
Julio	2011	Julio 2011	201107	26	Cuencas Mineras	Mujeres	Temporal	0	24	0	0
Julio	2011	Julio 2011	201107	26	Cuencas Mineras	Mujeres	Temporal	1	44	2623	59,61363636363636363636363636363636363636
Julio	2011	Julio 2011	201107	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	74	0	0
Julio	2011	Julio 2011	201107	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	47	4511	95,97872340425531914893617021276595744681
Julio	2011	Julio 2011	201107	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	34	0	0
Julio	2011	Julio 2011	201107	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	43	1449	33,69767441860465116279069767441860465116
Julio	2011	Julio 2011	201107	28	Bajo Aragón	Hombres	Temporal	0	135	0	0
Julio	2011	Julio 2011	201107	28	Bajo Aragón	Hombres	Temporal	1	177	12540	70,84745762711864406779661016949152542373
Julio	2011	Julio 2011	201107	28	Bajo Aragón	Mujeres	Temporal	0	108	0	0
Julio	2011	Julio 2011	201107	28	Bajo Aragón	Mujeres	Temporal	1	134	7217	53,85820895522388059701492537313432835821
Julio	2011	Julio 2011	201107	29	Comunidad de Teruel	Hombres	Temporal	0	203	0	0
Julio	2011	Julio 2011	201107	29	Comunidad de Teruel	Hombres	Temporal	1	631	25630	40,6180665610142630744849445324881141046
Julio	2011	Julio 2011	201107	29	Comunidad de Teruel	Mujeres	Temporal	0	105	0	0
Julio	2011	Julio 2011	201107	29	Comunidad de Teruel	Mujeres	Temporal	1	389	21932	56,38046272493573264781491002570694087404
Julio	2011	Julio 2011	201107	30	Maestrazgo	Hombres	Temporal	0	11	0	0
Julio	2011	Julio 2011	201107	30	Maestrazgo	Hombres	Temporal	1	16	932	58,25
Julio	2011	Julio 2011	201107	30	Maestrazgo	Mujeres	Temporal	0	13	0	0
Julio	2011	Julio 2011	201107	30	Maestrazgo	Mujeres	Temporal	1	30	2170	72,33333333333333333333333333333333333333
Julio	2011	Julio 2011	201107	31	Sierra de Albarracín	Hombres	Temporal	0	8	0	0
Julio	2011	Julio 2011	201107	31	Sierra de Albarracín	Hombres	Temporal	1	31	1615	52,09677419354838709677419354838709677419
Julio	2011	Julio 2011	201107	31	Sierra de Albarracín	Mujeres	Temporal	0	14	0	0
Julio	2011	Julio 2011	201107	31	Sierra de Albarracín	Mujeres	Temporal	1	57	3317	58,19298245614035087719298245614035087719
Julio	2011	Julio 2011	201107	32	Gúdar-Javalambre	Hombres	Temporal	0	33	0	0
Julio	2011	Julio 2011	201107	32	Gúdar-Javalambre	Hombres	Temporal	1	37	5617	151,810810810810810810810810810810810811
Julio	2011	Julio 2011	201107	32	Gúdar-Javalambre	Mujeres	Temporal	0	21	0	0
Julio	2011	Julio 2011	201107	32	Gúdar-Javalambre	Mujeres	Temporal	1	58	3598	62,03448275862068965517241379310344827586
Julio	2011	Julio 2011	201107	33	Matarraña / Matarranya	Hombres	Temporal	0	40	0	0
Julio	2011	Julio 2011	201107	33	Matarraña / Matarranya	Hombres	Temporal	1	34	1925	56,61764705882352941176470588235294117647
Julio	2011	Julio 2011	201107	33	Matarraña / Matarranya	Mujeres	Temporal	0	51	0	0
Julio	2011	Julio 2011	201107	33	Matarraña / Matarranya	Mujeres	Temporal	1	34	1242	36,52941176470588235294117647058823529412
Junio	2011	Junio 2011	201106	01	La Jacetania	Hombres	Temporal	0	96	0	0
Junio	2011	Junio 2011	201106	01	La Jacetania	Hombres	Temporal	1	85	4976	58,54117647058823529411764705882352941176
Junio	2011	Junio 2011	201106	01	La Jacetania	Mujeres	Temporal	0	84	0	0
Junio	2011	Junio 2011	201106	01	La Jacetania	Mujeres	Temporal	1	148	7832	52,91891891891891891891891891891891891892
Junio	2011	Junio 2011	201106	02	Alto Gállego	Hombres	Temporal	0	101	0	0
Junio	2011	Junio 2011	201106	02	Alto Gállego	Hombres	Temporal	1	84	3917	46,63095238095238095238095238095238095238
Junio	2011	Junio 2011	201106	02	Alto Gállego	Mujeres	Temporal	0	53	0	0
Junio	2011	Junio 2011	201106	02	Alto Gállego	Mujeres	Temporal	1	72	2539	35,26388888888888888888888888888888888889
Junio	2011	Junio 2011	201106	03	Sobrarbe	Hombres	Temporal	0	66	0	0
Junio	2011	Junio 2011	201106	03	Sobrarbe	Hombres	Temporal	1	99	4636	46,82828282828282828282828282828282828283
Junio	2011	Junio 2011	201106	03	Sobrarbe	Mujeres	Temporal	0	47	0	0
Junio	2011	Junio 2011	201106	03	Sobrarbe	Mujeres	Temporal	1	89	3984	44,76404494382022471910112359550561797753
Junio	2011	Junio 2011	201106	04	La Ribagorza	Hombres	Temporal	0	78	0	0
Junio	2011	Junio 2011	201106	04	La Ribagorza	Hombres	Temporal	1	71	4791	67,47887323943661971830985915492957746479
Junio	2011	Junio 2011	201106	04	La Ribagorza	Mujeres	Temporal	0	73	0	0
Junio	2011	Junio 2011	201106	04	La Ribagorza	Mujeres	Temporal	1	55	3252	59,12727272727272727272727272727272727273
Junio	2011	Junio 2011	201106	05	Cinco Villas	Hombres	Temporal	0	142	0	0
Junio	2011	Junio 2011	201106	05	Cinco Villas	Hombres	Temporal	1	164	11758	71,69512195121951219512195121951219512195
Junio	2011	Junio 2011	201106	05	Cinco Villas	Mujeres	Temporal	0	62	0	0
Junio	2011	Junio 2011	201106	05	Cinco Villas	Mujeres	Temporal	1	165	12118	73,44242424242424242424242424242424242424
Junio	2011	Junio 2011	201106	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	357	0	0
Junio	2011	Junio 2011	201106	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	433	30480	70,39260969976905311778290993071593533487
Junio	2011	Junio 2011	201106	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	308	0	0
Junio	2011	Junio 2011	201106	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	468	31478	67,26068376068376068376068376068376068376
Junio	2011	Junio 2011	201106	07	Somontano de Barbastro	Hombres	Temporal	0	156	0	0
Junio	2011	Junio 2011	201106	07	Somontano de Barbastro	Hombres	Temporal	1	152	10182	66,98684210526315789473684210526315789474
Junio	2011	Junio 2011	201106	07	Somontano de Barbastro	Mujeres	Temporal	0	78	0	0
Junio	2011	Junio 2011	201106	07	Somontano de Barbastro	Mujeres	Temporal	1	125	7376	59,008
Junio	2011	Junio 2011	201106	08	Cinca Medio	Hombres	Temporal	0	176	0	0
Junio	2011	Junio 2011	201106	08	Cinca Medio	Hombres	Temporal	1	120	9622	80,18333333333333333333333333333333333333
Junio	2011	Junio 2011	201106	08	Cinca Medio	Mujeres	Temporal	0	94	0	0
Junio	2011	Junio 2011	201106	08	Cinca Medio	Mujeres	Temporal	1	144	11512	79,94444444444444444444444444444444444444
Junio	2011	Junio 2011	201106	09	La Litera / La Llitera	Hombres	Temporal	0	126	0	0
Junio	2011	Junio 2011	201106	09	La Litera / La Llitera	Hombres	Temporal	1	108	7874	72,90740740740740740740740740740740740741
Junio	2011	Junio 2011	201106	09	La Litera / La Llitera	Mujeres	Temporal	0	50	0	0
Junio	2011	Junio 2011	201106	09	La Litera / La Llitera	Mujeres	Temporal	1	66	4798	72,6969696969696969696969696969696969697
Junio	2011	Junio 2011	201106	10	Los Monegros	Hombres	Temporal	0	134	0	0
Junio	2011	Junio 2011	201106	10	Los Monegros	Hombres	Temporal	1	54	6973	129,12962962962962962962962962962962963
Junio	2011	Junio 2011	201106	10	Los Monegros	Mujeres	Temporal	0	46	0	0
Junio	2011	Junio 2011	201106	10	Los Monegros	Mujeres	Temporal	1	27	2774	102,740740740740740740740740740740740741
Junio	2011	Junio 2011	201106	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	1007	0	0
Junio	2011	Junio 2011	201106	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	208	11517	55,37019230769230769230769230769230769231
Junio	2011	Junio 2011	201106	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	787	0	0
Junio	2011	Junio 2011	201106	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	124	5914	47,69354838709677419354838709677419354839
Junio	2011	Junio 2011	201106	12	Tarazona y el Moncayo	Hombres	Temporal	0	65	0	0
Junio	2011	Junio 2011	201106	12	Tarazona y el Moncayo	Hombres	Temporal	1	189	4222	22,33862433862433862433862433862433862434
Junio	2011	Junio 2011	201106	12	Tarazona y el Moncayo	Mujeres	Temporal	0	35	0	0
Junio	2011	Junio 2011	201106	12	Tarazona y el Moncayo	Mujeres	Temporal	1	124	3893	31,39516129032258064516129032258064516129
Junio	2011	Junio 2011	201106	13	Campo de Borja	Hombres	Temporal	0	53	0	0
Junio	2011	Junio 2011	201106	13	Campo de Borja	Hombres	Temporal	1	88	6928	78,72727272727272727272727272727272727273
Junio	2011	Junio 2011	201106	13	Campo de Borja	Mujeres	Temporal	0	70	0	0
Junio	2011	Junio 2011	201106	13	Campo de Borja	Mujeres	Temporal	1	91	7024	77,18681318681318681318681318681318681319
Junio	2011	Junio 2011	201106	14	Aranda	Hombres	Temporal	0	122	0	0
Junio	2011	Junio 2011	201106	14	Aranda	Hombres	Temporal	1	13	747	57,46153846153846153846153846153846153846
Junio	2011	Junio 2011	201106	14	Aranda	Mujeres	Temporal	0	71	0	0
Junio	2011	Junio 2011	201106	14	Aranda	Mujeres	Temporal	1	14	1306	93,28571428571428571428571428571428571429
Junio	2011	Junio 2011	201106	15	Ribera Alta del Ebro	Hombres	Temporal	0	233	0	0
Junio	2011	Junio 2011	201106	15	Ribera Alta del Ebro	Hombres	Temporal	1	539	25812	47,88868274582560296846011131725417439703
Junio	2011	Junio 2011	201106	15	Ribera Alta del Ebro	Mujeres	Temporal	0	84	0	0
Junio	2011	Junio 2011	201106	15	Ribera Alta del Ebro	Mujeres	Temporal	1	247	8796	35,61133603238866396761133603238866396761
Junio	2011	Junio 2011	201106	16	Valdejalón	Hombres	Temporal	0	1675	0	0
Junio	2011	Junio 2011	201106	16	Valdejalón	Hombres	Temporal	1	504	17534	34,78968253968253968253968253968253968254
Junio	2011	Junio 2011	201106	16	Valdejalón	Mujeres	Temporal	0	907	0	0
Junio	2011	Junio 2011	201106	16	Valdejalón	Mujeres	Temporal	1	291	10592	36,39862542955326460481099656357388316151
Junio	2011	Junio 2011	201106	17	Central	Hombres	Temporal	0	3791	0	0
Junio	2011	Junio 2011	201106	17	Central	Hombres	Temporal	1	5855	366265	62,55593509820666097352690008539709649872
Junio	2011	Junio 2011	201106	17	Central	Mujeres	Temporal	0	2921	0	0
Junio	2011	Junio 2011	201106	17	Central	Mujeres	Temporal	1	6735	297322	44,14580549368968077208611729769858945805
Junio	2011	Junio 2011	201106	18	Ribera Baja del Ebro	Hombres	Temporal	0	35	0	0
Junio	2011	Junio 2011	201106	18	Ribera Baja del Ebro	Hombres	Temporal	1	243	13546	55,74485596707818930041152263374485596708
Junio	2011	Junio 2011	201106	18	Ribera Baja del Ebro	Mujeres	Temporal	0	26	0	0
Junio	2011	Junio 2011	201106	18	Ribera Baja del Ebro	Mujeres	Temporal	1	137	7032	51,32846715328467153284671532846715328467
Junio	2011	Junio 2011	201106	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	312	0	0
Junio	2011	Junio 2011	201106	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	399	14263	35,74686716791979949874686716791979949875
Junio	2011	Junio 2011	201106	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	144	0	0
Junio	2011	Junio 2011	201106	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	107	5392	50,39252336448598130841121495327102803738
Junio	2011	Junio 2011	201106	20	Comunidad de Calatayud	Hombres	Temporal	0	642	0	0
Junio	2011	Junio 2011	201106	20	Comunidad de Calatayud	Hombres	Temporal	1	435	20679	47,53793103448275862068965517241379310345
Junio	2011	Junio 2011	201106	20	Comunidad de Calatayud	Mujeres	Temporal	0	303	0	0
Junio	2011	Junio 2011	201106	20	Comunidad de Calatayud	Mujeres	Temporal	1	359	15492	43,15320334261838440111420612813370473538
Junio	2011	Junio 2011	201106	21	Campo de Cariñena	Hombres	Temporal	0	128	0	0
Junio	2011	Junio 2011	201106	21	Campo de Cariñena	Hombres	Temporal	1	493	13885	28,16430020283975659229208924949290060852
Junio	2011	Junio 2011	201106	21	Campo de Cariñena	Mujeres	Temporal	0	62	0	0
Junio	2011	Junio 2011	201106	21	Campo de Cariñena	Mujeres	Temporal	1	154	4749	30,83766233766233766233766233766233766234
Junio	2011	Junio 2011	201106	22	Campo de Belchite	Hombres	Temporal	0	18	0	0
Junio	2011	Junio 2011	201106	22	Campo de Belchite	Hombres	Temporal	1	7	591	84,42857142857142857142857142857142857143
Junio	2011	Junio 2011	201106	22	Campo de Belchite	Mujeres	Temporal	0	4	0	0
Junio	2011	Junio 2011	201106	22	Campo de Belchite	Mujeres	Temporal	1	14	877	62,64285714285714285714285714285714285714
Junio	2011	Junio 2011	201106	23	Bajo Martín	Hombres	Temporal	0	36	0	0
Junio	2011	Junio 2011	201106	23	Bajo Martín	Hombres	Temporal	1	15	967	64,46666666666666666666666666666666666667
Junio	2011	Junio 2011	201106	23	Bajo Martín	Mujeres	Temporal	0	73	0	0
Junio	2011	Junio 2011	201106	23	Bajo Martín	Mujeres	Temporal	1	21	847	40,33333333333333333333333333333333333333
Junio	2011	Junio 2011	201106	24	Campo de Daroca	Hombres	Temporal	0	36	0	0
Junio	2011	Junio 2011	201106	24	Campo de Daroca	Hombres	Temporal	1	32	2152	67,25
Junio	2011	Junio 2011	201106	24	Campo de Daroca	Mujeres	Temporal	0	21	0	0
Junio	2011	Junio 2011	201106	24	Campo de Daroca	Mujeres	Temporal	1	21	1490	70,95238095238095238095238095238095238095
Junio	2011	Junio 2011	201106	25	Jiloca	Hombres	Temporal	0	46	0	0
Junio	2011	Junio 2011	201106	25	Jiloca	Hombres	Temporal	1	47	6805	144,787234042553191489361702127659574468
Junio	2011	Junio 2011	201106	25	Jiloca	Mujeres	Temporal	0	19	0	0
Junio	2011	Junio 2011	201106	25	Jiloca	Mujeres	Temporal	1	42	2782	66,23809523809523809523809523809523809524
Junio	2011	Junio 2011	201106	26	Cuencas Mineras	Hombres	Temporal	0	33	0	0
Junio	2011	Junio 2011	201106	26	Cuencas Mineras	Hombres	Temporal	1	28	2488	88,85714285714285714285714285714285714286
Junio	2011	Junio 2011	201106	26	Cuencas Mineras	Mujeres	Temporal	0	24	0	0
Junio	2011	Junio 2011	201106	26	Cuencas Mineras	Mujeres	Temporal	1	48	2972	61,91666666666666666666666666666666666667
Junio	2011	Junio 2011	201106	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	49	0	0
Junio	2011	Junio 2011	201106	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	69	3655	52,97101449275362318840579710144927536232
Junio	2011	Junio 2011	201106	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	28	0	0
Junio	2011	Junio 2011	201106	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	92	2890	31,41304347826086956521739130434782608696
Junio	2011	Junio 2011	201106	28	Bajo Aragón	Hombres	Temporal	0	207	0	0
Junio	2011	Junio 2011	201106	28	Bajo Aragón	Hombres	Temporal	1	160	8775	54,84375
Junio	2011	Junio 2011	201106	28	Bajo Aragón	Mujeres	Temporal	0	202	0	0
Junio	2011	Junio 2011	201106	28	Bajo Aragón	Mujeres	Temporal	1	179	6462	36,1005586592178770949720670391061452514
Junio	2011	Junio 2011	201106	29	Comunidad de Teruel	Hombres	Temporal	0	315	0	0
Junio	2011	Junio 2011	201106	29	Comunidad de Teruel	Hombres	Temporal	1	675	26004	38,52444444444444444444444444444444444444
Junio	2011	Junio 2011	201106	29	Comunidad de Teruel	Mujeres	Temporal	0	179	0	0
Junio	2011	Junio 2011	201106	29	Comunidad de Teruel	Mujeres	Temporal	1	379	22502	59,3720316622691292875989445910290237467
Junio	2011	Junio 2011	201106	30	Maestrazgo	Hombres	Temporal	0	12	0	0
Junio	2011	Junio 2011	201106	30	Maestrazgo	Hombres	Temporal	1	14	1633	116,642857142857142857142857142857142857
Junio	2011	Junio 2011	201106	30	Maestrazgo	Mujeres	Temporal	0	22	0	0
Junio	2011	Junio 2011	201106	30	Maestrazgo	Mujeres	Temporal	1	12	548	45,66666666666666666666666666666666666667
Junio	2011	Junio 2011	201106	31	Sierra de Albarracín	Hombres	Temporal	0	21	0	0
Junio	2011	Junio 2011	201106	31	Sierra de Albarracín	Hombres	Temporal	1	16	1489	93,0625
Junio	2011	Junio 2011	201106	31	Sierra de Albarracín	Mujeres	Temporal	0	17	0	0
Junio	2011	Junio 2011	201106	31	Sierra de Albarracín	Mujeres	Temporal	1	21	1319	62,80952380952380952380952380952380952381
Junio	2011	Junio 2011	201106	32	Gúdar-Javalambre	Hombres	Temporal	0	22	0	0
Junio	2011	Junio 2011	201106	32	Gúdar-Javalambre	Hombres	Temporal	1	38	4859	127,868421052631578947368421052631578947
Junio	2011	Junio 2011	201106	32	Gúdar-Javalambre	Mujeres	Temporal	0	9	0	0
Junio	2011	Junio 2011	201106	32	Gúdar-Javalambre	Mujeres	Temporal	1	28	2731	97,53571428571428571428571428571428571429
Junio	2011	Junio 2011	201106	33	Matarraña / Matarranya	Hombres	Temporal	0	44	0	0
Junio	2011	Junio 2011	201106	33	Matarraña / Matarranya	Hombres	Temporal	1	22	1186	53,90909090909090909090909090909090909091
Junio	2011	Junio 2011	201106	33	Matarraña / Matarranya	Mujeres	Temporal	0	32	0	0
Junio	2011	Junio 2011	201106	33	Matarraña / Matarranya	Mujeres	Temporal	1	41	1663	40,56097560975609756097560975609756097561
Mayo	2011	Mayo 2011	201105	01	La Jacetania	Hombres	Temporal	0	73	0	0
Mayo	2011	Mayo 2011	201105	01	La Jacetania	Hombres	Temporal	1	83	7312	88,09638554216867469879518072289156626506
Mayo	2011	Mayo 2011	201105	01	La Jacetania	Mujeres	Temporal	0	44	0	0
Mayo	2011	Mayo 2011	201105	01	La Jacetania	Mujeres	Temporal	1	91	4785	52,58241758241758241758241758241758241758
Mayo	2011	Mayo 2011	201105	02	Alto Gállego	Hombres	Temporal	0	87	0	0
Mayo	2011	Mayo 2011	201105	02	Alto Gállego	Hombres	Temporal	1	74	4001	54,06756756756756756756756756756756756757
Mayo	2011	Mayo 2011	201105	02	Alto Gállego	Mujeres	Temporal	0	26	0	0
Mayo	2011	Mayo 2011	201105	02	Alto Gállego	Mujeres	Temporal	1	37	2929	79,16216216216216216216216216216216216216
Mayo	2011	Mayo 2011	201105	03	Sobrarbe	Hombres	Temporal	0	38	0	0
Mayo	2011	Mayo 2011	201105	03	Sobrarbe	Hombres	Temporal	1	91	2614	28,72527472527472527472527472527472527473
Mayo	2011	Mayo 2011	201105	03	Sobrarbe	Mujeres	Temporal	0	27	0	0
Mayo	2011	Mayo 2011	201105	03	Sobrarbe	Mujeres	Temporal	1	99	3261	32,93939393939393939393939393939393939394
Mayo	2011	Mayo 2011	201105	04	La Ribagorza	Hombres	Temporal	0	74	0	0
