Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	12	13192	1099,333333333333333333333333333333333333	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	10	10635	1063,5	Aragón
Junio 2020	202006	Junio	2020	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	6	1776	296	Aragón
Junio 2020	202006	Junio	2020	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	40	9840	246	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	4	936	234	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	44	8550	194,318181818181818181818181818181818182	Aragón
Junio 2020	202006	Junio	2020	Hombres	Temporal	Otros	8	Otros	Otros	0	2	0	0	Aragón
Junio 2020	202006	Junio	2020	Hombres	Temporal	Otros	8	Otros	Otros	1	8	716	89,5	Aragón
Junio 2020	202006	Junio	2020	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	6	1080	180	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Otros	8	Otros	Otros	1	7	2235	319,285714285714285714285714285714285714	Aragón
Junio 2020	202006	Junio	2020	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	540	180	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	10691	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	279	25348	90,85304659498207885304659498207885304659	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4336	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	206	18236	88,52427184466019417475728155339805825243	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	6	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5950	271265	45,59075630252100840336134453781512605042	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4419	199169	45,07105680018103643358225842950893867391	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	310	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	80	5579	69,7375	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	771	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	238	11126	46,74789915966386554621848739495798319328	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	12	4320	360	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	7	2520	360	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	14	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	28	33945	1212,321428571428571428571428571428571429	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	12	14468	1205,666666666666666666666666666666666667	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	4	4080	1020	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	7	6383	911,857142857142857142857142857142857143	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	29	12388	427,172413793103448275862068965517241379	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	3	463	154,333333333333333333333333333333333333	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	15	4500	300	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Otros	8	Otros	Otros	1	1	1	1	Aragón
Mayo 2020	202005	Mayo	2020	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	4	900	225	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Otros	8	Otros	Otros	1	1	210	210	Aragón
Mayo 2020	202005	Mayo	2020	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	720	240	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6191	0	0	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	187	19386	103,668449197860962566844919786096256684	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2352	0	0	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	220	21183	96,28636363636363636363636363636363636364	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	3561	128143	35,98511654029766919404661611906767761865	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	4	0	0	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	3043	97879	32,16529740387775221820571804140650673677	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	261	0	0	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	67	4205	62,76119402985074626865671641791044776119	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	861	0	0	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	155	6965	44,93548387096774193548387096774193548387	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	6	2160	360	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	6	2160	360	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	11	0	0	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	14	16379	1169,928571428571428571428571428571428571	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	9	11715	1301,666666666666666666666666666666666667	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	9	8865	985	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	9	10849	1205,444444444444444444444444444444444444	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	18	5220	290	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	303	303	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	22	4410	200,454545454545454545454545454545454545	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Otros	8	Otros	Otros	1	4	1170	292,5	Aragón
Abril 2020	202004	Abril	2020	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Otros	8	Otros	Otros	1	2	541	270,5	Aragón
Abril 2020	202004	Abril	2020	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4941	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	803	45892	57,15068493150684931506849315068493150685	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2842	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	784	38749	49,42474489795918367346938775510204081633	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	10	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	9336	360019	38,56244644387317909168808911739502999143	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	11	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7781	301070	38,69297005526281968898599151779976866727	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	556	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	153	5982	39,09803921568627450980392156862745098039	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1502	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	682	33024	48,42228739002932551319648093841642228739	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	43	15363	357,27906976744186046511627906976744186	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	16	5760	360	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	33	35700	1081,818181818181818181818181818181818182	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	14	12966	926,142857142857142857142857142857142857	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	9	8454	939,333333333333333333333333333333333333	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	7	6301	900,142857142857142857142857142857142857	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	3	1026	342	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	44	10590	240,681818181818181818181818181818181818	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	6	1714	285,666666666666666666666666666666666667	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	33	9118	276,30303030303030303030303030303030303	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Otros	8	Otros	Otros	0	3	0	0	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Otros	8	Otros	Otros	1	3	362	120,666666666666666666666666666666666667	Aragón
Marzo 2020	202003	Marzo	2020	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	4	900	225	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Otros	8	Otros	Otros	1	4	780	195	Aragón
Marzo 2020	202003	Marzo	2020	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	717	239	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6565	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1177	59937	50,92353440951571792693288020390824129142	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3352	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1275	79963	62,71607843137254901960784313725490196078	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	20	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12488	518450	41,51585522101217168481742472773862908392	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	10684	438942	41,08405091725945338824410333208536128791	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	602	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	273	9035	33,0952380952380952380952380952380952381	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1882	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1114	30845	27,68850987432675044883303411131059245961	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	36	12932	359,222222222222222222222222222222222222	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	23	7770	337,826086956521739130434782608695652174	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	28	33348	1191	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	21	19635	935	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	8	9727	1215,875	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	6	3723	620,5	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	205	59528	290,380487804878048780487804878048780488	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	55	12095	219,909090909090909090909090909090909091	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	283	79422	280,643109540636042402826855123674911661	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	48	10213	212,770833333333333333333333333333333333	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Otros	8	Otros	Otros	0	8	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Otros	8	Otros	Otros	1	20	851	42,55	Aragón
Febrero 2020	202002	Febrero	2020	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	6	1081	180,166666666666666666666666666666666667	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Otros	8	Otros	Otros	1	11	1413	128,454545454545454545454545454545454545	Aragón
Febrero 2020	202002	Febrero	2020	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	7	1260	180	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6878	0	0	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1274	85994	67,49921507064364207221350078492935635793	Aragón
Enero 2020	202001	Enero	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3835	0	0	Aragón
Enero 2020	202001	Enero	2020	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1223	88423	72,30008176614881439084219133278822567457	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	12	0	0	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	13170	518904	39,40045558086560364464692482915717539863	Aragón
Enero 2020	202001	Enero	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	13	0	0	Aragón
Enero 2020	202001	Enero	2020	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	11133	422241	37,92697386149285906763675559148477499326	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	570	0	0	Aragón
Enero 2020	202001	Enero	2020	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	203	8642	42,57142857142857142857142857142857142857	Aragón
