Municipio código	Municipio nombre	Año	Votos	Siglas	Candidatura
22151	Loscorrales	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22156	Monflorite-Lascasas	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
22164	Olvena	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
22168	Palo	2008	12	PP	PARTIDO POPULAR
22173	Peñas de Riglos (Las)	2008	12	CHA	CHUNTA ARAGONESISTA
22173	Peñas de Riglos (Las)	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22175	Peralta de Calasanz	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22181	Piracés	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ALTO ARAGÓN
22182	Plan	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
22184	Poleñino	2015	12	TA	TIERRA ARAGONESA
22199	Sabiñánigo	2011	12	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22199	Sabiñánigo	2011	12	PIRATA	PARTIDO PIRATA
22199	Sabiñánigo	2019	12	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22201	Salas Altas	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22204	Sallent de Gállego	2011	12	EQUO	EQUO
22206	Sangarrén	2008	12	PAR	PARTIDO ARAGONES
22207	San Juan de Plan	2019	12	PP	PARTIDO POPULAR
22209	Santa Cruz de la Serós	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22213	Sariñena	2011	12	EQUO	EQUO
22213	Sariñena	2015	12	EB	ESCAÑOS EN BLANCO
22214	Secastilla	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22218	Senés de Alcubierre	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
22218	Senés de Alcubierre	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22226	Tardienta	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
22229	Tolva	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22229	Tolva	2019	12	PP	PARTIDO POPULAR
22229	Tolva	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
22242	Valfarta	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22243	Valle de Bardají	2011	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22243	Valle de Bardají	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
22243	Valle de Bardají	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22243	Valle de Bardají	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22246	Beranuy	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22246	Beranuy	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
22247	Viacamp y Litera	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22248	Vicién	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
22250	Villanúa	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
22251	Villanueva de Sigena	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22251	Villanueva de Sigena	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
22254	Zaidín	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
22905	Lupiñén-Ortilla	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44002	Abejuela	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44002	Abejuela	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44002	Abejuela	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44003	Aguatón	2008	12	PP	PARTIDO POPULAR
44010	Albentosa	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44012	Alcalá de la Selva	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44013	Alcañiz	2008	12	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
44013	Alcañiz	2019	12	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44014	Alcorisa	2016	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44020	Alpeñés	2008	12	PP	PARTIDO POPULAR
44020	Alpeñés	2011	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44020	Alpeñés	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44022	Alloza	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
44025	Andorra	2011	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44026	Arcos de las Salinas	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44026	Arcos de las Salinas	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44028	Argente	2008	12	PAR	PARTIDO ARAGONES
44028	Argente	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44029	Ariño	2008	12	CHA	CHUNTA ARAGONESISTA
44034	Bañón	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44035	Barrachina	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44035	Barrachina	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44036	Bea	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44040	Berge	2015	12	TA	TIERRA ARAGONESA
44041	Bezas	2008	12	PP	PARTIDO POPULAR
44041	Bezas	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44049	Calaceite	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44050	Calamocha	2011	12	EB	ESCAÑOS EN BLANCO
44052	Calomarde	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44054	Camarena de la Sierra	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44056	Caminreal	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44062	Cañada Vellida	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44077	Cerollera (La)	2008	12	PP	PARTIDO POPULAR
44088	Cuba (La)	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44089	Cubla	2019	12	PP	PARTIDO POPULAR
44089	Cubla	2019	12	VOX	VOX
44090	Cucalón	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44092	Cuervo (El)	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44093	Cuevas de Almudén	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44097	Escorihuela	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44100	Estercuel	2015	12	TA	TIERRA ARAGONESA
44100	Estercuel	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44101	Ferreruela de Huerva	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44101	Ferreruela de Huerva	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44106	Fortanete	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44108	Fresneda (La)	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44113	Fuentes de Rubielos	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44116	Gargallo	2015	12	TA	TIERRA ARAGONESA
44117	Gea de Albarracín	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
44117	Gea de Albarracín	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44118	Ginebrosa (La)	2015	12	TA	TIERRA ARAGONESA
44119	Griegos	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44120	Guadalaviar	2015	12	TA	TIERRA ARAGONESA
44121	Gúdar	2008	12	PAR	PARTIDO ARAGONES
44121	Gúdar	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44123	Hinojosa de Jarque	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44124	Hoz de la Vieja (La)	2008	12	PAR	PARTIDO ARAGONES
44124	Hoz de la Vieja (La)	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44126	Iglesuela del Cid (La)	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44127	Jabaloyas	2019	12	PP	PARTIDO POPULAR
44129	Jatiel	2008	12	PAR	PARTIDO ARAGONES
44129	Jatiel	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44129	Jatiel	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44146	Mata de los Olmos (La)	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44149	Mirambel	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44156	Monteagudo del Castillo	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44157	Monterde de Albarracín	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44158	Mora de Rubielos	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
44159	Moscardón	2019	12	PP	PARTIDO POPULAR
44160	Mosqueruela	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44165	Nogueruelas	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44167	Obón	2008	12	PP	PARTIDO POPULAR
44167	Obón	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44167	Obón	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44167	Obón	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44172	Oliete	2015	12	TA	TIERRA ARAGONESA
44174	Orihuela del Tremedal	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44181	Peralejos	2008	12	PAR	PARTIDO ARAGONES
44181	Peralejos	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44181	Peralejos	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44182	Perales del Alfambra	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44183	Pitarque	2008	12	PAR	PARTIDO ARAGONES
44183	Pitarque	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44184	Plou	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44190	Pozuel del Campo	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44193	Puertomingalvo	2019	12	PP	PARTIDO POPULAR
44193	Puertomingalvo	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44195	Rillo	2015	12	TA	TIERRA ARAGONESA
44195	Rillo	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44196	Riodeva	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44197	Ródenas	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44199	Rubiales	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44201	Rubielos de Mora	2008	12	IU	IZQUIERDA UNIDA-ALTERNATIVA
44205	Samper de Calanda	2011	12	SXT	SOCIALISTAS POR TERUEL
44206	San Agustín	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44206	San Agustín	2019	12	VOX	VOX
44207	San Martín del Río	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44211	Segura de los Baños	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44212	Seno	2008	12	PAR	PARTIDO ARAGONES
44213	Singra	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44213	Singra	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44216	Teruel	2019	12	PUM+J	POR UN MUNDO MÁS JUSTO
44218	Tormón	2019	12	PP	PARTIDO POPULAR
44220	Torralba de los Sisones	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44223	Torre de Arcas	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44228	Torremocha de Jiloca	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44230	Torrevelilla	2008	12	PAR	PARTIDO ARAGONES
44231	Torrijas	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44239	Valacloche	2015	12	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44243	Valdecuenca	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44246	Valderrobres	2019	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44249	Vallecillo (El)	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44257	Villar del Cobo	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44258	Villar del Salz	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
44260	Villarluengo	2008	12	PAR	PARTIDO ARAGONES
44267	Vivel del Río Martín	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44267	Vivel del Río Martín	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44268	Zoma (La)	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50002	Acered	2015	12	TA	TIERRA ARAGONESA
50003	Agón	2019	12	VOX	VOX
50005	Aguilón	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50005	Aguilón	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50005	Aguilón	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50008	Alagón	2015	12	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50009	Alarba	2019	12	VOX	VOX
50011	Albeta	2019	12	PP	PARTIDO POPULAR
50014	Alcalá de Moncayo	2015	12	TA	TIERRA ARAGONESA
50014	Alcalá de Moncayo	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50016	Aldehuela de Liestos	2008	12	PP	PARTIDO POPULAR
50017	Alfajarín	2011	12	EQUO	EQUO
50017	Alfajarín	2015	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50020	Alhama de Aragón	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50021	Almochuel	2008	12	PAR	PARTIDO ARAGONES
50025	Almunia de Doña Godina (La)	2008	12	UPyD	UNION PROGRESO Y DEMOCRACIA
50025	Almunia de Doña Godina (La)	2015	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50026	Alpartir	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50028	Anento	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50031	Aranda de Moncayo	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50033	Ardisa	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50033	Ardisa	2019	12	PP	PARTIDO POPULAR
50035	Artieda	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50037	Atea	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50040	Badules	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50046	Belmonte de Gracián	2019	12	VOX	VOX
50047	Berdejo	2011	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50047	Berdejo	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50048	Berrueco	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50051	Biota	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
50052	Bisimbre	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50052	Bisimbre	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50052	Bisimbre	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50055	Borja	2011	12	EQUO	EQUO
50055	Borja	2015	12	EB	ESCAÑOS EN BLANCO
50058	Bubierca	2008	12	PP	PARTIDO POPULAR
50059	Bujaraloz	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50062	Burgo de Ebro (El)	2015	12	EB	ESCAÑOS EN BLANCO
50065	Cabolafuente	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50066	Cadrete	2011	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50067	Calatayud	2011	12	PH	PARTIDO HUMANISTA
50069	Calcena	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50070	Calmarza	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50074	Caspe	2011	12	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50074	Caspe	2016	12	VOX	VOX
50075	Castejón de Alarba	2008	12	PAR	PARTIDO ARAGONES
50078	Castiliscar	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50079	Cervera de la Cañada	2008	12	CHA	CHUNTA ARAGONESISTA
50079	Cervera de la Cañada	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50080	Cerveruela	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50085	Codo	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50088	Cosuenda	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50091	Cuerlas (Las)	2008	12	PAR	PARTIDO ARAGONES
50092	Chiprana	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50094	Daroca	2019	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50098	Encinacorba	2008	12	CHA	CHUNTA ARAGONESISTA
50099	Épila	2016	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50104	Farlete	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50106	Fayos (Los)	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50108	Fombuena	2008	12	PP	PARTIDO POPULAR
50109	Frago (El)	2008	12	CHA	CHUNTA ARAGONESISTA
50109	Frago (El)	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50114	Fuendetodos	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50121	Gotor	2008	12	CHA	CHUNTA ARAGONESISTA
50122	Grisel	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50123	Grisén	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50125	Ibdes	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50128	Isuerre	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50131	Jaulín	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50131	Jaulín	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50134	Langa del Castillo	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50140	Litago	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50141	Lituénigo	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50144	Longás	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50159	Maluenda	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50161	Manchones	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50163	María de Huerva	2015	12	VOX	VOX
50168	Mianos	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50169	Miedes de Aragón	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
50171	Moneva	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50177	Morés	2008	12	CHA	CHUNTA ARAGONESISTA
50177	Morés	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50179	Moyuela	2015	12	TA	TIERRA ARAGONESA
50184	Murero	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50187	Nigüella	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50194	Olvés	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50196	Orera	2016	12	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50197	Orés	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50197	Orés	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50198	Oseja	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50199	Osera de Ebro	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50201	Paracuellos de Jiloca	2008	12	CHA	CHUNTA ARAGONESISTA
50204	Pedrola	2011	12	EQUO	EQUO
50205	Pedrosas (Las)	2008	12	PAR	PARTIDO ARAGONES
50207	Piedratajada	2008	12	PAR	PARTIDO ARAGONES
50210	Pintanos (Los)	2008	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50211	Plasencia de Jalón	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
50213	Plenas	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50213	Plenas	2019	12	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50218	Puebla de Albortón	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50220	Puendeluna	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50229	Ruesca	2016	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50229	Ruesca	2019	12	PP	PARTIDO POPULAR
50233	Samper del Salz	2019	12	VOX	VOX
50235	San Mateo de Gállego	2011	12	EQUO	EQUO
50235	San Mateo de Gállego	2011	12	EB	ESCAÑOS EN BLANCO
50237	Santa Cruz de Moncayo	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50237	Santa Cruz de Moncayo	2015	12	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50238	Santa Eulalia de Gállego	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50238	Santa Eulalia de Gállego	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50238	Santa Eulalia de Gállego	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50238	Santa Eulalia de Gállego	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50243	Sestrica	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50245	Sigüés	2008	12	PAR	PARTIDO ARAGONES
50245	Sigüés	2016	12	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50249	Tabuenca	2011	12	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50250	Talamantes	2011	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50250	Talamantes	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50252	Tauste	2008	12	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50252	Tauste	2015	12	VOX	VOX
50252	Tauste	2019	12	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50259	Torrehermosa	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50263	Torrijo de la Cañada	2016	12	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50268	Undués de Lerda	2019	12	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50280	Vera de Moncayo	2019	12	VOX	VOX
50282	Vilueña (La)	2019	12	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50287	Villalengua	2019	12	VOX	VOX
50289	Villanueva de Jiloca	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50291	Villar de los Navarros	2008	12	PAR	PARTIDO ARAGONES
50295	Vistabella	2015	12	ALTOARAGONenCOMUN	Alto Aragón en Común
50296	Zaida (La)	2011	12	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50298	Zuera	2019	12	EB	ESCAÑOS EN BLANCO
50901	Biel	2015	12	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
22002	Abizanda	2015	11	MAS	MOVIMIENTO ARAGONES SOCIAL
22002	Abizanda	2016	11	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22007	Albalate de Cinca	2008	11	IU	IZQUIERDA UNIDA-ALTERNATIVA
22008	Albalatillo	2016	11	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22008	Albalatillo	2019	11	PODEMOS-IU-EQUO	UNIDAS PODEMOS
