Mes y año	Mes (código)	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Número de contratos
Febrero 2012	201202	50	Zaragoza	3	Construcción	Hombres	1235
Febrero 2012	201202	50	Zaragoza	3	Construcción	Mujeres	88
Febrero 2012	201202	50	Zaragoza	4	Servicios	Hombres	6851
Febrero 2012	201202	50	Zaragoza	4	Servicios	Mujeres	8905
Enero 2012	201201	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	345
Enero 2012	201201	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	47
Enero 2012	201201	22	Huesca	2	Industria y energía	Hombres	216
Enero 2012	201201	22	Huesca	2	Industria y energía	Mujeres	49
Enero 2012	201201	22	Huesca	3	Construcción	Hombres	356
Enero 2012	201201	22	Huesca	3	Construcción	Mujeres	13
Enero 2012	201201	22	Huesca	4	Servicios	Hombres	1306
Enero 2012	201201	22	Huesca	4	Servicios	Mujeres	1764
Enero 2012	201201	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	76
Enero 2012	201201	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	10
Enero 2012	201201	44	Teruel	2	Industria y energía	Hombres	156
Enero 2012	201201	44	Teruel	2	Industria y energía	Mujeres	39
Enero 2012	201201	44	Teruel	3	Construcción	Hombres	134
Enero 2012	201201	44	Teruel	3	Construcción	Mujeres	10
Enero 2012	201201	44	Teruel	4	Servicios	Hombres	1069
Enero 2012	201201	44	Teruel	4	Servicios	Mujeres	852
Enero 2012	201201	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	704
Enero 2012	201201	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	125
Enero 2012	201201	50	Zaragoza	2	Industria y energía	Hombres	1894
Enero 2012	201201	50	Zaragoza	2	Industria y energía	Mujeres	824
Enero 2012	201201	50	Zaragoza	3	Construcción	Hombres	1124
Enero 2012	201201	50	Zaragoza	3	Construcción	Mujeres	55
Enero 2012	201201	50	Zaragoza	4	Servicios	Hombres	6871
Enero 2012	201201	50	Zaragoza	4	Servicios	Mujeres	8426
Diciembre 2011	201112	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	280
Diciembre 2011	201112	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	29
Diciembre 2011	201112	22	Huesca	2	Industria y energía	Hombres	168
Diciembre 2011	201112	22	Huesca	2	Industria y energía	Mujeres	40
Diciembre 2011	201112	22	Huesca	3	Construcción	Hombres	223
Diciembre 2011	201112	22	Huesca	3	Construcción	Mujeres	12
Diciembre 2011	201112	22	Huesca	4	Servicios	Hombres	1250
Diciembre 2011	201112	22	Huesca	4	Servicios	Mujeres	1907
Diciembre 2011	201112	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	120
Diciembre 2011	201112	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	12
Diciembre 2011	201112	44	Teruel	2	Industria y energía	Hombres	129
Diciembre 2011	201112	44	Teruel	2	Industria y energía	Mujeres	30
Diciembre 2011	201112	44	Teruel	3	Construcción	Hombres	145
Diciembre 2011	201112	44	Teruel	3	Construcción	Mujeres	7
Diciembre 2011	201112	44	Teruel	4	Servicios	Hombres	857
Diciembre 2011	201112	44	Teruel	4	Servicios	Mujeres	957
Diciembre 2011	201112	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	808
Diciembre 2011	201112	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	136
Diciembre 2011	201112	50	Zaragoza	2	Industria y energía	Hombres	1062
Diciembre 2011	201112	50	Zaragoza	2	Industria y energía	Mujeres	487
Diciembre 2011	201112	50	Zaragoza	3	Construcción	Hombres	863
Diciembre 2011	201112	50	Zaragoza	3	Construcción	Mujeres	37
Diciembre 2011	201112	50	Zaragoza	4	Servicios	Hombres	6904
Diciembre 2011	201112	50	Zaragoza	4	Servicios	Mujeres	8509
Noviembre 2011	201111	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	401
Noviembre 2011	201111	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	59
Noviembre 2011	201111	22	Huesca	2	Industria y energía	Hombres	218
Noviembre 2011	201111	22	Huesca	2	Industria y energía	Mujeres	72
Noviembre 2011	201111	22	Huesca	3	Construcción	Hombres	449
Noviembre 2011	201111	22	Huesca	3	Construcción	Mujeres	14
Noviembre 2011	201111	22	Huesca	4	Servicios	Hombres	1088
Noviembre 2011	201111	22	Huesca	4	Servicios	Mujeres	1691
Noviembre 2011	201111	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	124
Noviembre 2011	201111	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	5
Noviembre 2011	201111	44	Teruel	2	Industria y energía	Hombres	138
Noviembre 2011	201111	44	Teruel	2	Industria y energía	Mujeres	26
Noviembre 2011	201111	44	Teruel	3	Construcción	Hombres	197
Noviembre 2011	201111	44	Teruel	3	Construcción	Mujeres	14
Noviembre 2011	201111	44	Teruel	4	Servicios	Hombres	1026
Noviembre 2011	201111	44	Teruel	4	Servicios	Mujeres	918
Noviembre 2011	201111	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1057
Noviembre 2011	201111	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	280
Noviembre 2011	201111	50	Zaragoza	2	Industria y energía	Hombres	1517
Noviembre 2011	201111	50	Zaragoza	2	Industria y energía	Mujeres	706
Noviembre 2011	201111	50	Zaragoza	3	Construcción	Hombres	1530
Noviembre 2011	201111	50	Zaragoza	3	Construcción	Mujeres	61
Noviembre 2011	201111	50	Zaragoza	4	Servicios	Hombres	7864
Noviembre 2011	201111	50	Zaragoza	4	Servicios	Mujeres	9722
Octubre 2011	201110	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	352
Octubre 2011	201110	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	64
Octubre 2011	201110	22	Huesca	2	Industria y energía	Hombres	262
Octubre 2011	201110	22	Huesca	2	Industria y energía	Mujeres	81
Octubre 2011	201110	22	Huesca	3	Construcción	Hombres	427
Octubre 2011	201110	22	Huesca	3	Construcción	Mujeres	18
Octubre 2011	201110	22	Huesca	4	Servicios	Hombres	1289
Octubre 2011	201110	22	Huesca	4	Servicios	Mujeres	2108
Octubre 2011	201110	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	105
Octubre 2011	201110	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	14
Octubre 2011	201110	44	Teruel	2	Industria y energía	Hombres	171
Octubre 2011	201110	44	Teruel	2	Industria y energía	Mujeres	39
Octubre 2011	201110	44	Teruel	3	Construcción	Hombres	224
Octubre 2011	201110	44	Teruel	3	Construcción	Mujeres	7
Octubre 2011	201110	44	Teruel	4	Servicios	Hombres	1357
Octubre 2011	201110	44	Teruel	4	Servicios	Mujeres	1204
Octubre 2011	201110	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	871
Octubre 2011	201110	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	294
Octubre 2011	201110	50	Zaragoza	2	Industria y energía	Hombres	1358
Octubre 2011	201110	50	Zaragoza	2	Industria y energía	Mujeres	568
Octubre 2011	201110	50	Zaragoza	3	Construcción	Hombres	1447
Octubre 2011	201110	50	Zaragoza	3	Construcción	Mujeres	74
Octubre 2011	201110	50	Zaragoza	4	Servicios	Hombres	9534
Octubre 2011	201110	50	Zaragoza	4	Servicios	Mujeres	11919
Septiembre 2011	201109	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	417
Septiembre 2011	201109	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	55
Septiembre 2011	201109	22	Huesca	2	Industria y energía	Hombres	249
Septiembre 2011	201109	22	Huesca	2	Industria y energía	Mujeres	92
Septiembre 2011	201109	22	Huesca	3	Construcción	Hombres	412
Septiembre 2011	201109	22	Huesca	3	Construcción	Mujeres	17
Septiembre 2011	201109	22	Huesca	4	Servicios	Hombres	1442
Septiembre 2011	201109	22	Huesca	4	Servicios	Mujeres	2178
Septiembre 2011	201109	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	170
Septiembre 2011	201109	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	66
Septiembre 2011	201109	44	Teruel	2	Industria y energía	Hombres	158
Septiembre 2011	201109	44	Teruel	2	Industria y energía	Mujeres	32
Septiembre 2011	201109	44	Teruel	3	Construcción	Hombres	320
Septiembre 2011	201109	44	Teruel	3	Construcción	Mujeres	13
Septiembre 2011	201109	44	Teruel	4	Servicios	Hombres	1231
Septiembre 2011	201109	44	Teruel	4	Servicios	Mujeres	1406
Septiembre 2011	201109	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3145
Septiembre 2011	201109	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	779
Septiembre 2011	201109	50	Zaragoza	2	Industria y energía	Hombres	1887
Septiembre 2011	201109	50	Zaragoza	2	Industria y energía	Mujeres	870
Septiembre 2011	201109	50	Zaragoza	3	Construcción	Hombres	1767
Septiembre 2011	201109	50	Zaragoza	3	Construcción	Mujeres	85
Septiembre 2011	201109	50	Zaragoza	4	Servicios	Hombres	10221
Septiembre 2011	201109	50	Zaragoza	4	Servicios	Mujeres	12240
Agosto 2011	201108	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1114
Agosto 2011	201108	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	124
Agosto 2011	201108	22	Huesca	2	Industria y energía	Hombres	230
Agosto 2011	201108	22	Huesca	2	Industria y energía	Mujeres	52
Agosto 2011	201108	22	Huesca	3	Construcción	Hombres	347
Agosto 2011	201108	22	Huesca	3	Construcción	Mujeres	11
Agosto 2011	201108	22	Huesca	4	Servicios	Hombres	1834
Agosto 2011	201108	22	Huesca	4	Servicios	Mujeres	1988
Agosto 2011	201108	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	69
Agosto 2011	201108	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	19
Agosto 2011	201108	44	Teruel	2	Industria y energía	Hombres	117
Agosto 2011	201108	44	Teruel	2	Industria y energía	Mujeres	55
Agosto 2011	201108	44	Teruel	3	Construcción	Hombres	242
Agosto 2011	201108	44	Teruel	3	Construcción	Mujeres	14
Agosto 2011	201108	44	Teruel	4	Servicios	Hombres	1134
Agosto 2011	201108	44	Teruel	4	Servicios	Mujeres	1115
Agosto 2011	201108	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3423
Agosto 2011	201108	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1125
Agosto 2011	201108	50	Zaragoza	2	Industria y energía	Hombres	1353
Agosto 2011	201108	50	Zaragoza	2	Industria y energía	Mujeres	680
Agosto 2011	201108	50	Zaragoza	3	Construcción	Hombres	1635
Agosto 2011	201108	50	Zaragoza	3	Construcción	Mujeres	54
Agosto 2011	201108	50	Zaragoza	4	Servicios	Hombres	8294
Agosto 2011	201108	50	Zaragoza	4	Servicios	Mujeres	8432
Julio 2011	201107	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1353
Julio 2011	201107	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	326
Julio 2011	201107	22	Huesca	2	Industria y energía	Hombres	276
Julio 2011	201107	22	Huesca	2	Industria y energía	Mujeres	124
Julio 2011	201107	22	Huesca	3	Construcción	Hombres	417
Julio 2011	201107	22	Huesca	3	Construcción	Mujeres	24
Julio 2011	201107	22	Huesca	4	Servicios	Hombres	2620
Julio 2011	201107	22	Huesca	4	Servicios	Mujeres	3336
Julio 2011	201107	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	129
Julio 2011	201107	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	48
Julio 2011	201107	44	Teruel	2	Industria y energía	Hombres	170
Julio 2011	201107	44	Teruel	2	Industria y energía	Mujeres	42
Julio 2011	201107	44	Teruel	3	Construcción	Hombres	264
Julio 2011	201107	44	Teruel	3	Construcción	Mujeres	14
Julio 2011	201107	44	Teruel	4	Servicios	Hombres	1209
Julio 2011	201107	44	Teruel	4	Servicios	Mujeres	1248
Julio 2011	201107	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1875
Julio 2011	201107	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	721
Julio 2011	201107	50	Zaragoza	2	Industria y energía	Hombres	1669
Julio 2011	201107	50	Zaragoza	2	Industria y energía	Mujeres	690
Julio 2011	201107	50	Zaragoza	3	Construcción	Hombres	1874
Julio 2011	201107	50	Zaragoza	3	Construcción	Mujeres	90
Julio 2011	201107	50	Zaragoza	4	Servicios	Hombres	9385
Julio 2011	201107	50	Zaragoza	4	Servicios	Mujeres	10930
Junio 2011	201106	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1147
Junio 2011	201106	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	298
Junio 2011	201106	22	Huesca	2	Industria y energía	Hombres	227
Junio 2011	201106	22	Huesca	2	Industria y energía	Mujeres	86
Junio 2011	201106	22	Huesca	3	Construcción	Hombres	418
Junio 2011	201106	22	Huesca	3	Construcción	Mujeres	19
Junio 2011	201106	22	Huesca	4	Servicios	Hombres	2098
Junio 2011	201106	22	Huesca	4	Servicios	Mujeres	2691
Junio 2011	201106	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	284
Junio 2011	201106	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	197
Junio 2011	201106	44	Teruel	2	Industria y energía	Hombres	153
Junio 2011	201106	44	Teruel	2	Industria y energía	Mujeres	46
Junio 2011	201106	44	Teruel	3	Construcción	Hombres	276
Junio 2011	201106	44	Teruel	3	Construcción	Mujeres	22
Junio 2011	201106	44	Teruel	4	Servicios	Hombres	1315
Junio 2011	201106	44	Teruel	4	Servicios	Mujeres	1308
Junio 2011	201106	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	4408
Junio 2011	201106	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1577
Junio 2011	201106	50	Zaragoza	2	Industria y energía	Hombres	1643
Junio 2011	201106	50	Zaragoza	2	Industria y energía	Mujeres	615
Junio 2011	201106	50	Zaragoza	3	Construcción	Hombres	1851
Junio 2011	201106	50	Zaragoza	3	Construcción	Mujeres	96
Junio 2011	201106	50	Zaragoza	4	Servicios	Hombres	9580
Junio 2011	201106	50	Zaragoza	4	Servicios	Mujeres	11912
Mayo 2011	201105	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	2470
Mayo 2011	201105	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	978
Mayo 2011	201105	22	Huesca	2	Industria y energía	Hombres	281
Mayo 2011	201105	22	Huesca	2	Industria y energía	Mujeres	61
Mayo 2011	201105	22	Huesca	3	Construcción	Hombres	413
Mayo 2011	201105	22	Huesca	3	Construcción	Mujeres	19
Mayo 2011	201105	22	Huesca	4	Servicios	Hombres	1602
Mayo 2011	201105	22	Huesca	4	Servicios	Mujeres	1830
Mayo 2011	201105	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	275
Mayo 2011	201105	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	240
Mayo 2011	201105	44	Teruel	2	Industria y energía	Hombres	219
Mayo 2011	201105	44	Teruel	2	Industria y energía	Mujeres	46
Mayo 2011	201105	44	Teruel	3	Construcción	Hombres	324
Mayo 2011	201105	44	Teruel	3	Construcción	Mujeres	17
Mayo 2011	201105	44	Teruel	4	Servicios	Hombres	1091
Mayo 2011	201105	44	Teruel	4	Servicios	Mujeres	1033
Mayo 2011	201105	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	4406
Mayo 2011	201105	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1641
Mayo 2011	201105	50	Zaragoza	2	Industria y energía	Hombres	1521
Mayo 2011	201105	50	Zaragoza	2	Industria y energía	Mujeres	804
Mayo 2011	201105	50	Zaragoza	3	Construcción	Hombres	1693
Mayo 2011	201105	50	Zaragoza	3	Construcción	Mujeres	80
Mayo 2011	201105	50	Zaragoza	4	Servicios	Hombres	9749
Mayo 2011	201105	50	Zaragoza	4	Servicios	Mujeres	11541
Abril 2011	201104	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	788
Abril 2011	201104	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	196
Abril 2011	201104	22	Huesca	2	Industria y energía	Hombres	235
Abril 2011	201104	22	Huesca	2	Industria y energía	Mujeres	54
Abril 2011	201104	22	Huesca	3	Construcción	Hombres	313
Abril 2011	201104	22	Huesca	3	Construcción	Mujeres	22
Abril 2011	201104	22	Huesca	4	Servicios	Hombres	1191
Abril 2011	201104	22	Huesca	4	Servicios	Mujeres	1709
Abril 2011	201104	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	240
Abril 2011	201104	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	9
Abril 2011	201104	44	Teruel	2	Industria y energía	Hombres	130
Abril 2011	201104	44	Teruel	2	Industria y energía	Mujeres	54
Abril 2011	201104	44	Teruel	3	Construcción	Hombres	227
Abril 2011	201104	44	Teruel	3	Construcción	Mujeres	14
Abril 2011	201104	44	Teruel	4	Servicios	Hombres	862
Abril 2011	201104	44	Teruel	4	Servicios	Mujeres	964
Abril 2011	201104	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1727
Abril 2011	201104	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	548
Abril 2011	201104	50	Zaragoza	2	Industria y energía	Hombres	1390
Abril 2011	201104	50	Zaragoza	2	Industria y energía	Mujeres	592
Abril 2011	201104	50	Zaragoza	3	Construcción	Hombres	1386
Abril 2011	201104	50	Zaragoza	3	Construcción	Mujeres	75
Abril 2011	201104	50	Zaragoza	4	Servicios	Hombres	7121
Abril 2011	201104	50	Zaragoza	4	Servicios	Mujeres	9006
Marzo 2011	201103	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	435
Marzo 2011	201103	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	91
Marzo 2011	201103	22	Huesca	2	Industria y energía	Hombres	249
Marzo 2011	201103	22	Huesca	2	Industria y energía	Mujeres	65
Marzo 2011	201103	22	Huesca	3	Construcción	Hombres	436
Marzo 2011	201103	22	Huesca	3	Construcción	Mujeres	12
Marzo 2011	201103	22	Huesca	4	Servicios	Hombres	1327
Marzo 2011	201103	22	Huesca	4	Servicios	Mujeres	1733
Marzo 2011	201103	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	163
Marzo 2011	201103	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	9
Marzo 2011	201103	44	Teruel	2	Industria y energía	Hombres	141
Marzo 2011	201103	44	Teruel	2	Industria y energía	Mujeres	50
Marzo 2011	201103	44	Teruel	3	Construcción	Hombres	261
Marzo 2011	201103	44	Teruel	3	Construcción	Mujeres	11
Marzo 2011	201103	44	Teruel	4	Servicios	Hombres	940
Marzo 2011	201103	44	Teruel	4	Servicios	Mujeres	975
Marzo 2011	201103	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	821
Marzo 2011	201103	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	272
Marzo 2011	201103	50	Zaragoza	2	Industria y energía	Hombres	1508
Marzo 2011	201103	50	Zaragoza	2	Industria y energía	Mujeres	567
Marzo 2011	201103	50	Zaragoza	3	Construcción	Hombres	1958
Marzo 2011	201103	50	Zaragoza	3	Construcción	Mujeres	108
Marzo 2011	201103	50	Zaragoza	4	Servicios	Hombres	7420
Marzo 2011	201103	50	Zaragoza	4	Servicios	Mujeres	9273
Febrero 2011	201102	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	250
Febrero 2011	201102	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	21
Febrero 2011	201102	22	Huesca	2	Industria y energía	Hombres	221
Febrero 2011	201102	22	Huesca	2	Industria y energía	Mujeres	61
Febrero 2011	201102	22	Huesca	3	Construcción	Hombres	362
Febrero 2011	201102	22	Huesca	3	Construcción	Mujeres	17
Febrero 2011	201102	22	Huesca	4	Servicios	Hombres	1076
Febrero 2011	201102	22	Huesca	4	Servicios	Mujeres	1469
Febrero 2011	201102	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	124
Febrero 2011	201102	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	9
Febrero 2011	201102	44	Teruel	2	Industria y energía	Hombres	134
Febrero 2011	201102	44	Teruel	2	Industria y energía	Mujeres	44
Febrero 2011	201102	44	Teruel	3	Construcción	Hombres	270
Febrero 2011	201102	44	Teruel	3	Construcción	Mujeres	12
Febrero 2011	201102	44	Teruel	4	Servicios	Hombres	786
Febrero 2011	201102	44	Teruel	4	Servicios	Mujeres	761
Febrero 2011	201102	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	648
Febrero 2011	201102	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	134
Febrero 2011	201102	50	Zaragoza	2	Industria y energía	Hombres	1381
Febrero 2011	201102	50	Zaragoza	2	Industria y energía	Mujeres	617
Febrero 2011	201102	50	Zaragoza	3	Construcción	Hombres	1668
Febrero 2011	201102	50	Zaragoza	3	Construcción	Mujeres	87
Febrero 2011	201102	50	Zaragoza	4	Servicios	Hombres	6245
Febrero 2011	201102	50	Zaragoza	4	Servicios	Mujeres	8062
Enero 2011	201101	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	322
Enero 2011	201101	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	61
Enero 2011	201101	22	Huesca	2	Industria y energía	Hombres	201
Enero 2011	201101	22	Huesca	2	Industria y energía	Mujeres	69
Enero 2011	201101	22	Huesca	3	Construcción	Hombres	441
Enero 2011	201101	22	Huesca	3	Construcción	Mujeres	21
Enero 2011	201101	22	Huesca	4	Servicios	Hombres	1106
Enero 2011	201101	22	Huesca	4	Servicios	Mujeres	1530
Enero 2011	201101	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	110
Enero 2011	201101	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	12
Enero 2011	201101	44	Teruel	2	Industria y energía	Hombres	113
Enero 2011	201101	44	Teruel	2	Industria y energía	Mujeres	45
Enero 2011	201101	44	Teruel	3	Construcción	Hombres	306
Enero 2011	201101	44	Teruel	3	Construcción	Mujeres	12
Enero 2011	201101	44	Teruel	4	Servicios	Hombres	743
Enero 2011	201101	44	Teruel	4	Servicios	Mujeres	768
Enero 2011	201101	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	733
Enero 2011	201101	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	138
Enero 2011	201101	50	Zaragoza	2	Industria y energía	Hombres	1973
Enero 2011	201101	50	Zaragoza	2	Industria y energía	Mujeres	977
Enero 2011	201101	50	Zaragoza	3	Construcción	Hombres	1483
Enero 2011	201101	50	Zaragoza	3	Construcción	Mujeres	102
Enero 2011	201101	50	Zaragoza	4	Servicios	Hombres	7290
Enero 2011	201101	50	Zaragoza	4	Servicios	Mujeres	8402
Diciembre 2010	201012	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	265
Diciembre 2010	201012	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	34
Diciembre 2010	201012	22	Huesca	2	Industria y energía	Hombres	180
Diciembre 2010	201012	22	Huesca	2	Industria y energía	Mujeres	53
Diciembre 2010	201012	22	Huesca	3	Construcción	Hombres	227
Diciembre 2010	201012	22	Huesca	3	Construcción	Mujeres	21
Diciembre 2010	201012	22	Huesca	4	Servicios	Hombres	1754
Diciembre 2010	201012	22	Huesca	4	Servicios	Mujeres	2280
Diciembre 2010	201012	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	132
Diciembre 2010	201012	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	10
Diciembre 2010	201012	44	Teruel	2	Industria y energía	Hombres	134
Diciembre 2010	201012	44	Teruel	2	Industria y energía	Mujeres	39
Diciembre 2010	201012	44	Teruel	3	Construcción	Hombres	189
Diciembre 2010	201012	44	Teruel	3	Construcción	Mujeres	12
Diciembre 2010	201012	44	Teruel	4	Servicios	Hombres	766
Diciembre 2010	201012	44	Teruel	4	Servicios	Mujeres	911
Diciembre 2010	201012	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	652
Diciembre 2010	201012	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	138
Diciembre 2010	201012	50	Zaragoza	2	Industria y energía	Hombres	1028
Diciembre 2010	201012	50	Zaragoza	2	Industria y energía	Mujeres	510
Diciembre 2010	201012	50	Zaragoza	3	Construcción	Hombres	1109
Diciembre 2010	201012	50	Zaragoza	3	Construcción	Mujeres	65
Diciembre 2010	201012	50	Zaragoza	4	Servicios	Hombres	7124
Diciembre 2010	201012	50	Zaragoza	4	Servicios	Mujeres	9286
Noviembre 2010	201011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	410
Noviembre 2010	201011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	59
Noviembre 2010	201011	22	Huesca	2	Industria y energía	Hombres	210
Noviembre 2010	201011	22	Huesca	2	Industria y energía	Mujeres	93
Noviembre 2010	201011	22	Huesca	3	Construcción	Hombres	601
Noviembre 2010	201011	22	Huesca	3	Construcción	Mujeres	33
Noviembre 2010	201011	22	Huesca	4	Servicios	Hombres	1277
Noviembre 2010	201011	22	Huesca	4	Servicios	Mujeres	1739
Noviembre 2010	201011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	245
Noviembre 2010	201011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	15
Noviembre 2010	201011	44	Teruel	2	Industria y energía	Hombres	195
Noviembre 2010	201011	44	Teruel	2	Industria y energía	Mujeres	60
Noviembre 2010	201011	44	Teruel	3	Construcción	Hombres	313
Noviembre 2010	201011	44	Teruel	3	Construcción	Mujeres	26
Noviembre 2010	201011	44	Teruel	4	Servicios	Hombres	768
Noviembre 2010	201011	44	Teruel	4	Servicios	Mujeres	941
Noviembre 2010	201011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	990
Noviembre 2010	201011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	328
Noviembre 2010	201011	50	Zaragoza	2	Industria y energía	Hombres	1502
Noviembre 2010	201011	50	Zaragoza	2	Industria y energía	Mujeres	754
Noviembre 2010	201011	50	Zaragoza	3	Construcción	Hombres	1746
Noviembre 2010	201011	50	Zaragoza	3	Construcción	Mujeres	86
Noviembre 2010	201011	50	Zaragoza	4	Servicios	Hombres	9014
Noviembre 2010	201011	50	Zaragoza	4	Servicios	Mujeres	10473
Octubre 2010	201010	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	362
Octubre 2010	201010	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	52
Octubre 2010	201010	22	Huesca	2	Industria y energía	Hombres	228
Octubre 2010	201010	22	Huesca	2	Industria y energía	Mujeres	56
Octubre 2010	201010	22	Huesca	3	Construcción	Hombres	467
Octubre 2010	201010	22	Huesca	3	Construcción	Mujeres	28
Octubre 2010	201010	22	Huesca	4	Servicios	Hombres	1242
Octubre 2010	201010	22	Huesca	4	Servicios	Mujeres	1911
Octubre 2010	201010	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	287
Octubre 2010	201010	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	72
Octubre 2010	201010	44	Teruel	2	Industria y energía	Hombres	204
Octubre 2010	201010	44	Teruel	2	Industria y energía	Mujeres	69
Octubre 2010	201010	44	Teruel	3	Construcción	Hombres	340
Octubre 2010	201010	44	Teruel	3	Construcción	Mujeres	23
Octubre 2010	201010	44	Teruel	4	Servicios	Hombres	815
Octubre 2010	201010	44	Teruel	4	Servicios	Mujeres	1080
Octubre 2010	201010	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1462
Octubre 2010	201010	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	390
