Año	Provincia código	Provincia nombre	Municipio código	Municipio nombre	Total viviendas	Viviendas nuevas	Viviendas de 2ª mano
2006	50	Zaragoza	50275	Valmadrid	2	0	2
2006	50	Zaragoza	50276	Valpalmas	4	0	4
2006	50	Zaragoza	50277	Valtorres	5	1	4
2006	50	Zaragoza	50278	Velilla de Ebro	10	2	8
2006	50	Zaragoza	50279	Velilla de Jiloca	4	0	4
2006	50	Zaragoza	50280	Vera de Moncayo	14	1	13
2006	50	Zaragoza	50281	Vierlas	3	0	3
2006	50	Zaragoza	50282	Vilueña (La)	2	0	2
2006	50	Zaragoza	50283	Villadoz	0	0	0
2006	50	Zaragoza	50284	Villafeliche	2	0	2
2006	50	Zaragoza	50285	Villafranca de Ebro	6	0	6
2006	50	Zaragoza	50286	Villalba de Perejil	2	0	2
2006	50	Zaragoza	50287	Villalengua	7	1	6
2006	50	Zaragoza	50288	Villanueva de Gállego	57	18	39
2006	50	Zaragoza	50289	Villanueva de Jiloca	18	2	16
2006	50	Zaragoza	50290	Villanueva de Huerva	1	0	1
2006	50	Zaragoza	50291	Villar de los Navarros	3	0	3
2006	50	Zaragoza	50292	Villarreal de Huerva	9	1	8
2006	50	Zaragoza	50293	Villarroya de la Sierra	11	0	11
2006	50	Zaragoza	50294	Villarroya del Campo	1	0	1
2006	50	Zaragoza	50295	Vistabella	2	0	2
2006	50	Zaragoza	50296	Zaida (La)	5	0	5
2006	50	Zaragoza	50297	Zaragoza	9281	2758	6523
2006	50	Zaragoza	50298	Zuera	130	67	63
2006	50	Zaragoza	50901	Biel	4	2	2
2006	50	Zaragoza	50902	Marracos	0	0	0
2006	50	Zaragoza	50903	Villamayor de Gállego	0	0	0
2005	22	Huesca	22001	Abiego	156	95	61
2005	22	Huesca	22002	Abizanda	0	0	0
2005	22	Huesca	22003	Adahuesca	3	1	2
2005	22	Huesca	22004	Agüero	5	0	5
2005	22	Huesca	22006	Aísa	23	0	23
2005	22	Huesca	22007	Albalate de Cinca	8	8	0
2005	22	Huesca	22008	Albalatillo	2	0	2
2005	22	Huesca	22009	Albelda	10	1	9
2005	22	Huesca	22011	Albero Alto	1	0	1
2005	22	Huesca	22012	Albero Bajo	1	1	0
2005	22	Huesca	22013	Alberuela de Tubo	1	0	1
2005	22	Huesca	22014	Alcalá de Gurrea	4	2	2
2005	22	Huesca	22015	Alcalá del Obispo	12	6	6
2005	22	Huesca	22016	Alcampell	6	2	4
2005	22	Huesca	22017	Alcolea de Cinca	19	15	4
2005	22	Huesca	22018	Alcubierre	8	0	8
2005	22	Huesca	22019	Alerre	1	0	1
2005	22	Huesca	22020	Alfántega	2	1	1
2005	22	Huesca	22021	Almudévar	58	9	49
2005	22	Huesca	22022	Almunia de San Juan	10	2	8
2005	22	Huesca	22023	Almuniente	2	1	1
2005	22	Huesca	22024	Alquézar	9	6	3
2005	22	Huesca	22025	Altorricón	12	0	12
2005	22	Huesca	22027	Angüés	3	3	0
2005	22	Huesca	22028	Ansó	6	0	6
2005	22	Huesca	22029	Antillón	0	0	0
2005	22	Huesca	22032	Aragüés del Puerto	21	17	4
2005	22	Huesca	22035	Arén	6	0	6
2005	22	Huesca	22036	Argavieso	0	0	0
2005	22	Huesca	22037	Arguis	1	1	0
2005	22	Huesca	22039	Ayerbe	34	13	21
2005	22	Huesca	22040	Azanuy-Alins	2	0	2
2005	22	Huesca	22041	Azara	0	0	0
2005	22	Huesca	22042	Azlor	0	0	0
2005	22	Huesca	22043	Baells	1	0	1
2005	22	Huesca	22044	Bailo	3	0	3
2005	22	Huesca	22045	Baldellou	1	0	1
2005	22	Huesca	22046	Ballobar	8	4	4
2005	22	Huesca	22047	Banastás	2	0	2
2005	22	Huesca	22048	Barbastro	409	130	279
2005	22	Huesca	22049	Barbués	0	0	0
2005	22	Huesca	22050	Barbuñales	0	0	0
2005	22	Huesca	22051	Bárcabo	2	0	2
2005	22	Huesca	22052	Belver de Cinca	4	4	0
2005	22	Huesca	22053	Benabarre	12	0	12
2005	22	Huesca	22054	Benasque	157	28	129
2005	22	Huesca	22055	Berbegal	3	1	2
2005	22	Huesca	22057	Bielsa	4	0	4
2005	22	Huesca	22058	Bierge	2	0	2
2005	22	Huesca	22059	Biescas	215	80	135
2005	22	Huesca	22060	Binaced	19	16	3
2005	22	Huesca	22061	Binéfar	186	77	109
2005	22	Huesca	22062	Bisaurri	11	1	10
2005	22	Huesca	22063	Biscarrués	2	1	1
2005	22	Huesca	22064	Blecua y Torres	1	0	1
2005	22	Huesca	22066	Boltaña	14	4	10
2005	22	Huesca	22067	Bonansa	3	0	3
2005	22	Huesca	22068	Borau	1	0	1
2005	22	Huesca	22069	Broto	5	1	4
2005	22	Huesca	22072	Caldearenas	4	0	4
2005	22	Huesca	22074	Campo	18	11	7
2005	22	Huesca	22075	Camporrells	2	0	2
2005	22	Huesca	22076	Canal de Berdún	4	1	3
2005	22	Huesca	22077	Candasnos	4	1	3
2005	22	Huesca	22078	Canfranc	52	6	46
2005	22	Huesca	22079	Capdesaso	1	0	1
2005	22	Huesca	22080	Capella	3	1	2
2005	22	Huesca	22081	Casbas de Huesca	2	0	2
2005	22	Huesca	22082	Castejón del Puente	8	0	8
2005	22	Huesca	22083	Castejón de Monegros	3	0	3
2005	22	Huesca	22084	Castejón de Sos	33	9	24
2005	22	Huesca	22085	Castelflorite	0	0	0
2005	22	Huesca	22086	Castiello de Jaca	79	30	49
2005	22	Huesca	22087	Castigaleu	0	0	0
2005	22	Huesca	22088	Castillazuelo	2	0	2
2005	22	Huesca	22089	Castillonroy	3	0	3
2005	22	Huesca	22090	Colungo	0	0	0
2005	22	Huesca	22094	Chalamera	0	0	0
2005	22	Huesca	22095	Chía	2	0	2
2005	22	Huesca	22096	Chimillas	2	0	2
2005	22	Huesca	22099	Esplús	10	3	7
2005	22	Huesca	22102	Estada	1	0	1
2005	22	Huesca	22103	Estadilla	13	2	11
2005	22	Huesca	22105	Estopiñán del Castillo	0	0	0
2005	22	Huesca	22106	Fago	0	0	0
2005	22	Huesca	22107	Fanlo	2	0	2
2005	22	Huesca	22109	Fiscal	5	0	5
2005	22	Huesca	22110	Fonz	8	1	7
2005	22	Huesca	22111	Foradada del Toscar	1	0	1
2005	22	Huesca	22112	Fraga	246	79	167
2005	22	Huesca	22113	Fueva (La)	2	0	2
2005	22	Huesca	22114	Gistaín	1	0	1
2005	22	Huesca	22115	Grado (El)	6	0	6
2005	22	Huesca	22116	Grañén	25	7	18
2005	22	Huesca	22117	Graus	42	24	18
2005	22	Huesca	22119	Gurrea de Gállego	19	2	17
2005	22	Huesca	22122	Hoz de Jaca	6	5	1
2005	22	Huesca	22124	Huerto	4	0	4
2005	22	Huesca	22125	Huesca	1018	605	413
2005	22	Huesca	22126	Ibieca	2	1	1
2005	22	Huesca	22127	Igriés	3	1	2
2005	22	Huesca	22128	Ilche	3	0	3
2005	22	Huesca	22129	Isábena	0	0	0
2005	22	Huesca	22130	Jaca	739	199	540
2005	22	Huesca	22131	Jasa	4	0	4
2005	22	Huesca	22133	Labuerda	4	0	4
2005	22	Huesca	22135	Laluenga	2	1	1
2005	22	Huesca	22136	Lalueza	6	0	6
2005	22	Huesca	22137	Lanaja	10	1	9
2005	22	Huesca	22139	Laperdiguera	0	0	0
2005	22	Huesca	22141	Lascellas-Ponzano	2	0	2
2005	22	Huesca	22142	Lascuarre	0	0	0
2005	22	Huesca	22143	Laspaúles	30	16	14
2005	22	Huesca	22144	Laspuña	6	2	4
2005	22	Huesca	22149	Loarre	8	1	7
2005	22	Huesca	22150	Loporzano	4	0	4
2005	22	Huesca	22151	Loscorrales	2	0	2
2005	22	Huesca	22155	Monesma y Cajigar	1	0	1
2005	22	Huesca	22156	Monflorite-Lascasas	1	1	0
2005	22	Huesca	22157	Montanuy	8	0	8
2005	22	Huesca	22158	Monzón	341	81	260
2005	22	Huesca	22160	Naval	0	0	0
2005	22	Huesca	22162	Novales	1	0	1
2005	22	Huesca	22163	Nueno	6	4	2
2005	22	Huesca	22164	Olvena	3	0	3
2005	22	Huesca	22165	Ontiñena	6	2	4
2005	22	Huesca	22167	Osso de Cinca	6	4	2
2005	22	Huesca	22168	Palo	0	0	0
2005	22	Huesca	22170	Panticosa	82	64	18
2005	22	Huesca	22172	Peñalba	5	0	5
2005	22	Huesca	22173	Peñas de Riglos (Las)	4	0	4
2005	22	Huesca	22174	Peralta de Alcofea	9	2	7
2005	22	Huesca	22175	Peralta de Calasanz	3	0	3
2005	22	Huesca	22176	Peraltilla	1	0	1
2005	22	Huesca	22177	Perarrúa	1	0	1
2005	22	Huesca	22178	Pertusa	0	0	0
2005	22	Huesca	22181	Piracés	3	0	3
2005	22	Huesca	22182	Plan	3	1	2
2005	22	Huesca	22184	Poleñino	0	0	0
2005	22	Huesca	22186	Pozán de Vero	3	0	3
2005	22	Huesca	22187	Puebla de Castro (La)	5	3	2
2005	22	Huesca	22188	Puente de Montañana	2	0	2
2005	22	Huesca	22189	Puértolas	3	0	3
2005	22	Huesca	22190	Pueyo de Araguás (El)	0	0	0
2005	22	Huesca	22193	Pueyo de Santa Cruz	1	0	1
2005	22	Huesca	22195	Quicena	33	32	1
2005	22	Huesca	22197	Robres	3	0	3
2005	22	Huesca	22199	Sabiñánigo	416	275	141
2005	22	Huesca	22200	Sahún	21	0	21
2005	22	Huesca	22201	Salas Altas	3	0	3
2005	22	Huesca	22202	Salas Bajas	1	0	1
2005	22	Huesca	22203	Salillas	1	0	1
2005	22	Huesca	22204	Sallent de Gállego	194	126	68
2005	22	Huesca	22205	San Esteban de Litera	17	2	15
2005	22	Huesca	22206	Sangarrén	4	0	4
2005	22	Huesca	22207	San Juan de Plan	10	8	2
2005	22	Huesca	22208	Santa Cilia	2	0	2
2005	22	Huesca	22209	Santa Cruz de la Serós	2	0	2
2005	22	Huesca	22212	Santaliestra y San Quílez	0	0	0
2005	22	Huesca	22213	Sariñena	62	22	40
2005	22	Huesca	22214	Secastilla	2	0	2
2005	22	Huesca	22215	Seira	16	11	5
2005	22	Huesca	22217	Sena	3	1	2
2005	22	Huesca	22218	Senés de Alcubierre	0	0	0
2005	22	Huesca	22220	Sesa	1	0	1
2005	22	Huesca	22221	Sesué	30	23	7
2005	22	Huesca	22222	Siétamo	10	3	7
2005	22	Huesca	22223	Sopeira	2	0	2
2005	22	Huesca	22225	Tamarite de Litera	36	0	36
2005	22	Huesca	22226	Tardienta	9	4	5
2005	22	Huesca	22227	Tella-Sin	2	0	2
2005	22	Huesca	22228	Tierz	60	57	3
2005	22	Huesca	22229	Tolva	1	0	1
2005	22	Huesca	22230	Torla-Ordesa	7	1	6
2005	22	Huesca	22232	Torralba de Aragón	0	0	0
2005	22	Huesca	22233	Torre la Ribera	1	0	1
2005	22	Huesca	22234	Torrente de Cinca	12	1	11
2005	22	Huesca	22235	Torres de Alcanadre	2	0	2
2005	22	Huesca	22236	Torres de Barbués	0	0	0
2005	22	Huesca	22239	Tramaced	2	2	0
2005	22	Huesca	22242	Valfarta	1	0	1
2005	22	Huesca	22243	Valle de Bardají	0	0	0
2005	22	Huesca	22244	Valle de Lierp	0	0	0
2005	22	Huesca	22245	Velilla de Cinca	1	0	1
2005	22	Huesca	22246	Beranuy	1	0	1
2005	22	Huesca	22247	Viacamp y Litera	0	0	0
2005	22	Huesca	22248	Vicién	0	0	0
2005	22	Huesca	22249	Villanova	31	3	28
2005	22	Huesca	22250	Villanúa	162	86	76
2005	22	Huesca	22251	Villanueva de Sigena	6	3	3
2005	22	Huesca	22252	Yebra de Basa	12	10	2
2005	22	Huesca	22253	Yésero	1	0	1
2005	22	Huesca	22254	Zaidín	20	11	9
2005	22	Huesca	22901	Valle de Hecho	11	2	9
2005	22	Huesca	22902	Puente la Reina de Jaca	6	0	6
2005	22	Huesca	22903	San Miguel del Cinca	1	0	1
2005	22	Huesca	22904	Sotonera (La)	14	6	8
2005	22	Huesca	22905	Lupiñén-Ortilla	2	1	1
2005	22	Huesca	22906	Santa María de Dulcis	0	0	0
2005	22	Huesca	22907	Aínsa-Sobrarbe	14	1	13
2005	22	Huesca	22908	Hoz y Costeán	6	0	6
2005	22	Huesca	22909	Vencillón	6	2	4
2005	44	Teruel	44001	Ababuj	13	8	5
2005	44	Teruel	44002	Abejuela	2	1	1
2005	44	Teruel	44003	Aguatón	2	0	2
2005	44	Teruel	44004	Aguaviva	17	8	9
2005	44	Teruel	44005	Aguilar del Alfambra	0	0	0
2005	44	Teruel	44006	Alacón	2	0	2
2005	44	Teruel	44007	Alba	2	0	2
2005	44	Teruel	44008	Albalate del Arzobispo	34	1	33
2005	44	Teruel	44009	Albarracín	3	0	3
2005	44	Teruel	44010	Albentosa	9	1	8
2005	44	Teruel	44011	Alcaine	5	2	3
2005	44	Teruel	44012	Alcalá de la Selva	33	2	31
2005	44	Teruel	44013	Alcañiz	305	52	253
2005	44	Teruel	44014	Alcorisa	43	37	6
2005	44	Teruel	44016	Alfambra	2	0	2
2005	44	Teruel	44017	Aliaga	8	0	8
2005	44	Teruel	44018	Almohaja	1	0	1
2005	44	Teruel	44019	Alobras	0	0	0
2005	44	Teruel	44020	Alpeñés	0	0	0
2005	44	Teruel	44021	Allepuz	6	0	6
2005	44	Teruel	44022	Alloza	14	1	13
2005	44	Teruel	44023	Allueva	0	0	0
2005	44	Teruel	44024	Anadón	0	0	0
2005	44	Teruel	44025	Andorra	157	8	149
2005	44	Teruel	44026	Arcos de las Salinas	13	1	12
2005	44	Teruel	44027	Arens de Lledó	4	0	4
2005	44	Teruel	44028	Argente	0	0	0
2005	44	Teruel	44029	Ariño	14	0	14
2005	44	Teruel	44031	Azaila	5	0	5
2005	44	Teruel	44032	Bádenas	2	0	2
2005	44	Teruel	44033	Báguena	5	0	5
2005	44	Teruel	44034	Bañón	1	0	1
2005	44	Teruel	44035	Barrachina	0	0	0
2005	44	Teruel	44036	Bea	3	0	3
2005	44	Teruel	44037	Beceite	11	5	6
2005	44	Teruel	44038	Belmonte de San José	4	0	4
2005	44	Teruel	44039	Bello	8	0	8
2005	44	Teruel	44040	Berge	4	2	2
2005	44	Teruel	44041	Bezas	2	0	2
2005	44	Teruel	44042	Blancas	1	0	1
2005	44	Teruel	44043	Blesa	3	0	3
2005	44	Teruel	44044	Bordón	2	1	1
2005	44	Teruel	44045	Bronchales	3	0	3
2005	44	Teruel	44046	Bueña	0	0	0
2005	44	Teruel	44047	Burbáguena	5	0	5
2005	44	Teruel	44048	Cabra de Mora	1	1	0
2005	44	Teruel	44049	Calaceite	18	0	18
2005	44	Teruel	44050	Calamocha	125	83	42
2005	44	Teruel	44051	Calanda	61	20	41
2005	44	Teruel	44052	Calomarde	2	0	2
2005	44	Teruel	44053	Camañas	1	0	1
2005	44	Teruel	44054	Camarena de la Sierra	5	0	5
2005	44	Teruel	44055	Camarillas	1	0	1
2005	44	Teruel	44056	Caminreal	5	0	5
2005	44	Teruel	44059	Cantavieja	2	0	2
2005	44	Teruel	44060	Cañada de Benatanduz	2	0	2
2005	44	Teruel	44061	Cañada de Verich (La)	4	0	4
2005	44	Teruel	44062	Cañada Vellida	0	0	0
2005	44	Teruel	44063	Cañizar del Olivar	0	0	0
2005	44	Teruel	44064	Cascante del Río	1	0	1
2005	44	Teruel	44065	Castejón de Tornos	4	0	4
2005	44	Teruel	44066	Castel de Cabra	2	0	2
2005	44	Teruel	44067	Castelnou	5	0	5
2005	44	Teruel	44068	Castelserás	18	0	18
2005	44	Teruel	44070	Castellar (El)	2	0	2
2005	44	Teruel	44071	Castellote	12	5	7
2005	44	Teruel	44074	Cedrillas	6	1	5
2005	44	Teruel	44075	Celadas	0	0	0
2005	44	Teruel	44076	Cella	8	1	7
2005	44	Teruel	44077	Cerollera (La)	1	0	1
2005	44	Teruel	44080	Codoñera (La)	10	0	10
2005	44	Teruel	44082	Corbalán	1	0	1
2005	44	Teruel	44084	Cortes de Aragón	0	0	0
2005	44	Teruel	44085	Cosa	1	0	1
2005	44	Teruel	44086	Cretas	10	0	10
2005	44	Teruel	44087	Crivillén	1	1	0
2005	44	Teruel	44088	Cuba (La)	1	0	1
2005	44	Teruel	44089	Cubla	1	0	1
2005	44	Teruel	44090	Cucalón	0	0	0
2005	44	Teruel	44092	Cuervo (El)	6	0	6
2005	44	Teruel	44093	Cuevas de Almudén	0	0	0
2005	44	Teruel	44094	Cuevas Labradas	2	0	2
2005	44	Teruel	44096	Ejulve	1	0	1
2005	44	Teruel	44097	Escorihuela	0	0	0
2005	44	Teruel	44099	Escucha	2	1	1
2005	44	Teruel	44100	Estercuel	1	0	1
2005	44	Teruel	44101	Ferreruela de Huerva	0	0	0
2005	44	Teruel	44102	Fonfría	1	0	1
2005	44	Teruel	44103	Formiche Alto	1	0	1
2005	44	Teruel	44105	Fórnoles	6	0	6
2005	44	Teruel	44106	Fortanete	3	0	3
2005	44	Teruel	44107	Foz-Calanda	3	0	3
2005	44	Teruel	44108	Fresneda (La)	10	0	10
2005	44	Teruel	44109	Frías de Albarracín	1	0	1
2005	44	Teruel	44110	Fuenferrada	0	0	0
2005	44	Teruel	44111	Fuentes Calientes	1	0	1
2005	44	Teruel	44112	Fuentes Claras	3	0	3
2005	44	Teruel	44113	Fuentes de Rubielos	2	0	2
2005	44	Teruel	44114	Fuentespalda	3	0	3
2005	44	Teruel	44115	Galve	1	0	1
2005	44	Teruel	44116	Gargallo	1	0	1
2005	44	Teruel	44117	Gea de Albarracín	3	0	3
2005	44	Teruel	44118	Ginebrosa (La)	7	0	7
2005	44	Teruel	44119	Griegos	0	0	0
2005	44	Teruel	44120	Guadalaviar	4	4	0
2005	44	Teruel	44121	Gúdar	1	0	1
2005	44	Teruel	44122	Híjar	35	8	27
2005	44	Teruel	44123	Hinojosa de Jarque	1	0	1
2005	44	Teruel	44124	Hoz de la Vieja (La)	1	0	1
2005	44	Teruel	44125	Huesa del Común	2	0	2
2005	44	Teruel	44126	Iglesuela del Cid (La)	1	0	1
2005	44	Teruel	44127	Jabaloyas	3	0	3
2005	44	Teruel	44128	Jarque de la Val	1	0	1
2005	44	Teruel	44129	Jatiel	3	0	3
2005	44	Teruel	44130	Jorcas	2	0	2
2005	44	Teruel	44131	Josa	1	0	1
2005	44	Teruel	44132	Lagueruela	3	1	2
2005	44	Teruel	44133	Lanzuela	0	0	0
2005	44	Teruel	44135	Libros	2	0	2
2005	44	Teruel	44136	Lidón	1	0	1
2005	44	Teruel	44137	Linares de Mora	6	0	6
2005	44	Teruel	44138	Loscos	3	0	3
2005	44	Teruel	44141	Lledó	2	0	2
2005	44	Teruel	44142	Maicas	0	0	0
2005	44	Teruel	44143	Manzanera	25	7	18
2005	44	Teruel	44144	Martín del Río	1	0	1
2005	44	Teruel	44145	Mas de las Matas	15	7	8
2005	44	Teruel	44146	Mata de los Olmos (La)	0	0	0
2005	44	Teruel	44147	Mazaleón	6	0	6
2005	44	Teruel	44148	Mezquita de Jarque	2	0	2
2005	44	Teruel	44149	Mirambel	2	0	2
2005	44	Teruel	44150	Miravete de la Sierra	2	0	2
2005	44	Teruel	44151	Molinos	8	5	3
2005	44	Teruel	44152	Monforte de Moyuela	1	0	1
2005	44	Teruel	44153	Monreal del Campo	26	18	8
2005	44	Teruel	44154	Monroyo	0	0	0
2005	44	Teruel	44155	Montalbán	3	0	3
2005	44	Teruel	44156	Monteagudo del Castillo	1	0	1
2005	44	Teruel	44157	Monterde de Albarracín	1	0	1
2005	44	Teruel	44158	Mora de Rubielos	66	48	18
2005	44	Teruel	44159	Moscardón	1	0	1
2005	44	Teruel	44160	Mosqueruela	5	0	5
2005	44	Teruel	44161	Muniesa	6	1	5
2005	44	Teruel	44163	Noguera de Albarracín	1	0	1
2005	44	Teruel	44164	Nogueras	2	0	2
2005	44	Teruel	44165	Nogueruelas	5	0	5
2005	44	Teruel	44167	Obón	3	0	3
2005	44	Teruel	44168	Odón	1	0	1
2005	44	Teruel	44169	Ojos Negros	3	1	2
2005	44	Teruel	44171	Olba	12	0	12
2005	44	Teruel	44172	Oliete	6	0	6
2005	44	Teruel	44173	Olmos (Los)	4	0	4
2005	44	Teruel	44174	Orihuela del Tremedal	2	0	2
2005	44	Teruel	44175	Orrios	0	0	0
2005	44	Teruel	44176	Palomar de Arroyos	2	0	2
2005	44	Teruel	44177	Pancrudo	2	0	2
2005	44	Teruel	44178	Parras de Castellote (Las)	3	0	3
2005	44	Teruel	44179	Peñarroya de Tastavins	4	0	4
2005	44	Teruel	44180	Peracense	2	0	2
2005	44	Teruel	44181	Peralejos	3	1	2
2005	44	Teruel	44182	Perales del Alfambra	3	0	3
2005	44	Teruel	44183	Pitarque	1	0	1
2005	44	Teruel	44184	Plou	1	0	1
2005	44	Teruel	44185	Pobo (El)	0	0	0
2005	44	Teruel	44187	Portellada (La)	4	0	4
2005	44	Teruel	44189	Pozondón	2	0	2
2005	44	Teruel	44190	Pozuel del Campo	2	0	2
2005	44	Teruel	44191	Puebla de Híjar (La)	17	0	17
2005	44	Teruel	44192	Puebla de Valverde (La)	8	0	8
2005	44	Teruel	44193	Puertomingalvo	2	0	2
2005	44	Teruel	44194	Ráfales	3	0	3
2005	44	Teruel	44195	Rillo	2	0	2
2005	44	Teruel	44196	Riodeva	2	0	2
2005	44	Teruel	44197	Ródenas	0	0	0
2005	44	Teruel	44198	Royuela	2	0	2
2005	44	Teruel	44199	Rubiales	2	0	2
2005	44	Teruel	44200	Rubielos de la Cérida	1	0	1
2005	44	Teruel	44201	Rubielos de Mora	38	25	13
2005	44	Teruel	44203	Salcedillo	1	0	1
2005	44	Teruel	44204	Saldón	2	0	2
2005	44	Teruel	44205	Samper de Calanda	14	0	14
2005	44	Teruel	44206	San Agustín	5	0	5
2005	44	Teruel	44207	San Martín del Río	2	0	2
2005	44	Teruel	44208	Santa Cruz de Nogueras	1	0	1
2005	44	Teruel	44209	Santa Eulalia	6	0	6
2005	44	Teruel	44210	Sarrión	10	0	10
2005	44	Teruel	44211	Segura de los Baños	1	0	1
2005	44	Teruel	44212	Seno	1	1	0
2005	44	Teruel	44213	Singra	2	1	1
2005	44	Teruel	44215	Terriente	0	0	0
2005	44	Teruel	44216	Teruel	294	20	274
2005	44	Teruel	44217	Toril y Masegoso	0	0	0
2005	44	Teruel	44218	Tormón	2	0	2
2005	44	Teruel	44219	Tornos	3	0	3
2005	44	Teruel	44220	Torralba de los Sisones	1	0	1
2005	44	Teruel	44221	Torrecilla de Alcañiz	11	0	11
2005	44	Teruel	44222	Torrecilla del Rebollar	4	0	4
2005	44	Teruel	44223	Torre de Arcas	2	0	2
2005	44	Teruel	44224	Torre de las Arcas	0	0	0
2005	44	Teruel	44225	Torre del Compte	1	0	1
2005	44	Teruel	44226	Torrelacárcel	1	0	1
2005	44	Teruel	44227	Torre los Negros	1	0	1
2005	44	Teruel	44228	Torremocha de Jiloca	1	0	1
2005	44	Teruel	44229	Torres de Albarracín	3	0	3
2005	44	Teruel	44230	Torrevelilla	2	0	2
2005	44	Teruel	44231	Torrijas	1	0	1
2005	44	Teruel	44232	Torrijo del Campo	7	0	7
2005	44	Teruel	44234	Tramacastiel	3	0	3
2005	44	Teruel	44235	Tramacastilla	0	0	0
2005	44	Teruel	44236	Tronchón	2	0	2
2005	44	Teruel	44237	Urrea de Gaén	8	0	8
2005	44	Teruel	44238	Utrillas	3	1	2
2005	44	Teruel	44239	Valacloche	1	0	1
2005	44	Teruel	44240	Valbona	5	2	3
2005	44	Teruel	44241	Valdealgorfa	13	0	13
2005	44	Teruel	44243	Valdecuenca	1	0	1
2005	44	Teruel	44244	Valdelinares	7	1	6
2005	44	Teruel	44245	Valdeltormo	4	0	4
2005	44	Teruel	44246	Valderrobres	29	0	29
2005	44	Teruel	44247	Valjunquera	10	1	9
2005	44	Teruel	44249	Vallecillo (El)	1	1	0
2005	44	Teruel	44250	Veguillas de la Sierra	1	0	1
2005	44	Teruel	44251	Villafranca del Campo	1	0	1
2005	44	Teruel	44252	Villahermosa del Campo	0	0	0
2005	44	Teruel	44256	Villanueva del Rebollar de la Sierra	0	0	0
2005	44	Teruel	44257	Villar del Cobo	3	0	3
2005	44	Teruel	44258	Villar del Salz	0	0	0
2005	44	Teruel	44260	Villarluengo	1	0	1
2005	44	Teruel	44261	Villarquemado	4	1	3
2005	44	Teruel	44262	Villarroya de los Pinares	2	0	2
2005	44	Teruel	44263	Villastar	6	0	6
2005	44	Teruel	44264	Villel	5	0	5
2005	44	Teruel	44265	Vinaceite	1	0	1
2005	44	Teruel	44266	Visiedo	0	0	0
2005	44	Teruel	44267	Vivel del Río Martín	0	0	0
2005	44	Teruel	44268	Zoma (La)	0	0	0
2005	50	Zaragoza	50001	Abanto	421	261	160
2005	50	Zaragoza	50002	Acered	0	0	0
2005	50	Zaragoza	50003	Agón	3	0	3
2005	50	Zaragoza	50004	Aguarón	9	0	9
2005	50	Zaragoza	50005	Aguilón	6	0	6
2005	50	Zaragoza	50006	Ainzón	19	1	18
2005	50	Zaragoza	50007	Aladrén	2	0	2
2005	50	Zaragoza	50008	Alagón	161	91	70
2005	50	Zaragoza	50009	Alarba	0	0	0
2005	50	Zaragoza	50010	Alberite de San Juan	0	0	0
2005	50	Zaragoza	50011	Albeta	2	0	2
2005	50	Zaragoza	50012	Alborge	3	0	3
2005	50	Zaragoza	50013	Alcalá de Ebro	11	0	11
2005	50	Zaragoza	50014	Alcalá de Moncayo	1	0	1
2005	50	Zaragoza	50015	Alconchel de Ariza	1	0	1
2005	50	Zaragoza	50016	Aldehuela de Liestos	3	0	3
2005	50	Zaragoza	50017	Alfajarín	36	19	17
2005	50	Zaragoza	50018	Alfamén	5	0	5
2005	50	Zaragoza	50019	Alforque	4	2	2
2005	50	Zaragoza	50020	Alhama de Aragón	16	4	12
2005	50	Zaragoza	50021	Almochuel	2	0	2
2005	50	Zaragoza	50022	Almolda (La)	0	0	0
2005	50	Zaragoza	50023	Almonacid de la Cuba	4	0	4
2005	50	Zaragoza	50024	Almonacid de la Sierra	8	0	8
2005	50	Zaragoza	50025	Almunia de Doña Godina (La)	97	10	87
2005	50	Zaragoza	50026	Alpartir	8	0	8
2005	50	Zaragoza	50027	Ambel	2	0	2
2005	50	Zaragoza	50028	Anento	1	0	1
2005	50	Zaragoza	50029	Aniñón	6	0	6
2005	50	Zaragoza	50030	Añón de Moncayo	7	0	7
2005	50	Zaragoza	50031	Aranda de Moncayo	5	0	5
2005	50	Zaragoza	50032	Arándiga	7	0	7
2005	50	Zaragoza	50033	Ardisa	1	0	1
2005	50	Zaragoza	50034	Ariza	12	0	12
2005	50	Zaragoza	50035	Artieda	0	0	0
2005	50	Zaragoza	50036	Asín	2	0	2
2005	50	Zaragoza	50037	Atea	3	0	3
2005	50	Zaragoza	50038	Ateca	16	2	14
2005	50	Zaragoza	50039	Azuara	17	0	17
2005	50	Zaragoza	50040	Badules	2	0	2
2005	50	Zaragoza	50041	Bagüés	0	0	0
2005	50	Zaragoza	50042	Balconchán	0	0	0
2005	50	Zaragoza	50043	Bárboles	8	0	8
2005	50	Zaragoza	50044	Bardallur	3	0	3
2005	50	Zaragoza	50045	Belchite	25	0	25
2005	50	Zaragoza	50046	Belmonte de Gracián	0	0	0
2005	50	Zaragoza	50047	Berdejo	1	0	1
2005	50	Zaragoza	50048	Berrueco	1	0	1
2005	50	Zaragoza	50050	Bijuesca	2	0	2
2005	50	Zaragoza	50051	Biota	2	1	1
2005	50	Zaragoza	50052	Bisimbre	0	0	0
2005	50	Zaragoza	50053	Boquiñeni	10	0	10
2005	50	Zaragoza	50054	Bordalba	2	0	2
2005	50	Zaragoza	50055	Borja	147	72	75
2005	50	Zaragoza	50056	Botorrita	6	0	6
2005	50	Zaragoza	50057	Brea de Aragón	18	6	12
2005	50	Zaragoza	50058	Bubierca	0	0	0
